NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	179.763	24.53	37.042	16.552	1.144	0.981	1000000.0
2	174.023	24.445	35.289	16.484	1.145	0.981	1000000.0
3	170.165	24.434	33.355	16.478	1.154	0.981	1000000.0
4	179.978	24.415	37.419	16.383	0.097	0.981	1000000.0
5	173.621	24.509	35.715	16.522	1.15	0.98	1000000.0
6	184.134	24.523	40.087	16.513	0.1	0.981	1000000.0
7	169.221	24.449	33.194	16.506	0.097	0.981	1000000.0
8	180.945	24.469	37.182	16.491	4.295	0.981	1000000.0
9	174.422	24.397	35.523	16.36	0.097	0.981	1000000.0
10	177.137	24.596	35.818	16.665	1.147	0.98	1000000.0
11	189.322	24.593	41.291	16.577	4.292	0.981	1000000.0
12	175.753	24.321	35.594	16.346	0.096	0.981	1000000.0
13	176.56	24.419	36.659	16.401	4.293	0.981	1000000.0
14	173.7	24.403	34.862	16.424	0.098	0.981	1000000.0
15	172.539	24.516	33.867	16.483	2.2	0.981	1000000.0
16	179.497	24.466	37.583	16.425	0.1	0.981	1000000.0
17	171.525	24.372	33.629	16.384	1.146	0.981	1000000.0
18	179.925	24.398	36.824	16.331	6.395	0.981	1000000.0
19	169.759	24.377	34.216	16.441	0.1	0.981	1000000.0
20	173.584	24.538	35.21	16.606	0.098	0.981	1000000.0
21	176.315	24.444	35.614	16.375	0.098	0.981	1000000.0
22	179.091	24.413	37.253	16.402	0.097	0.981	1000000.0
23	176.213	24.529	35.651	16.557	0.098	0.981	1000000.0
24	180.114	24.627	37.717	16.651	2.2	0.98	1000000.0
25	172.823	24.434	34.618	16.475	4.292	0.981	1000000.0
26	168.5	24.51	32.715	16.537	1.144	0.981	1000000.0
27	168.206	24.41	33.044	16.465	1.152	0.981	1000000.0
28	172.811	24.303	34.956	16.363	1.148	0.981	1000000.0
29	178.685	24.399	37.356	16.401	4.298	0.981	1000000.0
30	173.868	24.471	35.003	16.506	3.249	0.981	1000000.0
31	167.581	24.407	32.591	16.502	0.1	0.98	1000000.0
32	172.625	24.501	34.533	16.541	0.097	0.981	1000000.0
33	176.988	24.453	36.074	16.395	0.097	0.981	1000000.0
34	175.481	24.319	35.644	16.3	0.101	0.981	1000000.0
35	167.55	24.603	32.319	16.585	8.496	0.981	1000000.0
36	169.611	24.426	33.763	16.5	0.099	0.981	1000000.0
37	174.325	24.504	35.696	16.489	0.101	0.981	1000000.0
38	171.969	24.519	34.228	16.437	0.102	0.981	1000000.0
39	174.117	24.456	35.112	16.437	0.102	0.98	1000000.0
40	190.211	24.736	41.888	16.654	0.103	0.98	1000000.0
41	179.972	24.402	38.264	16.411	17.93	0.981	1000000.0
42	165.637	24.4	31.357	16.42	3.254	0.981	1000000.0
43	174.904	24.544	35.377	16.592	0.097	0.981	1000000.0
44	188.461	24.503	42.896	16.623	0.101	0.98	1000000.0
45	181.339	24.373	38.337	16.364	12.686	0.981	1000000.0
46	177.206	24.383	36.229	16.412	6.391	0.981	1000000.0
47	171.855	24.328	33.821	16.415	0.099	0.981	1000000.0
48	172.286	24.318	34.289	16.315	6.395	0.981	1000000.0
49	176.134	24.382	36.648	16.425	6.394	0.981	1000000.0
50	169.199	24.425	33.607	16.411	1.148	0.981	1000000.0
51	173.771	24.399	35.093	16.501	0.101	0.981	1000000.0
52	165.181	24.358	32.099	16.461	1.149	0.981	1000000.0
53	166.522	24.28	32.348	16.21	0.096	0.981	1000000.0
54	164.954	24.401	31.786	16.516	0.099	0.98	1000000.0
55	176.391	24.391	36.411	16.401	0.101	0.981	1000000.0
56	167.135	24.402	32.279	16.445	0.097	0.981	1000000.0
57	172.908	24.492	34.686	16.476	0.101	0.981	1000000.0
58	184.196	24.523	39.293	16.573	2.194	0.981	1000000.0
59	171.473	24.303	33.528	16.297	3.241	0.981	1000000.0
60	169.031	24.395	32.921	16.423	1.154	0.981	1000000.0
61	172.901	24.326	34.44	16.323	5.344	0.981	1000000.0
62	168.213	24.382	32.333	16.376	6.394	0.981	1000000.0
63	199.903	24.505	47.01	16.428	4.295	0.981	1000000.0
64	178.831	24.443	36.187	16.397	1.147	0.981	1000000.0
65	172.026	24.3	34.418	16.361	0.097	0.981	1000000.0
66	170.178	24.483	33.314	16.526	1.149	0.981	1000000.0
67	171.746	24.517	34.321	16.484	2.199	0.98	1000000.0
68	175.929	24.47	36.074	16.447	1.153	0.981	1000000.0
