Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
CPCT02010866TII	239	770	741	0	72	11	8	89	41	0	136	4	31	317
CPCT02330133T	16	142	263	92	327	157	471	42	47	21	57	28	2	25
CPCT02050427T	68	208	6	84	0	73	130	43	31	0	0	13	2	315
DRUP01030028T	47	32	38	39	30	69	8	59	17	0	0	1329	0	7
CPCT02080193T	38	136	54	58	16	143	108	99	57	7	19	11	28	101
CPCT02030556T	80	234	131	122	125	72	82	83	113	59	500	13	0	77
CPCT02120111T	16	0	0	35	12	10	9	105	1	0	2	5	0	1
CPCT02050341T	9	77	21	86	30	11	17	104	0	0	1	2	12	12
WIDE01010210T	20	34	16	4	1	6	1	19	0	93	11	4	10	8
WIDE01010208T	500	15	0	0	0	0	6	30	3	0	10	301	663	8
CPCT02290033T	59	74	190	0	40	154	69	55	57	98	33	16	29	28
CPCT02070323T	2	34	26	112	52	26	5	77	16	0	6	7	7	6
WIDE01010450T	197	358	8	0	0	21	31	34	15	113	0	34	101	35
CPCT02090049T	0	219	0	0	47	15	0	87	0	130	0	227	434	0
CPCT02010866T	194	669	725	0	269	54	17	91	72	0	128	16	35	49
CPCT02070363T	36	43	6	66	218	409	24	185	10	0	36	4	43	0
CPCT02060222T	7	0	13	29	39	0	0	62	2	30	0	8	0	9
CPCT02080251T	102	278	45	134	492	286	217	145	110	132	148	30	24	37
CPCT02070384T	83	236	9	67	68	44	1	115	22	61	16	6	1	8
CPCT02070386T	211	0	73	493	321	20	64	105	83	0	63	35	12	386
DRUP01070051T	55	41	15	152	402	34	15	102	46	0	7	4	0	18
CPCT02080137T	242	0	189	50	26	73	29	237	38	0	89	30	24	72
CPCT02080157T	33363	3455	90	0	0	0	145	545	23	911	0	201	0	269
CPCT02330128T	0	11	0	87	351	118	18	53	29	90	44	4	35	40
CPCT02070030T	0	2	0	0	1	2	4	68	0	0	14	0	0	15
DRUP01050009T	43	224	127	41	100	25	264	109	4	88	211	43	0	7
CPCT02070225T	31	53	0	101	32	0	44	232	3	0	8	16	28	18
CPCT02070230T	5	102	12	0	337	61	9	74	64	81	50	12	0	3
DRUP01070022T	330	35	30	14	10	32	33	84	60	22	78	65	160	2
DRUP01050010T	0	0	10	0	238	0	0	83	43	0	46	2	9	0
CPCT02050161T	43	179	50	76	93	8	87	32	13	44	139	32	10	0
CPCT02050174T	4	12	24	170	48	1	16	42	15	34	13	8	0	18
CPCT02050172T	236	371	23	105	406	205	116	70	59	188	72	39	37	31
CPCT02050186T	359	71	84	154	0	54	183	73	51	212	38	13	10	53
DRUP01070016T	0	41	55	0	355	4	20	18	83	71	5	10	0	23
CPCT02080120T	12	97	0	77	49	13	158	35	40	0	11	18	21	25
CPCT02030351T	123	35	14	118	336	53	15	312	74	30	44	15	32	8
CPCT02060119T	15	106	18	0	5	12	12	151	18	97	8	7	18	4
CPCT02080136T	137	248	4	160	50	26	14	61	5	0	23	10	65	15
DRUP01010035T	3	0	0	27	27	0	5	89	0	7	0	2	1	0
CPCT02070039T	10	0	0	55	257	41	20	28	29	29	43	0	0	6
CPCT02030302T	22	113	3	65	8	23	50	42	8	95	21	2	0	16
CPCT02070053T	0	7	0	0	0	0	0	35	1468	0	0	0	0	0
CPCT02070065T	8	13	5	0	6	8	0	28	4	86	7	12	10	1
DRUP01070003T	0	11	7	71	45	1	13	19	7	0	22	10	16	6
CPCT02070099T	0	18	4	0	9	0	0	21	2	67	21	0	11	1
CPCT02020473T	3	22	9	30	11	6	14	23	16	0	27	5	8	9
DRUP01070009T	79	385	13	170	0	44	30	43	28	16	31	14	35	20
CPCT02030324T	334	347	31	0	183	67	12	60	45	16	70	17	38	20
CPCT02030330T	35	357	137	0	7	297	175	113	11	324	11	10	15	22
CPCT02050151T	17	56	7	67	28	5	13	27	19	22	0	3	19	13
CPCT02070128T	0	42	47	0	367	0	28	11	86	71	3	10	0	27
CPCT02080099T	137	169	0	56	205	117	2	35	37	87	55	27	21	37
DRUP01030004T	27	52	155	0	108	175	190	49	32	171	39	19	50	39
CPCT02070265T	71	123	51	150	0	199	14	53	46	116	0	38	22	26
CPCT02080040T	106	303	40	0	36	119	32	75	19	0	131	23	46	71
WIDE01010705T	22	9	3	0	0	2	3	31	15	96	11	2	11	48
