MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	0.020312940424464614	0.023637795579998056	0.03187736912800574	0.1572056291438639	0.09448138466316208	0.14213607205078005	0.05618427518347744	0.1216138674032618	0.0571887500192679	0.07252659980504177	0.031230176496246712
1:Del:C:1	0.014646309297313564	0.022547501143957333	0.02125770676245338	0.07483591203891138	0.07136353195677657	0.10943718509250175	0.016794661837629975	0.05179883147509827	0.040238650148396574	0.0383894098245446	0.038775384499697335
1:Del:C:2	0.011684439720800128	0.0017760296178428803	0.016398166742541777	0.03324287031296535	0.03563275258710803	0.03325820737201639	0.011426649350580931	0.020651959296294535	0.010217627767141267	0.14484956704384216	0.014201790999392472
1:Del:C:3	0.007138554482827146	0.0022829270566462868	0.00512733035551392	0.005875509320655042	0.05009482137247914	0.01208571437494129	0.007102645822784339	0.010533732840859074	0.007844866718864125	0.0041869059799498134	0.006501506337309592
1:Del:C:4	0.0026674530333605164	0.004875744324864968	0.0017007302705604132	0.0048710372203976515	0.010885474707419008	0.006301398122477337	0.006362111932373722	0.009193821020737403	0.0031865907509049407	0.007232931709359178	0.0037267211124704146
1:Del:C:5	0.004803959553062711	0.012059274240862975	0.0058908078689413656	0.0012606025091250216	0.003270892202291975	0.002039479786693903	0.009894533038960596	0.0048037289138017055	0.003516000988790893	0.008585105475255438	0.014942555959238178
1:Del:T:0	0.009527170600631508	0.014461567933904008	0.031797834281678664	0.0968176361802034	0.07451136801441904	0.03402916374020606	0.050760180680263146	0.151899878885597	0.0691735990372581	0.04526125045947196	0.032546508261084454
1:Del:T:1	0.008406906951568089	0.007822723738063359	0.01925529337983335	0.03981837113090023	0.10734801444225013	0.04426423861464059	0.00911659917711404	0.02929598854304203	0.03530684069032077	0.023287248235878907	0.01224084059550023
1:Del:T:2	0.01329834561199732	0.00958547359320761	0.020449549566407335	0.02898344853074832	0.03501944046352492	0.04319833260855035	0.03598408977145823	0.05539373265844447	0.025230099161126417	0.02227280633388233	0.04616786758987928
1:Del:T:3	0.011205288053677123	0.017255562333056106	0.012155876470772	0.012314412270138747	0.04070320450274039	0.10665872361945276	0.01540937394155776	0.01390509730716758	0.05529917128504622	0.051376020350260204	0.04732951966781684
