NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	62.928	59.835	12.071	47.227	175.842	0.832	1000000.0
2	62.877	58.98	12.384	46.436	140.746	0.839	1000000.0
3	63.266	58.261	12.172	45.916	158.406	0.842	1000000.0
4	60.745	58.831	11.502	46.617	123.214	0.842	1000000.0
5	62.363	57.438	12.028	45.413	88.286	0.849	1000000.0
6	61.464	59.23	11.882	46.97	158.28	0.829	1000000.0
7	61.688	58.094	11.772	46.357	175.869	0.84	1000000.0
8	61.141	58.848	11.317	45.438	175.902	0.843	1000000.0
9	62.246	59.717	11.968	46.83	140.739	0.832	1000000.0
10	63.427	58.531	12.794	46.96	88.126	0.834	1000000.0
11	61.527	57.325	11.733	45.908	263.502	0.842	1000000.0
12	61.136	58.428	11.758	45.955	140.759	0.841	1000000.0
13	59.878	57.698	11.07	44.557	140.82	0.845	1000000.0
14	61.435	56.527	11.636	45.46	193.395	0.847	1000000.0
15	62.574	58.849	11.957	46.95	175.792	0.839	1000000.0
16	60.782	58.185	11.756	46.316	228.511	0.841	1000000.0
17	61.978	56.422	11.944	45.416	158.269	0.858	1000000.0
18	61.947	58.547	12.215	47.153	140.769	0.836	1000000.0
19	62.622	58.278	12.056	46.543	211.024	0.843	1000000.0
20	62.267	58.057	11.968	46.339	175.807	0.844	1000000.0
21	61.325	58.788	11.799	46.776	210.906	0.84	1000000.0
22	62.431	58.29	12.08	45.708	105.722	0.841	1000000.0
23	61.308	59.02	11.937	47.485	158.346	0.836	1000000.0
24	64.731	58.347	12.701	47.426	123.195	0.838	1000000.0
25	61.337	58.277	11.97	46.054	140.793	0.838	1000000.0
26	61.339	57.321	11.586	45.408	175.897	0.847	1000000.0
27	63.711	61.844	11.964	48.289	246.135	0.82	1000000.0
28	60.248	57.329	11.323	44.639	175.771	0.849	1000000.0
29	60.487	57.439	11.538	46.291	123.165	0.84	1000000.0
30	63.242	57.99	12.447	46.672	105.887	0.843	1000000.0
31	64.102	58.482	12.757	46.787	123.351	0.843	1000000.0
32	64.595	59.115	12.232	47.268	193.35	0.834	1000000.0
33	62.945	60.409	11.916	47.643	88.19	0.827	1000000.0
34	62.202	58.879	11.613	46.156	105.836	0.84	1000000.0
35	62.768	58.357	11.935	46.164	175.869	0.844	1000000.0
36	63.321	57.854	12.396	46.42	158.323	0.837	1000000.0
37	62.102	56.717	12.125	46.279	140.71	0.838	1000000.0
38	62.281	57.533	11.954	45.564	193.416	0.845	1000000.0
39	61.804	58.619	11.758	46.194	70.773	0.839	1000000.0
40	60.193	56.686	11.385	44.431	210.923	0.849	1000000.0
41	64.354	59.937	12.429	46.482	193.453	0.833	1000000.0
42	63.57	59.936	12.04	47.108	123.234	0.836	1000000.0
43	63.005	59.272	12.284	47.68	123.323	0.832	1000000.0
44	62.728	57.005	12.272	46.611	123.362	0.839	1000000.0
45	62.301	57.757	11.981	45.674	123.242	0.842	1000000.0
46	61.39	58.562	12.005	48.626	228.396	0.827	1000000.0
47	61.346	59.971	11.679	46.926	228.454	0.829	1000000.0
48	62.581	59.374	12.505	46.913	140.742	0.83	1000000.0
49	61.362	60.027	11.702	47.308	228.446	0.829	1000000.0
50	63.756	59.374	12.236	47.094	123.265	0.837	1000000.0
51	63.951	60.201	12.754	47.844	123.251	0.829	1000000.0
52	62.323	60.347	11.776	48.285	210.984	0.823	1000000.0
53	61.525	57.84	11.577	45.19	105.772	0.843	1000000.0
54	62.708	58.707	11.871	46.364	193.351	0.837	1000000.0
55	63.607	57.619	12.49	46.024	158.253	0.842	1000000.0
56	60.598	57.674	11.377	46.212	123.321	0.843	1000000.0
57	62.051	59.464	11.668	47.751	245.96	0.83	1000000.0
58	62.491	58.667	11.997	46.119	158.317	0.843	1000000.0
59	62.078	57.626	11.96	46.86	158.385	0.841	1000000.0
60	61.895	57.225	11.865	45.008	193.314	0.85	1000000.0
61	62.322	59.155	11.89	47.222	193.416	0.832	1000000.0
62	61.145	56.984	11.566	45.028	105.656	0.849	1000000.0
63	62.571	60.844	11.91	48.124	210.975	0.817	1000000.0
64	60.513	58.469	11.533	46.121	123.18	0.838	1000000.0
65	60.543	57.597	11.146	45.335	123.184	0.851	1000000.0
66	62.53	59.228	11.817	46.625	140.853	0.834	1000000.0
67	61.998	59.321	11.725	47.256	88.18	0.834	1000000.0
68	62.358	58.207	11.877	46.991	140.75	0.835	1000000.0
69	61.775	58.673	11.799	45.827	158.383	0.843	1000000.0
70	61.941	57.86	11.704	44.979	158.4	0.847	1000000.0
71	63.803	59.7	12.168	46.95	158.286	0.83	1000000.0
72	64.502	57.264	12.869	47.14	140.876	0.836	1000000.0
73	61.028	58.794	11.699	46.924	158.271	0.835	1000000.0
74	62.718	58.495	11.972	45.769	175.867	0.844	1000000.0
75	63.182	57.839	11.923	45.385	141.001	0.843	1000000.0
76	63.061	59.662	12.18	47.103	175.817	0.833	1000000.0
77	59.675	57.823	11.355	45.574	140.756	0.841	1000000.0
78	63.914	59.985	12.524	48.238	193.304	0.827	1000000.0
79	61.764	57.627	11.594	44.673	210.913	0.848	1000000.0
80	63.462	58.417	12.532	46.42	88.131	0.846	1000000.0
81	60.401	56.608	11.52	45.344	140.745	0.851	1000000.0
82	60.889	59.775	11.529	46.376	123.309	0.831	1000000.0
83	63.987	59.955	12.417	47.23	158.321	0.836	1000000.0
84	61.93	58.399	11.946	46.322	175.799	0.837	1000000.0
85	62.29	58.004	12.062	45.928	105.74	0.845	1000000.0
86	62.454	57.056	11.88	45.303	175.785	0.847	1000000.0
87	63.115	57.71	12.095	45.814	35.6	0.841	1000000.0
88	61.433	56.684	11.799	44.887	123.166	0.851	1000000.0
89	63.861	60.068	12.418	47.326	210.874	0.834	1000000.0
90	60.643	58.762	11.699	46.296	123.242	0.839	1000000.0
91	61.159	58.427	11.783	46.769	140.862	0.837	1000000.0
92	63.911	58.453	12.49	46.978	158.248	0.841	1000000.0
93	62.085	60.254	11.889	47.937	176.027	0.825	1000000.0
94	64.048	58.923	12.285	46.241	193.501	0.84	1000000.0
95	64.171	58.973	12.101	46.91	105.671	0.833	1000000.0
96	61.648	58.441	11.957	46.966	105.632	0.838	1000000.0
97	62.915	60.391	12.296	48.067	140.86	0.824	1000000.0
98	62.043	56.751	11.633	44.811	140.784	0.851	1000000.0
99	62.139	57.385	12.15	45.838	123.25	0.843	1000000.0
100	61.703	59.281	11.904	46.6	105.714	0.842	1000000.0
