Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
CPCT02050225T	11	87	8	47	66	17	3	105	17	41
CPCT02040141T	91	89	5	16	191	4	33	0	10	18
CPCT02340020T	44	28	31	70	87	18	3	30	21	12
CPCT02080139T	46	2	0	3	114	3	7	7	3	4
CPCT02060061T	25	135	59	406	40	3	1	68	1	67
CPCT02070051T	160	60	1	21	74	0	19	0	7	6
CPCT02010408TII	27	58	10	14	48	36	51	88	7	29
CPCT02010429T	45	55	27	2	41	15	12	23	23	14
CPCT02020438T	64	34	87	49	37	104	12	72	22	68
CPCT02040072T	43	43	128	51	42	26	39	35	30	10
CPCT02020428T	22	194	2	7	11	4	55	11	14	11
CPCT02010494T	37	53	53	31	39	20	22	19	23	129
CPCT02070095T	28	96	108	58	40	35	21	0	20	23
DRUP01070006T	0	13	7	6	37	6	12	14	0	2
DRUP01070005T	32	102	101	60	59	37	77	41	17	37
CPCT02020465T	22	9	44	0	21	10	39	30	0	5
CPCT02030325T	5	119	79	38	41	8	50	54	16	23
CPCT02090011T	4	75	41	112	57	49	76	40	11	15
CPCT02060071T	145	217	33	50	60	57	21	43	0	30
DRUP01070010T	14	114	58	23	57	34	60	18	20	17
CPCT02070111T	18	8	0	14	49	10	0	62	0	23
CPCT02070098T	16	97	67	83	21	16	21	28	26	14
CPCT02090012T	13	48	143	72	20	17	34	0	23	179
DRUP01090001T	20	108	25	49	33	5	30	44	10	21
CPCT02070108T	47	14	72	39	50	21	0	36	39	5
CPCT02010548T	8	48	25	10	34	12	30	30	16	14
CPCT02090014T	3	157	49	65	33	33	54	56	26	30
CPCT02010559T	40	123	3	7	69	31	51	18	13	34
CPCT02080102T	58	112	49	108	67	43	98	48	42	64
CPCT02030422T	36	37	21	13	70	5	25	10	7	11
CPCT02070249T	505	123	101	37	52	89	81	46	65	28
DRUP01070029T	42	136	14	58	141	14	13	0	0	8
CPCT02070247T	48	17	16	1	88	4	52	8	6	23
DRUP01010053T	26	103	20	22	64	14	54	56	29	4
DRUP01100003T	710	70	237	32	572	437	60	87	196	87
CPCT02070257T	23	217	13	138	104	0	57	73	17	22
CPCT02340046T	56	11	43	7	130	4	13	0	12	14
DRUP01080008T	122	113	64	108	308	18	214	6	46	103
DRUP01340002T	41	7	35	35	92	13	33	48	25	7
CPCT02010715T	50	45	31	7	185	10	39	6	3	9
WIDE01010465T	0	77	0	14	41	9	64	22	8	50
WIDE01010487T	38	28	40	25	44	16	67	33	13	30
WIDE01010492T	0	16	79	60	47	9	57	31	31	24
WIDE01010497T	55	18	20	9	32	32	50	36	20	7
WIDE01010521T	235	274	148	198	45	94	11	30	95	79
WIDE01010519T	396	54	37	36	39	87	43	69	20	15
WIDE01010527T	0	0	21	0	20	11	6	10	10	0
WIDE01010517T	29	0	81	24	26	29	61	14	34	5
WIDE01010699T	58	56	23	12	13	25	43	0	2	17
WIDE01010713T	88	306	8	150	52	46	109	44	14	61
