Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
CPCT02090036T	1.35E+00	3.51E+00	9.16E-01	3.46E+00	1.26E+00	9.71E-01	1.53E+00	2.00E+00	5.32E-01	3.07E-01
CPCT02340018TII	4.65E+00	1.60E+00	4.25E+00	2.50E+00	2.53E+00	3.49E+00	2.24E+00	5.03E+00	3.05E+00	1.79E+00
CPCT02340088T	1.62E+00	9.39E-01	1.06E+00	1.45E+00	1.14E+00	9.83E-01	1.73E+00	2.61E+00	1.16E+00	2.22E+00
WIDE01010452T	1.48E+00	1.58E+00	1.79E+00	1.02E+00	7.91E-01	8.77E-01	1.09E+00	2.25E+00	1.10E+00	8.36E-01
CPCT02080227T	1.96E+00	1.14E+00	1.51E+00	8.23E-01	1.66E+00	1.04E+00	1.33E+00	2.24E+00	9.25E-01	1.10E+00
CPCT02060230T	1.89E+00	1.68E+00	1.50E+00	1.07E+00	1.35E+00	7.04E-01	1.27E+00	1.82E+00	1.18E+00	1.09E+00
CPCT02020750T	1.00E+00	4.71E-01	8.18E-01	4.12E-01	1.04E+00	5.73E-01	1.10E+00	1.06E+00	8.14E-01	8.71E-01
CPCT02060241T	1.18E+00	1.12E+00	3.93E-01	1.22E+00	9.25E-01	6.69E-01	1.45E+00	1.59E+00	5.64E-01	1.08E+00
CPCT02060245T	1.44E+00	1.21E+00	1.78E+00	1.47E+00	1.22E+00	7.06E-01	7.81E-01	1.59E+00	1.18E+00	7.37E-01
CPCT02070319T	1.78E+00	9.28E-01	2.11E+00	9.78E-01	1.18E+00	1.01E+00	1.30E+00	2.44E+00	1.51E+00	1.07E+00
CPCT02010856T	1.89E+00	1.80E+00	1.92E+00	2.37E+00	1.11E+00	8.50E-01	1.54E+00	1.89E+00	1.05E+00	4.39E+00
CPCT02090052T	9.86E-01	1.32E+00	2.92E+00	2.10E+00	1.14E+00	2.25E-01	2.40E+00	3.97E+00	1.95E+00	1.32E+00
CPCT02090053T	1.05E+00	1.10E+00	1.18E+00	1.40E+00	1.08E+00	7.80E-01	1.75E+00	1.97E+00	6.66E-01	7.93E-01
CPCT02070357T	5.55E+00	4.45E+00	6.38E+00	6.97E+00	2.04E+00	3.89E+00	3.30E+00	6.25E+00	3.11E+00	2.52E+00
CPCT02090057T	1.45E+00	1.72E-01	1.27E+00	4.37E-01	7.56E-01	6.93E-01	8.10E-01	1.17E+00	6.71E-01	9.54E-01
CPCT02270035T	1.21E+00	1.37E+00	1.29E+00	1.09E+00	1.21E+00	6.08E-01	1.99E+00	2.36E+00	8.81E-01	1.01E+00
CPCT02060254T	0.00E+00	2.29E+00	2.58E+00	2.57E+00	8.79E-01	7.73E-01	2.06E+00	3.15E+00	1.39E+00	1.14E+00
CPCT02070365T	1.32E+00	8.25E-01	1.18E+00	9.31E-01	8.31E-01	7.07E-01	1.76E+00	1.93E+00	6.86E-01	9.90E-01
CPCT02060258T	1.06E+00	6.35E-01	9.50E-01	4.95E-01	8.83E-01	5.84E-01	1.25E+00	1.29E+00	5.30E-01	7.76E-01
CPCT02080247T	1.93E+00	1.07E+00	1.76E+00	1.20E+00	1.74E+00	9.89E-01	2.01E+00	2.50E+00	1.19E+00	2.47E+00
CPCT02020794T	2.79E+00	2.13E+00	3.19E+00	2.41E+00	1.31E+00	1.39E+00	1.81E+00	2.59E+00	1.69E+00	3.40E+00
CPCT02020790T	1.81E+00	8.41E-01	1.64E+00	8.06E-01	1.03E+00	7.69E-01	1.07E+00	2.45E+00	1.19E+00	1.98E+00
CPCT02060253T	1.46E+00	7.93E-01	1.29E+00	7.28E-01	9.09E-01	7.03E-01	1.85E+00	2.14E+00	1.10E+00	8.39E-01
CPCT02020775T	7.43E-01	1.04E+00	1.25E+00	1.03E+00	8.53E-01	4.53E-01	1.68E+00	2.02E+00	9.33E-01	1.33E+00
CPCT02030513T	2.00E+00	1.22E+00	1.73E+00	9.87E-01	1.32E+00	1.17E+00	1.57E+00	1.83E+00	9.51E-01	1.35E+00
CPCT02380051T	6.79E-01	9.22E-01	6.91E-01	1.16E+00	1.12E+00	6.71E-01	1.73E+00	1.96E+00	6.23E-01	7.63E-01
CPCT02080248T	1.72E+00	1.17E+00	1.03E+00	1.46E+00	1.39E+00	7.63E-01	1.08E+00	1.29E+00	9.29E-01	8.57E-01
CPCT02070371T	1.97E+00	6.14E-01	1.23E+00	1.12E+00	1.28E+00	1.21E+00	1.16E+00	1.47E+00	1.25E+00	8.27E-01
CPCT02070366T	1.43E+00	6.83E-01	9.98E-01	6.67E-01	9.72E-01	8.28E-01	1.04E+00	8.92E-01	9.56E-01	7.24E-01
CPCT02050392T	1.87E+00	8.22E-01	1.28E+00	9.33E-01	1.22E+00	5.67E-01	1.25E+00	1.39E+00	1.18E+00	1.47E+00
CPCT02130147T	5.17E+00	2.62E+00	3.28E+00	2.72E+00	1.20E+00	2.99E+00	1.95E+00	3.39E+00	3.12E+00	2.02E+00
CPCT02020812T	9.59E-01	1.10E+00	9.14E-01	1.39E+00	9.57E-01	9.16E-01	1.29E+00	1.09E+00	9.25E-01	8.14E-01
CPCT02020820T	1.83E+00	1.07E+00	1.16E+00	8.59E-01	1.42E+00	1.22E+00	1.27E+00	1.39E+00	1.39E+00	1.12E+00
DRUP01090014T	1.40E+00	2.35E+00	2.28E+00	2.65E+00	1.02E+00	9.12E-01	2.07E+00	3.63E+00	1.96E+00	9.56E-01
CPCT02060240T	2.22E+00	1.39E+00	1.63E+00	1.33E+00	1.41E+00	1.02E+00	1.52E+00	1.84E+00	1.75E+00	1.08E+00
DRUP01060024T	3.43E+00	2.36E+00	2.52E+00	2.29E+00	1.39E+00	2.05E+00	2.37E+00	2.72E+00	2.09E+00	1.04E+00
CPCT02020848T	2.02E+00	1.41E-02	1.24E+00	3.69E-01	8.44E-01	8.61E-01	1.33E+00	2.06E+00	1.45E+00	1.21E+00
CPCT02010648T	2.14E+00	4.48E-01	1.75E+00	1.37E+00	1.39E+00	2.18E+00	1.46E+00	2.12E+00	1.16E+00	1.15E+00
CPCT02060130T	1.97E+00	1.11E+00	1.24E+00	1.25E+00	1.11E+00	1.05E+00	1.43E+00	1.82E+00	1.45E+00	1.66E+00
CPCT02010649T	1.70E+00	1.90E+00	1.09E+00	1.62E+00	1.54E+00	4.39E-01	1.50E+00	1.39E+00	5.70E-01	1.16E+00
CPCT02060127T	6.60E-01	1.31E+00	1.46E+00	1.10E+00	1.01E+00	7.02E-01	1.38E+00	1.85E+00	1.07E+00	8.54E-01
CPCT02340106T	2.04E+00	1.14E+00	1.67E+00	6.31E-01	1.41E+00	9.14E-01	1.79E+00	2.47E+00	1.13E+00	9.39E-01
CPCT02150034T	2.45E+00	2.34E+00	3.28E+00	2.44E+00	8.68E-01	1.27E+00	1.79E+00	4.62E+00	2.05E+00	1.15E+00
CPCT02030415T	6.03E+00	2.25E+00	1.09E+01	2.99E+00	3.26E+00	2.37E+00	6.10E+00	1.14E+01	1.09E+01	1.14E+00
CPCT02060235T	1.02E+00	8.51E-01	1.13E+00	5.17E-01	8.84E-01	6.97E-01	1.75E+00	1.51E+00	1.17E+00	9.85E-01
CPCT02010625T	9.45E-01	1.55E+00	1.50E+00	7.58E-01	1.35E+00	6.11E-01	1.82E+00	2.74E+00	1.21E+00	8.74E-01
CPCT02060275T	8.94E-01	1.59E+00	1.20E+00	1.67E+00	1.12E+00	6.68E-01	1.67E+00	1.52E+00	7.82E-01	9.03E-01
CPCT02340026T	1.42E+00	7.39E-01	1.77E+00	1.15E+00	1.14E+00	6.88E-01	1.74E+00	2.60E+00	1.22E+00	8.31E-01
CPCT02090063T	1.67E+00	1.08E+00	1.03E+00	9.45E-01	6.91E-01	8.82E-01	1.26E+00	1.84E+00	1.30E+00	8.62E-01
CPCT02010549T	2.10E+00	8.61E-01	1.60E+00	1.25E+00	1.70E+00	7.60E-01	9.87E-01	1.29E+00	1.05E+00	4.09E-01
CPCT02060066T	1.65E+00	7.11E-01	8.77E-01	7.20E-01	6.99E-01	7.01E-01	1.01E+00	1.16E+00	1.06E+00	1.07E+00
CPCT02020450T	8.51E-01	6.39E-01	9.23E-01	2.73E-01	5.18E-01	6.77E-01	5.90E-01	1.15E+00	4.39E-01	6.46E-01
CPCT02010406TII	1.55E+00	4.52E-01	1.25E+00	7.48E-01	7.97E-01	8.03E-01	8.79E-01	1.72E+00	1.09E+00	1.38E+00
CPCT02050167T	1.42E+00	1.04E+00	1.18E+00	1.15E+00	7.48E-01	7.27E-01	8.73E-01	9.56E-01	1.17E+00	1.10E+00
CPCT02110036T	1.39E+00	5.29E-01	1.17E+00	6.73E-01	1.27E+00	6.55E-01	1.33E+00	1.52E+00	8.81E-01	1.10E+00
CPCT02010599T	1.07E+00	9.57E-01	1.28E+00	1.29E+00	7.78E-01	7.52E-01	1.18E+00	1.50E+00	7.55E-01	1.01E+00
CPCT02010595T	1.06E+00	1.02E+00	7.64E-01	1.03E+00	4.27E-01	4.87E-01	1.18E+00	1.39E+00	6.58E-01	1.28E+00
CPCT02100091T	7.94E+00	2.15E+00	1.08E+01	1.74E+00	1.11E+00	4.12E+00	4.58E+00	1.62E+01	7.37E+00	3.86E+00
CPCT02060104T	1.17E+00	1.82E-01	8.42E-01	2.03E-01	6.76E-01	5.19E-01	9.74E-01	1.30E+00	7.02E-01	5.34E-01
CPCT02010600T	1.26E+00	1.42E+00	1.29E+00	9.86E-01	1.08E+00	7.46E-01	1.92E+00	1.89E+00	9.88E-01	1.43E+00
CPCT02110040T	9.31E-01	2.80E+00	4.71E+00	3.30E+00	2.33E+00	1.80E+00	4.14E+00	7.22E+00	2.21E+00	1.94E+00
CPCT02340018T	5.40E+00	1.66E+00	2.59E+00	2.40E+00	2.04E+00	4.14E+00	2.02E+00	2.87E+00	2.46E+00	1.72E+00
CPCT02050225T	1.38E+00	1.27E+00	1.22E+00	1.26E+00	1.22E+00	7.61E-01	1.21E+00	2.26E+00	1.04E+00	2.25E+00
CPCT02040141T	1.89E+00	1.11E+00	9.84E-01	8.73E-01	1.91E+00	5.15E-01	1.28E+00	1.09E+00	9.56E-01	8.95E-01
CPCT02340020T	1.39E+00	9.50E-01	1.29E+00	1.19E+00	1.04E+00	9.03E-01	7.18E-01	1.37E+00	1.30E+00	1.01E+00
CPCT02080139T	1.49E+00	2.07E-01	5.96E-01	2.68E-01	1.18E+00	5.76E-01	7.55E-01	6.86E-01	7.49E-01	5.00E-01
CPCT02060061T	1.54E+00	4.22E+00	2.80E+00	4.80E+00	7.75E-01	5.32E-01	1.25E+00	2.11E+00	6.86E-01	1.74E+00
CPCT02070051T	1.80E+00	1.02E+00	8.06E-01	8.90E-01	1.28E+00	6.45E-01	1.16E+00	1.19E+00	1.21E+00	1.07E+00
CPCT02010408TII	1.49E+00	9.95E-01	1.37E+00	7.46E-01	1.02E+00	1.23E+00	1.97E+00	2.27E+00	1.04E+00	1.80E+00
CPCT02010429T	1.57E+00	8.51E-01	1.21E+00	4.13E-01	9.02E-01	7.80E-01	8.88E-01	1.37E+00	1.24E+00	8.34E-01
CPCT02020438T	2.20E+00	9.38E-01	2.01E+00	1.35E+00	8.44E-01	1.62E+00	1.31E+00	3.47E+00	1.39E+00	2.78E+00
CPCT02040072T	1.61E+00	9.83E-01	2.17E+00	1.34E+00	9.59E-01	9.34E-01	1.63E+00	2.13E+00	1.54E+00	9.91E-01
CPCT02020428T	1.05E+00	1.37E+00	4.75E-01	8.09E-01	6.26E-01	5.14E-01	1.64E+00	1.87E+00	9.64E-01	6.67E-01
CPCT02010494T	1.82E+00	1.18E+00	1.73E+00	1.43E+00	9.57E-01	9.34E-01	1.35E+00	1.98E+00	1.09E+00	1.61E+00
CPCT02070095T	1.71E+00	1.20E+00	1.52E+00	1.40E+00	9.54E-01	1.11E+00	1.33E+00	1.44E+00	1.07E+00	1.13E+00
DRUP01070006T	3.70E-01	4.80E-01	5.19E-01	4.14E-01	6.68E-01	4.60E-01	7.65E-01	6.22E-01	2.81E-01	2.88E-01
DRUP01070005T	1.80E+00	1.47E+00	2.23E+00	1.61E+00	1.17E+00	1.20E+00	2.01E+00	2.83E+00	1.17E+00	1.26E+00
CPCT02020465T	9.08E-01	4.68E-01	1.06E+00	6.56E-02	7.29E-01	6.81E-01	1.11E+00	1.57E+00	8.47E-01	1.20E+00
CPCT02030325T	1.13E+00	1.48E+00	2.56E+00	1.13E+00	9.95E-01	6.03E-01	1.99E+00	3.72E+00	1.02E+00	1.13E+00
CPCT02090011T	1.33E+00	1.54E+00	1.99E+00	1.72E+00	9.40E-01	1.07E+00	2.41E+00	4.07E+00	9.91E-01	9.38E-01
CPCT02060071T	2.47E+00	1.83E+00	1.47E+00	1.62E+00	1.20E+00	1.45E+00	1.69E+00	1.94E+00	8.22E-01	1.81E+00
DRUP01070010T	1.29E+00	1.15E+00	1.76E+00	1.02E+00	1.08E+00	9.93E-01	1.58E+00	2.06E+00	1.15E+00	6.77E-01
CPCT02070111T	1.29E+00	4.92E-01	7.78E-01	5.83E-01	8.67E-01	7.32E-01	8.04E-01	1.89E+00	3.80E-01	1.48E+00
CPCT02070098T	1.21E+00	1.40E+00	2.28E+00	1.54E+00	6.52E-01	7.12E-01	1.40E+00	3.18E+00	1.36E+00	7.35E-01
CPCT02090012T	1.31E+00	1.38E+00	2.63E+00	1.90E+00	6.66E-01	9.23E-01	1.29E+00	2.86E+00	1.57E+00	2.83E+00
DRUP01090001T	9.95E-01	1.52E+00	1.07E+00	1.30E+00	8.99E-01	5.19E-01	1.65E+00	2.10E+00	7.35E-01	1.27E+00
CPCT02070108T	1.66E+00	6.68E-01	1.50E+00	1.14E+00	1.02E+00	7.55E-01	9.98E-01	1.51E+00	1.43E+00	1.18E+00
CPCT02010548T	1.01E+00	7.67E-01	9.84E-01	5.76E-01	8.18E-01	5.86E-01	1.56E+00	1.51E+00	8.71E-01	9.19E-01
CPCT02090014T	6.23E-01	1.70E+00	1.89E+00	1.49E+00	8.02E-01	8.86E-01	2.29E+00	3.26E+00	1.75E+00	1.17E+00
CPCT02010559T	1.31E+00	1.36E+00	8.97E-01	5.81E-01	1.13E+00	1.00E+00	1.38E+00	1.69E+00	9.88E-01	1.18E+00
CPCT02080102T	2.45E+00	1.88E+00	3.11E+00	1.96E+00	1.23E+00	1.04E+00	4.22E+00	7.40E+00	3.01E+00	1.95E+00
CPCT02030422T	1.44E+00	7.01E-01	1.10E+00	6.24E-01	1.28E+00	5.55E-01	1.24E+00	1.77E+00	8.52E-01	7.68E-01
CPCT02070249T	5.11E+00	1.47E+00	5.01E+00	1.60E+00	1.06E+00	2.38E+00	2.94E+00	6.48E+00	3.10E+00	2.21E+00
DRUP01070029T	1.65E+00	1.60E+00	9.00E-01	1.29E+00	1.47E+00	7.24E-01	1.05E+00	8.51E-01	3.85E-01	6.49E-01
CPCT02070247T	1.34E+00	6.08E-01	6.26E-01	2.65E-01	1.49E+00	6.71E-01	1.70E+00	1.70E+00	7.73E-01	9.33E-01
DRUP01010053T	1.40E+00	1.34E+00	1.42E+00	7.73E-01	1.22E+00	8.42E-01	1.48E+00	1.99E+00	1.54E+00	8.54E-01
DRUP01100003T	1.01E+01	2.13E+00	1.23E+01	2.13E+00	3.78E+00	5.23E+00	6.27E+00	1.79E+01	8.80E+00	4.20E+00
CPCT02070257T	1.79E+00	2.42E+00	1.54E+00	2.55E+00	1.34E+00	3.78E-01	2.02E+00	2.15E+00	1.07E+00	1.33E+00
CPCT02340046T	1.80E+00	5.67E-01	1.32E+00	5.52E-01	1.44E+00	6.47E-01	8.53E-01	1.41E+00	8.68E-01	6.95E-01
DRUP01080008T	4.02E+00	1.79E+00	2.97E+00	1.92E+00	2.76E+00	1.50E+00	4.66E+00	6.18E+00	2.80E+00	2.12E+00
DRUP01340002T	2.13E+00	6.35E-01	1.75E+00	1.04E+00	1.27E+00	6.98E-01	1.33E+00	2.19E+00	1.27E+00	7.69E-01
CPCT02010715T	1.69E+00	7.76E-01	1.07E+00	5.79E-01	1.86E+00	5.97E-01	1.63E+00	1.64E+00	7.63E-01	7.48E-01
WIDE01010465T	3.61E-01	1.08E+00	2.01E-01	6.91E-01	9.24E-01	5.28E-01	1.85E+00	1.82E+00	7.71E-01	1.35E+00
WIDE01010487T	1.59E+00	7.86E-01	1.18E+00	8.15E-01	1.23E+00	8.14E-01	1.63E+00	1.84E+00	1.14E+00	1.39E+00
WIDE01010492T	7.60E-01	9.05E-01	1.54E+00	1.38E+00	1.17E+00	4.80E-01	2.04E+00	2.15E+00	1.19E+00	1.21E+00
WIDE01010497T	1.66E+00	6.11E-01	1.24E+00	5.90E-01	8.93E-01	9.88E-01	1.43E+00	1.53E+00	1.41E+00	1.05E+00
WIDE01010521T	3.28E+00	2.43E+00	2.49E+00	3.30E+00	9.67E-01	1.75E+00	2.03E+00	3.01E+00	2.80E+00	1.90E+00
WIDE01010519T	3.80E+00	1.11E+00	2.96E+00	1.21E+00	1.00E+00	2.10E+00	1.71E+00	2.97E+00	1.66E+00	1.52E+00
WIDE01010527T	2.90E-01	6.40E-02	7.32E-01	0.00E+00	5.53E-01	4.62E-01	5.24E-01	7.61E-01	6.45E-01	3.67E-01
WIDE01010517T	1.43E+00	1.74E-01	1.78E+00	9.85E-01	8.17E-01	9.90E-01	1.95E+00	2.05E+00	2.49E+00	8.47E-01
WIDE01010699T	1.18E+00	8.24E-01	9.71E-01	6.12E-01	7.31E-01	9.74E-01	1.23E+00	1.06E+00	9.23E-01	8.24E-01
WIDE01010713T	2.37E+00	2.53E+00	1.30E+00	2.62E+00	1.05E+00	1.21E+00	2.75E+00	4.00E+00	1.36E+00	1.75E+00
