MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	0.001445487471864908	0.00043800083880341846	0.0015648786085512257	0.01076812407001853	0.035534541056392754	0.11150668472051621	0.045565707162022594	0.04285757698118687
1:Del:C:1	0.0002816591108330613	0.0015438393200747668	0.0009610819515273761	0.009464650426016305	0.018592550936918997	0.05680076941847801	0.02372264812234789	0.014437454668805003
1:Del:C:2	0.00038703576727129986	0.0016402951965574174	0.0007750622616003966	0.011774490790558048	0.010997133417695294	0.027158615086227654	0.013020208908128552	0.008400928936898708
1:Del:C:3	0.0020090869834893965	0.002855088384822011	0.00019932308985062263	0.027095277807093227	0.0068252476115594615	0.010114918290637433	0.005666423834627494	0.005150452887173742
1:Del:C:4	0.0067473934742156415	0.006280825794674456	0.00011940062322537414	0.06305396698240656	0.010215827101856121	0.002891568566847127	0.0012320428464227006	0.0023129363008774816
1:Del:C:5	0.03543312549591064	0.008418662520125509	0.0004255518785248569	0.09632999696535989	0.02820001049898565	5.201043008128181e-05	0.0018456413652165793	0.00026002636033808815
1:Del:T:0	0.0012247460746948491	4.019699033960933e-05	0.00027617399206064875	0.007046896521096642	0.019593153430032543	0.06917704451829194	0.01666195262398105	0.019844101294875145
1:Del:T:1	0.0009597527650475968	0.0016972816141787917	0.0012047265685760067	0.006933624092912396	0.014590265732404078	0.04185470949858427	0.008862378153717146	0.00788655809359625
1:Del:T:2	0.0004444535612492473	0.02617362005636096	0.001783244210673729	0.006077276743308175	0.013055203579569933	0.03672224843874574	0.009915833177801687	0.01620996739715338
1:Del:T:3	0.009296412919647992	0.08597496040165424	1.0661241831257939e-05	0.003199713315989795	0.009166196100413799	0.022337038246914746	0.01026442630100064	0.016643223478458823
1:Del:T:4	0.0333658679202199	0.1468703889846802	0.0016599626882816665	0.023690097604412586	0.008849649837939068	0.002823769485548837	0.001252062277901782	0.011744254411896691
1:Del:T:5	0.8157461482286453	0.29036964162475615	0.04384235481964424	0.028682926499750464	0.19611691352096386	0.014953214366687461	0.0016628151573240756	0.016837400306865504
1:Ins:C:0	4.624334365871619e-05	0.00046770275679591577	0.009180731638334692	0.004061076427024091	0.025504837365733692	0.004394579817162594	0.025625807924661785	0.0015275461114333665
1:Ins:C:1	2.250923565384255e-05	0.00011276258760517521	0.0011315210271277466	0.0019284293806640562	0.008044138779823698	0.004142505869967863	0.014148351361509413	0.0020293200568994507
1:Ins:C:2	6.821289402978436e-06	0.0002277642382978229	0.0007351555199511494	0.0008114618460604106	0.0024103969214684185	0.003191389417042956	0.005600363984704018	0.002780110618332401
