MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
3:Del:R:4	1.83E-05	5.03E-06	2.01E-05	1.18E-04	1.74E-04	1.04E-04	1.56E-05	2.39E-05
3:Del:R:5	3.48E-05	5.76E-06	1.07E-05	1.53E-04	3.71E-04	1.11E-04	0.00E+00	0.00E+00
4:Del:R:0	6.22E-06	2.51E-06	5.86E-06	4.08E-04	5.39E-04	3.26E-04	1.99E-04	9.94E-05
4:Del:R:1	6.31E-05	1.54E-05	2.18E-04	5.50E-04	1.10E-03	9.19E-04	3.79E-04	1.14E-04
4:Del:R:2	2.31E-05	2.44E-06	1.03E-04	1.58E-04	3.66E-04	2.92E-04	1.58E-04	7.77E-05
4:Del:R:3	2.98E-05	3.16E-06	1.52E-05	1.77E-04	3.46E-04	1.85E-04	6.21E-05	4.39E-05
4:Del:R:4	1.27E-05	2.01E-06	8.44E-06	8.38E-05	1.51E-04	9.62E-05	4.99E-05	2.93E-05
4:Del:R:5	2.45E-05	1.26E-06	1.27E-05	1.09E-04	3.36E-04	2.26E-05	1.41E-05	2.95E-05
5:Del:R:0	2.18E-06	4.91E-06	4.81E-05	3.01E-03	3.82E-03	2.42E-03	1.89E-03	6.61E-04
5:Del:R:1	1.17E-05	3.16E-06	7.35E-05	1.63E-04	4.35E-04	2.80E-04	2.35E-04	1.11E-04
5:Del:R:2	6.37E-06	1.75E-06	1.88E-05	4.33E-05	7.42E-05	7.97E-05	1.33E-04	4.55E-05
5:Del:R:3	5.53E-06	8.33E-07	1.19E-05	4.44E-05	4.45E-05	3.91E-05	5.36E-05	2.70E-05
5:Del:R:4	3.63E-06	2.11E-07	7.62E-06	2.42E-05	1.76E-05	6.21E-06	1.33E-05	0.00E+00
5:Del:R:5	2.38E-06	5.53E-07	2.28E-09	1.38E-05	2.25E-05	2.37E-09	1.31E-09	7.09E-06
2:Ins:R:0	3.21E-05	1.62E-05	2.10E-04	1.24E-03	3.02E-03	2.36E-04	1.15E-03	1.11E-04
2:Ins:R:1	2.40E-06	3.20E-06	4.26E-05	2.86E-04	4.84E-04	1.81E-04	2.01E-04	5.09E-05
2:Ins:R:2	1.40E-05	2.80E-06	9.52E-05	1.68E-04	3.35E-04	1.88E-04	1.56E-04	5.78E-05
2:Ins:R:3	1.53E-05	1.76E-05	1.02E-04	1.16E-04	1.50E-04	5.97E-05	9.58E-05	1.67E-05
2:Ins:R:4	8.71E-05	4.09E-05	3.81E-04	5.69E-04	5.75E-04	0.00E+00	1.66E-05	3.03E-05
2:Ins:R:5	3.41E-04	1.04E-04	1.34E-03	2.20E-03	2.18E-03	2.29E-04	4.59E-04	9.99E-05
3:Ins:R:0	3.41E-06	9.61E-07	2.49E-05	3.40E-04	7.91E-04	5.88E-05	4.10E-04	1.28E-04
3:Ins:R:1	2.22E-06	2.46E-06	1.00E-05	2.16E-04	3.53E-04	1.47E-04	1.84E-04	3.51E-05
3:Ins:R:2	7.85E-07	2.62E-06	2.13E-05	3.18E-05	5.92E-05	6.81E-05	4.21E-05	4.53E-05
3:Ins:R:3	3.00E-06	1.88E-06	2.13E-05	1.42E-05	3.42E-05	1.81E-05	3.00E-05	3.86E-10
3:Ins:R:4	9.19E-06	5.22E-10	1.93E-05	4.48E-05	3.53E-05	6.28E-06	4.63E-06	2.95E-10
3:Ins:R:5	3.32E-05	8.99E-07	1.54E-04	2.28E-04	2.18E-04	2.83E-05	5.97E-05	1.62E-05
4:Ins:R:0	8.58E-06	6.95E-07	9.32E-05	4.50E-04	1.02E-03	1.16E-04	6.33E-04	1.05E-04
4:Ins:R:1	2.07E-06	4.38E-07	8.15E-05	1.44E-04	4.12E-04	2.14E-04	1.96E-04	5.45E-05
4:Ins:R:2	2.03E-06	2.16E-06	2.05E-05	3.95E-05	5.46E-05	4.24E-05	6.81E-05	1.73E-05
4:Ins:R:3	8.06E-06	6.66E-07	3.47E-05	5.06E-05	5.22E-05	3.94E-06	3.08E-05	2.10E-05
4:Ins:R:4	7.90E-06	5.02E-07	5.30E-05	9.01E-05	7.49E-05	3.54E-05	5.81E-05	3.87E-05
4:Ins:R:5	1.44E-05	8.45E-07	8.47E-05	1.34E-04	1.40E-04	7.50E-05	9.53E-05	4.48E-05
5:Ins:R:0	8.95E-06	5.92E-06	1.75E-05	4.52E-04	1.07E-03	1.61E-04	3.35E-03	1.35E-04
5:Ins:R:1	1.76E-06	2.39E-06	2.50E-04	5.79E-04	1.22E-03	7.20E-04	3.44E-04	1.28E-04
5:Ins:R:2	1.53E-06	0.00E+00	2.13E-05	3.50E-05	6.39E-05	5.95E-05	1.21E-04	6.06E-05
5:Ins:R:3	1.34E-06	8.94E-12	2.32E-05	1.55E-05	4.93E-05	3.09E-05	4.84E-05	4.17E-10
5:Ins:R:4	2.85E-06	0.00E+00	1.44E-05	2.43E-05	4.51E-05	2.25E-05	4.42E-05	1.06E-05
5:Ins:R:5	3.62E-07	6.64E-07	2.59E-05	1.49E-05	1.75E-05	2.47E-05	3.62E-05	2.28E-06
2:Del:M:1	1.08E-04	2.10E-05	2.63E-04	7.27E-04	1.32E-03	7.17E-04	4.12E-04	1.61E-04
3:Del:M:1	9.28E-06	2.06E-06	3.75E-05	4.59E-04	5.91E-04	3.45E-04	1.78E-04	8.58E-05
3:Del:M:2	7.55E-05	6.27E-06	2.20E-04	4.86E-04	7.20E-04	4.45E-04	3.07E-04	1.61E-04
4:Del:M:1	2.89E-05	1.08E-06	7.09E-05	3.94E-04	5.18E-04	2.45E-04	3.09E-04	1.27E-04
4:Del:M:2	2.22E-05	7.61E-06	9.67E-05	2.58E-04	5.54E-04	3.32E-04	1.73E-04	1.17E-04
4:Del:M:3	3.38E-05	4.15E-06	1.06E-04	4.23E-04	9.09E-04	7.90E-04	3.06E-04	1.11E-04
5:Del:M:1	2.23E-05	2.80E-06	8.51E-05	2.47E-03	2.84E-03	1.99E-03	1.24E-03	8.95E-04
5:Del:M:2	5.48E-06	3.84E-06	6.41E-05	1.12E-03	1.34E-03	9.68E-04	4.14E-04	7.08E-04
5:Del:M:3	1.28E-05	2.40E-06	3.41E-05	4.03E-04	5.36E-04	4.14E-04	3.40E-04	6.36E-04
5:Del:M:4	5.07E-06	7.32E-07	2.21E-05	1.49E-04	3.54E-04	2.15E-04	1.80E-04	4.97E-04
5:Del:M:5	7.88E-06	2.20E-06	3.39E-05	2.80E-04	3.67E-04	2.33E-04	3.16E-04	3.34E-04
