MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:C:0	0.0009797337063355371	0.03264028787380084	0.01333384757512249	0.05107352693099529	0.29021344184875486	0.09739530313760042	0.04576972112990916	0.052823514735501086	0.04147943546297029	0.024971597138501236	0.06215116845036391	0.022095376712823054	0.03174520775908604
1:Del:C:1	0.0024250310045590595	0.036200057382229714	0.012961553515633568	0.012878633589534729	0.10278964332304895	0.08940482195466756	0.004972319699299987	0.02895574024412781	0.01924541726764801	0.015482776785356691	0.04216848517142353	0.059886652478016916	0.010054745868546888
1:Del:C:2	0.004092894241111935	0.021846174744423477	0.002675338457338512	1.2131217517890037e-05	0.0402604737598449	0.04531247427570634	0.01309361657127738	0.011447320653387579	0.012638186147087253	0.013835406806138054	0.021501150513067842	0.01091537003943813	0.00990389989601681
1:Del:C:3	0.00436865424955613	0.008990085778350476	0.0021955917108380163	0.0021789876249567897	0.02143565545324236	0.027593068378046155	0.009521728748222814	0.006286181360192131	0.006687671369872987	0.0009644635481458864	0.016996254588866576	0.007825993765000022	0.008932542671827833
1:Del:C:4	0.001186748397303745	0.0020049590824601183	0.0007824625496868975	0.004713599841415998	0.014920180458575487	0.02149530222034173	0.0012680927949372744	0.0064239299587643475	0.004443860933988617	0.0066269925571214115	0.010302474174836788	0.0035193607347900977	0.00042756437411298973
1:Del:C:5	0.0003351133198327716	0.0007830988681234885	0.0063142446230631324	0.012842306068632752	0.0062236326798301884	0.017984396345855202	0.0008975964345154352	0.016286619852180592	0.004880555126292165	0.0009776378964306788	0.008349064112117048	0.0022706524702880413	0.002421330420766026
1:Del:T:0	0.01054675197112374	0.05077757637714967	0.008217810571222799	0.01136579030426219	0.06085441630799324	0.1296542788716033	0.006718386930588167	0.054890318918041886	0.030293122800067067	0.006086682615423342	0.04138713130261749	0.03442788707005093	0.009063221571850591
1:Del:T:1	3.399911812834944e-05	0.049060521754533966	1.8082346754795254e-05	0.00045430122304881	0.005292451612299942	0.02091208993517199	0.0003084266906816424	0.35169247910380363	0.0017530149089057545	0.007126910458098621	0.004970418806187808	0.0060087620554435265	0.0008068230477715588
1:Del:T:2	0.0025670309289125724	0.030258736935211347	0.0026007975661195815	0.00979917271000886	0.08381654903292655	0.07852470345213078	0.020695271184667945	0.0263058052607812	0.022060285912812106	0.004284914792951895	0.02187755917751929	0.008386582024395467	0.006723233083685045
1:Del:T:3	0.0033320893687778155	0.014813075715792365	0.0033383823114490952	0.027218092312832596	0.1225638259574771	0.037406601530965415	0.02545197868719697	0.02647476044949144	0.016894545404938982	0.022244416358298623	0.015100115125533194	0.014032082913909108	0.005496269311988726
1:Del:T:4	0.004756287462369073	0.006272359730210155	0.00046328119264217094	0.04329049375839531	0.09477971978485585	0.019287497830518988	0.02300664103589952	0.013882939675095258	0.01285591663850937	0.011642632400989896	0.027159396923088934	0.01112607914765249	0.005640714603214292
1:Del:T:5	0.01773108187013065	0.01313040536407243	0.002515304080443457	0.5844025152921677	0.018442765197921745	0.022699645926786617	0.00999707539349174	0.012641192680948805	0.007820579273120529	0.03138907804474003	0.030066059956732262	0.009404355376821058	0.00439373768609812
1:Ins:C:0	8.407790785948902e-47	0.0013188258135375009	0.0006478177277469399	0.0023828918779374188	0.00017405108683084868	0.007218835101174364	0.0044482412136423125	0.015349420225950467	0.001468073315297147	0.00021160899442790537	0.0023452110357334278	0.003979308884380828	0.14608985979110004
1:Ins:C:1	0.0010880580259254203	0.0047550386797229295	0.001341557915948215	0.002348486094742839	0.0024547205233147905	0.0010811025835573674	0.0015819669415941462	0.003084828929950163	0.006727581292798277	0.0024094870638509745	0.005243551818562793	0.00499918219723611	0.04985879611223936
1:Ins:C:2	2.8958130460523535e-05	0.004399099032743834	0.001628085184063366	0.0	0.000859924444207536	0.012269359503407032	0.0018253291728495924	0.0014508621921413578	0.004232574539857978	0.0004341527476947249	0.007376640602687985	0.0030000954078082034	0.01341019662679173
1:Ins:C:3	0.001425093784055207	0.002157261777281292	0.0028396394199899076	0.00015208493522322897	0.00015670833085298596	0.003152862300921697	0.0002329499431164095	0.0006841597906895913	0.008552839684707578	0.0021374654398096027	0.0034129198802111205	0.00443123232205437	0.013751082371454686
1:Ins:C:4	0.000453117302862438	0.0009648056954654294	0.000544435094692659	0.0012490899902947205	0.0005293202016154197	0.0021520289892225718	3.223078251238576e-05	0.0	0.011558825330925232	0.0006869380559937355	0.0049558912187112015	0.0019070070928751193	0.013680851749566686
1:Ins:C:5	0.02595655832439661	0.0018164360252194455	0.0009800862455449533	0.005719166342023527	0.005390932253412757	0.004902743242564611	0.00018844538695702795	6.232287516468205e-05	0.024891208349727093	0.0018208241111642564	0.011015440634801053	0.004706253635447923	0.02223266567743849
1:Ins:T:0	0.005780489624121401	0.0010642497382650617	0.004690375438367482	0.009338115896680392	0.0037045828026384697	0.0026897759514395146	0.0016488091711255655	0.04918521368410438	0.012882146801077852	0.004690286122495308	0.00806532521484769	0.0006044064229354262	0.11403161145746708
1:Ins:T:1	0.004284202062699478	0.0038467538374243305	0.005801868702983484	5.733385914936662e-06	0.004466399550292408	0.034933801405713893	0.0020294512069085613	0.011092254647810478	0.02076353507771273	0.010021787923178635	0.04967535823932849	0.027090029928367586	0.06779399352613837
1:Ins:T:2	0.0033424540625856024	0.00542212332948111	0.004601030871563125	0.0012880473128097946	0.004077203842316521	0.017862859246233712	0.0003035753544197917	0.015445528450654819	0.008621669585091212	0.0	0.031404351494275035	0.0012560761942981458	0.023310124097253037
1:Ins:T:3	0.004026906806975603	0.0002834430999791948	0.0056425163743551825	0.001498358407698106	0.0018384815389345022	0.01077642357267905	0.0011700783652850077	0.025983302546665074	0.008341334240976722	0.001680865077105409	0.02108648173374604	0.01844974951352924	0.01131479737785412
1:Ins:T:4	0.013210804853588342	0.0010482192339986796	5.998916749376804e-05	0.00639068966062041	0.0022369802448789144	0.004098419034853577	0.003647701106383465	0.01225946778198704	0.004096586403029505	0.0018816925739093904	0.0065059617625229296	0.003870395930570112	0.007398860047687777
1:Ins:T:5	0.7977905952930451	0.0012578198488336057	0.003932765701902099	0.12740296026418035	0.01734074506444813	0.0060073562461911935	0.02136221429080715	0.029247908731704228	0.012663389065821776	0.04119807395414682	0.1295841515131883	0.027627821442040387	0.013158238096177633
2:Del:R:0	0.0019954208055787603	0.025816126980353148	0.0070754681320977396	0.0014519461007585154	0.005746252009703312	0.031013208054937423	0.002703808493752154	0.0035115920571843163	0.008984929952703169	0.09773544549942016	0.015424419853370636	0.009501562183722854	0.01258673532283865
2:Del:R:1	0.0022626660941932643	0.018191668074578046	0.0016537999816313292	0.004748619220117689	0.001209588017880492	0.008918063219753095	0.0031852015964159365	0.011633751093078216	0.005708725884906016	0.19601561836898326	0.012815847348938404	0.015441216349163369	0.009905679493385833
2:Del:R:2	0.00019595575330640712	0.002248543440364301	0.003876187721216411	0.007804222835693509	0.0025977007582616805	0.0015171615043072962	0.0006410635073368098	0.005820645153289661	0.0033952761181302547	0.05361736826598644	0.0018514817793666794	0.003256836531800218	0.0007342441234663966
2:Del:R:3	0.000276424269862332	1.038387454173062e-05	0.0035626790605601854	4.911316078505479e-05	0.0015071102405164538	0.0015097308850818081	0.002584257238709711	0.0003913908058461857	0.009092647413628469	0.02131139111239463	0.002616375508855526	0.002635825639077325	0.003428598750324454
