MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Ins:C:2	1.66E-05	2.75E-04	2.05E-04	0.00E+00	1.57E-04	1.13E-03	1.51E-04	2.08E-04	6.06E-04	1.32E-04	8.86E-04	5.61E-04	1.09E-03
1:Ins:C:3	1.38E-04	1.44E-04	1.97E-04	5.00E-05	4.82E-05	6.04E-04	4.94E-05	1.14E-04	9.58E-04	3.25E-04	6.63E-04	5.39E-04	9.94E-04
1:Ins:C:4	9.30E-05	9.23E-05	1.03E-04	1.55E-04	1.10E-04	7.67E-04	1.45E-05	0.00E+00	1.49E-03	1.43E-04	1.06E-03	6.19E-04	1.05E-03
1:Ins:C:5	6.12E-04	1.68E-04	1.47E-04	4.58E-04	4.48E-04	1.76E-03	5.83E-05	3.35E-05	2.69E-03	3.38E-04	2.43E-03	1.91E-03	1.27E-03
1:Ins:T:0	4.17E-04	1.92E-04	4.24E-04	6.80E-04	6.75E-04	8.88E-04	2.06E-04	2.32E-03	2.07E-03	4.07E-04	1.51E-03	5.69E-04	4.15E-03
1:Ins:T:1	4.46E-04	3.94E-04	4.31E-04	5.73E-06	5.56E-04	3.06E-03	2.45E-04	8.72E-04	2.49E-03	7.33E-04	4.41E-03	2.60E-03	2.88E-03
1:Ins:T:2	2.95E-04	3.66E-04	3.28E-04	2.54E-04	4.29E-04	2.18E-03	8.51E-05	7.76E-04	1.74E-03	0.00E+00	3.67E-03	8.15E-04	2.05E-03
1:Ins:T:3	2.61E-04	7.88E-05	3.31E-04	2.24E-04	3.31E-04	1.34E-03	1.42E-04	8.54E-04	1.22E-03	3.74E-04	2.00E-03	1.04E-03	1.19E-03
1:Ins:T:4	3.01E-04	1.37E-04	2.36E-05	3.98E-04	2.96E-04	6.26E-04	2.11E-04	5.22E-04	7.18E-04	3.28E-04	9.43E-04	8.40E-04	5.74E-04
1:Ins:T:5	2.94E-03	3.95E-04	1.00E-03	9.21E-03	2.93E-03	1.55E-03	2.41E-03	3.58E-03	3.06E-03	5.10E-03	1.39E-02	4.72E-03	3.22E-03
2:Del:R:0	2.48E-04	1.01E-03	5.03E-04	2.98E-04	5.55E-04	2.51E-03	2.73E-04	4.71E-04	1.26E-03	2.11E-03	1.83E-03	1.37E-03	1.37E-03
2:Del:R:1	3.03E-04	7.69E-04	2.67E-04	5.08E-04	3.27E-04	1.18E-03	3.06E-04	7.61E-04	1.07E-03	3.48E-03	1.38E-03	1.87E-03	8.07E-04
2:Del:R:2	5.00E-05	2.20E-04	2.33E-04	3.39E-04	3.10E-04	3.04E-04	1.23E-04	4.15E-04	7.03E-04	1.25E-03	3.70E-04	5.93E-04	1.96E-04
2:Del:R:3	6.07E-05	5.12E-06	2.26E-04	1.94E-05	1.98E-04	3.55E-04	1.32E-04	7.69E-05	7.92E-04	8.25E-04	5.39E-04	4.50E-04	5.23E-04
2:Del:R:4	1.31E-04	2.77E-05	1.13E-04	9.10E-05	1.43E-04	3.16E-04	4.00E-05	6.26E-05	8.67E-04	4.37E-04	5.53E-04	3.51E-04	5.35E-04
2:Del:R:5	1.15E-04	8.91E-09	2.90E-04	8.31E-05	8.63E-04	1.79E-03	8.17E-05	2.16E-08	3.78E-03	2.40E-04	2.88E-03	9.53E-04	2.47E-03
3:Del:R:0	2.08E-04	6.05E-04	1.72E-04	2.26E-04	1.06E-04	1.18E-03	1.63E-04	2.83E-04	8.81E-04	3.58E-04	8.19E-04	6.89E-04	4.51E-04
3:Del:R:1	3.15E-04	2.81E-04	3.16E-04	5.43E-04	5.69E-04	7.66E-04	2.39E-04	5.02E-04	6.64E-04	1.65E-03	1.69E-03	3.28E-03	2.85E-04
3:Del:R:2	6.77E-05	4.42E-05	1.40E-47	2.50E-04	6.72E-05	1.20E-04	9.54E-05	2.32E-04	5.43E-04	5.76E-04	5.22E-04	1.09E-03	9.85E-05
3:Del:R:3	3.82E-05	2.76E-05	1.11E-05	6.33E-05	1.93E-04	2.00E-04	4.18E-05	1.98E-05	2.22E-04	1.52E-04	3.68E-04	4.40E-04	2.04E-04
3:Del:R:4	1.13E-08	2.29E-08	0.00E+00	1.37E-05	5.34E-04	6.58E-04	1.82E-05	2.37E-05	6.05E-04	2.40E-04	1.04E-03	6.58E-04	2.20E-04
3:Del:R:5	8.99E-09	4.70E-09	1.47E-05	6.87E-06	6.94E-04	8.82E-04	4.38E-10	2.95E-05	7.59E-04	2.88E-04	1.30E-03	9.04E-04	3.21E-04
4:Del:R:0	1.40E-04	5.15E-04	1.77E-04	9.22E-05	1.82E-04	9.93E-04	5.26E-05	2.60E-04	1.01E-03	3.34E-04	1.01E-03	6.00E-04	7.34E-04
4:Del:R:1	3.26E-05	1.31E-04	3.35E-04	1.91E-04	4.41E-04	1.13E-03	2.86E-04	7.82E-05	1.30E-03	1.58E-03	1.68E-03	2.98E-03	5.29E-04
4:Del:R:2	1.14E-04	5.39E-05	9.55E-05	1.07E-04	3.25E-04	4.27E-04	0.00E+00	6.39E-05	8.06E-04	3.77E-04	7.02E-04	1.21E-03	4.08E-04
4:Del:R:3	1.14E-05	4.07E-05	0.00E+00	5.13E-06	1.18E-03	1.63E-03	2.86E-05	7.68E-09	1.39E-03	4.89E-04	2.33E-03	1.76E-03	3.58E-04
4:Del:R:4	3.94E-05	2.09E-05	1.93E-05	1.08E-05	7.02E-04	9.52E-04	3.20E-05	3.45E-06	7.55E-04	3.54E-04	1.40E-03	9.96E-04	4.34E-04
4:Del:R:5	2.04E-05	1.94E-10	1.99E-05	1.40E-05	4.30E-06	1.19E-04	2.01E-10	2.65E-09	1.97E-04	9.97E-05	9.68E-05	2.63E-04	9.76E-05
5:Del:R:0	1.13E-04	4.12E-03	2.47E-03	1.59E-04	1.16E-03	3.00E-03	1.41E-03	2.30E-03	3.01E-03	7.46E-04	2.59E-03	1.08E-03	8.58E-04
5:Del:R:1	2.09E-04	1.01E-04	2.94E-04	3.09E-04	2.34E-04	1.47E-03	6.38E-04	8.92E-05	2.61E-03	5.59E-04	1.85E-03	2.47E-03	5.59E-04
5:Del:R:2	1.80E-05	2.48E-05	7.29E-05	8.90E-05	9.47E-05	4.52E-04	1.22E-04	6.97E-05	7.26E-04	2.14E-04	4.69E-04	6.69E-04	2.38E-04
5:Del:R:3	5.74E-05	2.17E-05	3.83E-05	2.03E-05	4.02E-06	6.58E-05	7.35E-05	5.96E-06	2.43E-04	1.42E-04	2.06E-04	1.88E-04	1.43E-04
5:Del:R:4	2.45E-07	7.75E-10	3.29E-06	1.00E-05	2.02E-05	3.52E-05	0.00E+00	3.03E-05	4.56E-05	6.24E-05	6.27E-05	9.95E-05	3.53E-05
5:Del:R:5	8.52E-07	1.40E-05	1.45E-05	2.17E-09	8.67E-06	1.18E-05	8.47E-10	2.04E-06	1.84E-05	4.00E-09	3.49E-06	2.55E-08	4.72E-06
2:Ins:R:0	2.65E-04	1.26E-04	5.91E-04	3.12E-47	1.26E-04	1.47E-03	1.05E-04	1.20E-03	3.36E-03	4.73E-06	1.44E-03	5.90E-04	3.20E-03
2:Ins:R:1	2.59E-04	2.13E-04	3.27E-04	1.16E-04	4.37E-05	1.24E-03	1.78E-04	3.83E-04	1.77E-03	3.20E-04	1.91E-03	7.90E-04	1.68E-03
2:Ins:R:2	1.67E-04	9.85E-05	1.84E-04	5.05E-05	1.24E-04	8.46E-04	1.76E-04	2.39E-04	1.09E-03	2.53E-04	1.44E-03	5.64E-04	8.04E-04
2:Ins:R:3	1.40E-04	2.43E-05	1.84E-04	3.86E-05	1.17E-04	3.38E-04	1.24E-04	1.58E-04	7.86E-04	1.96E-04	5.10E-04	3.05E-04	2.06E-04
2:Ins:R:4	2.13E-04	6.58E-05	9.90E-05	1.75E-04	3.65E-05	3.64E-04	9.19E-05	5.52E-06	8.29E-04	3.09E-04	5.57E-04	2.67E-04	4.02E-04
2:Ins:R:5	1.14E-03	6.22E-05	3.44E-04	6.49E-04	2.73E-05	1.33E-03	1.45E-04	2.21E-04	4.71E-03	5.80E-05	3.39E-03	8.80E-04	1.39E-03
3:Ins:R:0	2.59E-05	4.16E-05	4.07E-04	9.03E-05	0.00E+00	7.50E-04	1.48E-04	4.75E-04	1.75E-03	6.51E-05	8.34E-04	5.82E-04	1.27E-03
3:Ins:R:1	8.98E-05	1.04E-04	2.44E-04	2.01E-04	1.08E-04	6.56E-04	8.37E-05	3.84E-05	1.10E-03	2.39E-04	1.56E-03	7.27E-04	1.08E-03
3:Ins:R:2	8.99E-06	9.69E-06	2.21E-05	5.36E-05	6.20E-05	3.57E-04	6.39E-05	1.05E-04	3.55E-04	2.95E-05	4.67E-04	1.02E-04	3.02E-04
3:Ins:R:3	2.93E-08	7.68E-06	3.36E-05	5.71E-10	5.65E-06	4.10E-05	7.35E-06	1.13E-08	8.06E-05	1.30E-08	4.44E-05	6.52E-05	4.04E-05
3:Ins:R:4	3.33E-06	1.01E-05	1.43E-05	2.64E-05	3.97E-05	4.12E-05	3.38E-06	4.86E-05	1.07E-04	2.07E-05	6.51E-05	9.65E-05	8.34E-05
3:Ins:R:5	9.10E-05	2.34E-05	0.00E+00	7.55E-05	8.20E-05	1.90E-04	2.63E-05	7.59E-05	5.07E-04	1.49E-04	3.76E-04	1.03E-04	2.39E-04
4:Ins:R:0	9.55E-05	2.00E-05	6.51E-04	2.01E-05	3.16E-06	9.58E-04	1.55E-04	1.17E-03	3.45E-03	9.61E-05	1.32E-03	2.97E-04	3.13E-03
4:Ins:R:1	1.46E-04	5.95E-05	1.61E-04	2.45E-04	4.74E-05	1.64E-03	1.29E-04	6.67E-04	1.87E-03	1.20E-04	2.78E-03	1.17E-03	1.03E-03
4:Ins:R:2	1.16E-05	8.76E-06	6.39E-05	2.97E-05	2.23E-05	1.66E-04	5.37E-05	2.14E-10	3.55E-04	5.43E-05	3.43E-04	1.42E-04	2.58E-04
4:Ins:R:3	1.59E-05	5.14E-06	6.26E-05	5.46E-05	7.79E-05	1.62E-04	2.40E-05	1.78E-05	2.02E-04	1.14E-04	2.17E-04	1.41E-04	9.40E-05
4:Ins:R:4	3.58E-05	5.64E-06	1.69E-05	2.72E-05	8.45E-06	1.33E-04	9.44E-06	1.71E-05	3.39E-04	8.66E-05	2.39E-04	1.56E-04	2.08E-04
4:Ins:R:5	8.88E-05	2.33E-05	9.38E-06	5.07E-05	6.88E-05	1.60E-04	0.00E+00	3.36E-05	2.85E-04	2.10E-04	2.68E-04	2.32E-04	1.28E-04
5:Ins:R:0	2.23E-08	8.18E-10	2.83E-03	5.02E-08	2.20E-08	8.78E-04	1.14E-08	1.02E-07	8.81E-03	2.26E-08	1.82E-03	8.82E-08	2.89E-03
5:Ins:R:1	4.53E-04	5.86E-05	3.32E-04	2.77E-04	5.71E-04	1.36E-03	5.67E-04	7.20E-04	2.79E-03	8.34E-04	2.51E-03	2.30E-03	1.40E-03
5:Ins:R:2	7.72E-05	1.71E-05	6.70E-05	7.48E-05	5.01E-05	2.49E-04	8.76E-05	6.30E-05	5.38E-04	1.44E-04	5.36E-04	3.59E-04	4.89E-04
5:Ins:R:3	4.67E-05	2.64E-05	1.82E-05	2.12E-05	3.78E-05	1.59E-04	2.25E-09	2.35E-06	2.81E-04	7.60E-05	1.98E-04	1.06E-04	1.13E-04
5:Ins:R:4	2.03E-06	5.67E-06	0.00E+00	4.02E-05	6.16E-05	7.31E-05	1.71E-05	2.82E-05	7.23E-05	5.60E-05	1.41E-04	8.11E-05	9.07E-05
5:Ins:R:5	1.39E-05	9.15E-11	2.42E-07	1.29E-05	1.91E-05	7.87E-05	7.43E-06	2.32E-08	1.29E-04	2.99E-06	9.43E-05	1.03E-04	4.13E-05
2:Del:M:1	1.17E-04	1.09E-03	3.07E-04	2.99E-04	4.75E-04	1.56E-03	2.18E-04	6.69E-04	1.67E-03	4.20E-03	1.40E-03	1.02E-03	6.98E-04
3:Del:M:1	7.66E-05	6.85E-04	3.62E-05	2.04E-04	1.48E-04	1.37E-03	1.64E-04	1.77E-04	6.74E-04	2.76E-04	9.35E-04	5.51E-04	2.94E-04
3:Del:M:2	1.76E-04	4.31E-04	6.20E-05	2.39E-04	3.16E-04	1.72E-03	2.82E-04	3.25E-04	8.26E-04	1.09E-03	1.10E-03	2.12E-03	4.17E-04
4:Del:M:1	7.94E-05	6.27E-04	5.93E-05	4.28E-05	1.31E-04	1.34E-03	2.81E-04	5.18E-05	1.03E-03	2.95E-04	1.14E-03	9.94E-04	7.78E-04
4:Del:M:2	1.47E-04	3.39E-04	1.74E-04	7.98E-05	2.97E-04	7.49E-04	3.11E-04	1.02E-05	6.89E-04	7.94E-04	8.83E-04	1.26E-03	4.70E-04
4:Del:M:3	2.02E-04	2.59E-04	2.20E-05	1.41E-04	1.61E-04	8.22E-04	2.83E-04	1.13E-04	1.40E-03	1.50E-03	1.28E-03	2.65E-03	3.68E-04
5:Del:M:1	3.38E-04	3.00E-03	1.30E-03	3.79E-04	2.96E-03	2.04E-03	2.05E-03	2.22E-03	2.08E-03	6.31E-04	2.18E-03	1.37E-03	1.03E-03
5:Del:M:2	2.64E-04	2.00E-03	6.19E-04	6.16E-04	1.47E-03	1.67E-03	2.24E-03	1.24E-03	1.33E-03	3.14E-04	2.20E-03	1.23E-03	3.39E-04
5:Del:M:3	1.81E-05	1.20E-03	1.82E-04	4.32E-04	2.77E-04	1.45E-03	1.82E-03	3.22E-04	7.05E-04	4.54E-04	8.78E-04	1.53E-03	5.03E-04
5:Del:M:4	1.79E-04	5.34E-04	1.38E-04	2.75E-05	3.29E-04	1.12E-03	1.06E-03	3.26E-04	8.70E-04	6.07E-04	9.40E-04	3.15E-04	5.09E-04
5:Del:M:5	2.08E-04	1.25E-04	4.34E-04	2.72E-04	2.46E-04	4.13E-03	3.33E-03	3.24E-04	7.67E-03	4.57E-04	3.61E-03	1.87E-03	1.34E-03
