Sample Names	MutationType	ID1	ID2	ID3	ID8	ID9	ID12	ID14	ID19	ID21	ID23
SP85623	1:Del:C:0	0.00027603131457342535	0.008328322030500499	0.0	0.16501927999033345	0.0	0.25517074167989173	0.0	0.0	0.0	0.571205624984701
SP85623	1:Del:C:1	0.0009930645762069798	2.8372429952534376e-05	0.0	0.0736890435099535	0.0	0.05275097436245892	0.0	0.0	0.0	0.872538545121428
SP85623	1:Del:C:2	9.51221518038201e-18	8.93745897612932e-06	0.0	0.022971078901183342	0.0	0.004521634647153712	0.0	0.0	0.0	0.9724983489926868
SP85623	1:Del:C:3	0.007136032293682337	0.009247585421381096	0.0	0.0485093036741183	0.0	0.010427961512095307	0.0	0.0	0.0	0.9246791170987229
SP85623	1:Del:C:4	0.008217786858682454	0.04489554623585832	0.0	0.035638480961043426	0.0	0.07300827160132094	0.0	0.0	0.0	0.838239914343095
SP85623	1:Del:C:5	0.024191357357517602	0.10491242729569743	0.0	0.016085982998736283	0.0	0.5911266013782156	0.0	0.0	0.0	0.2636836309698329
SP85623	1:Del:T:0	0.0008288138431882258	0.004995844072396373	0.0	0.05193327288762337	0.0	0.0798594925412265	0.0	0.0	0.0	0.8623825766555655
SP85623	1:Del:T:1	4.374314966417715e-18	5.220103962945612e-18	0.0	0.033150940768774916	0.0	5.2544641409295584e-17	0.0	0.0	0.0	0.966849059231225
SP85623	1:Del:T:2	0.0021803932439461533	0.016383265651112342	0.0	0.05024789018484293	0.0	0.07151250433346676	0.0	0.0	0.0	0.8596759465866318
SP85623	1:Del:T:3	0.006460747304409084	0.0569424294185219	0.0	0.06635659447076366	0.0	0.17420981508097977	0.0	0.0	0.0	0.6960304137253256
SP85623	1:Del:T:4	0.01405753735282661	0.15435212518132416	0.0	0.010014140727777496	0.0	0.4042849552028048	0.0	0.0	0.0	0.417291241535267
SP85623	1:Del:T:5	3.795255294608907e-18	0.9341341281797417	0.0	0.029225553502881464	0.0	0.0011188935459387525	0.0	0.0	0.0	0.03552142477143779
SP85623	1:Ins:C:0	1.5567941261207517e-16	1.857805679207544e-16	0.0	0.3120290650735422	0.0	1.870034273551695e-15	0.0	0.0	0.0	0.6879709349264556
SP85623	1:Ins:C:1	3.4477100913703576e-16	0.023647124809771807	0.0	0.5422472603516505	0.0	0.04890869455405128	0.0	0.0	0.0	0.3851969202845262
SP85623	1:Ins:C:2	1.8807193470815163e-16	0.0014886660692911096	0.0	0.2082314278907656	0.0	0.2540073867837635	0.0	0.0	0.0	0.5362725192561796
SP85623	1:Ins:C:3	0.06139782012939507	0.031211075061107815	0.0	0.02029627797932627	0.0	0.09150989956805121	0.0	0.0	0.0	0.7955849272621197
SP85623	1:Ins:C:4	0.09385723485749706	0.15306300045693194	0.0	0.06991358285092371	0.0	0.6467150758912509	0.0	0.0	0.0	0.03645110594339635
SP85623	1:Ins:C:5	0.26904815361384027	0.09985585644580505	0.0	0.013008877808519045	0.0	0.528695996928188	0.0	0.0	0.0	0.08939111520364751
SP85623	1:Ins:T:0	0.03445333380127503	0.020042342729425188	0.0	0.16321562984482657	0.0	0.18016745139929966	0.0	0.0	0.0	0.6021212422251736
SP85623	1:Ins:T:1	0.00040505223441044606	3.970114952658218e-17	0.0	0.11744374353142636	0.0	0.07025847502750657	0.0	0.0	0.0	0.8118927292066566
SP85623	1:Ins:T:2	0.0026811955020409383	0.008995006710766881	0.0	0.04769927498827635	0.0	5.527406899185841e-16	0.0	0.0	0.0	0.9406245227989154
SP85623	1:Ins:T:3	0.09330809615532473	0.023812165922290976	0.0	0.057381778692505596	0.0	0.006506465727640942	0.0	0.0	0.0	0.8189914935022378
SP85623	1:Ins:T:4	0.3768542268076819	0.07893893888111642	0.0	0.04468804693695928	0.0	0.021325499448799728	0.0	0.0	0.0	0.4781932879254428
SP85623	1:Ins:T:5	0.9430773522745256	0.0033160270731976485	0.0	0.051220505133582866	0.0	0.0004936485571229484	0.0	0.0	0.0	0.0018924669615710348
SP85623	2:Del:R:0	0.0035714642204619784	0.0008527678646762114	0.0	0.10956333038855831	0.0	0.09136657842954658	0.0	0.0	0.0	0.7946458590967569
SP85623	2:Del:R:1	0.0031318214473034234	0.00916179885387209	0.0	0.06350352398423156	0.0	0.002001310428464392	0.0	0.0	0.0	0.9222015452861285
SP85623	2:Del:R:2	0.003027273974394068	0.01184384786412226	0.0	0.008176457935188331	0.0	0.02506906793812058	0.0	0.0	0.0	0.9518833522881747
SP85623	2:Del:R:3	0.009301100909272417	0.016108743017417333	0.0	0.0014176593624369094	0.0	0.041092678826917396	0.0	0.0	0.0	0.932079817883956
SP85623	2:Del:R:4	0.0011699663216837401	0.018897998864746964	0.0	0.014092411482726601	0.0	0.7188236481478425	0.0	0.0	0.0	0.24701597518300006
SP85623	2:Del:R:5	4.6658666020156665e-18	6.5829598282215e-18	0.0	0.0028183943078723458	0.0	0.9927379189180102	0.0	0.0	0.0	0.004443686774117389
SP85623	3:Del:R:0	0.0016121108439397307	0.00015737737162127875	0.0	0.33129626833348486	0.0	0.2679142668411596	0.0	0.0	0.0	0.3990199766097944
SP85623	3:Del:R:1	0.14704298233204802	0.14681331043011203	0.0	0.09499328458373352	0.0	0.04678537831264012	0.0	0.0	0.0	0.5643650443414662
SP85623	3:Del:R:2	0.052503126509481184	0.15626344339025214	0.0	0.06167379789613809	0.0	0.51214193359462	0.0	0.0	0.0	0.2174176986095085
SP85623	3:Del:R:3	0.01993427042989684	0.02161656142812744	0.0	0.03266867258654547	0.0	0.8900416781406562	0.0	0.0	0.0	0.035738817414774006
SP85623	3:Del:R:4	1.7194800871540976e-17	2.0623371438071804e-17	0.0	3.341297861200954e-05	0.0	0.9981400108572648	0.0	0.0	0.0	0.0018265761641231878
SP85623	3:Del:R:5	1.210308945611492e-17	1.4443263852463425e-17	0.0	0.0007985845127539272	0.0	0.9980355406029854	0.0	0.0	0.0	0.0011658748842608248
SP85623	4:Del:R:0	0.002537587706106844	0.00030797202852450155	0.0	0.40874102602596785	0.0	0.1236124587503283	0.0	0.0	0.0	0.46480095548907246
SP85623	4:Del:R:1	0.03285280474824146	0.07718967865722552	0.0	0.14210357650383987	0.0	0.2352138427722903	0.0	0.0	0.0	0.5126400973184029
SP85623	4:Del:R:2	0.0008192483490243489	0.13779909412945404	0.0	0.16595364160202974	0.0	0.43440483915542444	0.0	0.0	0.0	0.2610231767640675
SP85623	4:Del:R:3	2.9896365180411957e-17	6.56636177829592e-05	0.0	0.0006243011363353699	0.0	0.9928606576735727	0.0	0.0	0.0	0.006449377572309002
SP85623	4:Del:R:4	2.2124597062627267e-17	2.6402464772621664e-17	0.0	0.0015608869806842051	0.0	0.9973183116792972	0.0	0.0	0.0	0.0011208013400185318
SP85623	4:Del:R:5	0.0005499873177491896	0.004004307317977862	0.0	0.00028957117740040374	0.0	0.9934875221446493	0.0	0.0	0.0	0.0016686120422231465
SP85623	5:Del:R:0	1.2127244719302681e-05	5.591603852612614e-05	0.0	0.8295170004776513	0.0	0.013756911126505763	0.0	0.0	0.0	0.15665804511259745
SP85623	5:Del:R:1	0.015141102182921373	0.2364367484259927	0.0	0.10905957807244165	0.0	0.621895464997068	0.0	0.0	0.0	0.017467106321576123
SP85623	5:Del:R:2	0.007833885397352424	0.02464615798806951	0.0	0.07690427119142415	0.0	0.8860128786335577	0.0	0.0	0.0	0.004602806789596328
SP85623	5:Del:R:3	0.0029492593504707254	0.024678746853772263	0.0	0.0030559944507734756	0.0	0.9616560393981103	0.0	0.0	0.0	0.007659959946873384
SP85623	5:Del:R:4	0.0007641146221072365	0.02081045289147361	0.0	0.0665726142302221	0.0	0.8641917215183033	0.0	0.0	0.0	0.04766109673789394
SP85623	5:Del:R:5	0.0017909674359777778	0.0012130514262852679	0.0	0.006083567341634419	0.0	0.9903264870694439	0.0	0.0	0.0	0.0005859267266585445
SP85623	2:Ins:R:0	0.007996277362108698	0.0066003756664772765	0.0	0.09149356644316846	0.0	0.4143555824784537	0.0	0.0	0.0	0.47955419804979194
SP85623	2:Ins:R:1	0.000280275017513454	0.009662552364567572	0.0	0.14185751528044813	0.0	0.10579467104857451	0.0	0.0	0.0	0.7424049862888963
SP85623	2:Ins:R:2	0.016485235017172285	0.07710897237330604	0.0	0.05444307943210005	0.0	0.11474403396956255	0.0	0.0	0.0	0.7372186792078591
SP85623	2:Ins:R:3	0.1548231853160083	0.11480027138342688	0.0	0.12830959290318372	0.0	0.13953017045278018	0.0	0.0	0.0	0.462536779944601
SP85623	2:Ins:R:4	0.31663594218697905	0.21493364275418025	0.0	0.004330361448878941	0.0	0.3098835347983998	0.0	0.0	0.0	0.15421651881156184
