MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
1:Del:C:0	0.011258594224636908	0.013417344046247308	0.0029732816987961997	0.011052639276022092	0.006473293920425931	0.03155096116483037	0.27590769656002523	0.024776391559280454	0.058398782098665836	0.023387863272218964	0.0169804591499269	0.01770479411323322	0.03614042640721891	0.04221983783878386	0.017729066067840905	0.028706045518629254	0.05190025810734369	0.010509711223421618
1:Del:C:1	0.0017297906564958509	0.002203410646445718	0.003350600782141555	0.005752452299930155	0.0051501637429464606	0.009784005285182503	0.0901102450164035	0.009947590585506988	0.15662936152890325	0.02415525842225179	0.029443647344596684	0.005860483520237949	0.008730285542851561	0.029371414411721163	0.00835083362646401	0.011112436287294258	0.03339685277562239	0.00876954142119729
1:Del:C:2	0.001562485470494721	0.0025975863773783203	0.0016077801753999665	0.004745084563473938	0.0014289610928972251	0.005130049094732385	0.023612471607048064	0.004427127287563053	0.09767219633795321	0.019491256796754897	0.00581644823832903	0.0059802507056156175	0.011371264718472957	0.025574086300330236	0.005782844945788384	0.012360270194476471	0.012863523317500949	0.004420947843464092
1:Del:C:3	0.0026870095942285845	0.004894445410027402	0.0020045788493735016	0.006136397132650018	0.00020642868112190625	0.0008370184654268087	0.007709670092444867	0.003967403903952799	0.06779760486679151	0.0071040073677431795	0.005267680445649603	0.0026863226934801788	0.007837500981404446	0.005232546534971334	0.0021251475464669056	0.005230338780675084	0.010229937292388058	0.007518882720760302
1:Del:C:4	0.004744836437021149	0.013878297083138022	0.0014915641890547704	0.002087033037096262	0.0010276169085017273	0.00015418729512020946	0.007275473501640022	0.0057993765099672604	0.0236222561186878	0.001479508492629975	0.004863204364082776	0.007758525201061275	0.03505029140389524	0.0026245088852010667	0.000599547486344818	0.0039172990823368534	0.006883251940598712	0.016530569295282474
1:Del:C:5	0.027789708442869595	0.040110271359444595	0.0020262060281584127	0.0016429696098202839	0.0002291050914209336	0.00042466665606156085	0.0018889070244006234	0.011426913293544203	0.004385738732406139	0.0027353077670440483	0.009788995311863715	0.02243479289532388	0.00814630725982056	0.0015897767818623266	0.0006585972823100406	0.0039038051948173803	0.008043789558578283	0.020373421411350137
1:Del:T:0	0.0018853116063110064	0.005693532170291662	0.00030776208499446513	0.00804069942678325	0.01545157509157434	0.004871539270097856	0.03705657689657528	0.010749920221860521	0.08397769758943469	0.07031072963960469	0.04808018728392199	0.014963351898768452	0.045199639280326664	0.09215397780295462	0.02895474249497056	0.03049405981088057	0.024675773722701706	0.016675444597494787
1:Del:T:1	0.001928655023941701	0.0038523869990603997	0.0024806367552446316	0.007898650660645217	0.006831598405260593	0.004533672722172924	0.025196180925122463	0.008111069981823675	0.05977499663131312	0.043156097761384446	0.019963258894858883	0.009541239122918342	0.03213434771489119	0.06823928856058047	0.019509728553239257	0.01675629767589271	0.019454067529877647	0.013517518529042719
1:Del:T:2	0.005098885197294294	0.007906222516212438	0.0021583758971246425	0.0072886153571016625	0.0006071350956335664	0.005442062313959468	0.02801861453917809	0.007209202479280066	0.05242957175243646	0.04567285330966115	0.01404164643783588	0.011670605814433656	0.05109936710563488	0.05547059262649384	0.005825842615633476	0.024128479656064884	0.01604069333523512	0.012676543388515711
1:Del:T:3	0.012729445926379413	0.016059608507785015	0.0021233086966094563	0.004072868715011282	0.0004842198867117986	0.01542022019275464	0.030641556605696677	0.00935467679897556	0.045843732920475305	0.015396347441856051	0.019466250683908583	0.026762868535588496	0.10394337027915754	0.05320075702969916	0.012642359538876918	0.02517475892556831	0.019496853547752834	0.023485461010386642
