MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
1:Ins:C:1	5.79E-05	9.78E-05	1.97E-04	5.64E-04	6.23E-04	7.67E-05	1.05E-03	4.48E-04	5.19E-04	5.80E-04	1.78E-03	4.31E-04	4.93E-04	1.07E-03	1.28E-03	1.75E-03	6.67E-04	6.75E-04
1:Ins:C:2	8.25E-05	1.75E-04	2.35E-04	5.48E-04	9.55E-05	1.41E-04	6.37E-04	3.43E-04	3.76E-04	1.78E-04	5.51E-04	4.85E-04	6.35E-04	1.22E-03	7.13E-05	6.64E-04	7.26E-04	6.90E-04
1:Ins:C:3	1.22E-04	1.84E-04	8.11E-05	3.79E-04	3.04E-04	5.92E-05	4.30E-04	4.52E-04	5.11E-04	3.46E-04	1.00E-03	9.96E-04	5.36E-04	1.14E-03	4.33E-04	6.26E-04	4.67E-04	6.72E-04
1:Ins:C:4	2.23E-04	4.99E-04	3.04E-04	5.37E-04	3.46E-04	4.98E-05	4.12E-04	6.47E-04	3.25E-04	1.09E-04	5.88E-04	8.03E-04	1.08E-03	9.30E-04	2.19E-04	6.65E-04	5.54E-04	6.50E-04
1:Ins:C:5	1.02E-03	1.95E-03	1.16E-03	1.72E-03	4.95E-04	1.26E-04	1.34E-03	1.86E-03	7.80E-04	1.37E-04	2.22E-03	2.30E-03	1.60E-03	2.42E-03	1.23E-03	2.24E-03	2.40E-03	2.34E-03
1:Ins:T:0	2.92E-04	5.89E-04	4.33E-04	7.03E-04	6.28E-04	2.16E-04	2.13E-03	6.48E-04	7.46E-04	6.30E-04	2.32E-03	1.97E-03	1.13E-03	2.34E-03	1.63E-03	2.07E-03	1.39E-03	1.08E-03
1:Ins:T:1	9.64E-05	2.09E-04	4.65E-04	1.02E-03	9.05E-04	2.46E-04	3.72E-03	1.29E-03	2.57E-03	1.98E-03	2.13E-03	1.77E-03	1.16E-03	7.81E-03	1.32E-03	3.99E-03	2.51E-03	2.86E-03
1:Ins:T:2	3.83E-04	8.89E-04	3.65E-04	9.57E-04	3.29E-04	1.59E-04	1.76E-03	1.32E-03	1.62E-03	7.62E-04	2.00E-03	1.39E-03	2.32E-03	3.26E-03	9.26E-04	2.64E-03	1.91E-03	2.40E-03
1:Ins:T:3	2.93E-04	6.23E-04	5.05E-04	8.97E-04	1.11E-04	1.42E-04	9.58E-04	8.79E-04	9.12E-04	1.07E-03	1.60E-03	1.05E-03	1.56E-03	2.39E-03	8.20E-04	1.49E-03	1.26E-03	1.66E-03
1:Ins:T:4	2.51E-04	7.93E-04	5.47E-04	1.21E-03	3.96E-04	7.15E-05	1.57E-03	1.19E-03	7.24E-04	1.93E-04	1.18E-03	9.76E-04	1.64E-03	1.51E-03	9.35E-04	1.65E-03	1.28E-03	1.38E-03
1:Ins:T:5	4.58E-03	1.27E-02	4.27E-03	1.02E-02	8.51E-03	1.49E-03	1.21E-02	1.57E-02	6.89E-03	5.03E-03	9.51E-03	8.01E-03	1.08E-02	2.48E-03	1.08E-02	4.83E-03	1.65E-02	1.52E-02
2:Del:R:0	3.33E-04	4.27E-04	1.39E-04	7.60E-04	6.12E-04	1.76E-04	1.48E-03	7.86E-04	9.68E-04	1.11E-03	1.87E-03	1.18E-03	1.87E-03	1.78E-03	5.77E-04	2.89E-03	1.42E-03	8.57E-04
2:Del:R:1	5.74E-04	7.82E-04	3.60E-04	1.47E-03	8.01E-05	3.46E-04	1.77E-03	1.56E-03	1.22E-03	1.58E-03	1.79E-03	1.49E-03	3.57E-03	2.59E-03	1.12E-03	4.50E-03	2.69E-03	1.83E-03
2:Del:R:2	2.28E-04	3.41E-04	1.44E-04	5.96E-04	3.83E-04	9.87E-05	1.38E-03	5.98E-04	7.28E-04	3.89E-04	8.75E-04	5.16E-04	1.59E-03	2.14E-03	5.93E-04	1.57E-03	9.23E-04	5.76E-04
2:Del:R:3	8.12E-04	2.20E-03	1.35E-04	2.76E-04	1.66E-04	5.27E-05	5.37E-04	9.11E-04	2.79E-04	1.17E-04	1.55E-03	1.27E-03	1.48E-03	6.87E-04	2.58E-04	1.24E-03	1.97E-03	1.97E-03
2:Del:R:4	4.84E-04	1.17E-03	3.18E-05	8.51E-05	1.75E-04	2.83E-05	4.14E-04	5.71E-04	1.07E-04	2.57E-04	1.11E-03	6.86E-04	7.87E-04	4.39E-04	5.42E-05	5.80E-04	1.01E-03	1.10E-03
2:Del:R:5	1.33E-03	3.17E-03	8.44E-09	1.92E-04	1.43E-04	1.99E-05	7.16E-04	1.27E-03	3.15E-04	2.35E-05	2.62E-03	2.23E-03	1.43E-03	7.00E-04	9.04E-09	9.25E-04	3.80E-03	2.94E-03
3:Del:R:0	1.26E-04	2.65E-04	1.83E-04	5.29E-04	3.39E-04	2.09E-04	9.20E-04	4.63E-04	3.89E-04	9.25E-04	7.20E-04	2.68E-04	7.38E-04	1.08E-03	0.00E+00	1.07E-03	7.21E-04	6.19E-04
3:Del:R:1	5.00E-04	1.24E-03	1.69E-04	1.62E-03	6.00E-04	1.17E-04	2.63E-03	1.55E-03	9.05E-04	1.21E-03	1.41E-03	2.02E-03	3.92E-03	2.15E-03	5.43E-04	6.09E-03	3.56E-03	1.54E-03
3:Del:R:2	2.21E-04	4.78E-04	1.27E-04	3.67E-04	1.70E-04	7.74E-05	5.44E-04	5.89E-04	6.06E-04	3.43E-04	7.48E-04	4.59E-04	1.29E-03	8.86E-04	3.41E-04	1.52E-03	6.47E-04	1.06E-03
3:Del:R:3	1.10E-04	1.82E-04	3.12E-05	1.51E-04	4.44E-05	3.92E-05	3.50E-04	1.88E-04	1.25E-04	9.61E-05	2.73E-04	2.38E-04	5.65E-04	4.74E-04	1.32E-04	4.13E-04	2.27E-04	1.96E-04
3:Del:R:4	4.42E-05	7.57E-05	1.77E-05	7.05E-05	7.12E-05	3.50E-05	1.34E-04	1.12E-04	8.20E-05	4.59E-05	1.77E-04	1.03E-04	1.32E-04	1.27E-04	1.88E-04	1.22E-04	9.11E-05	1.13E-04
3:Del:R:5	5.71E-05	1.41E-04	3.35E-05	8.69E-05	2.83E-05	2.13E-05	1.10E-04	1.11E-04	5.69E-05	1.68E-05	1.21E-04	1.29E-04	1.01E-04	1.81E-04	4.04E-05	1.49E-04	1.85E-04	1.47E-04
4:Del:R:0	9.67E-05	1.74E-04	1.46E-04	5.24E-04	3.51E-04	2.24E-04	6.82E-04	4.33E-04	2.19E-04	7.71E-04	9.97E-04	3.22E-04	5.95E-04	8.17E-04	2.64E-04	1.37E-03	6.32E-04	5.66E-04
4:Del:R:1	2.91E-04	7.22E-04	4.15E-04	1.42E-03	6.37E-04	3.17E-04	2.01E-03	1.37E-03	8.82E-04	7.53E-04	1.96E-03	1.37E-03	1.92E-03	1.82E-03	8.04E-04	3.92E-03	2.32E-03	1.47E-03
4:Del:R:2	1.94E-04	2.97E-04	1.47E-04	5.00E-04	3.42E-04	4.91E-05	5.76E-04	3.92E-04	2.33E-04	1.58E-04	6.67E-04	3.35E-04	7.18E-04	4.68E-04	6.61E-05	1.10E-03	7.45E-04	6.22E-04
4:Del:R:3	7.87E-05	1.48E-04	1.03E-04	4.32E-04	1.51E-04	3.23E-05	3.98E-04	3.02E-04	3.45E-04	1.25E-04	4.64E-04	2.96E-04	5.06E-04	4.30E-04	1.38E-04	5.90E-04	5.44E-04	3.04E-04
4:Del:R:4	7.86E-05	6.50E-05	3.81E-05	1.09E-04	1.34E-04	4.39E-05	8.93E-05	1.45E-04	1.60E-05	9.63E-05	1.85E-04	1.19E-04	1.32E-04	2.04E-04	1.47E-04	1.75E-04	2.01E-04	1.42E-04
4:Del:R:5	4.91E-05	1.33E-04	3.00E-05	9.35E-05	7.93E-07	1.75E-05	1.69E-05	9.74E-05	8.44E-05	3.11E-05	2.54E-04	1.74E-04	1.00E-04	1.65E-04	1.14E-05	1.42E-04	2.33E-04	1.73E-04
5:Del:R:0	1.18E-04	3.24E-04	4.78E-04	1.14E-03	2.93E-03	1.68E-03	1.89E-03	1.04E-03	2.88E-03	5.41E-03	2.36E-03	1.18E-03	1.07E-03	2.99E-03	2.64E-04	2.13E-03	2.58E-03	1.74E-03
5:Del:R:1	2.61E-04	5.65E-04	3.07E-04	7.43E-04	4.85E-04	2.91E-04	9.17E-04	1.02E-03	1.31E-03	3.15E-04	1.97E-03	1.45E-03	1.18E-03	1.91E-03	5.47E-04	1.37E-03	1.43E-03	1.64E-03
5:Del:R:2	5.48E-05	1.57E-04	9.16E-05	2.32E-04	1.46E-04	9.41E-05	9.47E-05	2.31E-04	9.97E-05	3.13E-05	6.89E-04	4.02E-04	1.34E-04	2.18E-04	1.89E-04	1.85E-04	3.27E-04	3.50E-04
5:Del:R:3	4.16E-05	6.20E-05	6.18E-05	1.23E-04	1.00E-04	3.40E-05	4.30E-05	1.03E-04	1.14E-04	1.15E-05	1.80E-04	1.45E-04	7.92E-05	2.07E-04	2.32E-05	1.37E-04	1.20E-04	1.98E-04
5:Del:R:4	7.31E-06	1.68E-05	1.08E-09	1.45E-08	3.96E-09	1.97E-05	9.43E-06	1.11E-05	9.72E-09	9.04E-09	1.32E-05	1.47E-05	1.11E-05	5.86E-06	5.53E-09	2.65E-05	2.73E-05	2.42E-05
5:Del:R:5	1.38E-05	1.97E-05	1.93E-06	5.51E-07	1.23E-09	1.91E-05	3.42E-05	1.37E-05	2.21E-05	1.15E-05	3.93E-05	3.90E-05	5.21E-05	3.68E-05	1.29E-09	1.51E-05	2.94E-05	1.36E-05
2:Ins:R:0	3.40E-04	6.44E-04	1.70E-04	6.67E-04	9.21E-04	4.47E-05	2.13E-03	5.70E-04	7.17E-04	3.61E-04	3.84E-03	2.40E-03	6.43E-04	2.24E-03	2.23E-03	2.63E-03	1.90E-03	1.63E-03
2:Ins:R:1	1.81E-04	3.49E-04	2.26E-04	7.42E-04	4.08E-04	1.16E-04	7.83E-04	6.49E-04	4.31E-04	4.92E-04	1.48E-03	1.09E-03	4.40E-04	1.15E-03	3.99E-04	1.74E-03	1.27E-03	9.24E-04
2:Ins:R:2	9.32E-05	1.45E-04	1.53E-04	4.03E-04	2.03E-05	8.18E-05	5.44E-04	4.20E-04	4.57E-04	2.94E-04	6.22E-04	4.61E-04	3.59E-04	7.70E-04	3.42E-04	7.88E-04	7.92E-04	5.36E-04
2:Ins:R:3	1.30E-04	2.67E-04	8.90E-05	1.90E-04	2.92E-04	9.53E-05	3.92E-04	2.71E-04	2.10E-04	2.06E-04	6.80E-04	5.54E-04	2.60E-04	3.19E-04	2.16E-04	4.43E-04	4.19E-04	3.34E-04
2:Ins:R:4	2.92E-04	5.77E-04	1.73E-04	4.36E-04	1.47E-04	7.25E-05	3.50E-04	5.04E-04	2.15E-04	9.57E-05	1.28E-03	1.30E-03	3.88E-04	7.05E-04	5.70E-04	4.92E-04	9.01E-04	7.34E-04
2:Ins:R:5	1.98E-03	2.37E-03	1.33E-03	1.92E-03	6.60E-04	6.08E-05	1.51E-03	2.54E-03	1.93E-03	4.71E-05	4.65E-03	4.80E-03	2.72E-03	2.36E-03	1.67E-04	1.81E-03	4.61E-03	2.83E-03
3:Ins:R:0	1.53E-04	2.53E-04	4.98E-05	3.27E-04	5.90E-04	1.64E-04	3.35E-04	4.25E-04	3.69E-04	9.58E-05	1.87E-03	9.32E-04	3.79E-04	5.76E-04	1.10E-03	1.18E-03	7.58E-04	7.71E-04
3:Ins:R:1	8.26E-05	2.25E-04	1.87E-04	5.94E-04	2.28E-04	9.03E-05	5.00E-04	5.70E-04	4.15E-04	4.41E-04	1.18E-03	4.99E-04	3.06E-04	1.19E-03	5.46E-04	6.93E-04	9.52E-04	6.97E-04
3:Ins:R:2	3.70E-05	7.88E-05	3.31E-05	1.43E-04	2.59E-05	4.99E-05	1.30E-04	1.15E-04	1.25E-04	1.28E-04	2.11E-04	6.47E-05	2.28E-04	3.10E-04	1.69E-04	2.30E-04	2.44E-04	1.43E-04
3:Ins:R:3	3.58E-05	3.07E-05	9.93E-06	3.92E-05	3.68E-05	2.01E-05	7.93E-05	4.58E-05	8.38E-05	1.01E-04	1.59E-04	1.09E-04	9.33E-05	1.53E-04	6.75E-05	5.95E-05	1.01E-04	3.33E-05
3:Ins:R:4	1.38E-05	4.14E-05	2.10E-05	4.84E-05	2.70E-05	1.92E-10	3.31E-05	6.30E-05	2.53E-05	1.33E-05	1.09E-04	8.34E-05	5.58E-05	4.93E-05	5.85E-05	5.59E-05	7.40E-05	1.05E-04
3:Ins:R:5	2.15E-04	2.41E-04	9.61E-05	2.17E-04	2.99E-05	2.43E-05	4.16E-04	3.90E-04	1.56E-04	6.34E-05	5.12E-04	5.57E-04	3.03E-04	3.51E-04	3.67E-04	4.47E-04	2.65E-04	3.02E-04
4:Ins:R:0	4.05E-04	6.48E-04	1.23E-04	4.73E-04	7.23E-04	1.90E-04	6.34E-04	8.00E-04	3.39E-04	9.38E-05	2.49E-03	1.44E-03	7.72E-04	8.62E-04	8.45E-04	1.01E-03	1.48E-03	9.82E-04
4:Ins:R:1	1.71E-04	3.89E-04	2.12E-04	8.80E-04	5.64E-05	4.07E-05	6.00E-04	5.68E-04	7.68E-04	5.56E-04	9.13E-04	5.28E-04	1.05E-03	1.95E-03	3.39E-04	1.03E-03	1.20E-03	1.17E-03
4:Ins:R:2	6.91E-05	2.19E-04	2.66E-05	1.06E-04	6.12E-05	2.66E-05	3.65E-04	1.01E-04	2.64E-04	5.29E-06	5.79E-04	2.15E-04	3.22E-04	3.50E-04	2.63E-04	3.08E-04	2.90E-04	1.59E-04
4:Ins:R:3	5.49E-05	7.83E-05	1.54E-05	6.02E-05	8.68E-05	2.96E-05	5.61E-05	6.32E-05	5.36E-05	4.82E-05	1.20E-04	1.27E-04	1.08E-04	7.89E-05	1.44E-04	2.01E-04	8.35E-05	7.91E-05
4:Ins:R:4	7.53E-05	1.27E-04	7.35E-05	1.31E-04	2.30E-05	6.63E-06	5.71E-05	1.68E-04	1.17E-04	8.94E-05	2.17E-04	2.16E-04	1.23E-04	1.18E-04	1.28E-04	1.26E-04	1.68E-04	1.80E-04
4:Ins:R:5	7.28E-05	1.64E-04	1.84E-04	2.79E-04	1.33E-05	4.48E-06	6.60E-05	3.12E-04	4.49E-05	2.31E-05	3.56E-04	4.28E-04	8.68E-05	3.42E-04	3.68E-04	1.49E-04	2.26E-04	3.09E-04
5:Ins:R:0	8.16E-04	1.97E-03	1.96E-09	1.06E-03	5.86E-03	1.59E-07	1.39E-03	1.94E-03	2.06E-03	8.73E-09	1.12E-02	4.51E-03	1.59E-03	2.04E-03	3.72E-04	1.39E-03	4.54E-03	5.54E-03
5:Ins:R:1	1.97E-04	4.72E-04	6.70E-04	2.15E-03	6.24E-04	4.22E-04	1.38E-03	1.86E-03	2.15E-03	1.56E-03	2.90E-03	1.20E-03	1.48E-03	2.82E-03	1.36E-03	2.38E-03	2.92E-03	1.85E-03
5:Ins:R:2	6.83E-05	1.24E-04	1.44E-05	1.16E-04	9.55E-05	1.31E-04	2.25E-04	1.35E-04	6.19E-05	3.60E-05	4.35E-04	3.42E-04	1.80E-04	3.34E-04	1.28E-04	8.01E-05	2.51E-04	2.75E-04
5:Ins:R:3	3.94E-05	3.15E-05	4.17E-05	1.26E-04	6.02E-05	5.41E-06	1.16E-04	1.08E-04	1.45E-04	6.55E-05	2.59E-04	2.44E-04	8.63E-05	2.35E-04	5.58E-05	2.03E-04	1.11E-04	1.64E-04
5:Ins:R:4	2.03E-05	3.54E-05	2.13E-05	6.66E-05	8.03E-06	1.11E-05	5.37E-05	6.84E-05	6.92E-05	8.51E-05	1.26E-04	8.65E-05	1.28E-04	1.54E-04	1.82E-05	1.47E-04	1.13E-04	1.08E-04
5:Ins:R:5	1.78E-05	3.10E-05	1.30E-05	5.21E-05	9.48E-06	4.94E-05	1.30E-04	6.34E-05	4.79E-05	3.76E-05	7.65E-05	3.89E-05	5.98E-05	1.08E-04	1.29E-04	1.12E-04	7.41E-05	2.73E-05
2:Del:M:1	4.16E-04	1.12E-03	2.35E-04	1.07E-03	6.11E-04	2.66E-04	2.17E-03	1.36E-03	1.35E-03	1.41E-03	2.59E-03	2.11E-03	2.32E-03	3.53E-03	8.75E-04	3.55E-03	2.16E-03	1.73E-03
3:Del:M:1	3.73E-05	2.12E-04	1.70E-04	3.66E-04	3.95E-04	1.90E-04	8.26E-04	4.69E-04	5.93E-04	8.38E-04	8.86E-04	4.43E-04	9.10E-04	1.27E-03	1.50E-04	1.11E-03	8.83E-04	6.05E-04
3:Del:M:2	2.25E-04	5.10E-04	2.84E-04	9.31E-04	1.38E-04	2.35E-04	1.55E-03	8.54E-04	1.47E-03	7.47E-04	1.34E-03	1.13E-03	1.53E-03	1.37E-03	6.93E-04	3.21E-03	1.75E-03	1.03E-03
4:Del:M:1	9.42E-05	2.22E-04	1.54E-04	3.58E-04	4.06E-04	1.34E-04	9.47E-04	3.50E-04	6.90E-04	7.65E-04	7.33E-04	7.33E-04	1.22E-03	1.55E-03	2.34E-04	1.37E-03	7.77E-04	4.35E-04
4:Del:M:2	1.26E-04	2.57E-04	1.89E-04	6.01E-04	3.78E-04	2.35E-04	1.07E-03	7.00E-04	7.97E-04	5.77E-04	1.13E-03	8.07E-04	1.23E-03	1.73E-03	5.87E-04	2.30E-03	1.22E-03	8.64E-04
4:Del:M:3	1.51E-04	4.83E-04	2.35E-04	1.02E-03	2.59E-04	2.36E-04	1.40E-03	9.87E-04	1.35E-03	6.28E-04	2.00E-03	1.22E-03	1.53E-03	1.47E-03	3.67E-04	3.81E-03	1.92E-03	1.16E-03
5:Del:M:1	3.43E-04	5.57E-04	2.90E-04	9.60E-04	1.95E-03	1.55E-03	1.76E-03	8.16E-04	2.74E-03	5.44E-03	2.91E-03	8.19E-04	1.80E-03	2.22E-03	1.43E-03	3.29E-03	2.94E-03	8.52E-04
5:Del:M:2	2.34E-04	2.85E-04	2.77E-04	6.25E-04	4.29E-04	1.31E-03	1.60E-03	7.28E-04	1.08E-03	3.15E-03	1.34E-03	8.93E-04	1.51E-03	2.54E-03	9.84E-04	2.31E-03	2.12E-03	7.33E-04
5:Del:M:3	2.46E-04	2.88E-04	1.34E-04	5.47E-04	4.14E-04	1.32E-03	1.22E-03	6.31E-04	1.29E-03	1.61E-03	1.27E-03	1.08E-03	6.66E-04	9.50E-04	8.48E-04	9.46E-04	1.04E-03	7.22E-04
5:Del:M:4	7.85E-05	2.04E-04	1.96E-04	4.23E-04	5.28E-04	1.01E-03	4.39E-04	4.00E-04	6.06E-04	1.71E-04	5.78E-04	3.09E-04	4.43E-04	9.71E-04	6.79E-04	9.37E-04	5.91E-04	4.97E-04
5:Del:M:5	3.42E-04	4.84E-04	4.04E-04	9.26E-04	8.50E-04	1.03E-03	1.77E-03	7.56E-04	7.97E-04	4.58E-04	1.64E-03	2.03E-03	1.81E-03	2.56E-03	2.59E-04	9.46E-04	1.14E-03	1.51E-03
