Sample Names	MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
SP18310	2:Del:R:3	0.999701754490235	0.0002982455097649779	0.0	0.0	0.0
SP18310	2:Del:R:4	0.9998915443375305	0.00010845566246956387	0.0	0.0	0.0
SP18310	2:Del:R:5	0.9998732438212973	0.00012675617870271265	0.0	0.0	0.0
SP18310	3:Del:R:0	0.9928420561073638	0.007157943892636316	0.0	0.0	0.0
SP18310	3:Del:R:1	0.8957123651031156	0.10428763489688449	0.0	0.0	0.0
SP18310	3:Del:R:2	0.9658488040149675	0.03415119598503255	0.0	0.0	0.0
SP18310	3:Del:R:3	0.978129830480384	0.02187016951961602	0.0	0.0	0.0
SP18310	3:Del:R:4	0.9674229066999341	0.03257709330006588	0.0	0.0	0.0
SP18310	3:Del:R:5	0.995991920791836	0.004008079208163964	0.0	0.0	0.0
SP18310	4:Del:R:0	0.990134740656323	0.009865259343677	0.0	0.0	0.0
SP18310	4:Del:R:1	0.9457033706782008	0.054296629321799246	0.0	0.0	0.0
SP18310	4:Del:R:2	0.9911631658161435	0.008836834183856624	0.0	0.0	0.0
SP18310	4:Del:R:3	0.9998942465911825	0.00010575340881748384	0.0	0.0	0.0
SP18310	4:Del:R:4	0.9997166515544285	0.00028334844557149317	0.0	0.0	0.0
SP18310	4:Del:R:5	0.9999999656676916	3.4332308500959655e-08	0.0	0.0	0.0
SP18310	5:Del:R:0	0.7989121262058216	0.20108787379417833	0.0	0.0	0.0
SP18310	5:Del:R:1	0.9405490665686169	0.059450933431383184	0.0	0.0	0.0
SP18310	5:Del:R:2	0.998057942349886	0.001942057650114028	0.0	0.0	0.0
SP18310	5:Del:R:3	0.9998954012657278	0.00010459873427216694	0.0	0.0	0.0
SP18310	5:Del:R:4	0.9915022362780084	0.008497763721991493	0.0	0.0	0.0
SP18310	5:Del:R:5	0.998811127854978	0.001188872145021945	0.0	0.0	0.0
SP18310	2:Ins:R:0	0.6648144008972005	0.3351855991027995	0.0	0.0	0.0
SP18310	2:Ins:R:1	0.25628655745226503	0.743713442547735	0.0	0.0	0.0
SP18310	2:Ins:R:2	0.6528787606365075	0.3471212393634925	0.0	0.0	0.0
SP18310	2:Ins:R:3	0.879944645681296	0.12005535431870393	0.0	0.0	0.0
SP18310	2:Ins:R:4	0.8792861089207201	0.1207138910792799	0.0	0.0	0.0
SP18310	2:Ins:R:5	0.8610013130049263	0.13899868699507376	0.0	0.0	0.0
SP18310	3:Ins:R:0	0.9057220257287371	0.09427797427126307	0.0	0.0	0.0
SP18310	3:Ins:R:1	0.0	1.0	0.0	0.0	0.0
SP18310	3:Ins:R:2	0.8955347714298005	0.10446522857019955	0.0	0.0	0.0
SP18310	3:Ins:R:3	0.8943697508557915	0.10563024914420853	0.0	0.0	0.0
SP18310	3:Ins:R:4	0.9125274285807107	0.08747257141928944	0.0	0.0	0.0
SP18310	3:Ins:R:5	0.9205221721366915	0.07947782786330851	0.0	0.0	0.0
SP18310	4:Ins:R:0	0.7201176529487603	0.27988234705123977	0.0	0.0	0.0
SP18310	4:Ins:R:1	0.00620251748290101	0.9937974825170991	0.0	0.0	0.0
SP18310	4:Ins:R:2	0.9218638567740048	0.07813614322599513	0.0	0.0	0.0
SP18310	4:Ins:R:3	0.9568840604774558	0.04311593952254422	0.0	0.0	0.0
SP18310	4:Ins:R:4	0.9252054808387284	0.07479451916127157	0.0	0.0	0.0
SP18310	4:Ins:R:5	0.7889329511568297	0.21106704884317024	0.0	0.0	0.0
SP18310	5:Ins:R:0	0.9516927862182802	0.048307213781719816	0.0	0.0	0.0
SP18310	5:Ins:R:1	0.0	1.0	0.0	0.0	0.0
SP18310	5:Ins:R:2	0.9212108479836855	0.07878915201631463	0.0	0.0	0.0
SP18310	5:Ins:R:3	0.8546789019642939	0.14532109803570603	0.0	0.0	0.0
SP18310	5:Ins:R:4	0.8282788272480315	0.1717211727519685	0.0	0.0	0.0
SP18310	5:Ins:R:5	0.1816366191935528	0.8183633808064473	0.0	0.0	0.0
SP18310	2:Del:M:1	0.9675115693124892	0.032488430687510755	0.0	0.0	0.0
SP18310	3:Del:M:1	0.9989940650985217	0.0010059349014782336	0.0	0.0	0.0
SP18310	3:Del:M:2	0.9291685155579843	0.07083148444201574	0.0	0.0	0.0
SP18310	4:Del:M:1	0.9998313824648983	0.00016861753510167453	0.0	0.0	0.0
SP18310	4:Del:M:2	0.9278295065311519	0.07217049346884802	0.0	0.0	0.0
SP18310	4:Del:M:3	0.9505888403851018	0.04941115961489819	0.0	0.0	0.0
SP18310	5:Del:M:1	1.0	0.0	0.0	0.0	0.0
SP18310	5:Del:M:2	0.16057816998653804	0.839421830013462	0.0	0.0	0.0
SP18310	5:Del:M:3	0.9965920383119421	0.003407961688057961	0.0	0.0	0.0
SP18310	5:Del:M:4	0.9922203055705268	0.00777969442947317	0.0	0.0	0.0
SP18310	5:Del:M:5	0.9955003488007023	0.0044996511992977046	0.0	0.0	0.0
SP17172	1:Del:C:0	0.6274108759414946	0.3725891240585055	0.0	0.0	0.0
SP17172	1:Del:C:1	0.0003778821585015538	0.9996221178414986	0.0	0.0	0.0
SP17172	1:Del:C:2	0.6846701095126567	0.3153298904873432	0.0	0.0	0.0
SP17172	1:Del:C:3	0.9171334576886112	0.08286654231138875	0.0	0.0	0.0
SP17172	1:Del:C:4	0.9854677770184399	0.014532222981560048	0.0	0.0	0.0
SP17172	1:Del:C:5	0.9877709399590375	0.012229060040962426	0.0	0.0	0.0
SP17172	1:Del:T:0	0.775770389258088	0.2242296107419121	0.0	0.0	0.0
SP17172	1:Del:T:1	0.5246443483859536	0.4753556516140463	0.0	0.0	0.0
SP17172	1:Del:T:2	0.27515404861479087	0.7248459513852091	0.0	0.0	0.0
SP17172	1:Del:T:3	0.7167313862064343	0.28326861379356577	0.0	0.0	0.0
SP17172	1:Del:T:4	0.8944331525475975	0.10556684745240257	0.0	0.0	0.0
SP17172	1:Del:T:5	0.9630159219978374	0.03698407800216264	0.0	0.0	0.0
SP17172	1:Ins:C:0	0.3690653812182367	0.6309346187817633	0.0	0.0	0.0
SP17172	1:Ins:C:1	0.43635210456709744	0.5636478954329026	0.0	0.0	0.0
SP17172	1:Ins:C:2	0.44937724472674423	0.5506227552732558	0.0	0.0	0.0
SP17172	1:Ins:C:3	0.7509650992892593	0.24903490071074078	0.0	0.0	0.0
SP17172	1:Ins:C:4	0.9113861667482474	0.08861383325175262	0.0	0.0	0.0
SP17172	1:Ins:C:5	0.8409482826212415	0.15905171737875834	0.0	0.0	0.0
SP17172	1:Ins:T:0	0.338210883622107	0.6617891163778931	0.0	0.0	0.0
SP17172	1:Ins:T:1	0.00010349726587791158	0.999896502734122	0.0	0.0	0.0
SP17172	1:Ins:T:2	0.7694534598659686	0.2305465401340314	0.0	0.0	0.0
SP17172	1:Ins:T:3	0.3631315178201209	0.6368684821798792	0.0	0.0	0.0
SP17172	1:Ins:T:4	0.247338877043986	0.7526611229560141	0.0	0.0	0.0
SP17172	1:Ins:T:5	0.3588471992606126	0.6411528007393874	0.0	0.0	0.0
SP17172	2:Del:R:0	0.9965976950688785	0.003402304931121583	0.0	0.0	0.0
SP17172	2:Del:R:1	0.9128373188945429	0.08716268110545715	0.0	0.0	0.0
SP17172	2:Del:R:2	0.9493973645230397	0.050602635476960305	0.0	0.0	0.0
SP17172	2:Del:R:3	0.9995925660602859	0.0004074339397140346	0.0	0.0	0.0
SP17172	2:Del:R:4	0.9998518281487658	0.00014817185123423019	0.0	0.0	0.0
SP17172	2:Del:R:5	0.9998268271905237	0.00017317280947635699	0.0	0.0	0.0
SP17172	3:Del:R:0	0.9902460178746026	0.009753982125397295	0.0	0.0	0.0
SP17172	3:Del:R:1	0.8627588365535992	0.13724116344640078	0.0	0.0	0.0
SP17172	3:Del:R:2	0.9539172690540239	0.04608273094597613	0.0	0.0	0.0
SP17172	3:Del:R:3	0.9703572807784562	0.0296427192215437	0.0	0.0	0.0
SP17172	3:Del:R:4	0.9560162779108935	0.043983722089106496	0.0	0.0	0.0
SP17172	3:Del:R:5	0.9945319816959737	0.005468018304026324	0.0	0.0	0.0
SP17172	4:Del:R:0	0.9865700968148827	0.013429903185117173	0.0	0.0	0.0
SP17172	4:Del:R:1	0.9272635893599542	0.07273641064004568	0.0	0.0	0.0
SP17172	4:Del:R:2	0.9879656093475795	0.012034390652420526	0.0	0.0	0.0
SP17172	4:Del:R:3	0.9998555198178706	0.00014448018212948616	0.0	0.0	0.0
SP17172	4:Del:R:4	0.9996129148653485	0.00038708513465138744	0.0	0.0	0.0
SP17172	4:Del:R:5	0.9999999530934245	4.690657543702754e-08	0.0	0.0	0.0
SP17172	5:Del:R:0	0.7441093765785493	0.25589062342145064	0.0	0.0	0.0
SP17172	5:Del:R:1	0.9205059628606624	0.07949403713933757	0.0	0.0	0.0
SP17172	5:Del:R:2	0.9973485462989546	0.002651453701045387	0.0	0.0	0.0
SP17172	5:Del:R:3	0.999857097272438	0.00014290272756190553	0.0	0.0	0.0
SP17172	5:Del:R:4	0.9884259377718745	0.011574062228125483	0.0	0.0	0.0
SP17172	5:Del:R:5	0.9983764083249957	0.0016235916750042612	0.0	0.0	0.0
SP17172	2:Ins:R:0	0.5921239044021216	0.40787609559787846	0.0	0.0	0.0
SP17172	2:Ins:R:1	0.2014219657892127	0.7985780342107873	0.0	0.0	0.0
SP17172	2:Ins:R:2	0.5792380515906134	0.4207619484093865	0.0	0.0	0.0
SP17172	2:Ins:R:3	0.8428826878679105	0.1571173121320895	0.0	0.0	0.0
SP17172	2:Ins:R:4	0.8420573457906705	0.15794265420932957	0.0	0.0	0.0
SP17172	2:Ins:R:5	0.8192923595952014	0.18070764040479861	0.0	0.0	0.0
SP17172	3:Ins:R:0	0.8754917579631716	0.12450824203682834	0.0	0.0	0.0
SP17172	3:Ins:R:1	0.0	1.0	0.0	0.0	0.0
SP17172	3:Ins:R:2	0.8625337380015929	0.13746626199840703	0.0	0.0	0.0
SP17172	3:Ins:R:3	0.8610577828746884	0.13894221712531168	0.0	0.0	0.0
SP17172	3:Ins:R:4	0.8842003197602638	0.11579968023973615	0.0	0.0	0.0
SP17172	3:Ins:R:5	0.8944847129791407	0.10551528702085931	0.0	0.0	0.0
SP17172	4:Ins:R:0	0.6531635581193707	0.34683644188062945	0.0	0.0	0.0
SP17172	4:Ins:R:1	0.004547366713087717	0.9954526332869122	0.0	0.0	0.0
SP17172	4:Ins:R:2	0.8962163861741804	0.10378361382581967	0.0	0.0	0.0
SP17172	4:Ins:R:3	0.9420085327958817	0.05799146720411827	0.0	0.0	0.0
SP17172	4:Ins:R:4	0.9005365234061344	0.09946347659386554	0.0	0.0	0.0
SP17172	4:Ins:R:5	0.7323217874196616	0.26767821258033836	0.0	0.0	0.0
SP17172	5:Ins:R:0	0.9351475931453883	0.06485240685461173	0.0	0.0	0.0
SP17172	5:Ins:R:1	0.0	1.0	0.0	0.0	0.0
SP17172	5:Ins:R:2	0.8953733601702225	0.1046266398297775	0.0	0.0	0.0
SP17172	5:Ins:R:3	0.8114881710217318	0.1885118289782683	0.0	0.0	0.0
SP17172	5:Ins:R:4	0.7792681757009661	0.22073182429903396	0.0	0.0	0.0
SP17172	5:Ins:R:5	0.13974982297155872	0.8602501770284413	0.0	0.0	0.0
SP17172	2:Del:M:1	0.9561345774433534	0.043865422556646626	0.0	0.0	0.0
SP17172	3:Del:M:1	0.9986261458591766	0.0013738541408233828	0.0	0.0	0.0
SP17172	3:Del:M:2	0.9056733968155974	0.09432660318440254	0.0	0.0	0.0
SP17172	4:Del:M:1	0.9997696402264642	0.00023035977353572183	0.0	0.0	0.0
SP17172	4:Del:M:2	0.9039361523658098	0.09606384763419024	0.0	0.0	0.0
SP17172	4:Del:M:3	0.9336918902394084	0.06630810976059164	0.0	0.0	0.0
SP17172	5:Del:M:1	1.0	0.0	0.0	0.0	0.0
SP17172	5:Del:M:2	0.12281879605822686	0.8771812039417732	0.0	0.0	0.0
SP17172	5:Del:M:3	0.9953496708438476	0.00465032915615242	0.0	0.0	0.0
SP17172	5:Del:M:4	0.9894011784983459	0.010598821501654103	0.0	0.0	0.0
SP17172	5:Del:M:5	0.993862458445391	0.006137541554608985	0.0	0.0	0.0
SP96133	1:Del:C:0	0.696061338261318	0.30393866173868206	0.0	0.0	0.0
SP96133	1:Del:C:1	0.0005138507642239542	0.999486149235776	0.0	0.0	0.0
SP96133	1:Del:C:2	0.7470243006835834	0.25297569931641667	0.0	0.0	0.0
SP96133	1:Del:C:3	0.9377023063387523	0.06229769366124767	0.0	0.0	0.0
SP96133	1:Del:C:4	0.9892732979979738	0.01072670200202621	0.0	0.0	0.0
SP96133	1:Del:C:5	0.9909788578736625	0.009021142126337619	0.0	0.0	0.0
SP96133	1:Del:T:0	0.8247219205053046	0.1752780794946955	0.0	0.0	0.0
SP96133	1:Del:T:1	0.6001628871923371	0.3998371128076628	0.0	0.0	0.0
SP96133	1:Del:T:2	0.3404832314931856	0.6595167685068144	0.0	0.0	0.0
SP96133	1:Del:T:3	0.7748307078995983	0.22516929210040168	0.0	0.0	0.0
SP96133	1:Del:T:4	0.920145994041013	0.07985400595898694	0.0	0.0	0.0
SP96133	1:Del:T:5	0.9725370129898928	0.02746298701010729	0.0	0.0	0.0
SP96133	1:Ins:C:0	0.443062565786816	0.5569374342131839	0.0	0.0	0.0
SP96133	1:Ins:C:1	0.5128737172272734	0.4871262827727267	0.0	0.0	0.0
SP96133	1:Ins:C:2	0.5260512174092887	0.4739487825907114	0.0	0.0	0.0
SP96133	1:Ins:C:3	0.8039634429511487	0.1960365570488512	0.0	0.0	0.0
SP96133	1:Ins:C:4	0.9332778039054538	0.06672219609454634	0.0	0.0	0.0
SP96133	1:Ins:C:5	0.8779101774612318	0.12208982253876821	0.0	0.0	0.0
SP96133	1:Ins:T:0	0.4100422262102556	0.5899577737897445	0.0	0.0	0.0
SP96133	1:Ins:T:1	0.00014075129260882933	0.999859248707391	0.0	0.0	0.0
SP96133	1:Ins:T:2	0.8194631076589524	0.18053689234104775	0.0	0.0	0.0
SP96133	1:Ins:T:3	0.4367625584811675	0.5632374415188325	0.0	0.0	0.0
SP96133	1:Ins:T:4	0.3088781661058382	0.6911218338941618	0.0	0.0	0.0
SP96133	1:Ins:T:5	0.4321990614325193	0.5678009385674808	0.0	0.0	0.0
SP96133	2:Del:R:0	0.9974960546453902	0.002503945354609831	0.0	0.0	0.0
SP96133	2:Del:R:1	0.9343962613445763	0.06560373865542371	0.0	0.0	0.0
SP96133	2:Del:R:2	0.9622870872392064	0.037712912760793714	0.0	0.0	0.0
SP96133	2:Del:R:3	0.9997003844504383	0.00029961554956175855	0.0	0.0	0.0
SP96133	2:Del:R:4	0.9998910460335912	0.00010895396640885879	0.0	0.0	0.0
SP96133	2:Del:R:5	0.9998726614456022	0.00012733855439785993	0.0	0.0	0.0
SP96133	3:Del:R:0	0.9928094015665827	0.007190598433417295	0.0	0.0	0.0
SP96133	3:Del:R:1	0.8952833399737161	0.10471666002628388	0.0	0.0	0.0
SP96133	3:Del:R:2	0.9656972608592691	0.034302739140730835	0.0	0.0	0.0
SP96133	3:Del:R:3	0.9780315438556754	0.021968456144324605	0.0	0.0	0.0
SP96133	3:Del:R:4	0.9672781118544623	0.03272188814553765	0.0	0.0	0.0
SP96133	3:Del:R:5	0.9959735776585267	0.004026422341473351	0.0	0.0	0.0
SP96133	4:Del:R:0	0.9900898586225175	0.009910141377482572	0.0	0.0	0.0
SP96133	4:Del:R:1	0.9454674810338398	0.05453251896616019	0.0	0.0	0.0
SP96133	4:Del:R:2	0.9911229206582778	0.008877079341722272	0.0	0.0	0.0
SP96133	4:Del:R:3	0.999893760701538	0.00010623929846196209	0.0	0.0	0.0
SP96133	4:Del:R:4	0.999715349927261	0.0002846500727390364	0.0	0.0	0.0
SP96133	4:Del:R:5	0.9999999655099332	3.449006686756546e-08	0.0	0.0	0.0
SP96133	5:Del:R:0	0.7981746072297425	0.2018253927702575	0.0	0.0	0.0
SP96133	5:Del:R:1	0.9402921980269333	0.05970780197306666	0.0	0.0	0.0
SP96133	5:Del:R:2	0.9980490359250526	0.0019509640749474017	0.0	0.0	0.0
SP96133	5:Del:R:3	0.9998949206807393	0.00010507931926074627	0.0	0.0	0.0
SP96133	5:Del:R:4	0.9914635220323583	0.008536477967641763	0.0	0.0	0.0
SP96133	5:Del:R:5	0.9988056714630074	0.0011943285369925849	0.0	0.0	0.0
SP96133	2:Ins:R:0	0.6637920339574838	0.3362079660425163	0.0	0.0	0.0
SP96133	2:Ins:R:1	0.2554137082014882	0.7445862917985119	0.0	0.0	0.0
SP96133	2:Ins:R:2	0.6518390536215111	0.3481609463784888	0.0	0.0	0.0
SP96133	2:Ins:R:3	0.87945948367872	0.12054051632128002	0.0	0.0	0.0
SP96133	2:Ins:R:4	0.8787986522241229	0.12120134777587704	0.0	0.0	0.0
SP96133	2:Ins:R:5	0.8604517384410851	0.1395482615589149	0.0	0.0	0.0
SP96133	3:Ins:R:0	0.9053298267298204	0.09467017327017958	0.0	0.0	0.0
SP96133	3:Ins:R:1	0.0	1.0	0.0	0.0	0.0
SP96133	3:Ins:R:2	0.8951051012627192	0.10489489873728079	0.0	0.0	0.0
SP96133	3:Ins:R:3	0.8939358564294912	0.10606414357050872	0.0	0.0	0.0
SP96133	3:Ins:R:4	0.9121607946075071	0.08783920539249283	0.0	0.0	0.0
SP96133	3:Ins:R:5	0.9201861165841664	0.07981388341583359	0.0	0.0	0.0
SP96133	4:Ins:R:0	0.7191927201085712	0.2808072798914288	0.0	0.0	0.0
SP96133	4:Ins:R:1	0.0061743221913171786	0.9938256778086828	0.0	0.0	0.0
SP96133	4:Ins:R:2	0.9215329906773426	0.07846700932265735	0.0	0.0	0.0
SP96133	4:Ins:R:3	0.9566945206197028	0.043305479380297184	0.0	0.0	0.0
SP96133	4:Ins:R:4	0.9248876118599355	0.07511238814006449	0.0	0.0	0.0
SP96133	4:Ins:R:5	0.7881685366127466	0.2118314633872534	0.0	0.0	0.0
SP96133	5:Ins:R:0	0.9514815823903509	0.048518417609649186	0.0	0.0	0.0
SP96133	5:Ins:R:1	0.0	1.0	0.0	0.0	0.0
SP96133	5:Ins:R:2	0.9208774540630983	0.07912254593690167	0.0	0.0	0.0
SP96133	5:Ins:R:3	0.8541085654754929	0.14589143452450717	0.0	0.0	0.0
SP96133	5:Ins:R:4	0.8276257760002905	0.17237422399970956	0.0	0.0	0.0
SP96133	5:Ins:R:5	0.18095614925580827	0.8190438507441917	0.0	0.0	0.0
SP96133	2:Del:M:1	0.9673671552513006	0.03263284474869949	0.0	0.0	0.0
SP96133	3:Del:M:1	0.9989894474572947	0.0010105525427053998	0.0	0.0	0.0
SP96133	3:Del:M:2	0.9288661941438382	0.07113380585616193	0.0	0.0	0.0
SP96133	4:Del:M:1	0.9998306077916234	0.00016939220837663022	0.0	0.0	0.0
SP96133	4:Del:M:2	0.9275219157857385	0.07247808421426145	0.0	0.0	0.0
SP96133	4:Del:M:3	0.9503730616843681	0.04962693831563194	0.0	0.0	0.0
SP96133	5:Del:M:1	1.0	0.0	0.0	0.0	0.0
SP96133	5:Del:M:2	0.15996117129289802	0.840038828707102	0.0	0.0	0.0
SP96133	5:Del:M:3	0.9965764321997062	0.0034235678002939073	0.0	0.0	0.0
SP96133	5:Del:M:4	0.992184836930679	0.00781516306932085	0.0	0.0	0.0
SP96133	5:Del:M:5	0.9954797661787848	0.00452023382121524	0.0	0.0	0.0
SP110242	1:Del:C:0	0.5288842162040958	0.47111578379590424	0.0	0.0	0.0
SP110242	1:Del:C:1	0.0002519545333083596	0.9997480454666917	0.0	0.0	0.0
SP110242	1:Del:C:2	0.5914246782590046	0.40857532174099537	0.0	0.0	0.0
SP110242	1:Del:C:3	0.8806460032348333	0.11935399676516664	0.0	0.0	0.0
SP110242	1:Del:C:4	0.9783590262409465	0.021640973759053456	0.0	0.0	0.0
SP110242	1:Del:C:5	0.9817679872267159	0.0182320127732841	0.0	0.0	0.0
SP110242	1:Del:T:0	0.697564361616754	0.30243563838324594	0.0	0.0	0.0
SP110242	1:Del:T:1	0.4238954331057261	0.5761045668942739	0.0	0.0	0.0
SP110242	1:Del:T:2	0.2019602116567123	0.7980397883432876	0.0	0.0	0.0
SP110242	1:Del:T:3	0.6278129696577944	0.37218703034220557	0.0	0.0	0.0
SP110242	1:Del:T:4	0.8495896285420703	0.15041037145792954	0.0	0.0	0.0
SP110242	1:Del:T:5	0.945531401263847	0.054468598736152854	0.0	0.0	0.0
SP110242	1:Ins:C:0	0.28055947128509245	0.7194405287149075	0.0	0.0	0.0
SP110242	1:Ins:C:1	0.3404162148186279	0.6595837851813721	0.0	0.0	0.0
SP110242	1:Ins:C:2	0.3523679171599311	0.6476320828400689	0.0	0.0	0.0
SP110242	1:Ins:C:3	0.6678121749589834	0.3321878250410167	0.0	0.0	0.0
SP110242	1:Ins:C:4	0.8727192913131551	0.12728070868684493	0.0	0.0	0.0
SP110242	1:Ins:C:5	0.7789987408786945	0.22100125912130547	0.0	0.0	0.0
SP110242	1:Ins:T:0	0.25412399627002163	0.7458760037299782	0.0	0.0	0.0
SP110242	1:Ins:T:1	6.90009297103116e-05	0.9999309990702897	0.0	0.0	0.0
SP110242	1:Ins:T:2	0.6899248524155135	0.3100751475844865	0.0	0.0	0.0
SP110242	1:Ins:T:3	0.2754274161962266	0.7245725838037733	0.0	0.0	0.0
SP110242	1:Ins:T:4	0.1797097135523482	0.8202902864476518	0.0	0.0	0.0
SP110242	1:Ins:T:5	0.2717363480008788	0.7282636519991212	0.0	0.0	0.0
SP110242	2:Del:R:0	0.994905236947827	0.005094763052173093	0.0	0.0	0.0
SP110242	2:Del:R:1	0.8747166129087716	0.12528338709122852	0.0	0.0	0.0
SP110242	2:Del:R:2	0.925969495061886	0.07403050493811403	0.0	0.0	0.0
SP110242	2:Del:R:3	0.9993889768592997	0.0006110231407003282	0.0	0.0	0.0
SP110242	2:Del:R:4	0.9997777598860793	0.00022224011392076452	0.0	0.0	0.0
SP110242	2:Del:R:5	0.999740264675496	0.00025973532450403533	0.0	0.0	0.0
SP110242	3:Del:R:0	0.9854401129870228	0.01455988701297718	0.0	0.0	0.0
SP110242	3:Del:R:1	0.8073583341192753	0.19264166588072465	0.0	0.0	0.0
SP110242	3:Del:R:2	0.932433085071899	0.06756691492810091	0.0	0.0	0.0
SP110242	3:Del:R:3	0.9561855402617925	0.04381445973820746	0.0	0.0	0.0
SP110242	3:Del:R:4	0.9354444463837973	0.0645555536162027	0.0	0.0	0.0
SP110242	3:Del:R:5	0.9918203795616983	0.00817962043830163	0.0	0.0	0.0
SP110242	4:Del:R:0	0.9799896203929959	0.020010379607004178	0.0	0.0	0.0
SP110242	4:Del:R:1	0.8947245881565681	0.10527541184343193	0.0	0.0	0.0
SP110242	4:Del:R:2	0.9820564792715591	0.01794352072844087	0.0	0.0	0.0
SP110242	4:Del:R:3	0.9997832965497057	0.00021670345029429662	0.0	0.0	0.0
SP110242	4:Del:R:4	0.9994194877805623	0.0005805122194376392	0.0	0.0	0.0
SP110242	4:Del:R:5	0.9999999296405179	7.035948215085148e-08	0.0	0.0	0.0
SP110242	5:Del:R:0	0.6597046276209362	0.3402953723790639	0.0	0.0	0.0
SP110242	5:Del:R:1	0.8853177894189211	0.11468221058107889	0.0	0.0	0.0
SP110242	5:Del:R:2	0.9960281064526814	0.00397189354731863	0.0	0.0	0.0
SP110242	5:Del:R:3	0.9997856623788434	0.0002143376211566529	0.0	0.0	0.0
SP110242	5:Del:R:4	0.9827388892318131	0.017261110768186934	0.0	0.0	0.0
SP110242	5:Del:R:5	0.9975666010094284	0.0024333989905716167	0.0	0.0	0.0
SP110242	2:Ins:R:0	0.49182391722982716	0.5081760827701728	0.0	0.0	0.0
SP110242	2:Ins:R:1	0.14394659930880832	0.8560534006911917	0.0	0.0	0.0
SP110242	2:Ins:R:2	0.47855980259277014	0.5214401974072299	0.0	0.0	0.0
SP110242	2:Ins:R:3	0.7814908129018102	0.21850918709818978	0.0	0.0	0.0
SP110242	2:Ins:R:4	0.7804269877413675	0.21957301225863246	0.0	0.0	0.0
SP110242	2:Ins:R:5	0.7514014648834192	0.24859853511658075	0.0	0.0	0.0
SP110242	3:Ins:R:0	0.8241837527907412	0.17581624720925884	0.0	0.0	0.0
SP110242	3:Ins:R:1	0.0	1.0	0.0	0.0	0.0
SP110242	3:Ins:R:2	0.807062689680331	0.19293731031966893	0.0	0.0	0.0
SP110242	3:Ins:R:3	0.805125711850368	0.19487428814963215	0.0	0.0	0.0
SP110242	3:Ins:R:4	0.8358079555190521	0.16419204448094785	0.0	0.0	0.0
SP110242	3:Ins:R:5	0.849659409788697	0.15034059021130305	0.0	0.0	0.0
SP110242	4:Ins:R:0	0.5566345466906121	0.4433654533093879	0.0	0.0	0.0
SP110242	4:Ins:R:1	0.003036196337059839	0.9969638036629401	0.0	0.0	0.0
SP110242	4:Ins:R:2	0.8520050212486369	0.14799497875136305	0.0	0.0	0.0
SP110242	4:Ins:R:3	0.9154644002788299	0.0845355997211701	0.0	0.0	0.0
SP110242	4:Ins:R:4	0.8578736648905481	0.14212633510945194	0.0	0.0	0.0
SP110242	4:Ins:R:5	0.6458792800304706	0.3541207199695295	0.0	0.0	0.0
