MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Ins:T:0	1.27E-04	3.88E-04	3.00E-04	4.38E-04	5.32E-04	1.22E-03	2.36E-04	1.83E-03	3.21E-04	2.65E-03	7.19E-04
1:Ins:T:1	3.55E-04	3.86E-04	6.59E-04	4.23E-04	7.44E-05	3.14E-03	2.80E-04	1.04E-03	1.04E-03	2.56E-03	2.04E-03
1:Ins:T:2	2.86E-04	3.04E-04	4.25E-04	3.10E-04	2.79E-04	2.19E-03	1.03E-04	8.36E-04	0.00E+00	1.52E-03	3.45E-04
1:Ins:T:3	8.20E-05	2.33E-04	2.43E-04	3.05E-04	2.06E-04	1.40E-03	1.49E-04	7.10E-04	4.53E-04	1.20E-03	9.38E-04
1:Ins:T:4	1.14E-04	2.59E-04	2.39E-04	2.24E-05	3.58E-04	5.88E-04	1.91E-04	4.47E-04	3.03E-04	4.55E-04	3.95E-04
1:Ins:T:5	3.41E-04	2.44E-03	2.54E-03	8.86E-04	7.86E-03	6.85E-03	2.15E-03	3.66E-03	4.24E-03	2.20E-03	4.66E-03
2:Del:R:0	4.70E-04	2.35E-04	5.75E-04	5.10E-04	1.96E-04	1.92E-03	2.62E-04	4.40E-04	2.19E-03	9.02E-04	1.04E-03
2:Del:R:1	6.23E-04	2.71E-04	2.45E-04	2.47E-04	5.06E-04	1.29E-03	3.14E-04	6.26E-04	3.17E-03	7.16E-04	1.32E-03
2:Del:R:2	2.10E-04	6.43E-05	2.39E-04	2.23E-04	2.96E-04	4.52E-04	1.22E-04	3.29E-04	1.11E-03	1.45E-04	3.40E-04
2:Del:R:3	2.62E-06	6.87E-05	1.63E-04	1.91E-04	2.37E-05	6.04E-04	1.26E-04	1.05E-04	8.23E-04	5.16E-04	5.08E-04
2:Del:R:4	2.00E-05	1.28E-04	8.23E-05	1.27E-04	8.85E-05	6.09E-04	5.03E-05	5.30E-05	3.55E-04	4.91E-04	4.42E-04
2:Del:R:5	4.50E-06	1.73E-04	4.42E-04	2.98E-04	1.33E-04	2.51E-03	9.62E-05	7.34E-05	4.22E-04	2.30E-03	1.99E-03
3:Del:R:0	2.82E-04	2.07E-04	9.29E-05	1.58E-04	2.12E-04	8.27E-04	1.65E-04	2.45E-04	4.31E-04	5.56E-04	7.20E-04
3:Del:R:1	2.01E-04	2.82E-04	4.60E-04	3.05E-04	5.04E-04	1.04E-03	2.25E-04	4.53E-04	2.32E-03	3.14E-04	3.91E-03
3:Del:R:2	2.86E-05	8.03E-05	1.01E-04	1.74E-06	2.25E-04	1.84E-04	9.62E-05	2.20E-04	7.10E-04	2.55E-04	1.12E-03
3:Del:R:3	2.78E-05	4.49E-05	8.71E-05	1.60E-05	6.98E-05	1.76E-04	4.26E-05	4.72E-05	1.86E-04	1.93E-04	3.65E-04
3:Del:R:4	1.28E-06	7.77E-10	2.89E-04	7.96E-10	1.66E-05	5.71E-04	2.10E-05	1.78E-04	2.29E-04	3.28E-08	6.73E-04
3:Del:R:5	8.65E-07	8.13E-09	3.48E-04	2.12E-05	7.28E-06	6.98E-04	8.09E-10	2.33E-04	3.57E-04	5.68E-08	8.62E-04
4:Del:R:0	2.59E-04	1.58E-04	6.83E-05	1.93E-04	1.32E-04	8.01E-04	5.81E-05	2.58E-04	3.95E-04	7.01E-04	7.78E-04
4:Del:R:1	1.67E-04	7.07E-05	3.01E-04	3.19E-04	2.61E-04	1.01E-03	2.63E-04	7.30E-05	2.20E-03	5.63E-04	3.43E-03
4:Del:R:2	4.27E-05	1.14E-04	1.59E-04	1.05E-04	1.20E-04	4.01E-04	1.49E-05	8.28E-05	7.79E-04	3.62E-04	1.18E-03
4:Del:R:3	3.90E-05	1.85E-05	3.82E-04	0.00E+00	1.44E-05	1.11E-03	2.33E-05	2.54E-04	5.82E-04	1.18E-04	1.52E-03
4:Del:R:4	1.81E-05	3.59E-05	3.35E-04	1.90E-05	1.69E-05	7.22E-04	3.39E-05	1.96E-04	3.85E-04	3.75E-08	9.16E-04
4:Del:R:5	5.84E-07	1.95E-05	1.19E-05	2.92E-05	1.94E-05	1.12E-04	4.33E-06	1.99E-09	1.44E-04	5.42E-05	2.32E-04
5:Del:R:0	2.28E-03	6.18E-05	4.66E-04	1.59E-03	1.98E-04	1.55E-03	1.28E-03	2.02E-03	6.44E-04	8.38E-05	1.41E-03
5:Del:R:1	8.51E-05	2.55E-04	1.86E-04	2.90E-04	2.91E-04	1.48E-03	4.32E-04	9.22E-05	9.64E-04	5.59E-04	2.02E-03
5:Del:R:2	2.22E-05	3.36E-05	9.82E-05	8.47E-05	9.83E-05	5.56E-04	1.25E-04	1.10E-04	3.99E-04	3.12E-04	6.00E-04
5:Del:R:3	2.15E-05	5.42E-05	3.86E-06	4.20E-05	3.02E-05	1.40E-04	7.06E-05	9.63E-06	1.36E-04	1.20E-04	1.72E-04
5:Del:R:4	2.03E-10	2.36E-06	4.14E-09	3.67E-06	1.17E-05	3.05E-05	5.52E-08	2.82E-05	6.06E-05	3.79E-05	8.95E-05
5:Del:R:5	1.23E-05	8.61E-09	9.89E-06	1.37E-05	1.85E-09	7.79E-06	1.49E-09	1.98E-06	4.44E-09	2.85E-08	4.32E-08
2:Ins:R:0	1.29E-04	2.67E-04	5.62E-05	5.12E-04	1.34E-05	2.33E-03	1.64E-04	1.10E-03	4.34E-05	2.11E-03	1.92E-03
2:Ins:R:1	1.65E-04	2.67E-04	9.87E-05	3.16E-04	1.60E-04	1.64E-03	1.66E-04	3.58E-04	3.51E-04	1.64E-03	1.05E-03
2:Ins:R:2	8.45E-05	1.79E-04	7.88E-05	2.04E-04	6.19E-05	1.05E-03	1.56E-04	2.51E-04	2.69E-04	6.48E-04	6.27E-04
2:Ins:R:3	1.97E-05	1.26E-04	4.09E-05	1.68E-04	4.94E-05	4.82E-04	1.09E-04	1.33E-04	2.52E-04	3.51E-04	3.87E-04
2:Ins:R:4	5.14E-05	1.81E-04	2.93E-05	1.16E-04	1.70E-04	6.26E-04	8.80E-05	1.28E-05	3.21E-04	3.64E-04	3.84E-04
2:Ins:R:5	4.67E-05	7.15E-04	3.30E-05	3.69E-04	6.18E-04	3.62E-03	1.15E-04	1.76E-04	1.30E-04	1.72E-03	1.67E-03
3:Ins:R:0	5.65E-05	5.22E-05	6.90E-06	3.67E-04	1.39E-04	1.42E-03	1.41E-04	4.28E-04	9.69E-05	1.13E-03	1.24E-03
3:Ins:R:1	9.74E-05	9.69E-05	1.02E-04	2.10E-04	2.09E-04	9.77E-04	1.08E-04	5.16E-05	2.72E-04	9.12E-04	4.78E-04
3:Ins:R:2	1.12E-05	1.05E-05	9.47E-05	3.25E-05	4.85E-05	4.04E-04	6.28E-05	9.40E-05	4.68E-05	2.59E-04	1.92E-04
3:Ins:R:3	6.85E-06	3.19E-08	4.25E-06	3.67E-05	3.86E-09	5.80E-05	6.71E-06	4.14E-06	7.00E-06	3.69E-05	6.58E-05
3:Ins:R:4	8.89E-06	3.47E-06	4.17E-05	1.59E-05	2.40E-05	6.70E-05	7.03E-06	4.52E-05	1.20E-05	6.76E-05	9.06E-05
3:Ins:R:5	2.33E-05	8.58E-05	7.37E-05	1.40E-09	7.43E-05	3.31E-04	3.02E-05	6.98E-05	1.48E-04	2.84E-04	2.17E-04
4:Ins:R:0	5.11E-09	1.18E-04	5.10E-09	5.80E-04	3.46E-05	2.10E-03	1.58E-04	1.08E-03	6.39E-05	2.57E-03	1.51E-03
4:Ins:R:1	7.68E-05	1.88E-04	8.61E-05	1.95E-04	2.82E-04	1.76E-03	1.41E-04	5.67E-04	2.09E-04	1.32E-03	7.98E-04
4:Ins:R:2	1.30E-05	2.10E-05	2.76E-05	6.79E-05	3.87E-05	2.57E-04	4.95E-05	1.10E-09	7.41E-05	2.73E-04	1.84E-04
4:Ins:R:3	2.24E-06	1.97E-05	6.92E-05	5.81E-05	5.35E-05	1.81E-04	2.45E-05	1.86E-05	1.12E-04	1.43E-04	1.49E-04
4:Ins:R:4	4.47E-06	4.62E-05	1.80E-05	2.38E-05	4.01E-05	2.51E-04	1.20E-05	1.72E-05	1.24E-04	2.14E-04	2.09E-04
4:Ins:R:5	2.20E-05	8.46E-05	6.52E-05	1.40E-05	5.59E-05	2.09E-04	0.00E+00	2.80E-05	1.88E-04	1.38E-04	2.24E-04
5:Ins:R:0	2.70E-09	2.21E-08	2.94E-08	2.30E-03	5.14E-08	4.62E-03	2.04E-08	1.38E-07	2.45E-08	3.01E-03	3.33E-03
5:Ins:R:1	4.54E-05	3.90E-04	5.28E-04	3.74E-04	2.92E-04	1.82E-03	3.69E-04	6.32E-04	1.02E-03	1.21E-03	1.96E-03
5:Ins:R:2	1.82E-05	8.18E-05	4.45E-05	5.81E-05	8.25E-05	4.60E-04	9.05E-05	6.45E-05	1.67E-04	5.02E-04	4.02E-04
5:Ins:R:3	2.42E-05	4.68E-05	3.91E-05	2.09E-05	3.23E-05	2.06E-04	1.44E-10	1.13E-05	9.33E-05	1.24E-04	1.33E-04
5:Ins:R:4	4.14E-06	1.60E-07	5.35E-05	6.22E-10	4.24E-05	7.12E-05	1.83E-05	2.55E-05	5.32E-05	9.04E-05	5.46E-05
5:Ins:R:5	2.33E-10	1.41E-05	6.15E-06	3.19E-06	2.91E-05	1.07E-04	2.55E-05	3.82E-09	4.74E-05	7.64E-05	9.31E-05
2:Del:M:1	7.95E-04	1.29E-04	4.88E-04	3.18E-04	3.06E-04	1.27E-03	2.49E-04	5.37E-04	4.38E-03	7.83E-04	9.67E-04
3:Del:M:1	3.54E-04	8.69E-05	1.63E-04	5.46E-05	1.92E-04	7.83E-04	1.33E-04	1.58E-04	3.32E-04	3.13E-04	4.13E-04
3:Del:M:2	2.17E-04	1.99E-04	2.26E-04	7.97E-05	2.36E-04	7.83E-04	2.39E-04	2.65E-04	1.25E-03	4.68E-04	1.92E-03
4:Del:M:1	3.47E-04	1.06E-04	1.33E-04	5.81E-05	9.21E-05	9.57E-04	2.30E-04	5.70E-05	3.48E-04	7.65E-04	8.49E-04
4:Del:M:2	1.80E-04	1.48E-04	2.64E-04	1.54E-04	1.12E-04	5.61E-04	2.62E-04	1.06E-05	7.88E-04	3.95E-04	1.34E-03
4:Del:M:3	1.92E-04	2.52E-04	1.49E-04	3.44E-05	1.89E-04	1.02E-03	2.31E-04	1.40E-04	1.94E-03	5.34E-04	2.72E-03
5:Del:M:1	1.74E-03	3.61E-04	7.74E-04	1.02E-03	4.47E-04	1.80E-03	1.12E-03	1.82E-03	5.85E-04	9.64E-04	1.43E-03
5:Del:M:2	9.91E-04	2.78E-04	4.36E-04	5.61E-04	5.93E-04	1.48E-03	1.42E-03	1.02E-03	2.15E-04	3.40E-04	1.10E-03
5:Del:M:3	7.13E-04	5.45E-47	1.78E-04	1.39E-04	4.06E-04	7.99E-04	1.49E-03	3.73E-04	4.80E-04	3.89E-04	1.00E-03
5:Del:M:4	3.78E-04	1.83E-04	2.85E-04	1.42E-04	1.01E-05	8.45E-04	8.42E-04	3.50E-04	6.14E-04	3.88E-04	3.33E-04
5:Del:M:5	6.61E-05	2.46E-04	2.53E-04	4.22E-04	2.89E-04	2.29E-03	1.24E-03	2.86E-04	5.02E-04	1.08E-03	2.03E-03
