Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
SP103894	38	341	21	226	0	97	5	12	36	11	3405	63	54	19	0	21	23	348	12
SP83382	17	119	34	109	0	29	0	0	18	70	22	63	75	25	4	6	0	21	0
SP82451	27	93	100	46	0	75	5	2	33	62	33	24	19	29	13	3	49	31	28
SP104330	0	7	3	42	0	0	1	0	6	0	3	4	0	3	2	3	0	7	0
SP83312	25	145	9	59	0	36	0	18	15	37	10	0	33	40	10	0	22	0	25
SP82614	24	141	12	110	9	40	3	34	1	0	8	40	34	47	4	16	1	9	10
SP82431	54	704	19	429	0	108	11	129	80	71	36	127	48	121	0	124	0	0	0
SP82459	5	119	39	32	1	57	0	31	27	13	5	42	9	33	6	5	0	0	20
SP113197	0	6	28	1	0	37	2	4	8	0	5	5	4	23	19	0	18	10	8
SP82532	7	320	69	112	0	145	4	41	48	61	9	36	14	1	15	55	49	14	6
SP82636	54	17	77	11	1	50	0	13	25	0	13	18	7	21	15	3	59	5	5
SP82796	17	111	51	12	10	58	0	1	19	0	4	45	3	21	13	20	2	5	24
SP83482	39	98	25	27	0	69	2	10	24	3	6	11	1	14	8	26	23	15	19
SP104530	80	132	412	121	0	162	11	23	35	27	13	47	23	17	33	31	100	15	2
SP82429	14	49	37	45	0	21	9	10	27	19	7	25	10	25	15	10	23	2	5
SP82644	19	455	66	138	0	56	9	71	51	0	12	109	108	23	1	4	0	20	0
SP82988	32	131	50	23	0	24	1	38	33	0	8	59	5	0	16	12	36	8	3
SP82461	6	154	61	178	7	68	3	32	27	0	16	23	63	27	15	18	14	17	13
SP82900	23	190	3	152	9	102	0	58	69	87	12	38	42	40	8	50	51	0	15
SP82399	9	169	69	157	0	83	9	36	37	0	11	37	25	76	0	40	34	1	12
SP82756	2	28	11	11	0	0	0	0	11	69	11	8	8	0	0	6	42	9	10
SP82836	12	57	96	28	1	39	0	7	22	7	7	30	0	32	9	4	73	2	0
SP82417	0	378	27	69	0	55	4	13	53	0	11	69	4	82	6	0	0	1	17
SP82471	3	13	180	15	0	30	5	0	22	2	11	10	1	10	9	3	134	13	4
SP82435	19	7	67	16	0	2	2	17	11	0	2	27	5	0	21	0	25	10	18
SP104056	33	809	52	411	14	158	0	117	105	193	49	206	141	58	10	107	0	0	1
SP83083	16	193	35	78	0	67	3	39	31	0	4	27	21	42	22	8	0	6	2
SP82433	26	66	52	23	2	22	0	12	21	20	6	19	11	39	11	12	32	5	20
SP82780	19	68	49	52	6	58	0	39	24	0	5	17	19	5	9	9	5	0	6
SP83019	17	230	38	57	5	36	2	27	35	33	11	42	10	34	7	8	0	3	24
SP83099	8	53	25	27	0	22	0	0	2	0	4	7	5	2	5	4	50	7	24
SP83146	18	534	38	359	20	114	0	84	93	0	26	185	108	16	0	69	0	12	24
SP103866	30	216	44	56	0	89	5	22	29	0	24	68	16	31	0	38	0	3	2
SP83844	23	152	23	121	0	37	6	19	16	0	11	41	44	11	3	4	15	0	7
SP83027	19	5	61	28	0	2	1	3	12	11	3	23	2	0	9	0	30	21	0
CPCT02060044T	72	145	38	53	142	86	53	47	35	0	14	31	21	72	7	57	24	7	2
CPCT02030247T	22	70	42	48	28	41	36	11	9	0	10	0	40	17	36	19	0	13	8
CPCT02050043T	18	25	94	22	14	2	26	21	3	0	1	24	6	15	18	6	0	0	7
CPCT02020342T	21	167	41	26	79	0	58	36	18	63	1	28	16	25	14	13	41	0	0
CPCT02010371T	17	107	26	90	45	40	74	23	20	13	10	30	21	0	16	7	62	12	7
CPCT02030256T	15	47	19	0	7	18	21	12	16	37	15	21	4	19	0	7	0	6	0
CPCT02050045T	35	157	78	15	128	0	77	10	37	58	6	32	19	47	48	40	20	15	9
CPCT02050047T	7	11	246	30	13	19	41	56	7	0	15	23	13	31	35	21	2	29	0
CPCT02010393T	67	281	64	13	186	126	81	139	21	0	11	12	10	35	120	49	0	18	12
CPCT02020358T	22	54	29	31	26	2	19	9	14	4	14	7	4	11	16	4	26	19	0
CPCT02090002T	0	184	17	67	24	57	111	26	23	0	6	32	177	0	14	40	20	19	2
CPCT02010403T	0	5	8	18	5	11	38	0	3	0	0	5	3	12	0	5	14	16	5
CPCT02030272T	37	80	51	49	49	0	85	0	17	89	13	42	4	8	15	17	29	20	11
CPCT02020373T	38	41	85	65	27	12	51	0	21	131	14	21	20	11	41	2	0	7	3
CPCT02050052T	54	65	15	44	50	37	37	29	10	13	79	7	12	11	48	3	0	113	10
CPCT02030270T	9	0	24	29	12	15	65	13	4	0	8	21	5	20	47	8	0	4	10
CPCT02050056T	29	143	35	62	44	0	90	33	14	61	1	0	22	61	12	13	0	14	2
CPCT02050055T	172	80	77	35	47	65	51	0	48	49	25	58	28	40	45	25	0	17	11
CPCT02030279T	25	19	48	10	3	11	31	2	15	19	12	38	13	10	19	4	40	6	5
CPCT02020320T	37	169	63	49	99	0	48	6	46	14	7	2	17	56	53	13	115	12	5
CPCT02060037T	4	3	13	3	15	4	14	0	6	28	1	21	4	1	1	1	0	3	6
CPCT02100033T	7	73	20	33	11	0	15	13	15	27	5	12	9	25	12	1	0	0	0
CPCT02010436T	21	154	21	84	89	41	55	38	0	22	13	1	17	17	11	20	26	16	5
CPCT02010439T	14	93	19	36	22	0	24	16	13	11	4	41	13	22	35	5	23	10	0
CPCT02060043T	54	23	178	30	71	4	4	0	10	5	24	17	18	21	15	8	53	45	10
CPCT02030284T	28	184	83	19	47	38	47	20	17	28	16	41	34	22	62	10	0	10	0
CPCT02020410T	15	186	33	51	0	1	39	29	32	68	3	23	18	39	19	3	0	0	0
CPCT02020408T	46	116	26	46	60	31	46	16	5	46	17	42	25	30	5	17	0	19	3
CPCT02030291T	22	471	34	67	197	33	97	74	49	84	18	31	25	10	48	27	13	0	8
CPCT02050079T	0	0	16	2	11	2	50	7	6	39	5	4	7	14	2	0	2	9	1
CPCT02050073T	4	27	40	21	18	30	28	46	6	0	14	20	16	23	44	13	20	8	1
CPCT02220001T	0	1	7	40	6	0	98	12	13	31	5	21	11	0	4	3	0	18	10
CPCT02010440T	23	44	47	45	17	7	44	0	16	14	6	29	15	13	10	13	34	16	1
CPCT02011020T	46	251	39	164	131	75	25	69	20	102	57	0	136	0	16	44	0	83	1
CPCT02340050T	378	3	306	70	29	29	61	2	8	34	23	17	7	64	47	19	77	16	13
CPCT02080280T	19	194	27	121	115	28	28	77	8	7	14	19	20	33	15	53	0	10	1
CPCT02080282T	59	64	62	0	45	25	20	26	30	32	26	34	23	20	37	15	9	34	8
CPCT02060163T	4	2	9	15	14	0	56	2	3	0	8	34	14	0	0	0	17	6	2
CPCT02011025T	72	78	62	15	74	0	38	53	9	89	13	43	31	33	29	21	17	10	0
CPCT02010754TII	19	65	39	26	79	22	30	10	0	66	0	11	7	1	18	190	69	3	10
CPCT02010716T	19	454	68	35	163	73	93	69	43	34	18	43	82	54	46	31	0	0	4
CPCT02170039T	8	54	37	44	6	10	15	21	4	0	10	1	45	18	3	2	28	7	0
CPCT02080284T	0	28	11	11	16	1	20	11	3	14	2	0	2	0	2	4	0	8	11
CPCT02030555T	9	178	47	48	47	6	9	1	43	71	20	23	12	54	37	21	49	0	2
CPCT02011037T	45	396	56	50	140	64	20	61	44	15	15	17	36	41	49	59	0	10	11
CPCT02120180T	16	67	30	15	42	50	15	12	34	0	9	14	0	9	53	9	15	1	2
CPCT02050304T	30	437	73	814	249	192	41	61	150	61	45	182	191	18	39	74	0	17	14
CPCT02020895T	20	4	92	49	41	3	17	2	5	62	0	2	29	0	38	6	34	8	8
CPCT02090032T	25	43	25	84	79	201	27	0	54	70	14	10	12	7	1	170	0	0	11
CPCT02020662T	6	76	3	10	38	19	57	39	3	54	5	19	13	18	0	15	15	8	2
DRUP01080025T	85	358	10	81	179	113	97	52	62	0	115	100	35	13	27	274	125	157	21
CPCT02020891T	29	177	17	11	33	42	29	30	20	6	21	0	23	35	16	20	23	18	19
CPCT02080266TII	9	2	18	0	50	2	36	46	17	9	13	0	10	58	38	101	131	25	11
CPCT02020901T	23	100	47	16	92	7	21	28	4	45	13	52	22	52	32	16	0	18	24
CPCT02080287T	23	100	33	21	47	8	27	21	18	28	2	31	6	1	34	21	51	5	5
CPCT02011045T	44	58	68	16	53	22	18	16	4	0	21	8	9	50	37	20	0	15	4
CPCT02020897T	29	57	21	31	29	38	7	34	0	0	0	8	9	9	2	20	0	19	15
CPCT02120101T	23	5	66	29	1	15	35	12	16	3	13	37	3	15	50	3	24	15	0
CPCT02020910T	24	216	37	32	70	32	20	42	18	0	14	25	27	13	36	24	35	17	11
CPCT02120095T	20	153	1	171	97	81	75	27	13	0	7	0	17	6	0	15	19	1	6
CPCT02080294T	22	0	43	2	49	30	32	17	13	0	7	16	6	1	43	22	94	4	10
CPCT02080292T	6	2	31	10	3	1	25	0	12	0	3	8	2	20	2	11	13	5	6
CPCT02120098T	8	132	5	66	29	9	42	11	11	67	4	47	18	26	11	12	0	7	7
CPCT02120105T	3469	202	91	22	89	0	123	28	0	60	13	90	58	52	0	8	54	0	251
CPCT02020914T	26	187	44	11	36	45	24	27	19	27	7	39	21	19	24	11	12	4	4
CPCT02160035T	13	262	56	55	34	34	127	63	20	0	11	9	13	22	15	22	21	6	0
CPCT02050310T	74	12	52	44	16	46	70	14	22	75	13	31	16	0	17	11	5	17	9
CPCT02290061T	30	263	52	94	101	84	69	89	38	0	23	83	19	46	13	17	0	13	10
CPCT02050308T	42	72	228	34	78	47	144	21	5	27	15	0	32	30	66	0	34	16	2
CPCT02090035T	13	129	81	8	48	28	41	28	3	28	7	0	8	29	68	10	0	4	13
CPCT02020933T	22	0	10	0	33	26	31	5	9	64	24	22	16	7	7	31	18	53	35
CPCT02020930T	12	115	40	143	48	30	18	11	14	82	5	27	20	23	10	18	25	5	7
CPCT02020934T	38	275	45	82	186	53	50	60	16	55	4	0	34	14	22	28	19	12	9
CPCT02020939T	6	35	40	30	42	14	15	11	2	0	6	20	13	7	24	8	69	6	0
CPCT02020670T	55	696	88	39	194	110	73	77	55	8	6	37	30	67	54	51	0	0	21
CPCT02020837TII	6	9	0	65	49	34	30	0	9	0	14	10	3	0	9	141	148	12	25
CPCT02030459T	45	0	176	0	18	19	55	16	7	48	96	16	13	32	84	4	7	158	17
CPCT02350019T	2	0	3	16	6	0	11	0	6	8	2	23	2	0	2	0	0	4	0
CPCT02050424T	97	2094	98	98	749	237	263	583	195	271	7	135	143	207	7	313	0	16	13
CPCT02340064T	34	63	46	39	37	23	51	15	16	0	0	5	9	19	21	13	0	9	9
CPCT02011045TII	49	61	78	21	54	26	19	19	0	0	16	5	9	43	37	13	0	11	4
CPCT02120189T	32	158	23	190	79	26	42	25	15	159	14	12	54	60	22	13	0	23	22
CPCT02010754T	20	63	66	49	45	25	63	20	9	40	6	36	18	7	5	3	15	8	6
CPCT02020868T	10	68	44	22	12	17	30	0	19	25	8	1	18	35	30	15	22	3	9
CPCT02060286T	31	279	33	70	175	52	21	38	72	3	10	72	24	110	67	54	2	1	17
CPCT02060288T	110	72	179	23	44	68	39	20	17	85	20	20	17	10	10	8	19	47	6
CPCT02120193T	15	54	59	43	39	10	28	7	26	22	10	13	12	22	33	32	36	12	13
CPCT02120187T	53	77	36	32	39	29	28	30	5	0	30	35	23	21	37	19	12	47	17
CPCT02120191T	22	84	92	26	63	56	26	31	26	25	7	6	26	57	108	5	0	0	16
CPCT02080304T	15	5	97	14	25	39	35	25	7	14	15	8	0	22	16	8	0	11	13
CPCT02080307T	26	101	26	65	42	26	32	30	0	107	5	52	30	38	39	31	47	0	1
CPCT02080303T	8	51	18	14	34	0	34	0	14	60	0	2	3	15	5	11	0	2	30
CPCT02340067T	196	4	250	38	52	120	65	30	14	28	4	69	34	0	61	15	87	29	0
CPCT02030461T	72	1517	183	367	358	225	161	125	127	245	30	113	643	56	17	155	0	15	16
CPCT02020919T	111	96	0	56	29	0	24	87	2	0	89	25	23	0	3	43	0	109	8
CPCT02050432T	12	16	66	5	32	1	29	16	31	67	1	25	9	18	46	0	0	4	0
CPCT02120110T	23	17	181	40	20	35	55	0	11	3	0	9	17	5	17	0	75	0	0
CPCT02080308T	21	10	43	22	25	0	24	5	4	2	8	14	7	18	23	5	12	5	3
CPCT02020951T	4	2	30	3	3	4	22	5	10	37	1	1	15	10	5	4	0	13	6
DRUP01060009T	137	26	327	107	62	0	246	12	0	0	22	4	16	6	72	21	89	46	3
CPCT02020949T	27	389	29	52	44	15	42	0	32	38	12	8	20	48	23	195	98	11	0
CPCT02020960T	36	121	78	51	53	46	26	17	20	113	22	56	38	40	50	15	0	13	12
WIDE01010033T	3	0	41	0	13	3	11	1	0	1	2	20	2	14	10	14	13	6	2
CPCT02340115T	68	201	58	13	60	0	42	33	22	170	10	36	15	1	21	79	19	19	9
CPCT02050322T	21	155	47	126	65	63	65	14	16	46	20	38	44	73	23	14	0	25	0
CPCT02050046T	22	100	72	57	86	0	49	10	32	0	10	43	14	3	21	13	95	11	0
CPCT02050331T	23	0	39	28	11	0	24	9	8	0	5	3	3	0	9	2	19	0	6
WIDE01010071T	17	94	12	3	34	16	13	30	0	72	587	18	7	0	7	5	110	0	28
CPCT02020895TII	20	7	100	54	48	8	11	7	1	44	4	0	30	4	35	21	31	10	7
CPCT02030468T	46	58	49	48	11	3	75	15	6	6	106	1	6	1	14	9	121	10	6
CPCT02020959T	58	29	54	22	30	22	33	24	0	40	4	17	8	19	8	17	29	30	6
CPCT02080313T	19	61	30	26	32	36	0	6	9	0	15	25	30	17	11	18	35	11	0
CPCT02080311T	8	47	21	34	65	8	31	38	18	0	16	30	13	16	23	45	63	0	11
CPCT02011108T	563	102	91	8	65	49	49	19	4	167	51	76	41	76	43	23	12	57	38
CPCT02080314T	22	158	16	16	121	0	52	53	23	66	39	21	28	4	6	105	0	49	9
