Samples	ID83A	ID83B	ID83C	ID83D	ID83E
SP108065	161	177	135	2	10
SP70860	220	247	157	33	3
SP71084	82	235	131	6	4
SP72262	33	155	122	40	21
SP69705	151	166	138	26	9
SP107786	168	479	248	134	0
SP71576	52	149	126	5	0
SP108123	56	155	96	19	25
SP74896	56	234	154	10	0
SP71950	66	358	153	15	0
SP108049	21	124	82	31	3
SP116965	159	552	372	1269	0
SP77930	17	112	90	17	0
SP125807	125	562	178	12	0
SP125696	119	257	203	33	3
SP125725	161	280	207	48	2
SP125752	147	502	128	29	0
SP118048	617	506	244	28	8
SP117981	0	182	142	31	7
SP125749	28	104	160	9	0
SP125762	35	350	161	11	18
SP117164	79	198	82	21	8
SP117002	184	392	144	27	0
SP117158	32	85	155	15	18
SP125691	462	712	252	32	4
SP125721	72	282	121	24	0
SP125753	174	261	107	18	9
SP117972	87	214	139	16	0
SP125726	147	318	140	9	1
SP125800	1	31	17	6	0
SP117745	263	707	70	7	1
SP117351	79	134	117	7	3
SP117980	0	294	159	34	13
SP117878	137	259	116	12	0
SP125805	67	211	123	16	3
SP78013	177	500	87	24	4
SP118083	33	79	380	93	0
SP125772	7	152	77	2	0
SP117216	159	209	149	16	12
SP125784	71	134	157	36	0
SP117323	199	319	358	35	0
SP118046	131	504	113	13	4
SP77888	10	42	94	17	1
SP125766	98	229	173	0	9
SP125737	67	152	249	54	0
SP125763	150	741	266	38	4
SP125802	87	248	130	17	0
SP117656	51	138	201	183	0
SP77872	8	55	59	4	8
SP117309	87	547	119	13	12
SP117201	150	380	158	39	7
SP125685	62	211	152	9	9
SP117463	205	280	105	14	1
SP117568	170	343	253	22	0
SP125717	143	174	116	12	12
SP125707	0	0	16	8	4
SP125794	64	389	128	3	9
SP125756	218	102	284	580	0
SP117441	72	222	172	12	10
SP125780	116	390	171	20	0
SP125764	198	510	102	1064	0
SP117690	66	188	124	9	0
SP125742	18	161	300	120	0
SP125804	60	322	322	822	0
SP125695	39	160	135	37	5
SP77986	9	27	56	14	3
SP125689	126	570	328	81	11
SP117523	34	262	132	21	8
SP125694	82	293	120	36	0
SP125745	54	223	106	8	0
SP117001	90	244	119	10	3
SP117949	395	337	154	29	0
SP117653	43	107	91	10	7
SP117522	45	283	128	21	10
SP125710	43	303	105	25	29
SP117214	84	359	133	31	0
SP125768	365	868	185	34	0
SP117722	104	229	136	9	17
SP125699	260	189	176	9	0
SP125771	301	610	460	56	4
SP125719	35	131	143	10	2
SP117648	24	96	138	27	13
SP125760	64	197	125	21	3
SP125770	8060	12362	0	1310	0
SP77956	0	0	0	0	5473
SP125785	140	147	156	31	0
SP125706	88	310	202	814	0
SP125705	149	198	137	13	0
SP125715	5	33	81	8	0
SP116962	28	144	84	17	16
SP117660	65	308	126	32	3
SP117643	148	305	145	1157	0
SP125713	186	150	374	1198	0
SP117760	55	196	124	24	1
SP116968	56	497	117	27	0
SP125775	51	196	117	16	12
SP125731	65	245	116	21	0
SP125733	70	233	105	14	12
SP78502	17	31	67	8	12
SP125791	87	296	113	17	0
SP125755	39	316	179	39	8
SP117340	280	196	276	74	4
SP125781	73	160	132	23	3
SP125783	25	157	131	23	21
SP116950	223	485	122	24	0
SP125712	83	285	162	19	1
SP125786	14	54	108	387	0
SP125693	327	744	242	22	0
SP116949	163	211	290	24	17
SP78533	24	59	86	19	1
SP117215	68	188	181	16	2
SP117040	136	369	125	15	15
SP117476	129	220	125	24	4
SP116985	86	233	132	4	42
SP125769	41	111	113	11	0
SP125778	56	173	254	1748	0
SP117440	80	372	171	15	0
SP125730	53	124	66	9	0
SP125686	40	357	141	25	5
SP125758	88	169	131	22	7
SP77848	26	46	47	0	2
SP117974	130	393	109	18	16
SP117911	152	324	108	9	9
SP117165	74	164	202	33	0
SP117412	92	352	200	409	0
SP117650	18	42	171	38	0
SP117076	8	159	94	30	8
SP125757	77	258	153	25	0
SP125711	74	228	240	9	15
SP125811	57	145	139	26	4
SP125723	65	174	187	27	29
SP125809	96	577	105	26	0
SP125722	49	109	88	17	4
SP117908	72	240	157	22	0
SP125741	83	588	98	23	16
SP125724	194	180	223	12	0
SP117037	46	202	134	10	12
SP125777	46	222	192	961	0
SP117291	110	401	168	20	0
SP125793	49	94	77	92	0
SP125744	163	201	101	14	3
SP125795	55	256	109	15	0
SP125703	93	252	146	10	1
SP125761	42	126	165	21	7
SP117661	223	304	146	26	0
SP125776	134	213	176	37	11
SP117261	36	110	110	3	10
SP125698	177	191	177	709	0
SP125714	114	333	139	17	0
SP77972	173	179	93	11	12
SP77866	0	33	35	0	4
SP125704	79	168	121	15	4
SP117290	76	1024	101	29	4
SP125738	49	103	117	14	0
SP135427	4	27	108	7	6
SP135403	0	2	6	1	1
SP102557	0	10	38	5	6
SP106801	3	1	42	11	0
SP106758	4	58	61	11	2
SP106808	7	34	97	14	2
SP102617	27	0	138	1	0
SP102605	1	5	37	0	3
SP117086	0	0	12	1	0
SP117700	14	0	66	12	11
SP135339	3	90	151	13	12
SP135324	2	72	30	9	4
SP102529	10	13	122	12	13
SP102507	13	56	88	12	0
SP102485	1	0	31	5	8
SP117043	5	19	121	8	0
SP135496	5	42	85	14	4
SP117228	8	21	73	0	11
SP118044	0	0	8	1	2
SP117984	5	23	78	2	6
SP135346	8	5	61	16	0
SP135492	0	4	12	0	2
SP102573	4	1	34	15	0
SP135460	2	0	60	5	0
SP117667	1	0	19	6	2
SP106815	6	55	105	17	12
SP106734	2	0	42	4	2
SP117796	4	15	108	12	1
SP102537	3	20	152	9	9
SP135334	14	7	77	0	0
SP102517	10	19	117	17	4
SP117493	2	0	12	0	6
SP106722	3	0	75	15	3
SP135434	9	42	141	4	12
SP106753	3	0	21	5	0
SP102523	10	8	113	0	5
SP102591	7	0	57	12	0
SP102547	5	7	106	9	10
SP118043	8	31	148	6	0
SP135478	3	11	69	2	0
SP102561	1	0	13	9	2
SP135274	3	14	51	11	0
SP106797	0	49	82	7	0
SP135488	93	186	347	40	8
SP135480	3	0	26	18	8
SP135455	618	158	163	3	0
SP135389	4	50	91	24	18
SP102597	7	22	154	9	3
SP102489	3	2	38	10	0
SP135410	6	38	67	4	1
SP135372	5	12	44	1	0
SP117223	3	7	61	3	11
SP135328	4	25	69	14	15
SP135444	3	2	11	2	0
SP106750	0	0	51	0	7
SP102511	2	20	133	20	9
SP102541	8	17	125	19	5
SP102567	13	22	189	5	7
SP117595	6	15	60	2	0
SP135440	10	10	110	2	19
SP135296	7	60	149	9	0
SP117294	1	6	23	5	4
SP135363	13	6	127	3	2
SP102499	4	6	97	9	5
SP117951	3	2	28	5	0
SP117085	1	0	34	10	1
SP106669	4	5	88	2	12
SP135316	2	19	45	11	1
SP135305	48	127	265	566	0
SP102581	2	1	27	0	1
SP106718	13	58	117	0	0
SP135451	1	7	71	2	8
SP135354	14	21	95	5	0
SP102611	20	429	361	47	0
SP135448	6	28	69	6	3
SP117758	16	50	171	18	6
SP135282	5	22	60	1	3
SP135288	2	38	127	9	1
SP135475	6	16	66	12	9
SP135416	4	22	87	3	11
SP117331	18	44	152	11	0
SP135468	4	4	47	2	3
SP135463	1	0	30	4	5
SP135422	11	35	95	21	11
SP135484	6	14	84	1	6
CPCT02030262T	45	135	121	29	14
CPCT02190001T	174	180	226	37	27
CPCT02160010T	98	391	205	47	13
CPCT02330006T	50	351	107	26	23
CPCT02030290T	87	215	341	1113	0
CPCT02060058T	120	386	137	33	16
CPCT02130025T	292	473	180	32	30
CPCT02060167T	311	315	190	32	23
CPCT02090031T	32	137	98	618	0
CPCT02220061T	366	657	225	29	40
DRUP01020037T	88	288	279	985	0
CPCT02380033T	83	341	177	15	22
CPCT02100135T	114	273	126	20	24
CPCT02080286T	11	39	107	11	22
CPCT02380032T	311	212	162	38	32
CPCT02250006T	117	135	244	481	0
CPCT02050312T	79	238	137	15	30
CPCT02270017T	210	225	190	43	39
CPCT02060210T	89	253	196	42	27
CPCT02090039T	129	316	149	21	31
CPCT02110060T	113	455	122	49	12
CPCT02130044T	76	248	153	31	43
CPCT02130047T	492	414	258	77	25
WIDE01010068T	242	588	203	37	18
WIDE01010103T	9	75	63	20	9
CPCT02440009T	375	380	123	34	25
WIDE01010243T	43	181	138	22	18
CPCT02130079T	131	185	149	28	36
CPCT02130082T	42	421	194	37	54
CPCT02210054T	151	205	169	35	40
CPCT02120131T	240	209	137	27	25
CPCT02370030T	96	268	253	71	62
CPCT02090047T	71	439	370	1674	0
CPCT02130118T	195	338	117	23	18
CPCT02080238T	182	416	197	45	23
CPCT02130120T	127	522	236	55	40
CPCT02030501T	37	234	152	33	19
CPCT02190041T	501	476	240	46	12
CPCT02130133T	147	149	288	41	36
CPCT02130129T	83	168	109	9	17
CPCT02290049T	236	450	188	30	35
CPCT02380050T	73	191	226	31	36
CPCT02090060T	180	192	246	37	24
CPCT02210068T	61	217	320	393	11
CPCT02410012T	39	332	117	49	28
DRUP01090022T	124	324	240	884	0
CPCT02050246T	60	626	208	32	54
CPCT02050244T	252	472	248	37	50
CPCT02060111T	29	209	221	578	1
CPCT02050070T	41	77	148	34	35
CPCT02250001T	117	212	176	209	26
CPCT02070231T	106	291	201	27	25
CPCT02210016T	196157	650	1558	220	0
CPCT02070132T	153	286	112	15	35
CPCT02180029T	8	130	206	37	29
CPCT02050195T	55	128	241	49	0
CPCT02060107T	191	551	259	19	25
CPCT02070177T	45	141	147	5	28
CPCT02030366T	153	550	180	16	9
CPCT02050223T	137	266	175	19	26
CPCT02060116T	138	133	102	9	15
CPCT02050239T	216	252	255	43	44
CPCT02210031T	54	141	228	230	0
CPCT02230035T	185	465	192	36	40
CPCT02050089T	2798	1295	299	28	0
CPCT02180009T	158	46	489	1504	0
CPCT02330014T	32	122	58	8	19
CPCT02230001T	14	70	62	7	6
CPCT02040083T	54	238	188	21	38
CPCT02180020T	436	698	178	1049	0
CPCT02050135T	161	535	170	1314	0
CPCT02020483T	308	336	166	22	25
CPCT02080091T	128	416	207	16	12
CPCT02260012T	106	391	242	66	71
CPCT02210036T	167	889	233	74	63
CPCT02130014T	158	167	197	16	9
CPCT02130010T	218	342	288	61	50
CPCT02250002T	122	170	128	30	30
CPCT02090027T	86	124	98	13	2
DRUP01070119T	7615	1103	100	38	44
CPCT02050447T	133	453	152	31	19
CPCT02330135T	86	153	168	18	16
CPCT02200008T	119	195	84	21	10
CPCT02200009T	64	94	168	22	3
