MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
1:Del:C:0	0.0029787483712425456	0.014012805254023987	0.08200456138700246	0.004576740732882172	0.02331655391608365	0.030515683990670367	0.017297527537448332	0.04534978268202394	0.007450805766275152	0.031370239563770386	0.006812541285523821	0.3739874827861786	0.02965278069023043	0.07600973905529827	0.005659888517111539	0.014877142885234207	0.02449912268352364	0.046622873925371094	0.03076360868755728
1:Del:C:1	0.00011884481704328209	0.013253683463699418	0.1830122709274292	0.01560967808283749	0.0582280935999006	0.0036623752873856576	0.015156441922242721	0.03774554557166994	0.0011873466554970947	0.02468725262209773	0.003653271977673285	0.060745874014683066	0.012745666279806755	0.037239961245068114	0.0007687615489703603	0.0026045109950791814	0.019749693718804338	0.023001735426223604	0.009804306451260346
1:Del:C:2	0.0005761796400292951	0.0026582117908401414	0.16679417163133622	0.00169498915260192	0.032139877919107676	0.008023780844523572	0.00580515218200162	0.01448441216140054	0.002186267049110029	0.005714618226738822	7.864862680435181e-05	0.021228534158872207	0.00576813507694169	0.027712235688231886	0.002134474471604335	0.004673474243587741	0.016458538766663082	0.0017615991094407945	0.009900663501175586
1:Del:C:3	0.001761381723536033	0.0010456359526142477	0.052963609263533724	0.007473865137726534	0.016764297224071925	0.0045389594728476364	0.010861131402195058	0.0031264120341802483	0.001740505286725238	0.008837190514896065	0.002771334491248183	0.013236588147119619	0.006416735526872799	0.016818449089643365	0.005958896736847237	6.328498900984414e-05	0.007317471808339633	0.013605819281469849	0.0060693810723023486
1:Del:C:4	0.005130311182583682	0.004205520583200268	0.04207927262410521	0.0031784033844718352	0.0019586153805721553	0.003497348353557754	0.0034740626717029953	0.004751114723330829	0.0013887328061391812	0.006315632725945761	4.0763177721601097e-05	0.007476995956385508	0.008831784388457891	0.01308305818354711	0.005785752378869802	0.0008385066938353703	0.00948883934089281	0.009544035548778994	0.009257079966046149
1:Del:C:5	0.026194449220784007	0.0032675383546666124	0.024625804747338408	0.006679363585008673	0.0005004594287856889	0.002468334807199426	0.00535157761129085	0.0035769639974751045	0.0	0.0017402659823710564	0.0021608655512429208	0.0005461631866637617	0.009603055781190051	0.006706673848821083	0.007869740807218478	0.0012442982499487698	0.024544072492280977	0.024240206523099914	0.016138278532307596
1:Del:T:0	0.001497375057078898	0.001445527950199903	0.0385484520252794	0.007632147617114242	0.07932219188660383	0.003703650209354237	0.021088063942734152	0.014654532368294894	0.09261568732559682	0.09397686135955155	0.0342411963455379	0.030223564840853215	0.01628148613148369	0.05670817903999705	0.002737578184751328	0.0044782504552858884	0.038720360782463104	0.03275219310366083	0.026296853348758305
1:Del:T:1	0.0010191713171661832	0.0015692202774516772	0.0341027242783457	0.002606895004719263	0.05629221646115184	0.0030968971026595683	0.00897730464785127	0.017320299376151524	0.16347527444362642	0.016622705340996618	0.005956412568921223	0.008911949785542675	0.006108100066630868	0.01751536178053357	0.0009703103330321028	0.0032443389658874367	0.02514152999704379	0.039812629933003336	0.01325492576463148
1:Del:T:2	0.001335617610711779	0.011902765065897256	0.018161426894366742	0.015032145522418432	0.034063031163532285	0.0006937118399946484	0.01355051610065857	0.00915259841189254	0.1316015485674143	0.014032502724148799	0.0017836328645353206	0.026437949646497146	0.01774799290789815	0.031305352242779916	0.0027518039700407827	0.00166855878487695	0.013367642525499832	0.030518533624708653	0.015643271577573614
1:Del:T:3	0.008034904478481621	0.01534612569640558	0.024577345252037048	0.00694086205563508	0.012921418331679889	0.013014876141678542	0.008728729452332117	0.01720576856401749	0.2297016802430153	0.0026617340913799126	0.00016542210282750603	0.012363577305222861	0.009760697821329814	0.020121729162056	0.007139044195064344	0.002537818535784027	0.004605871955795919	0.002371300793020055	0.011338214011047967
1:Del:T:4	0.025458056572824718	0.008475211988552474	0.020434336455946323	0.014688858170529784	0.002333281756909855	0.00969220026046969	0.019695069370864075	0.006494935425580479	0.07513880793005229	0.025609248967375608	0.00048012870916863904	0.019705519915269178	0.024306144916045012	0.025473922081291674	0.002777193116126	0.003325217977835564	0.009529675285371013	0.012778471380588598	0.032112153061316345
1:Del:T:5	0.6439221060276031	0.01104523214395158	0.026550040071306284	0.008765382301044448	0.004422430935082957	0.03972166580497287	0.022026016076561062	0.04849171893845893	0.07229111533612013	0.06623156805479641	0.0014885290357051417	0.05518428160110488	0.11489700989099219	0.017365010823123157	0.01071554144466063	0.06798770369547129	0.009423063508106679	0.047296138410456476	0.2480864324234426
1:Ins:C:0	0.0011075319681549444	0.0007495504395683383	0.013661612183541364	0.0013609877932287873	0.0006076856852607193	0.0037533483229140073	0.004388627313358029	0.0020808936677599375	0.005953663948457688	0.0011285800120458588	9.199384928706422e-06	0.00014802231919020415	0.0022555914096301422	0.0027893622891042467	0.0008154113528939888	2.494631102308631e-05	0.0006669389225658052	0.2416247745975852	0.0026983816130046988
1:Ins:C:1	0.00020894922071420296	0.004449026145448442	0.0040729046560591085	0.0033694663483053943	0.004428956664705766	0.0017680519377245218	0.006694533568879706	0.004072309485054575	0.0015323572023044107	0.0028007645011530256	0.003805384051884175	0.010838594802189619	0.004380558927333454	0.009565442364910269	0.0013089386164210736	0.0022456742530630436	0.008460906525142491	0.014789300955308136	0.0030012607704350104
1:Ins:C:2	0.00013085599674013792	0.0009913732341374271	0.0032387694221688436	0.0009452230223780589	0.005792185186583083	1.4134935045149177e-05	0.004548546453443123	0.006676311130722752	0.00042022171796382676	0.0012140860270301345	0.0020373574276663932	0.00486599906871561	0.0033271783695090562	0.006085259474348277	0.0	0.0022361899468978665	0.012659876410252765	0.004185377532267011	0.006149948344464065
1:Ins:C:3	0.0005189231866292232	0.0003917517070891563	0.010691973028879148	0.0009319992823952816	0.0005946465862507466	4.8104749293997885e-06	0.0044354169705184176	0.0031332828965969384	3.957841983037724e-09	0.0008636872128408868	0.00331377800191035	0.0023251357596626577	0.004681988448719494	0.006342585800896927	0.0010238741866487543	0.00012587218050612138	0.016035669250413775	0.0013418835781340021	0.007164735640978961
1:Ins:C:4	0.004394075219752267	0.00010685794812161476	0.012258857595734298	0.001460243504261598	0.0	2.965653038700111e-09	0.008419535092061779	0.0003259345330297947	0.00038657622124911307	1.0745796316768974e-05	0.0013130413507287386	0.0003469668107572943	0.00907344764183108	0.002352871246864652	0.0005792611829087946	0.0011116331192897633	0.008526843693438195	0.003479740623672569	0.01399366824949027
1:Ins:C:5	0.01957359558320604	0.013919600858964714	0.009193011213792488	0.01588048428413458	0.0003297573451709468	0.004386999490379822	0.03197074724259437	0.012078095326432958	0.0013727511517936364	0.0009322560159489513	0.002138509353681002	0.010211272786254994	0.02425603990908712	0.01002445484715281	0.0024454149467692332	0.002969672530889511	0.06592987101874315	0.00686804004246369	0.03715328322025016
1:Ins:T:0	0.0007675228775815413	0.01325850837281905	0.016323218159377574	0.004621671282220632	0.001878834173148789	0.0016821867702674353	0.009753606298472732	0.037673943293048066	0.0	0.00590039635058929	0.009481938972875241	0.007267960150493309	0.008972615824895912	0.01538040533370804	0.005787614087748807	0.0027685980476962867	0.015087481167865917	0.043937130644917485	0.008473698751040502
1:Ins:T:1	0.0002794109580281656	0.0007990066823549568	0.03209632276339107	0.0016937208093622757	0.0015371991157394405	0.0008380389671765443	0.006997361127287149	0.11469551679678261	0.004937112816842273	0.290627975165844	0.005323378004281949	0.01040421612560749	0.003596535230171867	0.009898419955534336	0.004231907483075419	0.0028239966602995993	0.0067319338876359325	0.0011784701116084762	0.005969290273739034
1:Ins:T:2	0.004684394415380666	0.004021947260466732	0.02634880444536293	0.0036035520397126675	0.006022080959519371	0.0023817592483828774	0.006907206054247581	0.13234211430419238	4.821902486185081e-09	0.04631936081452295	0.0006194576900452375	0.0027040094207040964	0.007638609444360327	0.005167594802142048	0.0020204012061003597	0.00017486383650975768	0.006316251050403707	0.007381292104655586	0.007164044849614584
1:Ins:T:3	0.0021264689829695272	0.0018425884341581877	0.022096307859756054	0.0038547136721899735	0.0031320178117402973	0.004255106287018862	0.01136652368164505	0.05635374034754932	0.0011319503052826007	0.028613334979163484	0.00028690446975815576	0.010875320921186357	0.006693990264247987	0.007971769808791577	0.001975580611178884	0.002482313667132985	0.020823823643322612	0.007128275497962022	0.0074950435120263136
1:Ins:T:4	0.0047855006996542215	0.002641746036533732	0.006485670418915106	0.010724015830783173	0.00016333655250491574	0.0019977555401419524	0.009870080553228036	0.022660907153040172	0.0022951428359374404	0.02593202952761203	0.0010519858734915034	0.009813378799590282	0.009756846356904134	0.006197497174043747	0.003155564907210646	0.002273780344548868	0.013083729619029327	0.005018652504659258	0.009674661591416224
1:Ins:T:5	0.18177783611463383	0.6584923395514488	0.055436230059713126	0.6728731679916382	0.0001551012846175581	0.08728154815267772	0.44937013521790503	0.13284229984041304	0.07802777193021036	0.05445505962241441	0.00045261554303579034	0.006980935510946438	0.3405015502125025	0.07405944040383475	0.049660175894387065	0.05979552678531036	0.007159773060120642	0.05832762405276355	0.07489086292684079
2:Del:R:0	0.0016033935864106753	0.0012898361594125163	0.0037542865780415013	0.003971153866732493	0.030638811867684124	0.004110475798079279	0.008432271770216175	0.012813240595569368	0.005486812635790556	0.000984958011576964	0.004145942064278643	0.05222749511012807	0.012435848087188789	0.022636209229240194	0.07095716666430235	0.00987103627761826	0.028880343353375793	0.0014680590451462195	0.012703201004769652
2:Del:R:1	0.0005208461683650967	0.01225005862332182	0.005994670096697519	0.012329078914190177	0.013809429173707031	0.008268996694241651	0.0143827848311048	0.012391610280319583	0.016307948268949986	0.007100807881215587	0.00041933380300179123	0.010987728668842464	0.011075642284704373	0.018041954874352086	0.2373333264887333	0.08964730072766543	0.01305105575358084	0.018499290636973455	0.02433805186636183
2:Del:R:2	0.0009838629735895664	0.00014052878192160278	0.013400189434178174	0.0009264894737862051	0.001660334700063686	0.0019415685575586395	0.00461611297680065	0.0026237574686092556	0.0013021572325390097	0.01229573999211425	0.0009568927350937883	0.006921683959662914	0.005885723708706792	0.006067856551962905	0.08368618465960026	0.017774925187695773	0.006456900294906518	0.0020166150746808854	0.00822812334925402
2:Del:R:3	0.0042362504894845185	0.0005428777650013217	0.008276558652723906	0.0006995919498876902	0.0	9.011212585619433e-05	0.0011029052584490273	0.0012118033512479088	6.970440749043405e-09	0.005946527115956997	0.0006580912711686437	5.394434178015217e-05	0.0014857145735732047	0.001841133592925246	0.027979442682117224	0.0024904077060091366	0.004574027211901921	0.0065179053173051215	0.005780507254567056
2:Del:R:4	0.003292779225303093	0.0008912039425922558	0.003978893144521862	0.0002653437852859497	0.0	1.939288701038322e-06	0.0008023987334104276	0.000404041456640698	1.6016386785722148e-08	0.0026888489184835863	0.0003284659367480458	0.00023614806577967328	0.0014083116335899604	0.0006779509366731418	0.008117467507254332	0.0022723420365237247	0.010074805859499065	0.0007891452545214861	0.004440029050165321
