MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
1:Del:C:0	0.001130581976103713	0.0017495513241374283	0.0064410283212782814	0.007829990246973466	0.02615553137846291	0.028431336391950026	0.006072022371808998	0.2771943491697311	0.05808454166399315	0.017437004504026844	0.0237620901959599	0.0017491998660261743	0.026688548581732904	0.02147831136536235	0.057487910093041134	0.05867637863382697	0.046949741430580616
1:Del:C:1	0.00020555292703647866	0.003221556152420817	0.0017321962904316025	0.006969233770214487	0.004465752364194486	0.015337194303283468	0.0016482702140638138	0.11217581467702985	0.053100341912358996	0.05336379567626864	0.0015954834589501843	0.0005187817688420182	0.013169773173285649	0.02046007533856027	0.052465651137754324	0.008398149661252319	0.003045364032825546
1:Del:C:2	3.1946533072186865e-05	0.001614209937142732	0.004091571223212896	0.005598606699641096	0.006599750041496009	0.01688708247966133	0.004730456359102391	0.04364902372006327	0.021279375319336394	0.026983402578625828	0.00386890028254129	0.0003739147431042511	0.013330398102552862	0.011099618737061974	0.023711010180122685	0.004810661289416203	0.004161877247679513
1:Del:C:3	0.000987524152151309	0.0020334247114965364	0.014600717795838136	0.0021612331102369353	0.0019642733650107403	0.021490335763664915	0.0004333614332426805	0.027953267758130097	0.015803547305622487	0.0095871105970582	0.0005526428527582539	9.064876582698389e-10	0.005447485738425257	0.0077927463495871055	0.00835649014110686	0.008964801075256901	0.010854245813050056
1:Del:C:4	0.0026370653209811224	0.00016571771499002353	0.0448756326443322	0.0005738073468876337	0.002142648457938776	0.03788430022870671	0.000637195760542113	0.007820814356802685	0.0067417042413464405	0.0006931993647085477	3.3941501169039156e-05	4.050739788041824e-10	2.6893864202293116e-09	0.017202320517699262	0.012853754306502764	0.00033971178723490425	0.0002741498593240976
1:Del:C:5	0.020651352355558858	0.0014367484046263535	0.10122990992851555	0.0006357595747613231	0.0003007032302460999	0.023877992705536144	0.007499447206400305	0.0006352602149141618	0.0007635758863936104	1.985531171584398e-06	0.0023518595391294637	0.0002551090272027068	0.0007370349446976832	0.028926382862365756	0.009292714740458336	0.004650917950359457	0.0014619316317322274
1:Del:T:0	0.0004499320843387977	0.002263794764367049	0.0030947533654398286	0.005097751928933576	0.0023364085983484982	0.022485712793422864	0.006897994973696768	0.08199268602533266	0.10618718384066597	0.0573137719812803	0.0017652605677722021	0.001117959214025177	0.04996719614835456	0.038536522015347144	0.05351569957099855	0.028842914570122957	0.026183891724795103
1:Del:T:1	0.0007640118478229852	0.005131393839110388	0.003299209478282137	0.005234253109374549	0.00101215492002666	0.026338789721485227	0.0029325688291759453	0.047262924215756355	0.07013213278492912	0.016827333559049293	0.007894448777537946	0.00044331827499263457	0.007428776343585923	0.022751793876304872	0.03177840650780126	0.0035823492766348863	0.029831810302566736
1:Del:T:2	0.0013982068211771548	0.0022717926742916463	0.003490276792072109	0.005257843409453926	0.006694276182679459	0.029614594766699157	0.0022023676603566853	0.07972790710628033	0.05181905589532107	0.02854964688420296	0.0010486832960032188	0.0005387246506870724	0.010440383810200729	0.015563403124106116	0.04043294969480485	0.010313623567549257	0.028453234338667244
1:Del:T:3	0.008156288489990402	0.0038015140037168877	0.009193947884486988	0.005666422109061387	0.015947395376861094	0.11312044845428318	0.017634714347077533	0.08526748877950013	0.02657881601131521	0.003449599789455533	0.0022512071442906743	0.00062106127908919	0.004776784441201016	0.015581310419365764	0.021326224150252527	0.012967132877674885	0.050371175329783
1:Del:T:4	0.0287381677958183	0.002239936614932958	0.01768141743610613	0.0022464990027947353	0.00945365918016023	0.3040564953163266	0.009818478907109239	0.02506200522153449	0.004777033373247832	0.004476515519199893	0.0014762694903765806	0.0024259501724736765	0.0007810578169301152	0.012285017421522753	0.0024954705964773892	0.04707715989938606	0.009502801563357935
1:Del:T:5	0.8509790802001953	0.004795625130337952	0.3395276824219081	0.041301668379101104	0.006975157898523831	0.039975019809627386	0.02152094245342596	0.0018999847664963453	0.006249028229066198	0.0026736503914711472	0.009938989250803089	0.007620581192475129	0.0014499706153446824	0.06593403297430314	0.0008849099631721162	0.00208654222080196	0.027587181929183233
