MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	0.0031005956858280114	0.011788131964567582	0.008198464805755066	0.004241824448108677	0.025974444006569685	0.0931116571649909	0.3254938800632954	0.01084931709076045	0.022290994231589138	0.005817333935701754	0.014769571670040022	0.047725840010681336	0.023572548155207186	0.025558900153264404	0.04908894429332577
1:Del:C:1	0.0005525610458425945	0.0030808452789642614	0.0021144290253869258	0.005896312480908819	0.030982234319671988	0.15299513131380083	0.09811485222540796	0.011077462071261835	0.0047945784928742794	0.0022265840004547497	0.011756568173586857	0.04272587678162381	0.00600602719350718	0.0037937884096754717	0.014437908355903346
1:Del:C:2	0.0004693710445826582	0.002005082748364657	0.003399801024206681	0.002916017898614882	0.015484010353684425	0.12779126204550267	0.01892507558921352	0.002087204707204364	0.00585951627464965	0.0007700378914887551	0.011479597321012988	0.025972123414685484	0.003963363512593787	0.006412934284162475	0.005519805618387181
1:Del:C:3	0.001103294194999762	0.0016107631544582546	0.01929728127201088	0.0018889158751699143	0.006188792860484682	0.08369281426072121	0.006315264037039014	0.0018909869910203269	0.000637241236436239	0.0004687004736842937	0.004463645391515456	0.014172717580513562	0.004874585115394439	0.0016031631066289265	0.005870913949329406
1:Del:C:4	0.006534975583199412	0.0007045266459681443	0.04333986921934411	0.0018871685105841607	0.0017532583634601905	0.05151939421892166	0.0015897393022896722	0.00012105390880606137	0.003198233114035247	0.0024899780110172287	0.0001273017333005555	0.0007231079708435573	0.009706420563015855	0.001225850988921593	7.452883495716378e-05
1:Del:C:5	0.02382495464757085	0.004739461608969577	0.17814761185552924	0.0017093503482465166	0.0021302285374258643	0.013962779813446104	0.0004270010351319797	8.755837770877406e-06	0.0013057022646717088	0.003118163765757345	0.0010644343186868356	0.0024819693086101323	0.004841286765295081	0.0009685420472669648	0.0030268625705502927
1:Del:T:0	0.0004626245530334927	0.006064917697065084	0.0053816366753017065	0.005006821472197771	0.029965238450095057	0.04625370183959603	0.006188672871794552	0.009159221298759804	0.013158737737685442	0.12259808465838433	0.044670866155065596	0.028585228299489243	0.014834261694195447	0.028228298858739436	0.03673553502187133
1:Del:T:1	3.2653289963491263e-06	0.001577047916362062	0.001914487596586696	0.001192739651305601	0.01591831955127418	0.05440233178436756	0.0013352026000211482	0.008494454620522448	0.0031564233181416057	0.15095369823276997	0.029119287470821292	0.04066103388089687	0.0049722491213469765	0.00474963318752998	0.011596068160142749
1:Del:T:2	0.0009651425840274897	0.004103072438883828	0.002302393911522813	0.006335489227640209	0.026868639674503356	0.02508539711125195	0.011232328923506429	0.0008006183142424561	0.0019333507960254848	0.14432740695774554	0.0357879967126064	0.03173278298228979	0.00426728768798057	0.004468943944666535	0.0019016717301565222
1:Del:T:3	0.007656872821971774	0.004011429329111706	0.010869775043101982	0.007897405539115426	0.0028196486991162516	0.009969002474099398	0.022032679924741387	0.01192818665644154	0.014129561504814774	0.2680301533639431	0.0009852815791964531	0.0006671488494612277	0.005911564545494912	0.001673252415494062	0.010815809907508083
