Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
SP78714	26	17	2	0	17	0	22
SP107454	26	7	3	0	9	0	24
SP107359	102	70	29	25	41	1	88
SP78664	76	3	3	0	21	0	10
SP78931	52	13	0	4	0	0	34
SP78815	8	4	3	0	7	0	26
SP107466	51	39	22	11	32	1	46
SP78901	184	19	8	1	3	2	14
SP107384	83	57	23	361	66	11	139
SP107467	10	5	0	0	34	0	0
SP78680	30	2	0	1	12	0	0
SP78672	29	3	0	12	4	0	5
SP107365	45	18	28	7	26	1	19
SP78660	26	5	2	13	0	0	12
SP78659	9	17	8	4	7	0	8
SP107449	33	7	0	10	42	0	4
SP78813	34	7	9	3	15	0	16
SP78953	16	4	4	0	1	0	8
SP78804	67	1	16	16	31	0	1
SP107460	19	29	8	10	18	4	18
SP107548	76	0	2	3	21	0	31
SP78730	68	38	17	13	8	0	57
SP78727	43	11	4	3	13	0	36
SP78822	63	28	24	21	49	0	101
SP78818	68	10	1	3	15	0	4
SP78923	16	2	7	3	3	0	7
SP107405	98	48	54	10	43	2	104
SP107437	42	99	5	17	20	12	57
SP78675	61	10	5	10	18	0	22
SP107371	136	77	31	221	26	49	8
SP107556	119	21	7	10	24	0	9
SP78807	1	10	10	10	4	0	50
SP78945	33	1	2	0	7	0	47
SP107480	32	13	5	5	13	0	2
SP107448	35	2	7	5	13	3	24
SP107436	65	7	0	2	23	0	41
SP79150	0	3	3	1	4	4	5
SP107546	152	52	13	0	13	0	37
SP107459	32	22	27	6	10	0	14
SP78823	1	1	0	1	0	0	19
SP78666	50	8	7	2	14	0	0
SP78721	0	6	4	1	0	0	31
SP78665	99	6	5	15	0	0	58
SP78935	47	12	3	1	17	4	40
SP107458	176	16	32	24	12	1	76
SP79160	78	1	3	7	9	0	4
SP107479	70	7	3	13	0	0	45
SP107377	102	30	37	15	17	0	57
SP78937	136	29	1	1	123	0	11
SP107444	31	4	1	6	14	0	24
SP79144	62	9	11	25	27	0	59
SP107469	14	1	0	1	7	0	6
SP107373	53	12	31	20	20	23	129
SP107406	81	31	22	608	4	41	90
SP107369	97	83	40	24	24	3	124
SP107403	226	90	63	28	105	4	28
SP107363	78	60	42	10	16	69	116
SP78955	27	0	2	3	0	0	32
SP78711	0	0	0	0	0	0	2
SP78677	18	11	6	5	5	1	6
SP78805	75	0	0	23	8	0	35
SP107461	28	0	10	4	11	1	0
SP107472	11	9	3	0	15	0	0
SP107356	23	25	37	19	22	0	69
SP78825	12	17	0	13	18	0	26
SP107468	33	6	3	10	6	0	37
SP78851	274	28	29	28	38	7	150
SP78726	10	13	0	0	63	0	21
SP107379	202	123	71	30	60	9	52
SP107474	62	14	0	5	33	0	3
SP107438	8	3	0	8	27	0	42
SP107478	67	4	4	1	29	0	31
SP78716	116	77	14	6	41	0	67
SP78676	105	42	10	0	23	0	10
SP107443	8	0	0	3	2	0	4
SP107361	114	80	76	13	36	9	106
SP107464	74	46	35	34	9	0	99
SP78717	0	7	3	4	3	0	8
SP78671	29	3	16	8	7	0	33
SP78817	8	11	6	5	0	0	20
SP107381	92	63	25	27	20	0	49
SP107463	91	52	35	13	17	0	97
SP107477	77	8	11	5	15	0	27
SP78661	67	30	21	11	17	8	26
SP78939	13	8	3	2	5	0	37
SP78674	164	17	7	11	13	0	57
SP107553	3	2	7	0	5	0	4
SP107555	77	10	13	9	27	0	13
SP107446	15	10	6	0	15	0	25
SP78713	205	60	18	6	20	0	69
SP78720	39	8	4	0	32	0	7
SP78947	39	4	9	3	9	0	17
SP78875	23	3	8	0	13	0	0
SP107554	142	5	9	6	39	0	71
SP107407	161	116	66	9	71	7	56
SP78820	50	5	8	0	17	2	43
SP78668	0	8	3	5	3	0	8
SP107547	20	0	5	0	5	0	27
SP79148	183	54	17	6	1	0	74
SP107386	192	57	42	6	24	6	77
SP78921	76	12	14	6	4	1	70
SP107545	13	4	0	26	0	0	59
SP107440	45	14	11	8	6	0	13
SP79066	15	8	2	0	35	2	0
SP107473	53	5	6	15	9	0	18
SP107362	68	32	32	25	26	0	59
SP78722	13	2	0	4	4	3	0
SP78729	94	3	3	2	1	0	51
SP107441	84	9	0	2	33	0	40
SP78873	38	1	0	11	1	3	44
SP47708	11	13	51	22	38	2	102
SP47990	0	11	12	53	28	5	35
SP48414	6	10	21	27	54	3	29
SP48135	33	59	123	18	72	0	57
SP47652	6	12	24	12	30	1	32
SP48888	0	0	26	1	10	0	38
SP48426	1	0	6	1	12	0	3
SP48480	35	15	109	24	48	0	79
SP48263	0	0	19	29	15	0	19
SP47628	0	3	10	9	33	0	3
SP47808	21	27	58	20	46	0	37
SP48850	9	59	25	38	243	0	0
SP48189	23	30	325	40	21	0	34
SP48073	0	18	39	16	26	0	56
SP48008	6	0	497	26	42	0	15
SP48504	5	14	316	16	8	0	33
SP48534	39	16	64	14	52	1	52
SP48010	19	4	57	7	39	1	10
SP79365	3	5	1	1	0	0	1
SP79237	0	6	4	0	3	0	0
SP79462	0	0	0	2	8	0	3
SP79201	1	0	5	3	8	0	4
SP79371	5	0	0	0	2	4	0
SP79439	0	0	1	0	6	0	0
SP79175	0	0	2	1	1	0	0
SP79354	0	0	2	2	0	4	2
SP79184	2	1	4	4	0	0	0
SP79312	3	7	1	0	7	0	0
SP79252	0	3	1	0	5	0	0
SP79294	4	5	0	7	5	1	0
SP79246	5	3	2	2	8	0	0
SP79458	0	2	3	2	7	2	0
SP79222	5	2	4	0	21	2	0
SP79178	0	2	0	3	3	0	0
SP79474	1	5	2	0	0	0	2
SP79387	0	0	2	1	1	0	0
SP79306	2	0	3	4	9	0	0
SP79270	0	1	0	6	2	3	1
SP79210	0	3	0	0	0	0	0
SP79427	1	0	4	0	0	0	1
SP79297	4	0	3	4	9	0	0
SP79368	0	0	3	1	0	0	5
SP79351	2	1	1	0	4	0	3
SP79300	0	2	0	0	1	0	1
SP79435	1	1	1	5	2	0	0
SP79288	1	0	4	1	3	0	0
SP79447	0	0	5	2	1	0	0
SP79403	0	3	1	0	0	0	0
SP79377	0	3	1	0	6	0	2
SP79327	1	0	0	1	0	0	0
SP79324	0	1	2	0	0	0	0
SP79359	0	1	1	0	3	0	0
SP79330	1	0	0	3	0	0	0
SP79391	0	7	6	2	12	0	1
SP79399	1	0	0	0	5	0	0
SP79243	0	0	0	0	0	0	1
SP79192	0	2	0	0	0	0	1
SP79395	0	1	3	15	6	1	8
SP79195	0	0	4	0	0	0	4
SP79318	0	0	4	1	2	0	0
SP79282	0	1	4	2	7	0	5
SP79261	0	0	2	0	0	0	0
SP79228	0	2	0	1	2	0	4
SP79431	0	2	1	1	0	0	7
SP79172	0	1	5	3	1	0	2
SP79234	2	4	1	2	21	2	0
SP79345	0	2	0	2	2	0	0
SP79342	1	4	1	1	1	0	2
SP79415	4	1	3	9	3	1	0
SP79407	2	4	2	0	4	0	6
SP79374	0	0	0	1	0	0	2
SP79291	4	0	0	0	0	0	0
SP79336	2	0	3	3	23	2	5
SP79380	2	1	0	2	4	3	0
SP79455	7	3	3	7	7	0	0
SP79181	0	2	4	1	0	0	0
SP79207	3	2	0	0	3	0	0
SP79190	0	0	3	4	4	2	2
SP79303	2	0	0	5	0	0	0
SP79258	1	1	3	1	0	0	0
SP79249	3	0	2	0	5	2	0
SP79321	0	4	0	3	0	0	0
SP79423	0	5	5	0	3	0	0
SP79219	0	0	0	3	1	0	6
SP79240	0	1	0	0	2	2	0
SP79255	0	0	1	1	0	0	5
SP79466	0	0	0	0	0	2	0
SP79357	0	0	0	0	1	0	0
SP79443	0	0	2	4	3	0	0
SP79285	12	5	5	2	6	3	1
SP79470	0	2	0	1	6	0	9
SP79309	1	1	2	1	0	0	1
SP79383	0	3	0	9	7	0	0
SP79187	7	1	4	1	6	0	5
SP79315	1	1	0	1	0	0	0
SP79264	1	0	4	2	3	0	3
SP79333	12	2	4	8	13	0	2
SP79204	1	3	3	7	1	0	1
SP79419	0	3	2	0	7	0	1
SP79198	0	5	9	2	5	0	4
SP79339	0	1	5	1	0	0	1
SP79411	0	0	0	0	4	0	0
SP79279	4	3	0	0	7	0	0
SP79451	0	0	0	0	2	0	0
SP79231	0	4	0	5	1	4	6
SP79225	0	1	1	1	0	0	0
SP79267	1	1	2	0	7	0	0
CPCT02030434T	2	141	41	113	59	151	99
CPCT02060161T	32	19	30	88	16	124	0
CPCT02030441T	124	92	112	86	64	279	24
CPCT02030426T	54	129	140	92	70	165	45
CPCT02100147T	18	110	141	38	153	95	50
CPCT02030445T	75	66	72	45	157	96	17
CPCT02060147T	0	84	143	465	239	103	0
CPCT02030453T	4	157	199	51	137	101	69
CPCT02090038T	63	10	25	197	53	130	16
CPCT02100151T	63	131	96	36	114	58	13
CPCT02100159T	0	94	126	16	156	71	59
CPCT02030465T	92	60	52	83	67	198	93
CPCT02100166T	262	1418	54	461	22	193	58
CPCT02070311T	0	2	34	523	67	143	12
CPCT02030467T	11	111	109	98	146	134	99
CPCT02060225T	71	176	175	367	250	143	0
CPCT02060224T	16	0	0	155	0	357	0
CPCT02030466T	13	22	15	67	35	139	0
CPCT02070341T	110	77	27	453	72	175	78
CPCT02080225T	53	94	84	568	103	203	41
CPCT02030476T	26	182	152	39	311	212	0
CPCT02070351T	3	23	32	47	64	89	54
CPCT02070353T	89	129	103	0	208	61	0
CPCT02060247T	56	87	84	66	104	81	15
CPCT02060257T	58	6	17	285	11	74	106
CPCT02030506T	41	72	119	52	105	122	10
CPCT02050390T	103	196	86	536	307	114	65
CPCT02030483T	1	117	133	52	126	70	68
CPCT02030487T	12	118	105	73	112	138	56
CPCT02070373T	9	266	478	641	165	70	61
CPCT02050396T	58	1669	0	427	602	155	0
CPCT02030510T	10	20	105	60	71	65	121
CPCT02030516T	0	95	236	52	145	154	77
CPCT02030537T	68	97	105	89	110	156	147
CPCT02030529T	33	62	89	55	89	101	64
CPCT02060246T	0	257	790	601	4	156	10
CPCT02030532T	103929	4771	0	0	269	1627	0
DRUP01060020T	100	70	55	364	170	292	0
CPCT02060264T	17	53	204	70	64	90	52
CPCT02030399T	39	121	90	173	44	84	30
CPCT02050254T	28	53	173	27	113	144	0
CPCT02030392T	4907	17966	2813	0	0	697	0
CPCT02030397T	62	52	9	56	85	186	115
CPCT02100121T	65	95	196	58	145	115	22
CPCT02100116T	122	206	76	759	99	239	0
CPCT02030385T	89	78	59	531	235	130	0
CPCT02030387T	93	56	111	127	111	262	0
CPCT02080162T	3562	6535	0	0	608	356	487
CPCT02100122T	38	55	65	59	36	132	64
CPCT02030386T	31	142	77	41	105	184	0
CPCT02030400T	20	140	246	32	175	140	82
CPCT02030396T	76	93	80	62	102	270	25
CPCT02050176T	24	44	40	725	223	56	152
CPCT02100081T	107	79	75	15	259	68	83
CPCT02100084T	2	133	178	66	207	103	64
DRUP01050008T	0	2	21	391	74	56	70
CPCT02100085T	89	107	117	52	105	38	62
CPCT02100092T	0	113	156	20	148	67	51
CPCT02100090T	20	95	205	34	141	62	81
CPCT02100094T	9	27	21	55	50	40	44
CPCT02100089T	12	105	839	27	29	69	11
CPCT02100101T	6839	3816	0	0	0	425	4049
CPCT02100095T	0	25	41	74	34	82	85
CPCT02030368T	81	124	136	106	71	285	0
CPCT02030369T	43	74	114	56	129	189	7
CPCT02100108T	2	44	104	78	8	158	87
CPCT02030375T	90	86	82	119	31	188	53
CPCT02030377T	19	4	40	79	26	98	15
CPCT02030374T	39	63	88	60	110	108	0
DRUP01050003T	102044	1543	66	0	0	1288	0
CPCT02330058T	93	118	47	385	85	194	47
CPCT02030417T	28	129	74	76	90	218	0
CPCT02100129T	60	27	60	36	62	169	0
CPCT02100134T	9	58	18	121	86	239	21
CPCT02030410T	23	87	149	68	134	175	0
CPCT02030421T	79	105	116	92	146	234	2
CPCT02030430T	1458	12483	99	3	0	606	412
CPCT02030416T	33	117	69	20	141	96	47
