MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
1:Del:C:0	0.0009117009732290171	0.0005256488622399047	0.005902657876140438	0.024787130490876733	0.012891866638092324	0.027630868954584	0.004545072268374497	0.2608376723527908	0.023615998585032355	0.05044529881561175	0.023556257234886288	0.029458171757869422	0.0017624991748016329	0.03911992729699705	0.05788162076845765	0.054164087902754544
1:Del:C:1	0.0002460823263936618	0.002084959181302111	0.0007724839210277424	0.004093389854742782	0.009657653714821211	0.013837572013944737	0.0015226967020134908	0.10897243481129408	0.05919513562228531	0.04423603405361064	0.0016654448593908455	0.015029260416922626	0.0005236057037836872	0.04581640163203701	0.009324808880528508	0.005867108663078397
1:Del:C:2	9.019880060805008e-05	0.0009723534182739968	0.003468969902751269	0.006962395600567106	0.005962242212845013	0.010133238640555646	0.0036645239729841705	0.043073632498271765	0.026589770236751065	0.02068513064121362	0.004425138688238803	0.0136082026589429	0.00036242273083189505	0.028284798997920007	0.004581571809540037	0.005934505622917641
1:Del:C:3	0.0013389657345567229	0.0015912132636731258	0.013176791385049	0.002208864650747273	0.0030043422062499305	0.01697277538682272	0.0003807947369386966	0.028249942584952805	0.009726360359345564	0.014556333746088885	0.0007430644216947258	0.006057301942070126	2.944839039287217e-10	0.008835003350754959	0.009530106027354464	0.011179808474844321
1:Del:C:4	0.004198012179422506	0.00026649484716472215	0.0431726580299437	0.002427449021316441	0.0013860256905900315	0.029916878745021903	0.0009081246399057363	0.010211021061912504	0.00038999222131309353	0.010799543187229617	0.00016252616756332828	0.00011999327770183755	6.399840835058512e-10	0.01664221030851991	0.0003360824158708908	0.00010545456723775714
1:Del:C:5	0.023639609006935416	0.0010999412765620776	0.0956314158918073	0.00041203122333925533	0.0013715861763239445	0.020067256334732945	0.007790554514504038	0.0012888891270722526	6.489397364788374e-06	0.010664038318459461	0.002384030607463501	0.0011433467541803566	0.0002555683446007606	0.007050809723645557	0.004277580934787864	0.0008608604914230966
1:Del:T:0	0.0005837438176968135	0.00103041821916122	0.002191182741589728	0.0034579400036818695	0.01372878438254702	0.024756968263536693	0.0055384389660912345	0.07754631490446627	0.06129500094393734	0.09676982280099765	0.0012187162972986697	0.05152693948708475	0.0011521879822248592	0.05026987580698915	0.02852709698025137	0.02719504858367145
1:Del:T:1	0.0009654513339773985	0.003539214717457071	0.0013613719478962594	0.000810826621545857	0.008525873427061015	0.022532574138531346	0.002362353125936352	0.04896723017562181	0.022267243988462724	0.05601221226796042	0.0074779802894408935	0.009755927284131757	0.00045181725414295215	0.03760120910378646	0.003641012785858848	0.03309824803072843
1:Del:T:2	0.001651956802525092	0.0016821948055439863	0.0029768130435240893	0.006721581122401403	0.007024360777504626	0.0243015347639448	0.0020292625771980966	0.07748269559815527	0.0307795539253857	0.044645634485132174	0.001028622762823943	0.011813139897421934	0.000539754049750627	0.03775043008616194	0.011258092444913928	0.029988331644271966
1:Del:T:3	0.010104964208439924	0.003036556980187015	0.008772748363153369	0.016794496034272015	0.007993558010784909	0.09483231280115433	0.01793364686251152	0.08073792351875454	0.003423037058673799	0.0322584797651507	0.002001903196760395	0.0036259611579589545	0.0006269710480046342	0.01892383837432135	0.012389856178677973	0.05020967489108443
1:Del:T:4	0.034473897796870004	0.0012253682254231536	0.009788741266092985	0.011071960158724324	0.0025145959155997845	0.2519209591578692	0.017881855423329398	0.03604423458396923	0.0024364086193963885	0.011363809070317074	0.0015282178430743442	0.0005091522959992289	0.0023713527985091787	0.007398158577270806	0.04493914721217493	0.009808309300372003
1:Del:T:5	0.8404777020215988	0.007222868407420719	0.36523144878447056	0.004366728425970905	0.05422582478467348	0.06317361934573285	0.02087866976010309	0.0010622317739051824	0.0032634569338326003	0.005017092303510253	0.012981068194168301	0.0014659260556345545	0.008610398609994263	0.002384122625073246	0.0005294500334991887	0.0365675335010846
1:Ins:C:0	0.0006092095210075854	1.2600107584148646e-05	0.01114225454317193	0.0012741170952493164	8.138950007605673e-06	0.0021470773099178508	0.0003282966454740688	7.81747317546433e-09	3.7808782238357706e-08	0.00011234227100718641	0.00029468367711700695	1.245321406884159e-08	0.000533118345392648	0.0002089945666840265	0.0006106472703389442	0.31906148338871504
1:Ins:C:1	7.614205874582502e-05	5.319862452779489e-09	0.00031516600208142176	0.000542884661393721	0.0034670681634022316	2.85630849240448e-05	0.0	9.617195228628362e-08	1.9647238222546548e-05	6.420398871910038e-05	4.0955064548597874e-08	0.0001784888153662223	0.2252483746097914	5.889402229115603e-06	1.0818004135160209e-07	0.00023717946461438544
1:Ins:C:2	3.7225578771113985e-05	1.401298464324817e-47	0.000509085402125038	0.00048125471024377473	0.0019653130224907044	0.000423783210926274	5.8429484728890204e-05	9.874375968966121e-05	0.00010764632754309389	0.0007431276351281468	0.001835289982882955	1.3791225228487746e-09	0.11423276662826538	4.3465052731335166e-05	0.000735350138462394	0.00021018305946604699
1:Ins:C:3	0.0002631613310222747	0.0005191321102756774	0.0011020079659829207	0.0001805209491635651	0.001413271638666629	0.0012905984837539108	0.005577550504822284	0.00014574720291420817	0.0023208344964223216	0.0020379401766695083	0.003909667615080253	0.000266527292757246	0.04209618519991636	0.004024758142021483	0.0013496748115721857	0.001812230822616243
