MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	0.0012699395921208633	0.0003306434117257595	0.012418775498246118	0.020029855997418054	0.030581235275603857	0.03381763273733668	0.00585340594809054	0.009946626886376179	0.00543194925179705	0.011606548160870119	0.6098748087882996	0.009999788190762048	0.008086558252107351	0.004328505489975214	0.008271332418080419
1:Del:C:1	0.00020427454064702032	0.001540445933205774	0.003286157284528599	0.003404654367695912	0.02429252816364169	0.025394221073947846	2.833421625837218e-05	0.01733076820251881	0.011496826602233341	0.016853100061998704	0.11069705687463284	0.20365461975336074	0.009067956156795844	0.0076460446586133915	0.004756956877972698
1:Del:C:2	0.0012566722005431074	0.00010877167835133152	0.0025091808672004843	0.009143415678991004	0.0021028754752478564	0.006855226377301733	0.005598063337383791	0.0035881159415829342	0.00048198043295997193	0.0014411554727121257	0.0058289710360986645	0.20279938698746264	0.0010832703998312355	0.002402240117517067	0.001812501864405931
1:Del:C:3	0.004716979896184057	0.00081008210588152	0.00398067722471751	0.0030879925785120576	0.0004895168368602754	0.012543940766045125	0.0012761251157507362	0.002660138977967108	0.0038286238606087862	0.0035819714987883346	0.006708722392795607	0.07701148942112923	0.001973782969580498	0.0009983495828055312	0.0009279916866216808
1:Del:C:4	0.007028169783297926	9.225390325354965e-05	0.029729204755931278	0.0027120146993547677	0.0013014930823374016	0.0031279791581619067	8.14016409276519e-05	2.4281765799969435e-05	0.003512537030328531	0.0012811005602998194	0.007282152595289517	0.03434384271502495	0.0012208471860867575	0.000254173227440333	0.0015767250359931496
1:Del:C:5	0.020631395904347583	0.0024997083799567577	0.12792731261864987	0.00034724536159338017	0.0001384502335874771	0.00014193623395879594	0.0003186498402624238	1.1129182553304417e-08	0.013521564519614913	7.537313621241993e-08	0.0018975035552477948	0.013311771876660288	0.0004364217631174938	0.001240072036207458	0.0015502123455371475
1:Del:T:0	0.00012104903773433761	0.0030769521316324246	0.008810727894306182	0.006010395238336059	0.01641917317174375	0.09284549433272332	0.00998154494620394	0.1368769192881882	0.023656786224164533	0.022996121313190086	0.024221108248457312	0.04296644049696624	0.0077827842807164415	0.009736938874120825	0.03399645891040563
1:Del:T:1	0.00040325943822608676	0.00115664932933214	0.006766899946960621	0.0007088622017181478	0.006884669767823652	0.054641474513337014	0.005428188019286608	0.12346670238301158	0.014340496101649478	0.011200916315065115	0.00454797134079854	0.042173058344051245	0.005950176654732786	0.00416400175949093	0.02215410428587347
1:Del:T:2	0.002775061409920454	6.020868320774753e-05	0.002211443729877374	0.01004371170536615	0.0060333108020495275	0.1492656943947077	0.0009320364191080444	0.06192262373864651	0.009634263227944757	0.008707185004022905	0.011378505964239593	0.023078594291582703	0.0011651543653715636	0.011551859957544366	0.008200869623105973
1:Del:T:3	0.013652937090955674	0.0007017130839085439	0.0038921561068855225	0.008686900229076856	0.01364907830953598	0.20169111157301814	0.0005307029563118704	0.011389145259454381	0.0022604242878151125	0.006037793370196596	0.01818395483045606	0.009557940529571169	0.0008973178955420736	0.006468530405545608	0.0020282410296204034
1:Del:T:4	0.04265549596399069	0.0009823640638569487	0.0007162222126498818	0.01267549124546349	0.0001312673643042217	0.17097531948238612	0.0006083572683564853	0.0034647532919188963	0.0013587711798027158	0.0033013956310787764	0.0028958641659119167	0.012754298775689676	0.003583522057160735	0.0007931435506907292	0.007349700254271738
1:Del:T:5	0.8067079591751098	0.004597611342095007	0.18944031681865453	0.011732201587292365	0.006207308177010294	0.07779890742010774	0.002098826066216819	0.00440557504989556	0.03641191283426323	0.05230112868859786	0.00278540530569815	0.004130747237941251	0.010459449444897472	0.0045144088892351735	0.011382651376088702
1:Ins:C:0	0.0001033975172896362	7.846175265058264e-10	9.343809715289808e-08	7.180700706396648e-05	3.472174161345265e-07	6.286361861107537e-07	2.955335851595464e-09	1.0648633619325665e-09	4.164972551734536e-08	1.3735863806374483e-07	2.1092844484371654e-08	5.4110213270064376e-08	2.9496632155456835e-07	5.660862001377609e-09	0.345309407711029
1:Ins:C:1	5.160496409075677e-05	0.0005074634398624766	0.001258887325500384	0.0005870554268767592	0.0008067357586696744	0.0029222437250427903	0.0015089515532235964	0.009683715051505715	0.0028887767570995493	0.007594355968321907	0.0009587217110674828	0.004772367458208464	0.003954955769659136	0.017179926878307016	0.058113685473799706
1:Ins:C:2	4.065724332349419e-05	0.00034655886448035743	0.000855407163471682	9.963358640561637e-05	0.00029570207860160733	0.006121693016571044	0.0005720215722249122	0.009100178896915168	0.0024045856938755606	0.0022384497630264376	0.0004010414594813483	0.0027753423135436607	0.00017555468853970525	0.01713632247876376	0.012572112861089408
1:Ins:C:3	0.0006328364406363108	0.0010498579284831068	0.00030319315526867286	0.0	0.0	0.0002116446725995047	0.005038576623192057	0.005190462113823742	0.004057699349741597	0.001201930070456001	3.3940525609068575e-05	0.004841379141435027	2.802596928649634e-47	0.007895970605895855	0.012641379167325795
1:Ins:C:4	0.0018049262417480349	0.0008729039830723196	0.0029516222557867877	6.056926781639049e-06	5.148063936758263e-05	0.0001702125334122684	0.0033217481061001307	0.0022158972831675785	0.007592588708212134	0.0028272148451651447	0.0004374640531023033	0.008573899045586586	0.00043530315950192746	0.0056319057010114195	0.009643049808219076
1:Ins:C:5	0.01326808643527329	0.03038861306384206	0.002363035932648927	0.0	0.0	0.0005427637640968896	0.0032185589683649597	0.007346528525813483	0.03140842102933675	0.006168728732191085	2.2069260012358427e-05	0.00496947678446304	0.0016987220128066838	0.008781423373984581	0.024540942050516604
1:Ins:T:0	9.612647634639871e-05	0.0049889229831751435	0.01574365858454257	0.002737338760343846	0.0041828156250994656	0.005438797860552049	0.008498723373631946	0.0007536714656453114	0.02143495967204217	0.009905754158389755	0.0010745579525974118	0.023073391737416387	0.0002837394848029362	0.019433859883865808	0.09545294299721718
1:Ins:T:1	9.471579769524396e-06	0.0081060511036776	0.002374390731565654	0.0014656255796580808	0.0015878745500231162	0.00321214705996681	0.006659719980088994	0.014813967875670641	0.009544408591427783	0.030876620456110684	0.008663043092892621	0.061834367122501135	0.008121407727776387	0.07966485673561692	0.02000110290828161
1:Ins:T:2	0.0007325645489618182	0.004566507242852822	0.017736149881966413	0.00011566140796276158	3.7728599754700556e-05	0.000647928549151402	0.003272985701914877	0.014939124281518161	0.0054967170330928634	0.002157802955407533	0.0014738472920726054	0.057258073603734375	5.7687507796799765e-05	0.030067038459237666	0.01931346403900534
1:Ins:T:3	0.0003612868842901662	0.008155623795464634	0.009791630514955614	0.0013333254009194207	0.0004042742463934701	0.0035549935348535653	0.001736422064495855	0.005072487803408876	0.004650600411987398	0.0033148909212195577	0.0028832566889286683	0.029787977514788507	0.006038994465925498	0.03487968539819122	0.00342838473883603
1:Ins:T:4	0.0013630556153657381	0.01822618314065039	0.004051525856048102	0.002664950907928869	3.832697886537062e-05	0.00038199704722501336	0.00019406909792451187	0.0020461245602928103	0.001915953338611871	0.002598630863649305	0.009730526886996813	0.00937952178530395	0.0018576686961387168	0.0166511162975803	0.0008572794379142579
1:Ins:T:5	0.03924366880120942	0.851454952955246	0.13934231671795405	0.015150594321185054	0.014672163081995678	0.007374452403746545	0.013559869839352368	0.011882504642167583	0.3266266458109021	0.015262828041702372	0.06022901539004336	0.027132166653755122	0.001881819676491432	0.1163672639233755	0.016828223136253692
2:Del:R:0	0.0013721245195483789	0.0012586479259516635	0.008910597025387688	0.006678575698751956	0.0011229684854697553	0.0026897408720105887	0.01352447098121047	0.06029255305416882	0.003849263217416592	0.010802199935133103	0.007521645232773153	0.005404890987847466	0.08149634826928377	0.010070986890932545	0.011592035865178332
2:Del:R:1	0.0014669943056651391	0.0046770748678326155	0.004096954175402061	0.001347192680243764	0.008991060345433653	0.0040599234402179715	0.0015131812975596403	0.021623717368347572	0.010306824102299288	0.03193456578319467	0.009359039471475148	0.006649178910301998	0.21212606862187386	0.003230002203528386	0.009993693816650193
2:Del:R:2	0.0011088238420052222	0.001591197674833893	0.0033448722366301808	0.0008540120647405801	0.001244325294101145	0.009969437395920978	0.0025418874005845283	0.0008219869210734032	0.0036948054925960605	0.007678848392097279	0.001332738041492121	0.013757107849232852	0.0516059941239655	0.002429274415189866	0.0012355901999762864
2:Del:R:3	0.006751011656597257	5.512422885658452e-06	0.012279809291940183	0.0004311495185356762	1.401298464324817e-47	0.0021880780559877166	0.0016417956889381458	3.7511439877562225e-05	0.0017453365761321037	0.0035584163595194698	0.0005249658682805603	0.005241935957456007	0.011184698860161007	0.0040745976875768974	0.0023810649047663903
2:Del:R:4	0.0018049416514259065	5.7975890958914535e-05	0.021251175807556137	7.058218025576935e-05	8.123316947603598e-06	0.0007982920669019222	0.0001961347900214605	5.431381960079307e-05	0.002311546906421427	0.0034107048671285158	0.0002395094897909189	0.001809102435142904	0.003200954225694659	0.0005993784386373591	0.0014161543540467392
2:Del:R:5	0.004024325783891242	1.4506729422315152e-15	0.0813531234009099	6.325745810897842e-07	4.6650258669345135e-08	0.00650941516066311	0.00018552262558991118	7.163525707031936e-05	0.005410436103097283	0.009548240359446965	7.209018093590203e-10	0.003542134057884567	0.000517905827813081	0.0015223126897589622	5.267455291857459e-05
3:Del:R:0	0.00043109705478855176	6.350673435008503e-05	0.005338480979407905	0.006278140911599621	0.0030572701599885475	0.0020415958389639853	0.002821838168238173	0.052548186683561655	0.005872916246298701	0.003385995038843248	0.000706463085989526	0.0022582427111592553	0.0014333275990429683	0.006785617709392682	0.002643513799730499
3:Del:R:1	0.0005095346032248926	0.006741555018816143	0.008851785301667406	0.004791200581239536	0.0008238925009231445	0.02329633613117039	0.0016080684283951996	0.013197895111516119	0.0039338986632719754	0.08848875339608639	0.004996281496423762	0.0011217611549363938	0.07066771901911124	0.008990452851285226	0.009956793108140119
3:Del:R:2	0.0008616449061082676	0.001414173362445581	0.0013082986311201239	2.917397694545798e-05	0.0004143083357848809	0.0012021088310575577	0.0015654201459256	0.0015617985589778981	0.0019195116178889293	0.023276736305560916	0.0019010301777598216	0.0006376947318494785	0.015685385744727682	0.007051608393376227	0.0004363289113825886
3:Del:R:3	0.00015956144793562998	6.52845006879943e-05	0.0010391648772201734	1.4020377566339448e-05	3.2776317391949304e-05	0.0015029952732402308	0.0012951864626666065	0.00011036591806259821	0.0022325022646327852	0.00542094528558664	0.00018143543318728915	3.84098426741275e-05	0.0019358962562819216	0.003713906192133436	0.00021535373973165405
3:Del:R:4	0.00011889439752849285	2.085680502204923e-05	0.0013849564001429827	1.4416235901535401e-05	7.69848258642014e-06	0.0005952722204528982	1.7565667803864927e-06	0.00015775426008303838	0.0009277020097943023	0.00460397218055732	3.386400374438381e-05	0.0005559709738008678	0.0010554374640923926	0.001178183391202765	0.0003319791631656699
3:Del:R:5	0.0001531761766091222	0.00024383440760971097	0.002808947189769242	4.875055819866247e-06	0.0	0.003733466423656182	7.620105911954056e-07	1.7422791279386728e-06	0.0005208335925271967	0.002610675463511143	0.00014824624108257468	0.00017700154881822528	0.00014229705440357065	0.001511802483073552	6.930520029527543e-05
4:Del:R:0	0.00010024866807043509	9.896270431454468e-05	0.005239812705331133	0.006466062762774527	0.0010658310723374597	0.0012765766621305374	0.00019995611377453314	0.045724798499140885	0.0035273252773913555	0.003642818733205786	0.0012679979507811369	0.0002721781755099073	0.00480480479542166	0.008125540659821127	0.0032482238917145878
4:Del:R:1	0.0007880805709282868	0.002692190514499089	0.003624088854267029	0.004414827528526075	0.0021674572169285964	0.00131687046825391	0.001124511507077841	0.0025116746258572677	0.00693050077476073	0.10021993961418048	0.009281962189998012	0.002114332578203175	0.053621784439310434	0.008413054473348893	0.0043243087426526475
