MutationType	ID83A	ID83B	ID83C
1:Del:C:0	0.001975031950569246	0.03266424994915724	0.040874186506262046
1:Del:C:1	0.0004451501380208356	0.019892779402434824	0.018775296224630436
1:Del:C:2	0.0005965203407322406	0.009685727078467607	0.01229917315489729
1:Del:C:3	0.002636637125397101	0.0061413130629807714	0.005724493220018836
1:Del:C:4	0.008217889512889088	0.0024858611484523865	0.003500859574176669
1:Del:C:5	0.027693886170163752	0.001566197449574247	0.0012462146333928103
1:Del:T:0	0.0014081376756075769	0.025008450504392387	0.01879499713657424
1:Del:T:1	0.0013494098702085467	0.01617429722100496	0.009138845686393324
1:Del:T:2	0.0020625358261168003	0.01641923570074141	0.015849014284242992
1:Del:T:3	0.013095969511196017	0.016049493737518787	0.020125975848641245
1:Del:T:4	0.04053831519559026	0.011491175396367908	0.0154249968577642
1:Del:T:5	0.6504142349958419	0.009455165562748107	0.0007464711877747937
1:Ins:C:0	0.0017778999608708546	0.009414000464603304	0.00780160664988216
1:Ins:C:1	0.004272741199435898	0.0046753926150059286	0.020671358644268025
1:Ins:C:2	0.002263594804144873	0.0024069031861778	0.011087497659060119
1:Ins:C:3	0.001351840100251138	0.0020257179139298387	0.00478451083170512
1:Ins:C:4	0.004077690686099231	0.002557953023351729	0.002259179736283841
1:Ins:C:5	0.015576507328078151	0.020152899250388146	0.00295098482270987
1:Ins:T:0	0.001615802146261558	0.008032032167539	0.006907552928314544
1:Ins:T:1	0.005438839297295317	0.01456241611391306	0.02893459296785295
1:Ins:T:2	0.005321843366837129	0.008702954309992492	0.016555588690680453
1:Ins:T:3	0.003897671050508507	0.008688568843062967	0.011543042583507485
1:Ins:T:4	0.005345486565493047	0.012493684571236372	0.007900199082214385
1:Ins:T:5	0.13783098697662355	0.5087652525305748	0.03858577122483689
2:Del:R:0	0.0015771667571971193	0.009204386603087186	0.00794041567303757
2:Del:R:1	0.003554235119372606	0.014532862417399883	0.0074024168401956554
2:Del:R:2	0.0016660019184928387	0.004268241615500301	0.0027375319131533616
2:Del:R:3	0.005660104327835143	0.0005340646648801339	0.0011618802698244147
2:Del:R:4	0.0025969609478488564	0.00018649928662058059	0.0005364067584605614
2:Del:R:5	0.00582321216352284	0.0023733290773816406	0.0012660370897685346
3:Del:R:0	0.00048508356339880263	0.003257179451175034	0.006193939577206038
3:Del:R:1	0.0018313414201838896	0.013357444945722819	0.006006261385045945
3:Del:R:2	0.0005334508915257175	0.003156948508694768	0.0014406104656518436
3:Del:R:3	0.00021158945593924728	0.0009306281385943293	0.0002955415670317052
3:Del:R:4	0.0001116161673598981	0.0017505875404458494	0.000774657052209804
3:Del:R:5	0.0002674134127884997	0.0024076452024746685	0.00031421084438795435
4:Del:R:0	0.0001687911012550103	0.002621920597739518	0.005137739972024544
4:Del:R:1	0.000766515664254257	0.009382990235462785	0.004798465501893751
4:Del:R:2	0.00036089132889173927	0.0020594910939689725	0.0011214531057675003
4:Del:R:3	0.00046924594673328104	0.0014118465350475163	0.000883915431966713
4:Del:R:4	0.00011819255409136532	0.0010162788134766743	0.0003033442408875864
4:Del:R:5	0.00021565294358879327	0.00040144461789168415	0.00018297499923996874
5:Del:R:0	0.00011124737998457825	0.01790284436196089	0.0737276160583133
5:Del:R:1	0.0003334383165201871	0.0039020266640000046	0.007219585618877318
5:Del:R:2	9.555173560329421e-05	0.000801954505732283	0.0007271885125465261
5:Del:R:3	8.92878970989841e-05	0.00023313588171731682	0.00024350295485353612
5:Del:R:4	4.4167866981297266e-05	4.871856695313426e-05	6.279725093107036e-05
5:Del:R:5	1.9838470976765165e-05	3.22940776341557e-05	8.61053259238731e-05
2:Ins:R:0	0.0024418891116511077	0.005072294627316296	0.005270494735450484
2:Ins:R:1	0.00025113122406764885	0.004488179010804743	0.0010627049829420266
2:Ins:R:2	0.0005358912039082497	0.0025553858606144784	0.0007194353217799331
2:Ins:R:3	0.0009381179296178744	0.000929866885417141	0.000881110965856351
2:Ins:R:4	0.003085546458605677	0.0021891911880811674	0.00031619067932528113
2:Ins:R:5	0.01327378509566188	0.014411712652072311	0.0021132878032102554
3:Ins:R:0	0.0002599088624083379	0.002316470071673393	0.002497176682378637
3:Ins:R:1	0.0001602086401908309	0.003377164520788938	0.0006493943366231036
3:Ins:R:2	3.6349806314035505e-05	0.0005031556959147565	0.0007551127605607988
3:Ins:R:3	8.030826375943434e-05	0.0001253453194658505	0.00017995422305034481
3:Ins:R:4	0.0001685117691522464	0.00013720112305236397	0.0002052131805862878
3:Ins:R:5	0.0009958109637955204	0.001349540549563244	0.00018689544321982333
4:Ins:R:0	0.0014020920475013555	0.00244536169571802	0.002731641569262138
4:Ins:R:1	0.00016128570896398742	0.0038609699811786415	0.0008316824557550717
4:Ins:R:2	0.0001436986028420506	0.0003626598580740392	0.0003987070912758028
4:Ins:R:3	0.00020432924953638575	0.0002735481764102588	0.00027240258959755794
