Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP127630	1208	0.999	160.805	13.312%	24.988	4.208%	0.05085	0.999
SP127634	1449	0.99	300.15	20.714%	56.459	14.121%	0.07311	0.989
SP127636	1238	0.999	162.761	13.147%	25.831	4.64%	0.03881	0.999
SP127628	630	0.998	108.2	17.175%	18.218	6.036%	0.0803	0.998
SP127640	1164	0.999	167.864	14.421%	29.98	5.428%	0.04342	0.999
SP127638	1656	0.999	223.627	13.504%	41.16	4.814%	0.05169	0.999
SP127632	2106	0.999	260.327	12.361%	48.843	5.039%	0.03092	0.999
SP59388	369	0.997	82.638	22.395%	13.96	8.037%	0.12247	0.997
SP116649	1020	0.998	176.327	17.287%	32.853	7.075%	0.06132	0.998
SP59416	490	0.997	126.766	25.871%	21.953	9.991%	0.11145	0.996
SP124977	802	0.999	114.789	14.313%	18.07	4.594%	0.06147	0.999
SP59356	405	0.997	74.2	18.321%	11.685	7.375%	0.09423	0.997
SP116612	868	0.999	118.932	13.702%	18.564	4.963%	0.04412	0.999
SP116659	869	0.996	185.888	21.391%	34.652	9.698%	0.08083	0.996
SP116668	1773	0.994	487.456	27.493%	94.688	13.306%	0.09533	0.993
SP116630	1516	1.0	216.674	14.292%	67.51	8.042%	0.03934	1.0
SP59412	1068	0.999	131.592	12.321%	22.203	4.659%	0.04196	0.999
SP116686	370	0.99	111.026	30.007%	19.876	14.819%	0.14205	0.989
SP116694	935	0.998	162.94	17.427%	30.671	7.551%	0.05048	0.998
SP116712	117	0.989	45.991	39.309%	7.119	14.783%	0.29223	0.988
SP116726	1059	0.999	155.415	14.676%	24.785	5.371%	0.05599	0.999
SP116723	249	0.99	71.994	28.913%	12.667	14.702%	0.14555	0.988
SP59276	178	0.991	62.579	35.157%	10.978	13.682%	0.24965	0.99
SP116703	226	0.99	76.474	33.838%	14.098	17.165%	0.17059	0.989
SP59312	1283	0.999	152.114	11.856%	27.525	4.435%	0.03846	0.999
SP116701	827	0.998	140.508	16.99%	22.264	6.693%	0.06009	0.998
SP59296	261	0.996	67.194	25.745%	12.289	9.541%	0.16374	0.996
SP59280	482	0.998	107.276	22.256%	17.891	7.74%	0.1042	0.998
SP59344	215	0.996	55.188	25.669%	8.682	9.316%	0.14981	0.996
SP59460	820	0.998	150.771	18.387%	27.158	7.312%	0.0711	0.997
SP59404	275	0.997	71.956	26.166%	11.89	8.45%	0.18846	0.996
SP116709	439	0.996	84.43	19.232%	15.29	8.978%	0.0902	0.996
SP59448	3358	1.0	296.653	8.834%	49.215	2.86%	0.02446	1.0
SP116614	1285	0.999	184.673	14.371%	36.051	5.924%	0.04962	0.999
SP59464	286	0.995	73.457	25.684%	11.602	10.53%	0.12959	0.994
SP59364	597	0.989	176.481	29.561%	36.928	17.945%	0.1114	0.988
SP116663	1900	1.0	137.787	7.252%	21.906	2.313%	0.01847	1.0
SP59444	277	0.982	103.996	37.544%	16.661	19.125%	0.20574	0.98
SP116690	1823	0.999	226.186	12.407%	41.158	5.094%	0.03757	0.999
SP59270	165	0.994	49.878	30.229%	8.098	11.433%	0.20417	0.994
SP59352	644	0.997	108.537	16.854%	19.178	7.833%	0.08256	0.997
SP116652	185	0.993	51.197	27.674%	10.452	11.976%	0.17248	0.993
SP116715	3442	1.0	314.795	9.146%	56.42	3.261%	0.0228	1.0
SP116718	584	0.997	113.652	19.461%	20.709	9.014%	0.07022	0.996
SP116720	250	0.99	75.723	30.289%	14.314	15.861%	0.13112	0.99
SP59284	460	0.999	86.213	18.742%	17.457	7.033%	0.08852	0.999
SP116618	381	0.994	85.095	22.335%	14.275	10.554%	0.10664	0.994
SP59436	61	0.939	35.607	58.372%	5.924	34.968%	0.45485	0.928
SP116645	1314	0.998	239.296	18.211%	45.296	7.251%	0.05871	0.998
SP59320	328	0.982	126.736	38.639%	26.127	21.242%	0.18939	0.981
SP116672	123	0.98	51.694	42.028%	8.6	20.367%	0.26802	0.978
SP116635	402	0.996	92.631	23.043%	16.234	10.299%	0.08655	0.996
SP59328	274	0.998	49.206	17.958%	7.985	6.507%	0.09449	0.998
SP116627	267	0.995	70.692	26.476%	10.604	10.263%	0.14214	0.994
SP116725	156	0.995	49.912	31.995%	8.048	10.985%	0.21723	0.994
SP59292	280	0.992	86.151	30.768%	14.122	13.657%	0.15167	0.991
