Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
SP111113	1312	407	75	0	0	274	480	189	10	106	115	39
SP110865	590	522	0	87	0	271	309	161	22	661	197	232
SP111061	389	228	0	191	0	96	63	141	0	16	0	33
SP111101	954	740	0	84	0	29	293	0	0	39	24	0
SP110859	257	435	112	280	0	64	40	24	0	0	69	78
SP111168	76	73	0	117	0	22	31	95	12	21	18	59
SP111067	135	272	0	0	0	20	39	159	9	32	45	26
SP111036	582	419	1	0	0	19	23	98	1	11	78	37
SP111116	820	657	218	170	0	86	70	130	0	21	0	26
SP111099	441	243	0	270	0	221	45	168	3	14	40	29
SP23502	698	259	0	0	0	453	403	210	4	76	71	100
SP111069	297	619	0	251	0	470	116	0	5	47	0	63
SP111043	807	572	0	482	0	212	222	5	6	205	81	0
SP111024	769	229	10	279	0	87	151	0	16	77	48	3
SP111011	382	174	27	0	0	177	219	390	6	39	0	8
SP111082	513	252	106	528	0	309	90	0	0	4	0	25
SP111074	292	177	0	149	0	51	158	71	3	87	50	27
SP110845	296	330	0	68	0	129	157	72	12	48	55	0
SP110857	365	416	0	109	0	25	65	68	0	28	12	41
SP111017	597	459	75	75	0	90	95	118	4	47	48	2
SP111080	62	0	0	193	0	7	41	0	1	15	9	16
SP23506	46	212	0	8	0	7	40	155	0	52	65	32
SP111075	277	449	0	0	0	201	87	119	23	21	71	43
SP111112	404	405	0	0	0	91	76	125	15	30	79	39
SP111001	891	507	0	299	0	275	325	69	30	112	119	12
SP111027	32	73	0	0	0	0	30	45	0	7	56	36
SP111117	543	924	0	9	0	78	66	166	11	108	23	42
SP110842	767	533	0	211	0	195	87	199	13	49	14	37
SP111173	958	302	18	103	0	160	531	0	0	16	98	14
SP111008	467	393	0	449	0	27	70	0	8	15	44	44
SP111070	691	404	0	527	0	26	0	53	4	33	64	18
SP110847	1054	364	0	0	0	49	40	118	0	6	40	55
SP111077	724	342	0	0	0	163	280	272	13	96	88	72
SP111091	22	21	0	101	0	151	165	114	0	7	28	30
SP111072	376	348	0	0	0	20	14	166	14	33	28	25
SP111084	106	233	0	11	0	262	131	160	6	77	41	102
SP23504	22	160	83	0	0	7	29	115	0	37	4	43
SP23500	28	90	0	0	0	99	51	97	2	11	11	0
SP111029	0	49	0	41	40	5	25	95	7	10	0	25
SP111175	1739	554	0	77	0	1246	532	169	19	149	47	35
SP111049	529	536	31	453	0	47	49	0	0	39	0	57
SP23498	662	461	0	245	0	42	111	125	6	69	0	57
SP111002	90	94	0	0	0	23	45	77	1	25	31	6
SP110866	376	357	27	138	0	78	151	57	0	9	0	35
SP111035	949	1103	0	27	0	206	132	0	19	35	88	17
SP111009	671	378	0	0	0	78	116	128	5	184	0	0
SP111114	1703	1025	47	0	0	249	292	162	11	61	24	53
SP111000	600	817	79	0	0	61	187	61	0	0	6	29
SP111045	946	868	0	0	0	39	56	0	0	75	202	30
SP110861	145	175	68	460	0	100	27	67	2	27	35	34
SP111047	328	417	0	24	0	17	94	336	0	66	50	49
SP111088	589	486	0	0	0	120	54	263	0	45	11	28
SP111056	396	211	0	507	0	152	123	0	9	34	0	88
SP111089	193	138	0	70	0	24	40	168	0	29	31	50
SP111038	1545	1036	195	302	0	55	71	76	0	41	31	67
SP110849	681	554	0	0	0	29	115	120	3	7	99	0
SP111164	806	558	0	109	0	43	189	139	0	33	1	43
SP111057	409	492	0	276	0	14	52	0	0	32	0	22
SP111119	2574	392	0	0	0	157	162	494	0	35	15	21
SP111095	1002	832	0	29	0	72	106	148	6	48	83	22
SP111064	632	794	0	267	0	69	51	66	0	39	12	74
CPCT02030245T	0	34	151	0	0	39	0	102	117	134	195	0
CPCT02030257T	1033	800	360	140	0	51	34	134	99	52	61	98
CPCT02070015T	1255	733	864	0	0	256	141	0	96	0	0	29
CPCT02040043T	104	170	207	230	0	41	37	109	148	34	0	33
CPCT02100032T	0	428	93	181	78	8	25	42	84	122	7	110
CPCT02160007T	115	206	44	0	0	10	79	42	49	148	260	14
CPCT02030286T	590	481	533	14	0	52	46	119	121	29	56	44
CPCT02100140T	725	2197	0	0	0	188	31	0	189	98	59	62
CPCT02100141T	1379	751	468	0	0	104	91	106	143	49	40	83
CPCT02330072TII	1018	425	898	528	0	255	92	63	58	23	0	48
CPCT02330132T	1545	407	450	0	0	55	17	198	140	170	277	13
CPCT02130030T	92	573	374	32	0	65	8	17	178	33	36	30
CPCT02060183T	1219	487	838	326	0	216	180	52	75	81	44	34
CPCT02130033T	478	446	470	32	0	49	63	84	123	30	0	16
CPCT02300031T	487	384	185	402	0	60	17	0	172	42	0	45
CPCT02180054T	690	848	969	61	0	129	15	23	258	21	14	56
CPCT02090037T	410	363	594	140	0	115	86	124	121	83	22	122
CPCT02130041T	536	87	376	299	0	231	150	7	237	38	117	37
CPCT02060200T	145	91	197	48	0	977	0	162	209	13	11	47
WIDE01010009T	609	500	445	0	0	16	0	134	65	37	0	0
CPCT02330094T	85	186	232	0	0	4	0	158	158	45	163	42
CPCT02110061T	51	144	697	169	0	36	3	57	185	175	67	34
WIDE01010016T	195	87	291	120	0	94	284	3	10	40	0	25
CPCT02230070T	1265	664	597	428	0	81	57	3	111	8	0	88
CPCT02340070T	814	286	415	0	0	46	77	116	101	30	5	23
CPCT02340073T	39	368	0	0	0	1	6	27	144	67	36	15
CPCT02050330T	238	130	177	153	0	1	0	0	123	0	299	159
CPCT02340077T	315	241	143	299	0	21	27	0	95	39	20	64
WIDE01010064T	1156	907	1623	0	0	211	86	217	30	0	97	319
CPCT02050314T	77	48	123	0	0	13	14	35	163	23	229	48
CPCT02220037T	453	368	534	0	0	70	71	208	82	52	54	64
WIDE01010073T	0	241	408	86	0	24	24	22	41	115	275	48
CPCT02210045T	1189	359	415	351	0	94	58	126	234	53	0	33
CPCT02100163T	438	188	225	250	0	48	50	27	203	47	0	47
CPCT02130049T	1607	479	904	0	0	160	294	203	392	298	377	139
CPCT02050343T	51	138	235	91	0	5	27	51	116	138	224	29
CPCT02020712T	278	110	289	279	0	277	136	37	232	191	110	111
CPCT02130070T	154	383	520	0	0	36	24	0	253	131	345	52
CPCT02130071T	216	103	45	272	60	13	0	0	148	16	152	146
DRUP01020027T	313	127	103	113	0	145	136	132	325	192	304	230
CPCT02050349T	53	19	0	0	0	43	18	0	188	3	0	2189
CPCT02040242T	623	403	279	0	0	17	0	35	83	549	79	0
CPCT02300039T	330	287	294	158	0	57	1	18	157	34	89	48
CPCT02010815T	1796	109	119	546	0	35	188	0	268	61	0	104
CPCT02010813T	374	356	170	0	0	27	53	63	177	40	38	45
WIDE01010355T	313	338	412	12	0	189	73	236	93	121	0	54
CPCT02330072T	1009	511	99	263	0	49	122	71	108	17	0	49
CPCT02130091T	340	0	0	439	0	748	398	251	217	146	277	288
CPCT02230097T	172	155	0	0	129	26	60	81	63	35	58	77
CPCT02050357T	184	173	265	0	0	42	32	159	119	102	273	92
CPCT02010833T	699	245	246	584	0	34	42	0	119	82	157	58
CPCT02060213T	464	176	39	119	0	25	50	81	134	25	0	22
CPCT02130107T	298	411	331	0	42	18	14	167	112	69	173	15
CPCT02070342T	210	224	0	0	0	10	0	112	284	36	30	0
CPCT02050362T	853	546	625	70	0	122	183	23	127	35	0	3
CPCT02150012T	943	68	905	960	0	85	164	98	174	367	0	228
DRUP01210002T	1105	268	376	502	0	67	32	35	241	50	0	11
CPCT02130105T	100	70	0	0	0	15	12	0	187	68	224	21
CPCT02100176T	448	337	158	128	0	84	144	106	158	83	163	67
CPCT02230106T	375	372	310	0	0	232	52	100	107	184	450	11
CPCT02060199T	71	72	16	0	0	8	17	49	50	7	29	2
DRUP01330005T	977	585	673	240	0	231	82	284	184	109	1	69
CPCT02120150T	1016	358	242	0	0	25	109	182	76	108	216	32
CPCT02060248T	369	322	354	0	0	43	22	79	155	25	0	64
CPCT02060255T	380	187	353	0	0	204	111	28	47	4	58	17
DRUP01010088T	143	156	247	313	0	8	0	124	84	35	0	56
CPCT02440014T	1089	652	711	0	0	162	229	136	97	37	77	137
CPCT02050384T	287	280	401	0	0	69	13	59	222	76	64	29
CPCT02030519T	1047	596	1080	0	0	169	0	17	295	47	0	0
CPCT02050380T	1905	679	876	142	0	35	103	136	153	85	197	131
CPCT02130140T	41639	1518	0	0	31551	0	0	0	0	0	0	0
CPCT02220056T	548	339	221	126	0	64	37	148	122	18	0	49
DRUP01210003T	597	303	601	433	0	241	49	0	104	19	0	38
DRUP01050030T	99	110	199	0	0	11	17	50	106	24	292	88
CPCT02210067T	1134	166	0	295	0	72	101	18	166	20	0	30
CPCT02150021T	901	781	709	0	0	96	37	164	260	89	19	2
CPCT02080255T	1062	721	200	0	0	153	121	139	133	60	187	157
CPCT02330124T	469	473	451	28	0	152	46	88	148	13	75	35
CPCT02100186T	846	418	203	290	0	56	108	4	89	39	114	87
CPCT02050403T	163	98	27	132	0	66	80	32	209	35	7	0
DRUP01330013T	752	458	476	229	0	153	54	202	111	73	13	175
DRUP01050033T	212	63	196	250	0	0	0	0	137	0	232	153
DRUP01440001T	1047	572	916	0	0	177	239	132	197	59	122	147
CPCT02040156T	457	489	556	71	0	9	0	45	230	8	86	17
DRUP01340013T	1405	478	440	0	0	249	169	331	173	143	0	49
CPCT02080141T	883	384	267	0	0	116	151	41	224	95	71	31
CPCT02010662T	79	367	568	0	0	773	400	0	157	0	192	0
CPCT02120069T	157	129	765	178	0	76	0	126	51	50	171	77
CPCT02100126T	785	526	1277	0	0	284	155	169	170	0	0	25
CPCT02380021T	807	666	549	0	0	84	48	27	161	53	119	27
CPCT02020622T	877	320	1424	908	0	72	50	0	228	406	0	31
CPCT02340034T	620	449	158	0	0	42	20	217	156	115	80	0
CPCT02210033T	701	287	666	436	0	241	54	0	293	48	0	64
CPCT02050163T	672	110	21	421	0	227	69	0	369	92	1	52
CPCT02030277T	1949	316	167	0	0	48	363	280	154	86	203	170
CPCT02100064T	463	399	253	0	0	118	110	11	39	25	48	21
CPCT02010569T	1576	725	857	116	0	39	0	313	132	74	8	36
CPCT02110032T	0	96	146	168	2	3	55	28	37	92	129	77
CPCT02340011T	326	161	455	0	0	3	8	72	89	12	0	19
CPCT02330033T	27	135	425	0	0	577	66	11	119	29	16	53
CPCT02040119T	239	104	0	428	0	29	73	15	118	74	24	57
CPCT02020536T	237	0	226	151	0	371	100	191	99	109	170	142
CPCT02340012T	394	530	453	0	0	72	71	31	65	33	36	39
CPCT02020527T	8	14	67	262	45	13	0	0	27	1	147	30
CPCT02020526T	286	679	522	329	0	24	20	62	94	184	61	135
CPCT02100098T	114	278	625	34	0	10	8	79	22	30	94	40
CPCT02230029T	612	403	369	0	0	19	14	130	57	63	27	53
CPCT02230030T	673	200	863	72	0	31	60	245	46	74	63	43
CPCT02230034T	650	506	284	34	0	133	25	102	104	6	37	27
CPCT02070034T	568	108	306	510	0	22	41	0	133	38	57	78
CPCT02030363T	660	274	0	0	0	13	17	50	50	29	60	16
CPCT02230039T	1439	516	720	0	0	296	731	0	160	296	0	125
CPCT02080130T	488	18	492	455	0	87	24	149	392	158	4	61
CPCT02340019T	921	584	720	199	0	99	38	100	95	30	12	66
CPCT02050233T	615	33	360	0	0	111	205	246	209	47	125	85
CPCT02100044T	936	1258	17	315	0	53	31	10	91	19	0	66
CPCT02050100T	478	197	327	42	0	55	154	72	87	12	49	0
CPCT02030243T	5	92	40	0	0	9	327	53	55	105	246	187
CPCT02050041T	1315	575	1018	318	0	167	216	327	221	726	0	55
CPCT02030310T	620	373	243	0	0	69	174	88	71	101	289	41
CPCT02220007T	342	263	339	0	0	101	36	92	40	48	147	48
CPCT02030307T	698	302	430	245	0	62	250	0	28	155	0	47
CPCT02030304T	55	181	297	0	0	19	13	98	62	83	47	31
CPCT02110018T	448	379	313	0	0	100	53	61	66	26	0	38
CPCT02100061T	512	208	156	0	0	234	80	153	139	43	13	14
CPCT02070120T	504	528	641	309	0	29	12	49	70	7	0	9
CPCT02120011T	926	548	555	0	0	235	91	191	146	59	83	26
CPCT02120012T	649	516	1523	132	0	58	0	0	24	36	89	25
CPCT02050147T	993	334	904	528	0	110	76	0	133	77	14	33
CPCT02030335T	1069	354	544	0	0	140	77	531	71	30	0	320
CPCT02040108T	370	0	422	622	0	53	2	85	21	56	58	11
CPCT02400002T	610	0	88	746	0	41	115	0	132	15	0	72
CPCT02340041T	1554	454	958	0	0	287	147	415	214	168	0	64
CPCT02380030T	317	247	97	0	44	17	51	140	134	68	16	21
CPCT02040196T	1204	712	996	0	0	114	243	229	265	122	11	0
CPCT02230068T	457	568	229	65	0	96	41	5	60	14	100	51
CPCT02100127T	1203	420	312	124	0	91	189	200	179	85	0	100
CPCT02100133T	9	772	0	0	0	8	67	59	350	22	45	51
CPCT02090026T	857	393	134	207	0	60	287	0	147	42	15	47
CPCT02050287T	512	583	328	0	0	65	88	176	147	255	0	82
CPCT02050292T	515	239	507	116	0	154	115	123	279	44	0	70
DRUP01050016T	613	0	507	0	0	111	282	268	165	64	219	137
CPCT02250004T	1082	754	656	0	0	144	214	18	69	21	86	42
WIDE01010644T	71	111	315	175	0	40	29	26	28	22	15	27
WIDE01010539T	800	945	1848	228	0	143	79	0	48	13	0	1
WIDE01010590T	778	168	1385	640	0	475	115	0	99	115	0	34
WIDE01010691T	567	233	188	245	0	45	100	36	84	10	0	72
WIDE01010704T	719	807	26	185	0	62	50	56	77	109	28	56
WIDE01010725T	330	0	450	0	0	108	86	0	145	1850	0	114
