Sample Names	MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP116536	1:Del:C:0	0.1635572004791859	0.012287262493709795	0.10013927832649254	0.0	0.663641659041572	0.0	0.0	0.06037459965903964
SP116536	1:Del:C:1	0.31138940362077067	0.035088036832351926	0.044803092485596656	0.0	0.546592849428136	0.0	0.0	0.06212661763314479
SP116536	1:Del:C:2	0.37384695111487265	0.06391514291130806	2.536849242982308e-46	0.0	0.4791347705167634	0.0	0.0	0.08310313545705586
SP116536	1:Del:C:3	0.28908104044646954	0.08533356068741495	0.02148116476536359	0.0	0.49423720987766384	0.0	0.0	0.1098670242230882
SP116536	1:Del:C:4	0.23122462211052977	0.04610935380092189	0.09183372265149405	0.0	0.5746592310120505	0.0	0.0	0.05617307042500378
SP116536	1:Del:C:5	0.15995402459784572	0.014951274269859038	0.25173615211663297	0.0	0.3261021952770837	0.0	0.0	0.24725635373857854
SP116536	1:Del:T:0	0.3983806695901722	0.07011583672251681	0.027381810352269702	0.0	0.4024021541628074	0.0	0.0	0.10171952917223377
SP116536	1:Del:T:1	0.45561733377353286	0.0	0.0735053554015313	0.0	0.0983634662201009	0.0	0.0	0.372513844604835
SP116536	1:Del:T:2	0.3266039947405323	0.03602171331489556	0.040875823321538676	0.0	0.5289906789633222	0.0	0.0	0.06750778965971127
SP116536	1:Del:T:3	0.1683305922374597	0.021806660798936294	0.1406486708382406	0.0	0.6302236346969302	0.0	0.0	0.03899044142843327
SP116536	1:Del:T:4	0.08243696548352843	0.0320340767147854	0.2381760522027266	0.0	0.6212307823781128	0.0	0.0	0.02612212322084673
SP116536	1:Del:T:5	0.0481155368915011	0.037931803031918634	0.866143687367877	0.0	0.042601507391284245	0.0	0.0	0.0052074653174191115
SP116536	1:Ins:C:0	0.0580423128359317	0.01710650135731937	0.03889713934329557	0.0	0.016667370109865746	0.0	0.0	0.8692866763535875
SP116536	1:Ins:C:1	0.17631925413970126	0.07969832734543698	0.07706446238571517	0.0	0.06425707684254263	0.0	0.0	0.6026608792866041
SP116536	1:Ins:C:2	0.3783029180387396	0.03700013993522495	0.0	0.0	0.15674922508113515	0.0	0.0	0.42794771694490025
SP116536	1:Ins:C:3	0.27262957072338995	0.24368222436315878	0.029793098789285356	0.0	0.022089111723411457	0.0	0.0	0.43180599440075446
SP116536	1:Ins:C:4	0.0842948307192871	0.16193393169699147	0.22721135657717387	0.0	0.042888775763650536	0.0	0.0	0.48367110524289714
SP116536	1:Ins:C:5	0.03573743407463708	0.4696394244661491	0.2238512695254907	0.0	0.09176787758202426	0.0	0.0	0.1790039943516988
SP116536	1:Ins:T:0	0.03435696921041225	0.07052766398013721	0.15902856995335188	0.0	0.03866089049472203	0.0	0.0	0.6974259063613766
