Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP116788	16	0.84	13.181	82.381%	2.576	54.921%	0.95786	0.812
SP116789	6	0.729	7.013	116.883%	1.722	70.3%	1.41551	0.709
SP116919	1	0.245	1.882	188.2%	0.97	97.0%	2.83349	0.221
SP109002	53	0.932	34.373	64.855%	5.565	38.679%	0.47741	0.922
SP109001	11	0.774	11.88	108.0%	2.378	65.954%	1.05318	0.753
SP109006	65	0.95	33.704	51.852%	5.46	31.367%	0.36545	0.939
SP108998	138	0.992	39.097	28.331%	6.199	13.91%	0.15996	0.991
SP127706	155	0.978	45.68	29.471%	7.457	21.681%	0.13418	0.973
SP108999	111	0.971	51.013	45.958%	8.166	26.099%	0.28612	0.967
SP109007	76	0.948	36.503	48.03%	5.593	32.399%	0.31539	0.933
SP109003	52	0.928	26.241	50.463%	4.799	37.705%	0.39052	0.91
SP116868	55	0.925	29.085	52.882%	4.8	38.066%	0.34473	0.902
SP116794	15	0.945	10.346	68.973%	1.938	37.297%	0.51029	0.943
SP116791	13	0.882	11.446	88.046%	2.252	49.143%	0.80327	0.871
SP116866	48	0.919	24.697	51.452%	4.329	39.852%	0.37042	0.894
SP116815	47	0.965	21.97	46.745%	3.455	26.421%	0.34569	0.959
SP116853	42	0.959	22.238	52.948%	3.442	29.3%	0.40446	0.953
SP116901	24	0.885	16.559	68.996%	3.108	46.855%	0.69461	0.862
SP116830	92	0.98	27.289	29.662%	4.368	20.824%	0.17339	0.974
SP116802	15	0.792	16.284	108.56%	3.091	64.452%	0.88294	0.776
SP116885	90	0.958	44.519	49.466%	7.299	29.08%	0.3644	0.951
SP116834	31	0.822	24.655	79.532%	4.163	57.183%	0.68471	0.765
SP116913	25	0.9	17.748	70.992%	3.391	44.915%	0.57907	0.886
SP116799	35	0.912	23.917	68.334%	4.56	44.931%	0.56083	0.904
SP116920	18	0.876	14.945	83.028%	2.595	49.041%	0.71916	0.856
SP116835	88	0.961	36.783	41.799%	5.663	28.315%	0.2755	0.949
SP116852	38	0.946	26.187	68.913%	4.168	35.48%	0.54062	0.941
SP116902	31	0.933	20.983	67.687%	3.376	37.983%	0.56481	0.924
SP116871	10	0.751	10.453	104.53%	2.288	66.049%	1.15577	0.718
SP116820	51	0.935	28.552	55.984%	4.575	35.402%	0.42253	0.92
SP116889	63	0.957	30.8	48.889%	4.853	30.755%	0.3126	0.949
SP116923	62	0.951	28.831	46.502%	4.744	31.012%	0.33574	0.939
SP116829	74	0.974	28.113	37.991%	4.194	23.976%	0.23325	0.968
SP116872	8	0.624	10.309	128.862%	2.216	78.347%	1.59905	0.57
SP116904	5	0.728	6.547	130.94%	1.635	73.119%	1.37143	0.725
SP116806	52	0.979	27.152	52.215%	4.458	24.767%	0.35809	0.979
SP116857	81	0.972	34.954	43.153%	5.641	26.622%	0.2613	0.969
SP116888	27	0.931	19.529	72.33%	3.238	39.558%	0.55037	0.924
SP116818	22	0.904	16.91	76.864%	2.777	46.283%	0.59112	0.893
SP116837	73	0.954	33.014	45.225%	5.116	30.739%	0.31681	0.941
SP116905	4	0.738	5.354	133.85%	1.468	73.4%	1.35099	0.742
SP116804	59	0.971	28.782	48.783%	4.891	25.325%	0.40816	0.969
SP116819	31	0.92	19.2	61.935%	3.199	39.679%	0.52195	0.902
SP116856	51	0.972	24.009	47.076%	3.752	26.597%	0.29579	0.969
SP116839	78	0.951	34.758	44.562%	5.645	31.075%	0.33048	0.937
SP116925	28	0.9	18.03	64.393%	3.096	43.784%	0.55753	0.875
SP116878	22	0.904	18.626	84.664%	3.336	47.178%	0.65131	0.898
SP116893	52	0.963	23.607	45.398%	4.097	27.622%	0.32941	0.958
SP116876	1	0.227	1.891	189.1%	0.974	97.4%	2.9108	0.2
SP116927	43	0.905	25.437	59.156%	4.695	42.682%	0.4909	0.882
SP116909	28	0.954	18.597	66.418%	3.179	33.143%	0.48984	0.951
SP116795	7	0.773	7.522	107.457%	1.74	65.766%	1.14843	0.756
SP116826	48	0.992	21.632	45.067%	4.186	20.93%	0.27117	0.993
SP116891	31	0.9	19.846	64.019%	3.536	43.859%	0.52749	0.877
SP116860	36	0.93	22.277	61.881%	3.629	38.685%	0.43926	0.917
SP116848	56	0.949	30.41	54.304%	4.828	34.486%	0.33097	0.941
SP116910	72	0.98	26.462	36.753%	4.397	20.154%	0.25709	0.977
SP116797	11	0.838	11.827	107.518%	2.4	58.209%	1.06061	0.828
SP116862	66	0.945	33.248	50.376%	5.16	32.766%	0.38459	0.93
SP116823	35	0.98	18.588	53.109%	3.262	25.708%	0.41151	0.98
SP116897	15	0.857	14.417	96.113%	2.907	55.945%	0.86656	0.85
SP116846	19	0.832	15.984	84.126%	2.78	55.6%	0.84031	0.793
SP116784	1	0.105	1.946	194.6%	1.006	100.6%	3.61874	0.064
SP116896	14	0.864	14.78	105.571%	2.984	58.521%	0.865	0.872
SP116824	35	0.975	21.434	61.24%	3.823	28.735%	0.48224	0.975
SP116881	9	0.787	11.432	127.022%	2.42	67.119%	1.18148	0.785
SP116812	43	0.928	21.552	50.121%	4.064	37.255%	0.44023	0.911
SP116915	78	0.981	28.987	37.163%	4.506	22.254%	0.21994	0.978
SP116786	66	0.966	27.135	41.114%	4.273	26.102%	0.31713	0.958
SP116851	15	0.905	12.849	85.66%	2.379	47.58%	0.6652	0.902
CPCT02220038T	1273	0.999	157.408	12.365%	30.051	5.792%	0.02171	0.999
CPCT02290013T	846	0.999	83.704	9.894%	12.838	4.702%	0.0187	0.999
