Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
CPCT02290053T	1	27	0	5	40	18	50	9	0	5	11	28	5	19	4	7	9	10
CPCT02080257T	29	38	21	11	47	22	30	8	2	4	19	42	0	17	2	20	4	0
CPCT02290054T	11	115	36	4	23	54	34	3	9	22	15	32	9	13	2	13	2	25
CPCT02080256T	32	120	11	12	55	50	81	2	6	9	32	20	16	10	3	7	6	37
CPCT02030497T	109	46	1327	70	0	62	95	104	19	175	89	102	123	16	55	4	13	55
DRUP01290001T	1140	622	0	11	346	0	114	123	22	3	83	43	88	82	46	5	76	34
CPCT02070372T	6	21	28	12	3	52	53	7	9	3	0	0	3	12	8	25	4	13
CPCT02290051T	5	24	11	4	0	0	100	22	12	7	5	32	7	20	4	13	7	13
CPCT02020815T	114	65	4738	165	0	0	33	587	42	1025	0	407	89	0	83	0	5	0
CPCT02040271T	12	18	22	9	9	62	125	33	8	9	32	7	35	0	10	4	7	0
CPCT02130154T	4	38	11	10	9	16	16	20	0	2	6	0	10	25	2	26	5	20
CPCT02120164T	223	411	1083	101	259	6	100	97	37	150	59	154	96	61	75	21	39	0
CPCT02020797T	4	15	0	0	11	6	53	4	3	4	14	23	6	7	8	7	4	13
DRUP01010099T	158	348	19	14	23	8	56	12	41	21	41	0	50	19	10	85	11	43
CPCT02340104T	5	13	12	5	0	52	47	9	16	7	6	71	5	10	1	36	0	1
CPCT02380018T	157	231	28	0	56	0	145	51	30	4	373	84	178	24	100	23	4	0
CPCT02340010TIII	219	115	0	32	0	43	187	10	1881	7	103	23	0	29	17	246	7	6
CPCT02060033TII	76	25	16	5	138	81	204	28	60	21	45	0	17	45	16	14	27	29
CPCT02020582T	3	63	13	0	0	24	37	17	15	12	32	7	27	34	6	40	4	0
DRUP01050040T	418	353	1	10	72	40	5	96	10	11	3	20	9	104	9	3	1	0
CPCT02180041T	101	92	34	1	125	25	89	15	22	32	39	44	27	23	18	7	9	7
CPCT02060137T	2	13	13	7	0	2	35	18	6	1	8	0	26	0	4	15	6	5
CPCT02070403T	1	4	7	1	2	24	12	2	1	5	5	4	0	20	0	3	9	13
CPCT02050264T	98	186	7	2	99	27	78	19	3	21	31	51	28	22	3	4	12	9
CPCT02060143T	460	366	854	95	45	114	57	94	35	257	102	156	76	0	30	35	0	7
CPCT02010988T	11	51	2	6	0	24	51	21	7	21	5	22	16	0	14	38	7	7
CPCT02010993T	60	67	30	19	0	230	11	33	45	13	76	34	13	42	16	0	27	64
CPCT02450003T	28	141	59	19	121	36	45	2	11	19	14	6	30	23	9	27	14	4
CPCT02230049T	12	142	222	6	0	132	130	55	23	54	647	84	3	36	36	39	18	45
CPCT02010995T	25	87	47	9	87	45	48	39	39	13	22	0	40	4	15	9	9	9
CPCT02010878TII	21	103	29	0	68	4	32	107	24	3	16	0	7	84	73	11	33	20
CPCT02010656T	1	10	2	6	0	0	73	4	0	0	8	14	1	8	4	1	13	0
CPCT02010645T	10	46	7	0	11	18	60	14	4	9	1	16	16	22	8	5	7	0
DRUP01330016T	458	601	88	9	214	447	0	79	30	102	135	0	95	241	191	0	37	21
DRUP01080005T	27	38	2477	120	24	122	334	300	57	400	36	32	89	118	60	0	0	0
CPCT02020879T	57	44	20	7	69	115	13	18	9	8	12	0	13	21	9	14	7	6
DRUP01090004T	16	15	19	18	9	141	50	49	182	20	57	89	47	69	10	8	18	0
CPCT02020613T	17	85	39	0	72	69	50	54	9	30	49	17	74	10	17	6	7	16
DRUP01110006T	117	338	31	11	0	30	21	26	8	18	19	34	39	26	18	65	15	11
CPCT02010993TII	64	80	37	2	0	253	15	27	37	12	74	17	18	35	4	0	29	52
CPCT02060125T	67	179	35	7	55	77	139	15	31	13	46	10	23	36	11	19	18	47
CPCT02010647T	61	239	0	15	5	29	113	16	24	5	14	0	138	0	11	9	22	30
CPCT02170013T	967	246	0	0	26	19	108	40	43	11	35	126	87	0	27	36	4	13
CPCT02170009T	16	34	17	15	0	39	123	22	0	20	0	0	34	33	4	8	5	20
CPCT02170012T	43	161	9	5	92	47	120	93	0	32	0	0	4	17	10	0	7	0
CPCT02020608T	2	8	8	0	25	32	126	4	7	2	8	0	4	6	2	28	1	2
CPCT02010653T	6	21	13	9	0	16	102	15	2	6	12	38	22	11	6	5	4	3
CPCT02230061T	277	203	36	25	312	52	79	16	42	13	12	8	27	39	4	22	15	12
CPCT02050282T	240	331	34	10	64	26	82	60	24	32	76	0	103	71	32	44	10	43
CPCT02010560T	9	14	3	5	0	14	10	11	4	5	5	1	11	22	2	5	8	10
CPCT02380007T	13	64	13	1	18	1	26	5	12	4	11	0	23	11	2	7	5	4
CPCT02380006T	93	44	786	37	67	61	28	77	26	128	34	90	73	5	31	14	21	0
CPCT02080105T	182	245	1834	156	11	37	24	229	70	450	52	231	91	20	41	18	25	0
CPCT02340010T	218	108	0	36	0	28	31	11	1878	14	111	29	0	38	14	255	9	0
CPCT02010574T	17	71	18	3	0	9	19	15	9	11	15	28	2	29	6	14	5	32
CPCT02180026T	422	412	66	4	100	320	26	67	47	35	122	0	132	11	118	20	21	51
CPCT02100074T	7	157	20	8	36	23	43	19	30	5	13	20	18	31	4	30	16	30
CPCT02120018T	18	115	17	8	9	19	27	32	16	8	1	39	9	69	4	16	16	14
CPCT02380008T	0	307	39	0	93	25	10	7	3	20	19	22	10	27	1	8	10	21
CPCT02170003T	10	30	21	0	54	17	140	20	4	10	7	0	14	19	0	10	6	0
CPCT02020523T	59	39	0	2	61	51	37	26	8	8	60	47	15	4	15	12	21	40
CPCT02060081T	117	116	21	16	82	9	20	22	24	0	26	44	0	16	8	35	11	0
CPCT02110035T	6	14	4	13	0	13	32	9	12	7	23	33	2	22	5	19	9	24
CPCT02080118T	8	95	29	1	0	31	1	11	15	22	16	0	0	34	5	30	13	17
CPCT02010589T	0	11	2	0	0	12	25	4	5	0	6	36	9	8	0	27	5	26
CPCT02030349T	43859	2781	360	7700	289	0	60	0	128	83	20	0	531	0	38	95	20	0
CPCT02110039T	63	148	12	7	82	0	67	7	4	11	0	10	0	43	6	14	18	27
CPCT02030353T	262	249	30	7	201	190	56	115	23	5	860	140	74	70	37	35	14	0
