Samples	ID83A	ID83B	ID83C	ID83D	ID83E
CPCT02020342T	360	30	83	174	0
CPCT02010371T	268	25	82	219	26
CPCT02030256T	124	22	45	46	27
CPCT02050045T	342	53	172	253	11
CPCT02050047T	0	29	487	61	22
CPCT02010393T	618	92	221	299	15
CPCT02020358T	114	32	74	63	28
CPCT02090002T	457	7	34	291	30
CPCT02010403T	20	5	19	96	8
CPCT02030272T	201	55	100	229	31
CPCT02020373T	138	58	209	153	32
CPCT02050052T	174	95	48	145	175
CPCT02030270T	10	16	86	166	16
CPCT02050056T	319	41	43	226	7
CPCT02050055T	237	239	177	166	54
CPCT02030279T	53	40	141	71	25
CPCT02020320T	357	57	198	183	16
CPCT02060037T	27	8	36	51	6
CPCT02100033T	170	9	48	44	7
CPCT02010436T	353	29	35	207	27
CPCT02010439T	218	22	71	78	12
CPCT02060043T	31	82	375	57	45
CPCT02030284T	349	39	192	107	19
CPCT02020410T	395	18	71	73	2
CPCT02020408T	297	64	34	164	37
CPCT02030291T	933	21	37	310	7
CPCT02050079T	10	3	33	117	14
CPCT02050073T	81	13	166	88	31
CPCT02220001T	27	4	0	231	18
CPCT02010440T	107	37	114	117	19
CPCT02011020T	704	81	86	246	142
CPCT02340050T	0	453	572	141	37
CPCT02080280T	486	25	57	195	26
CPCT02080282T	164	92	176	79	58
CPCT02060163T	14	7	11	138	16
CPCT02011025T	228	106	156	163	34
CPCT02010754TII	248	44	160	204	9
CPCT02010716T	904	23	123	269	10
CPCT02170039T	128	15	97	51	22
CPCT02080284T	61	2	23	53	5
CPCT02030555T	408	18	155	63	33
CPCT02011037T	817	55	122	124	11
CPCT02120180T	158	23	133	65	14
CPCT02050304T	1525	30	288	691	154
CPCT02020895T	35	38	246	90	11
CPCT02090032T	316	49	173	234	61
CPCT02020662T	204	12	5	162	17
DRUP01080025T	975	156	70	434	269
CPCT02020891T	375	41	49	69	35
CPCT02080266TII	66	42	206	199	63
CPCT02020901T	265	42	135	137	33
CPCT02080287T	227	35	116	98	6
CPCT02011045T	122	63	165	79	34
CPCT02020897T	158	46	62	51	11
CPCT02120101T	16	39	199	82	29
CPCT02020910T	447	33	108	84	21
CPCT02120095T	390	19	0	284	16
CPCT02080294T	17	42	202	128	22
CPCT02080292T	7	12	78	55	8
CPCT02120098T	342	12	5	138	15
CPCT02120105T	401	4127	0	82	0
CPCT02020914T	385	33	105	56	8
CPCT02160035T	456	15	82	227	3
CPCT02050310T	84	108	124	190	38
CPCT02290061T	611	39	127	228	39
CPCT02050308T	95	64	435	282	17
CPCT02090035T	227	22	198	95	4
CPCT02020933T	58	57	67	141	90
CPCT02020930T	351	20	117	141	24
CPCT02020934T	608	49	78	260	7
CPCT02020939T	89	16	145	80	18
CPCT02020670T	1274	55	136	196	0
CPCT02020837TII	120	27	128	225	64
CPCT02030459T	0	96	425	107	183
CPCT02350019T	11	5	13	46	10
CPCT02050424T	4418	102	62	944	0
CPCT02340064T	132	45	95	136	1
CPCT02011045TII	123	66	175	77	24
CPCT02120189T	529	55	64	264	57
CPCT02010754T	150	31	141	168	14
CPCT02020868T	154	19	128	72	15
CPCT02060286T	711	43	142	215	20
CPCT02060288T	157	150	367	95	45
CPCT02120193T	140	29	187	106	24
CPCT02120187T	192	86	112	110	70
CPCT02120191T	199	40	311	111	15
CPCT02080304T	13	28	225	79	24
CPCT02080307T	340	47	126	157	28
CPCT02080303T	135	15	41	106	4
CPCT02340067T	31	265	599	173	28
CPCT02030461T	3363	98	260	650	54
CPCT02020919T	256	165	0	94	190
CPCT02050432T	59	25	197	89	8
CPCT02120110T	10	38	361	99	0
CPCT02080308T	26	30	104	76	15
CPCT02020951T	19	12	80	53	11
DRUP01060009T	0	166	553	448	29
CPCT02020949T	843	39	70	117	14
CPCT02020960T	342	60	233	120	52
WIDE01010033T	0	10	106	34	6
CPCT02340115T	494	98	121	138	25
CPCT02050322T	420	36	110	237	52
CPCT02050046T	216	36	190	176	20
CPCT02050331T	1	30	88	63	7
WIDE01010071T	172	18	68	32	763
CPCT02020895TII	40	39	259	87	17
CPCT02030468T	105	60	122	155	149
CPCT02020959T	94	90	132	109	25
CPCT02080313T	171	33	107	35	35
CPCT02080311T	154	18	118	161	36
CPCT02011108T	355	799	55	199	126
CPCT02080314T	412	41	16	237	82
CPCT02020694T	395	59	15	207	20
CPCT02020672T	8	9	35	249	7
WIDE01010123T	185	16	76	70	11
CPCT02020665T	212	32	69	185	59
CPCT02080207T	143	16	139	157	25
CPCT02060291T	1070	6	0	175	9
CPCT02050441T	12	80	195	60	14
CPCT02050440T	363	187	89	157	60
CPCT02050438T	568	46	54	162	15
DRUP01230001T	1169	27619	8231	1557	707
CPCT02080205T	315	150	357	218	85
CPCT02020714T	78	23	27	296	24
WIDE01010172T	557	332	236	167	306
CPCT02340081T	0	5	0	317	4
CPCT02010801T	0	178	304	175	127
CPCT02010794T	804	77	348	223	647
CPCT02340083T	581	65	35	279	6
CPCT02050347T	42	0	0	221	7
CPCT02120198T	389	80	107	128	26
CPCT02120199T	112	105	188	138	145
WIDE01010255T	1593	33	224	406	0
CPCT02040241T	375	39	136	188	12
WIDE01010305T	717	39	165	175	9
WIDE01010314T	265	14	306	167	39
CPCT02060228T	241	54	313	225	38
WIDE01010328T	147	25	184	134	21
CPCT02030479T	813	16	0	363	20
CPCT02040246T	389	41	32	147	31
WIDE01010376T	93	29	137	66	6
WIDE01010381T	521	1664	381	132	274
WIDE01010392T	277	57	129	125	35
CPCT02080221T	37	5	0	225	20
CPCT02020723T	20	37	38	118	31
CPCT02020736T	170	28	308	253	26
CPCT02020743T	108	19	88	197	8
CPCT02020739T	674	26	298	546	27
CPCT02050365T	519	48	98	276	18
CPCT02020670TII	1283	58	144	242	0
CPCT02030490T	235	63	209	292	41
CPCT02300042T	461	80	223	317	28
CPCT02020700T	248	39	95	168	12
CPCT02220050T	272	145	286	299	135
CPCT02050370T	1200	136	139	191	34
CPCT02050373T	7	4	56	145	11
CPCT02080234T	1691	69	430	633	112
CPCT02030499T	245	60	27	160	26
CPCT02020770T	508	26	89	221	36
CPCT02050376T	0	14	283	153	22
CPCT02080239T	136	10	69	90	12
CPCT02050301T	214	14	30	195	23
CPCT02080242T	398	82	51	239	9
CPCT02020789T	438	63	27	98	1517
CPCT02020796T	150	73	511	308	29
CPCT02220057T	627	55	150	266	13
CPCT02340098T	271	61	49	265	2
CPCT02340097T	380	79	142	112	5
CPCT02170038T	177	47	115	193	9
CPCT02010920T	51	4	17	147	33
CPCT02050399T	8	21	155	227	25
CPCT02050404T	6	38	136	105	24
CPCT02050402T	77	47	5	327	14
CPCT02060256T	163	44	184	137	21
CPCT02080259T	240	59	88	156	64
CPCT02020813T	251	34	149	134	42
CPCT02020785T	2813	140	755	492	5
CPCT02020810T	190	17	21	179	19
CPCT02020821T	343	70	132	328	45
CPCT02340100T	1675	671	163	321	187
CPCT02080266T	43	32	167	199	47
CPCT02010941T	897	38	0	320	33
CPCT02020822T	759	24	30	366	85
CPCT02020819T	252	12	174	142	12
CPCT02050405T	318	25	80	180	9
CPCT02020837T	25	14	66	178	15
CPCT02340102T	133	30	96	90	14
DRUP01060021T	631	168	668	359	79
DRUP01060019T	108	316	362	272	82
DRUP01060018T	100	252	319	247	81
CPCT02070394T	134	457	1450	275	78
CPCT02080269T	848	153	18	506	262
CPCT02030459TII	0	129	526	121	100
CPCT02050411T	565	61	119	186	26
CPCT02030547T	135	18	41	176	12
CPCT02020828T	72	14	32	128	9
CPCT02080270T	229	42	213	150	4
CPCT02060133T	24	13	4	94	10
CPCT02050276TII	167	46	71	104	22
CPCT02080271T	174	48	17	247	26
CPCT02050243T	39	24	204	180	6
CPCT02060126T	162	29	143	115	6
DRUP01010106T	1065	110	1509	9	212
CPCT02050245T	134	59	536	167	0
CPCT02030548T	229	19	64	157	26
CPCT02050415T	368	36	39	196	39
CPCT02020853T	238	5	37	80	16
CPCT02020506TII	826	70	34	478	6
DRUP01080021T	353	191	429	220	100
CPCT02020854T	82	17	20	206	15
CPCT02010994T	267	25	96	86	10
DRUP01080022T	1379	13	286	359	103
CPCT02020863T	706	82	66	312	36
CPCT02050276T	153	42	46	214	9
CPCT02030552T	297	23	29	148	17
CPCT02080275T	958	49	104	150	39
CPCT02030553T	1362	22	121	443	4
CPCT02120062T	1171	21	31	638	0
CPCT02020615T	197	171	101	410	116
CPCT02050421T	562	397	203	276	74
CPCT02120053T	379	49	71	260	26
CPCT02020626T	302	24	125	202	34
CPCT02120055T	80	90	56	356	11
CPCT02070422T	706	254	1214	90	169
CPCT02120058T	188	27	47	291	23
CPCT02170017T	217	144	198	176	89
CPCT02020609T	2094	139	196	459	20
CPCT02050249T	92	38	390	251	7
CPCT02060146T	48	159	244	264	42
CPCT02060049T	2	13	152	29	11
CPCT02050159T	846	73	236	116	3
CPCT02010550T	460	42	31	121	25
CPCT02010534T	35	0	24	55	14
CPCT02050079TII	8	7	32	138	16
CPCT02050170T	0	17783	1212	497	271
CPCT02050168T	217	86	218	117	31
CPCT02020509T	38	5	73	80	15
CPCT02050073TII	87	20	170	136	48
CPCT02020511T	936	28	116	251	0
CPCT02010565T	293	29	261	180	41
CPCT02020517T	417	12	126	79	24
CPCT02010393TII	598	67	199	211	11
CPCT02050181T	0	600	1139	31	9
CPCT02020519T	618	33	206	136	16
CPCT02020520T	794	18	118	199	32
CPCT02060092T	93	36	66	90	17
CPCT02080116T	1255	106	317	302	60
CPCT02080113T	295	20	98	67	16
CPCT02050194T	492	22	188	146	17
CPCT02050193T	435	53	207	171	13
CPCT02030350T	20	36	243	81	32
CPCT02080123T	1072	106	154	265	29
CPCT02020542T	65	99	238	119	40
CPCT02010505T	8	19	37	231	18
CPCT02020553T	13	42	140	77	11
CPCT02170006T	185	15	25	145	20
CPCT02050212T	298	41	82	298	50
CPCT02050214T	104	17	136	71	6
CPCT02050217T	87	17	25	183	13
CPCT02020573T	119	22	90	139	8
CPCT02180032T	28	23	0	168	16
CPCT02010503TII	283	169	103	600	36
CPCT02010622T	362	52	51	184	21
CPCT02030370T	55	69	88	177	23
CPCT02030339TII	523	79	57	282	24
CPCT02040142T	1	16	116	288	22
CPCT02120050T	25	0	28	160	13
CPCT02120037T	610	30	114	305	30
CPCT02050235T	896	397	426	342	1
CPCT02050236T	770	28	87	483	9
CPCT02050232T	74	20	55	171	23
CPCT02050240T	1013	819	678	584	191
CPCT02020574T	11	6	0	130	4
CPCT02020578T	1472	65	95	494	41
CPCT02090005T	1178	48	72	415	15
CPCT02020423T	801	20	152	267	18
CPCT02020426T	550	1173	169	560	1448
CPCT02050092T	324	23	93	89	17
CPCT02010403TII	26	9	38	92	9
CPCT02020412T	479	28	56	94	0
CPCT02010469T	260	22	108	126	21
CPCT02180012T	104	19	44	85	10
CPCT02020445T	89	40	162	80	12
CPCT02050105T	637	159	204	236	107
CPCT02050055TII	327	319	236	151	75
CPCT02010493T	157	68	112	95	26
CPCT02010503T	296	133	157	313	29
CPCT02010501T	869	43	122	243	0
CPCT02020464T	85	14	57	74	23
CPCT02090009T	292	125	203	79	172
CPCT02020468T	12	1	34	54	9
CPCT02340001T	115	19	75	71	11
CPCT02080079T	23	12	83	65	21
CPCT02010526T	50	10	4	33	1
CPCT02010532T	703	35	84	222	9
CPCT02060051T	46	55	81	71	20
CPCT02050141T	163	16	147	73	148
CPCT02110024T	462	557	0	226	326
CPCT02120013T	150	57	284	177	43
CPCT02050158T	397	30	96	81	7
CPCT02050149T	17	40	295	63	25
CPCT02010557T	115	68	301	115	9
CPCT02220014T	62	67	300	68	49
CPCT02050052TII	171	142	46	89	251
CPCT02020506T	864	46	108	189	5
CPCT02030339T	457	41	61	74	5
CPCT02080163T	18	10	8	160	14
CPCT02050281T	253	29	25	211	28
CPCT02070243T	402	18	62	236	8
CPCT02340040T	0	22	125	57	14
CPCT02120077T	202	23	61	160	25
CPCT02030437T	108	41	49	220	11
CPCT02010641TII	16	119	148	186	45
CPCT02050291T	148	8	85	97	13
CPCT02020643T	333	70	204	184	37
CPCT02150006T	1229	45	68	424	68
WIDE01010503T	341	31	43	89	19
WIDE01010567T	1759	63	239	670	163
WIDE01010459T	779	37	109	211	38
CPCT02060041T	1317	4	9	498	13
WIDE01010561T	332	215	476	157	227
WIDE01010651T	25	12	200	81	25
