Samples	ID83A	ID83B	ID83C	ID83D	ID83E
SP124351	1.23E+00	4.54E-01	1.28E+00	1.10E+00	3.93E-01
SP124406	4.01E+00	1.21E+00	1.01E+00	4.06E+00	1.55E+00
SP124323	1.09E+00	6.88E-01	1.45E+00	1.34E+00	6.33E-01
SP124391	1.64E+00	5.88E-01	2.07E+00	1.72E+00	6.07E-01
SP124423	6.37E-01	1.76E-01	5.82E-01	4.44E-01	2.20E-01
SP124382	2.87E+01	6.58E-01	3.28E+00	3.02E+01	1.59E+00
SP124415	6.52E+00	1.48E+00	4.01E+00	4.78E+00	8.21E-01
SP124436	1.21E+01	1.56E+00	6.78E+00	1.61E+01	1.46E+00
SP124460	3.76E+00	1.41E+00	3.41E+00	4.73E+00	7.00E-01
SP124425	3.75E+00	5.63E-01	1.59E+00	4.17E+00	5.31E-01
SP124456	5.77E+00	8.20E-01	9.55E-01	6.14E+00	8.90E-01
SP124367	5.54E+00	8.39E-01	2.23E+00	6.62E+00	7.60E-01
SP124281	5.58E-01	4.60E-01	8.56E-01	5.33E-01	3.94E-01
SP124377	6.59E+00	4.82E-01	2.01E+00	7.64E+00	8.25E-01
SP124412	4.16E+00	6.68E-01	1.45E+00	4.40E+00	7.16E-01
SP124333	2.90E+00	5.43E-01	2.22E+00	3.90E+00	6.00E-01
SP124359	8.30E-01	1.07E+00	2.53E+00	1.61E+00	7.71E-01
SP124286	8.53E-01	5.93E-01	1.23E+00	9.09E-01	3.97E-01
SP124329	1.77E+00	1.31E-01	9.31E-01	1.83E+00	4.80E-01
SP124326	3.20E+00	1.06E+00	2.87E+00	4.12E+00	8.37E-01
SP124458	1.27E+01	1.14E+00	2.16E+00	1.36E+01	1.04E+00
SP124401	1.66E+01	1.94E+00	5.28E+00	1.94E+01	1.38E+00
SP124264	3.27E+00	8.47E-01	4.82E+00	1.97E+00	6.74E-01
SP124384	6.14E+00	1.78E+01	2.38E+01	8.17E+00	6.20E+00
SP124403	2.11E+00	3.20E-01	8.16E-01	2.12E+00	4.53E-01
SP124462	6.63E+00	1.24E+00	3.62E+00	8.86E+00	1.25E+00
SP124271	2.61E+00	1.39E+00	5.00E+00	4.62E+00	8.45E-01
SP124336	8.24E-01	6.94E-01	1.54E+00	8.64E-01	7.12E-01
SP124452	6.63E+00	9.14E-01	1.96E+00	7.39E+00	7.56E-01
SP124386	6.69E+00	1.05E+00	2.64E+00	7.76E+00	9.28E-01
SP124441	1.49E+00	1.52E+00	3.68E+00	2.71E+00	9.73E-01
SP124418	3.78E+00	5.98E-01	1.82E+00	4.29E+00	7.23E-01
SP124291	1.05E+00	1.02E+00	1.92E+00	1.46E+00	7.15E-01
SP124319	4.42E+00	7.38E-01	1.61E+00	4.98E+00	7.02E-01
SP124305	2.09E+00	5.92E-01	2.20E+00	2.39E+00	7.86E-01
SP124447	4.15E+01	2.06E+00	5.31E+00	4.47E+01	1.96E+00
SP124344	1.26E+00	5.87E-01	1.79E+00	1.17E+00	6.02E-01
SP124369	5.36E+00	1.04E+00	2.99E+00	6.48E+00	9.69E-01
SP124348	7.31E-01	4.28E-01	1.26E+00	7.99E-01	3.76E-01
SP124295	1.60E+00	1.84E+00	3.79E+00	1.15E+00	9.67E-01
SP124444	1.62E+00	9.88E-01	1.76E+00	1.52E+00	5.68E-01
SP124365	4.56E+00	1.10E+00	3.24E+00	6.13E+00	1.05E+00
SP124420	4.78E+00	9.07E-01	2.36E+00	5.95E+00	8.65E-01
SP124364	3.68E+00	2.90E+00	4.09E+00	3.06E+00	3.97E+00
SP124307	4.38E+00	1.10E+00	2.54E+00	5.38E+00	1.00E+00
SP82445	4.59E+00	9.93E-01	3.88E+00	4.06E+00	7.53E-01
SP83242	2.83E+00	7.96E-01	2.25E+00	3.35E+00	8.71E-01
SP103894	1.16E+01	6.24E+00	5.73E-01	5.84E+00	1.35E+01
SP83382	6.41E+00	7.30E-01	2.42E+00	7.98E+00	1.05E+00
SP82451	2.72E+00	1.31E+00	3.50E+00	3.87E+00	1.25E+00
SP104330	1.55E+00	1.07E-01	6.95E-01	1.57E+00	4.04E-01
SP83312	3.66E+00	1.01E+00	2.08E+00	4.40E+00	6.49E-01
SP82614	5.23E+00	7.87E-01	1.74E+00	5.49E+00	7.29E-01
SP82431	1.80E+01	1.43E+00	2.21E+00	1.84E+01	1.21E+00
SP82459	2.17E+00	7.19E-01	2.33E+00	2.80E+00	6.05E-01
SP113197	8.03E-01	3.90E-01	1.19E+00	6.34E-01	6.29E-01
SP82532	5.54E+00	9.45E-01	3.78E+00	7.55E+00	9.94E-01
SP82636	1.28E+00	1.38E+00	2.56E+00	1.18E+00	7.50E-01
SP82796	1.80E+00	9.05E-01	1.76E+00	1.20E+00	5.05E-01
SP83482	1.77E+00	1.01E+00	2.49E+00	1.90E+00	6.97E-01
SP104530	3.52E+00	2.40E+00	6.52E+00	5.97E+00	8.65E-01
SP82429	2.12E+00	7.62E-01	2.07E+00	2.39E+00	6.58E-01
SP82644	7.48E+00	1.10E+00	3.21E+00	9.55E+00	9.35E-01
SP82988	1.84E+00	9.15E-01	2.45E+00	1.53E+00	5.86E-01
SP82461	7.29E+00	7.61E-01	3.18E+00	9.16E+00	9.48E-01
SP82900	6.51E+00	1.02E+00	3.46E+00	8.20E+00	8.73E-01
SP82399	5.52E+00	9.16E-01	3.07E+00	6.93E+00	8.59E-01
SP82756	1.52E+00	5.60E-01	1.29E+00	1.54E+00	9.15E-01
SP82836	1.57E+00	7.04E-01	2.14E+00	1.78E+00	5.93E-01
SP82417	3.69E+00	6.28E-01	2.35E+00	4.20E+00	6.97E-01
SP82471	8.69E-01	7.17E-01	1.41E+00	9.03E-01	7.10E-01
SP82435	7.43E-01	9.20E-01	1.50E+00	7.99E-01	5.70E-01
SP104056	2.06E+01	1.53E+00	4.20E+00	2.31E+01	1.38E+00
SP83083	3.43E+00	9.59E-01	2.40E+00	4.33E+00	6.57E-01
SP82433	1.64E+00	1.01E+00	2.54E+00	2.00E+00	6.56E-01
SP82780	2.13E+00	6.66E-01	2.01E+00	2.71E+00	4.62E-01
SP83019	2.84E+00	9.18E-01	2.27E+00	3.09E+00	7.40E-01
SP83099	1.41E+00	6.84E-01	1.43E+00	1.30E+00	6.36E-01
SP83146	1.56E+01	1.25E+00	3.51E+00	1.77E+01	1.21E+00
SP103866	2.98E+00	9.07E-01	2.28E+00	3.47E+00	7.66E-01
SP83844	5.33E+00	8.07E-01	1.62E+00	5.87E+00	7.07E-01
SP83027	1.03E+00	8.05E-01	1.82E+00	1.34E+00	7.05E-01
CPCT02060044T	3.87E+00	1.14E+00	5.56E+00	3.03E+00	8.09E-01
CPCT02030247T	2.90E+00	7.97E-01	2.23E+00	1.89E+00	6.79E-01
CPCT02050043T	9.91E-01	7.19E-01	1.83E+00	1.51E+00	3.32E-01
CPCT02020342T	2.97E+00	8.47E-01	3.71E+00	1.83E+00	2.78E-01
CPCT02010371T	3.68E+00	7.50E-01	3.66E+00	1.74E+00	7.94E-01
CPCT02030256T	1.51E+00	5.94E-01	1.46E+00	8.98E-01	7.00E-01
CPCT02050045T	2.61E+00	1.01E+00	5.70E+00	4.51E+00	8.14E-01
CPCT02050047T	8.76E-01	7.75E-01	1.63E+00	1.44E+00	7.72E-01
CPCT02010393T	2.82E+00	1.34E+00	7.16E+00	6.42E+00	9.22E-01
CPCT02020358T	1.52E+00	6.66E-01	1.53E+00	1.01E+00	7.96E-01
CPCT02090002T	6.95E+00	6.14E-01	4.77E+00	3.41E+00	7.63E-01
CPCT02010403T	9.38E-01	2.90E-01	1.66E+00	1.38E+00	5.62E-01
CPCT02030272T	2.69E+00	1.04E+00	3.82E+00	2.11E+00	8.10E-01
CPCT02020373T	2.89E+00	1.06E+00	2.46E+00	2.20E+00	8.00E-01
CPCT02050052T	2.12E+00	1.19E+00	3.36E+00	2.07E+00	1.57E+00
CPCT02030270T	6.65E-01	5.24E-01	2.71E+00	2.43E+00	4.75E-01
CPCT02050056T	3.79E+00	9.46E-01	4.07E+00	1.80E+00	6.57E-01
CPCT02050055T	2.85E+00	1.73E+00	3.08E+00	1.89E+00	1.13E+00
CPCT02030279T	1.24E+00	7.85E-01	1.61E+00	1.30E+00	8.19E-01
CPCT02020320T	2.75E+00	9.55E-01	4.18E+00	2.71E+00	6.15E-01
CPCT02060037T	1.11E+00	3.70E-01	1.32E+00	9.48E-01	4.58E-01
CPCT02100033T	2.04E+00	4.67E-01	1.33E+00	1.40E+00	3.20E-01
CPCT02010436T	3.66E+00	8.14E-01	4.43E+00	2.05E+00	9.03E-01
CPCT02010439T	2.18E+00	6.39E-01	2.07E+00	1.38E+00	6.46E-01
CPCT02060043T	1.01E+00	1.28E+00	2.24E+00	1.94E+00	1.12E+00
CPCT02030284T	2.48E+00	9.68E-01	2.65E+00	1.69E+00	8.47E-01
CPCT02020410T	3.53E+00	7.09E-01	1.84E+00	2.54E+00	4.44E-01
CPCT02020408T	3.42E+00	9.50E-01	3.19E+00	1.60E+00	8.26E-01
CPCT02030291T	4.77E+00	9.60E-01	7.76E+00	3.96E+00	7.79E-01
CPCT02050079T	8.98E-01	3.01E-01	2.27E+00	1.90E+00	6.37E-01
CPCT02050073T	1.46E+00	5.22E-01	2.05E+00	1.37E+00	6.89E-01
CPCT02220001T	1.62E+00	2.90E-01	3.36E+00	2.66E+00	6.38E-01
CPCT02010440T	2.18E+00	7.84E-01	2.16E+00	1.60E+00	9.05E-01
CPCT02011020T	8.39E+00	1.28E+00	4.33E+00	5.03E+00	1.62E+00
CPCT02340050T	1.30E+00	2.55E+00	2.61E+00	2.14E+00	1.04E+00
CPCT02080280T	4.68E+00	9.94E-01	3.60E+00	2.22E+00	7.51E-01
CPCT02080282T	2.06E+00	1.16E+00	2.26E+00	1.44E+00	8.83E-01
CPCT02060163T	9.78E-01	3.18E-01	2.06E+00	1.76E+00	5.95E-01
CPCT02011025T	2.96E+00	1.19E+00	3.67E+00	2.11E+00	7.43E-01
CPCT02010754TII	2.39E+00	8.80E-01	5.46E+00	4.71E+00	4.52E-01
CPCT02010716T	4.61E+00	1.15E+00	6.32E+00	2.94E+00	6.85E-01
CPCT02170039T	2.46E+00	5.15E-01	1.42E+00	2.28E+00	5.84E-01
CPCT02080284T	1.01E+00	2.56E-01	1.12E+00	1.03E+00	4.50E-01
CPCT02030555T	3.19E+00	7.31E-01	2.13E+00	1.99E+00	7.30E-01
CPCT02011037T	3.83E+00	1.07E+00	4.20E+00	2.09E+00	8.58E-01
CPCT02120180T	1.86E+00	6.93E-01	2.01E+00	1.54E+00	5.15E-01
CPCT02050304T	2.76E+01	1.27E+00	6.30E+00	2.31E+01	1.51E+00
CPCT02020895T	1.47E+00	7.61E-01	1.97E+00	1.77E+00	6.02E-01
CPCT02090032T	4.80E+00	9.38E-01	3.81E+00	3.01E+00	9.44E-01
CPCT02020662T	2.45E+00	5.00E-01	3.41E+00	1.92E+00	6.20E-01
DRUP01080025T	5.91E+00	1.57E+00	1.07E+01	6.35E+00	2.02E+00
CPCT02020891T	2.33E+00	9.87E-01	2.36E+00	1.39E+00	7.23E-01
CPCT02080266TII	1.42E+00	7.80E-01	4.44E+00	4.55E+00	9.66E-01
CPCT02020901T	2.48E+00	9.00E-01	3.82E+00	2.72E+00	8.60E-01
CPCT02080287T	1.84E+00	7.31E-01	2.49E+00	1.98E+00	5.11E-01
CPCT02011045T	1.67E+00	9.60E-01	2.48E+00	1.79E+00	7.81E-01
CPCT02020897T	1.74E+00	9.35E-01	1.65E+00	1.13E+00	6.09E-01
CPCT02120101T	7.57E-01	7.02E-01	1.70E+00	1.44E+00	8.63E-01
CPCT02020910T	2.69E+00	8.73E-01	2.58E+00	1.64E+00	8.57E-01
CPCT02120095T	5.58E+00	7.05E-01	4.23E+00	2.13E+00	5.08E-01
CPCT02080294T	6.48E-01	7.16E-01	2.77E+00	2.90E+00	6.58E-01
CPCT02080292T	5.71E-01	4.24E-01	1.20E+00	1.06E+00	4.70E-01
CPCT02120098T	4.09E+00	6.92E-01	2.62E+00	2.22E+00	6.05E-01
CPCT02120105T	5.40E+00	3.20E+00	5.96E+00	2.47E+00	4.94E-01
CPCT02020914T	2.38E+00	8.72E-01	2.16E+00	1.30E+00	6.24E-01
CPCT02160035T	3.28E+00	8.53E-01	4.74E+00	2.56E+00	7.06E-01
CPCT02050310T	2.36E+00	1.08E+00	2.80E+00	1.82E+00	8.92E-01
CPCT02290061T	5.07E+00	1.04E+00	4.28E+00	2.52E+00	1.05E+00
CPCT02050308T	2.02E+00	1.24E+00	5.13E+00	4.54E+00	7.38E-01
CPCT02090035T	1.78E+00	7.74E-01	2.68E+00	2.42E+00	5.39E-01
CPCT02020933T	1.77E+00	8.08E-01	2.62E+00	2.29E+00	1.32E+00
CPCT02020930T	4.99E+00	7.03E-01	2.26E+00	4.05E+00	8.05E-01
CPCT02020934T	4.47E+00	1.10E+00	6.02E+00	2.66E+00	6.79E-01
CPCT02020939T	1.43E+00	6.69E-01	1.98E+00	1.56E+00	6.17E-01
CPCT02020670T	4.73E+00	1.27E+00	6.67E+00	3.57E+00	3.43E-01
CPCT02020837TII	2.29E+00	6.14E-01	5.03E+00	4.48E+00	9.03E-01
CPCT02030459T	2.47E-01	1.30E+00	2.83E+00	2.59E+00	1.58E+00
CPCT02350019T	1.04E+00	2.26E-01	9.72E-01	8.53E-01	4.62E-01
CPCT02050424T	1.73E+01	2.82E+00	2.62E+01	1.01E+01	1.47E+00
CPCT02340064T	1.92E+00	8.13E-01	2.97E+00	1.93E+00	3.63E-01
CPCT02011045TII	1.60E+00	1.06E+00	2.24E+00	1.72E+00	6.79E-01
CPCT02120189T	7.73E+00	1.11E+00	4.24E+00	4.56E+00	1.16E+00
CPCT02010754T	2.43E+00	7.40E-01	2.80E+00	1.77E+00	5.37E-01
CPCT02020868T	1.92E+00	5.58E-01	1.73E+00	1.36E+00	6.20E-01
CPCT02060286T	3.78E+00	1.08E+00	3.98E+00	2.56E+00	8.03E-01
CPCT02060288T	2.29E+00	1.64E+00	2.69E+00	1.73E+00	1.02E+00
CPCT02120193T	1.90E+00	6.16E-01	2.42E+00	1.84E+00	7.40E-01
CPCT02120187T	2.04E+00	1.08E+00	2.34E+00	1.80E+00	1.02E+00
CPCT02120191T	2.08E+00	9.02E-01	2.40E+00	1.99E+00	6.25E-01
CPCT02080304T	9.28E-01	6.81E-01	1.97E+00	1.84E+00	7.34E-01
CPCT02080307T	4.62E+00	8.80E-01	2.79E+00	3.05E+00	8.11E-01
CPCT02080303T	1.65E+00	5.13E-01	2.48E+00	1.83E+00	4.50E-01
CPCT02340067T	1.50E+00	2.21E+00	3.45E+00	2.49E+00	9.66E-01
CPCT02030461T	3.08E+01	2.32E+00	1.21E+01	2.04E+01	1.70E+00
CPCT02020919T	2.77E+00	1.27E+00	1.78E+00	1.75E+00	1.77E+00
CPCT02050432T	1.44E+00	6.80E-01	1.95E+00	1.58E+00	4.58E-01
CPCT02120110T	1.28E+00	8.34E-01	2.08E+00	1.53E+00	3.64E-01
CPCT02080308T	1.05E+00	7.00E-01	1.68E+00	1.47E+00	6.21E-01
CPCT02020951T	9.75E-01	4.53E-01	1.34E+00	1.18E+00	5.87E-01
DRUP01060009T	1.75E+00	1.99E+00	8.51E+00	7.97E+00	1.11E+00
CPCT02020949T	4.36E+00	1.12E+00	4.09E+00	2.31E+00	8.25E-01
CPCT02020960T	3.74E+00	1.03E+00	2.42E+00	2.60E+00	1.03E+00
WIDE01010033T	3.56E-01	4.37E-01	1.24E+00	1.15E+00	5.68E-01
CPCT02340115T	3.25E+00	1.29E+00	3.72E+00	1.79E+00	8.70E-01
CPCT02050322T	5.74E+00	8.86E-01	3.71E+00	3.44E+00	1.21E+00
CPCT02050046T	2.43E+00	8.48E-01	3.98E+00	2.67E+00	6.00E-01
CPCT02050331T	3.39E-01	5.53E-01	1.40E+00	1.35E+00	3.42E-01
WIDE01010071T	2.47E+00	1.40E+00	2.03E+00	1.80E+00	2.87E+00
CPCT02020895TII	1.77E+00	7.52E-01	2.03E+00	1.74E+00	6.51E-01
CPCT02030468T	1.84E+00	1.16E+00	3.01E+00	2.14E+00	1.41E+00
CPCT02020959T	1.86E+00	1.14E+00	2.13E+00	1.45E+00	7.94E-01
CPCT02080313T	2.26E+00	7.15E-01	1.61E+00	1.84E+00	8.30E-01
CPCT02080311T	2.10E+00	6.28E-01	3.10E+00	2.50E+00	7.11E-01
CPCT02011108T	4.56E+00	2.19E+00	4.86E+00	2.30E+00	1.48E+00
CPCT02080314T	3.28E+00	9.68E-01	5.62E+00	3.97E+00	1.06E+00
CPCT02020694T	4.98E+00	9.67E-01	3.59E+00	2.17E+00	8.00E-01
CPCT02020672T	9.34E-01	4.43E-01	4.32E+00	3.94E+00	4.71E-01
WIDE01010123T	1.63E+00	5.23E-01	2.34E+00	1.65E+00	4.71E-01
CPCT02020665T	2.56E+00	8.02E-01	3.66E+00	2.49E+00	1.00E+00
CPCT02080207T	1.99E+00	6.83E-01	2.69E+00	2.19E+00	7.09E-01
CPCT02060291T	6.27E+00	7.97E-01	4.29E+00	2.64E+00	7.58E-01
CPCT02050441T	5.83E-01	9.81E-01	1.69E+00	1.45E+00	6.65E-01
CPCT02050440T	4.40E+00	1.53E+00	3.32E+00	2.32E+00	1.08E+00
CPCT02050438T	4.54E+00	9.86E-01	4.02E+00	1.93E+00	7.32E-01
DRUP01230001T	8.79E+00	4.79E+01	3.78E+01	1.99E+01	9.84E+00
CPCT02080205T	2.64E+00	1.70E+00	4.22E+00	2.98E+00	1.33E+00
CPCT02020714T	2.29E+00	6.72E-01	4.53E+00	3.11E+00	6.94E-01
WIDE01010172T	3.97E+00	2.42E+00	4.36E+00	2.17E+00	2.47E+00
CPCT02340081T	7.43E-01	4.75E-01	5.11E+00	4.80E+00	4.87E-01
CPCT02010801T	9.29E-01	1.81E+00	3.78E+00	3.54E+00	1.45E+00
CPCT02010794T	6.33E+00	1.32E+00	3.42E+00	5.36E+00	3.20E+00
CPCT02340083T	4.43E+00	1.16E+00	6.46E+00	3.28E+00	8.66E-01
CPCT02050347T	1.68E+00	2.75E-01	3.45E+00	2.39E+00	3.18E-01
CPCT02120198T	4.14E+00	1.09E+00	2.99E+00	2.02E+00	9.30E-01
CPCT02120199T	2.27E+00	1.35E+00	3.16E+00	2.10E+00	1.58E+00
WIDE01010255T	7.38E+00	1.42E+00	9.65E+00	3.93E+00	9.55E-01
CPCT02040241T	3.16E+00	9.68E-01	4.25E+00	2.26E+00	6.77E-01
WIDE01010305T	3.27E+00	9.91E-01	4.14E+00	2.27E+00	6.59E-01
WIDE01010314T	4.09E+00	7.13E-01	2.93E+00	2.65E+00	1.00E+00
CPCT02060228T	5.97E+00	1.07E+00	2.71E+00	4.78E+00	8.67E-01
WIDE01010328T	2.93E+00	6.84E-01	2.58E+00	1.97E+00	6.31E-01
CPCT02030479T	8.28E+00	8.72E-01	6.16E+00	3.40E+00	7.71E-01
CPCT02040246T	4.61E+00	8.54E-01	3.14E+00	2.41E+00	8.40E-01
WIDE01010376T	1.59E+00	7.73E-01	1.61E+00	1.03E+00	5.07E-01
WIDE01010381T	4.34E+00	4.75E+00	4.86E+00	2.10E+00	2.78E+00
WIDE01010392T	3.42E+00	9.40E-01	1.96E+00	2.56E+00	8.88E-01
CPCT02080221T	1.69E+00	4.02E-01	3.32E+00	2.35E+00	6.81E-01
CPCT02020723T	1.07E+00	7.68E-01	2.26E+00	1.83E+00	6.97E-01
CPCT02020736T	2.22E+00	8.24E-01	4.94E+00	3.77E+00	7.85E-01
CPCT02020743T	1.89E+00	5.70E-01	3.52E+00	2.55E+00	4.71E-01
CPCT02020739T	5.90E+00	9.26E-01	9.43E+00	5.05E+00	8.59E-01
CPCT02050365T	4.19E+00	1.20E+00	5.65E+00	2.82E+00	7.90E-01
CPCT02020670TII	4.89E+00	1.33E+00	8.56E+00	4.92E+00	5.34E-01
CPCT02030490T	4.02E+00	1.06E+00	4.07E+00	2.33E+00	1.01E+00
CPCT02300042T	3.91E+00	1.22E+00	6.38E+00	3.46E+00	1.04E+00
CPCT02020700T	2.68E+00	8.82E-01	3.58E+00	2.24E+00	7.06E-01
CPCT02220050T	5.48E+00	1.38E+00	3.25E+00	4.61E+00	1.41E+00
CPCT02050370T	6.94E+00	1.48E+00	4.48E+00	3.40E+00	1.08E+00
CPCT02050373T	5.27E-01	2.48E-01	2.69E+00	2.58E+00	5.55E-01
CPCT02080234T	2.04E+01	1.59E+00	6.47E+00	1.61E+01	1.48E+00
CPCT02030499T	3.31E+00	9.10E-01	2.89E+00	1.50E+00	9.29E-01
CPCT02020770T	3.40E+00	9.07E-01	5.07E+00	2.71E+00	9.65E-01
CPCT02050376T	8.28E-01	6.32E-01	4.06E+00	4.07E+00	6.99E-01
CPCT02080239T	1.44E+00	4.71E-01	2.32E+00	2.03E+00	5.62E-01
CPCT02050301T	3.31E+00	5.66E-01	3.66E+00	1.75E+00	6.50E-01
CPCT02080242T	3.79E+00	1.12E+00	5.15E+00	2.37E+00	5.98E-01
CPCT02020789T	4.62E+00	2.36E+00	4.08E+00	3.04E+00	5.11E+00
CPCT02020796T	2.60E+00	1.02E+00	5.09E+00	6.05E+00	9.07E-01
CPCT02220057T	4.84E+00	1.13E+00	5.68E+00	2.78E+00	7.14E-01
CPCT02340098T	3.96E+00	1.06E+00	4.90E+00	2.73E+00	5.57E-01
CPCT02340097T	3.27E+00	1.17E+00	2.90E+00	1.59E+00	6.36E-01
CPCT02170038T	2.18E+00	8.79E-01	4.00E+00	2.94E+00	5.93E-01
CPCT02010920T	1.88E+00	3.33E-01	2.27E+00	1.59E+00	6.16E-01
CPCT02050399T	5.62E-01	7.19E-01	3.18E+00	3.12E+00	7.01E-01
CPCT02050404T	7.60E-01	7.47E-01	2.13E+00	1.80E+00	6.42E-01
CPCT02050402T	2.23E+00	8.88E-01	5.31E+00	3.74E+00	6.19E-01
CPCT02060256T	2.56E+00	8.66E-01	3.02E+00	1.84E+00	7.71E-01
CPCT02080259T	3.23E+00	1.06E+00	2.75E+00	2.09E+00	1.17E+00
CPCT02020813T	2.77E+00	8.92E-01	2.73E+00	1.62E+00	8.98E-01
CPCT02020785T	9.99E+00	2.39E+00	1.07E+01	4.09E+00	1.56E+00
CPCT02020810T	2.86E+00	5.39E-01	3.30E+00	1.78E+00	5.01E-01
CPCT02020821T	5.48E+00	1.05E+00	4.87E+00	2.43E+00	9.17E-01
CPCT02340100T	1.16E+01	3.06E+00	6.89E+00	5.90E+00	2.19E+00
CPCT02080266T	1.18E+00	7.04E-01	3.29E+00	2.97E+00	8.25E-01
CPCT02010941T	9.80E+00	1.11E+00	4.84E+00	5.36E+00	8.05E-01
CPCT02020822T	8.06E+00	8.68E-01	6.12E+00	3.57E+00	1.33E+00
CPCT02020819T	1.99E+00	7.29E-01	3.96E+00	3.39E+00	6.57E-01
CPCT02050405T	2.82E+00	8.36E-01	3.52E+00	1.89E+00	5.73E-01
CPCT02020837T	1.08E+00	5.08E-01	2.86E+00	2.43E+00	5.60E-01
CPCT02340102T	1.93E+00	8.48E-01	2.02E+00	1.35E+00	6.31E-01
DRUP01060021T	5.31E+00	1.72E+00	5.41E+00	3.15E+00	1.24E+00
DRUP01060019T	4.73E+00	1.87E+00	3.31E+00	5.16E+00	1.57E+00
DRUP01060018T	4.64E+00	1.63E+00	3.24E+00	4.25E+00	1.38E+00
CPCT02070394T	7.36E+00	2.64E+00	5.26E+00	5.46E+00	1.38E+00
CPCT02080269T	7.45E+00	1.67E+00	9.47E+00	3.88E+00	2.46E+00
CPCT02030459TII	1.01E+00	1.70E+00	3.14E+00	3.35E+00	1.42E+00
CPCT02050411T	4.62E+00	1.13E+00	3.74E+00	2.15E+00	8.20E-01
CPCT02030547T	2.42E+00	6.82E-01	2.86E+00	1.63E+00	6.35E-01
CPCT02020828T	1.61E+00	4.93E-01	2.37E+00	1.76E+00	5.35E-01
CPCT02080270T	2.43E+00	9.27E-01	2.60E+00	1.74E+00	5.39E-01
CPCT02060133T	1.58E+00	4.22E-01	1.60E+00	1.19E+00	4.43E-01
CPCT02050276TII	2.26E+00	8.63E-01	2.06E+00	1.50E+00	7.20E-01
CPCT02080271T	2.59E+00	9.76E-01	5.16E+00	3.32E+00	7.84E-01
CPCT02050243T	1.02E+00	6.30E-01	3.24E+00	3.29E+00	4.08E-01
CPCT02060126T	1.76E+00	7.93E-01	2.59E+00	2.04E+00	5.26E-01
DRUP01010106T	4.45E+01	1.92E+00	4.22E+01	2.17E+00	1.42E+00
CPCT02050245T	1.94E+00	1.10E+00	3.47E+00	3.05E+00	5.39E-01
CPCT02030548T	3.20E+00	6.04E-01	3.22E+00	1.88E+00	6.02E-01
CPCT02050415T	4.38E+00	8.15E-01	3.64E+00	2.24E+00	9.64E-01
CPCT02020853T	2.22E+00	4.11E-01	2.11E+00	1.22E+00	6.20E-01
CPCT02020506TII	7.10E+00	1.31E+00	9.98E+00	3.94E+00	6.61E-01
DRUP01080021T	3.01E+00	1.86E+00	4.25E+00	3.20E+00	1.42E+00
CPCT02020854T	1.93E+00	5.48E-01	3.47E+00	2.43E+00	4.83E-01
CPCT02010994T	2.74E+00	6.65E-01	2.06E+00	1.63E+00	5.09E-01
DRUP01080022T	1.51E+01	1.00E+00	3.88E+00	1.30E+01	1.33E+00
CPCT02020863T	6.58E+00	1.14E+00	6.27E+00	2.46E+00	9.32E-01
CPCT02050276T	2.78E+00	8.52E-01	3.62E+00	1.99E+00	5.47E-01
CPCT02030552T	2.86E+00	7.46E-01	3.39E+00	1.89E+00	7.82E-01
CPCT02080275T	7.18E+00	1.16E+00	3.17E+00	5.37E+00	9.35E-01
