Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
SP56704	1103	53	47	0	220	152	215	37	255	25	0	8	18	9	14	24
SP56533	297	51	107	105	43	111	170	65	0	37	0	4	51	28	9	27
SP56730	622	90	228	149	98	0	223	114	22	22	33	3	35	12	45	0
SP59245	613	34	133	203	114	50	102	117	28	348	49	22	36	60	49	88
SP57024	276	18	109	110	47	87	48	38	83	26	0	3	29	26	16	23
SP57933	766	124	183	284	117	21	219	165	50	1278	0	23	34	60	21	70
SP56754	289	45	126	161	55	14	161	69	59	17	8	0	49	10	21	8
SP56827	583	25	32	192	138	1	63	43	21	10	0	0	11	17	4	23
SP57084	657	94	373	204	116	12	226	72	34	59	0	6	13	7	26	81
SP57538	539	108	77	47	60	65	310	125	125	40	0	1	28	47	27	32
SP57735	645	83	2	163	65	162	205	72	51	18	0	2	2	31	33	13
SP57669	787	67	118	228	120	0	220	98	82	65	60	0	36	32	15	16
SP56566	141	35	220	147	46	87	0	71	0	43	0	0	20	17	9	13
SP56569	456	64	112	126	93	0	205	49	0	32	0	0	28	2	40	10
SP58342	951	88	382	203	259	0	192	78	123	52	27	0	36	22	105	28
SP58349	512	57	66	212	155	35	268	114	0	201	14	12	39	26	78	45
SP56644	750	97	307	205	124	105	155	104	35	90	3	4	19	58	17	74
SP57629	180	185	724	163	31	260	236	48	0	82	0	1	51	47	15	19
SP56941	20	1	94	0	9	25	21	20	3	6	0	0	5	13	3	0
SP57619	582	29	42	186	138	0	187	72	94	99	0	3	22	0	15	4
SP58245	726	118	0	192	179	221	335	52	64	35	0	4	13	0	14	37
SP57251	514	69	207	165	107	56	530	65	0	52	0	14	18	14	26	43
SP56502	719	107	184	241	90	13	209	79	23	36	0	11	34	81	36	8
SP58668	901	85	159	211	234	44	187	10	266	69	0	12	52	3	41	20
SP58101	510	110	21	214	109	201	154	81	144	33	0	0	19	24	47	5
SP58991	336	104	286	125	97	131	88	64	57	37	14	4	44	45	4	32
SP56607	303	23	140	62	53	84	27	60	79	23	0	1	29	12	5	16
SP58326	1320	165	267	316	257	180	199	80	218	31	0	9	39	0	35	17
SP57267	863	98	185	227	185	70	179	70	35	87	0	22	40	0	113	59
SP57066	727	32	413	256	135	102	134	65	192	90	0	10	21	30	35	83
SP57901	316	37	346	174	37	22	146	65	38	49	31	0	18	17	13	48
SP57651	145	24	77	103	23	28	93	49	21	66	0	10	28	41	6	0
SP57450	108	65	234	72	13	36	75	44	24	55	0	4	41	21	38	12
SP57846	643	45	180	227	109	0	37	65	251	18	0	1	19	4	24	9
SP58612	489	62	171	87	79	119	100	89	83	94	0	4	32	41	33	0
SP56821	631	71	285	85	102	0	118	59	48	7	0	4	14	32	23	34
SP58882	159	82	192	61	46	65	168	130	7	27	0	3	1	30	36	20
SP57189	2211	298	368	337	487	62	402	85	167	22	72	1	57	19	66	53
CPCT02020306T	503	0	24	227	193	42	44	40	83	0	15	38	14	4	19	2
CPCT02110002T	701	28	109	350	396	134	0	94	0	31	123	35	32	6	31	19
CPCT02020308T	0	55683	7973	0	0	5256	0	0	0	0	158	247	1066	1507	26	0
CPCT02020305T	287	45	104	117	31	56	34	57	50	22	25	67	25	13	16	30
CPCT02010356T	236	73	148	61	65	1	63	63	57	34	32	55	15	18	14	35
CPCT02020337T	1078	55	97	292	159	221	82	0	63	42	42	51	19	0	33	56
CPCT02010373T	2921	238	131	620	667	65	105	114	398	18	313	64	129	25	73	89
CPCT02020343T	13	4	89	0	16	0	61	57	43	36	53	46	4	51	5	40
CPCT02020353T	445	186	208	285	126	0	23	44	108	51	147	99	16	38	21	11
CPCT02020334T	742	79	93	221	286	32	60	74	130	21	79	78	51	22	33	31
CPCT02140018T	0	75	145	59	1	0	6	47	82	33	0	123	37	40	18	49
CPCT02140021T	22	40	53	35	1	6	13	48	33	14	30	17	24	71	0	21
CPCT02040039T	252	46	165	145	76	0	0	21	87	6	59	31	21	36	7	20
CPCT02010409T	264	83	160	103	215	49	39	84	62	53	41	99	37	89	37	49
CPCT02110010T	115	42	117	29	22	47	37	14	52	25	55	41	17	15	6	22
CPCT02070025T	12	0	24	0	2	4	17	24	11	0	5	42	4	22	1	27
CPCT02040045T	1494	115	99	779	598	0	18	126	194	87	101	52	84	15	60	34
CPCT02040051T	481	225	83	312	270	117	35	65	24	24	56	32	60	20	41	19
CPCT02040054T	299	18	168	21	86	63	56	40	67	24	28	80	31	9	15	13
CPCT02140028T	674	68	197	174	149	25	129	83	56	74	112	115	69	70	28	13
CPCT02011006T	1774	67	87	701	829	148	0	0	273	87	227	100	139	0	256	0
CPCT02040302T	2	288	241	30	9	0	0	7	49	7	46	20	11	28	25	25
CPCT02011015T	3437	750	135	1068	1246	664	481	0	1153	89	259	117	255	94	119	23
DRUP01040009T	407	11	599	82	153	10	103	59	69	22	239	75	30	16	227	52
CPCT02011018T	751	79	33	280	318	33	85	46	346	36	37	49	47	29	50	17
CPCT02270045T	135	38	169	40	83	0	36	71	70	19	64	15	17	57	17	40
CPCT02120088T	4	15	46	0	10	5	33	35	16	24	0	185	10	36	7	12
CPCT02011022T	3	26	70	24	14	0	31	26	14	42	47	37	22	93	6	7
CPCT02010722T	549	68	119	159	73	71	63	149	36	250	63	93	43	44	42	52
CPCT02011021T	8	161	407	61	34	85	0	46	10	79	66	49	59	103	27	23
CPCT02011019T	318	46	62	160	32	119	89	43	65	151	97	64	6	29	23	13
CPCT02011008T	85	81	68	54	49	13	7	4	25	30	46	4	22	46	15	13
CPCT02011017T	763	228	296	239	207	0	0	98	128	24	53	38	19	14	26	48
DRUP01010116T	1159	316	166	510	377	0	206	348	139	94	257	34	108	35	247	0
CPCT02011029T	53	225	220	31	9	7	39	60	98	23	75	12	4	46	45	0
CPCT02020887T	8	2	12	0	22	0	35	51	32	27	18	33	26	19	16	16
CPCT02040214T	576	168	173	203	189	0	65	25	57	25	89	110	40	23	13	2
CPCT02190052T	730	82	141	497	374	82	0	175	16	9	80	259	55	19	43	13
CPCT02010699T	1050	51	74	255	169	36	231	65	74	31	109	118	39	0	38	6
CPCT02040213T	545	100	151	57	112	70	118	91	0	30	68	95	34	32	27	3
CPCT02070276T	795	31	0	221	127	0	164	116	105	186	52	168	17	1	32	0
CPCT02040208T	2	39	63	26	0	24	21	15	12	14	11	141	3	10	1	5
DRUP01040010T	1816	61	98	477	624	226	93	3	172	26	67	65	57	12	57	38
CPCT02040315T	732	13	61	185	289	0	90	72	75	3	89	21	31	45	30	18
CPCT02040313T	196	112	41	19	23	0	196	51	72	8	119	26	22	32	6	0
CPCT02040312T	60	10	124	26	16	56	65	22	33	35	36	19	11	31	11	18
CPCT02010727T	743	143	1457	395	191	301	74	60	27	72	0	181	44	16	73	0
CPCT02010728T	71	34	40	91	0	0	67	330	64	61	89	107	52	26	11	21
CPCT02011031T	205	90	117	78	47	9	34	97	2	380	55	64	21	27	36	46
CPCT02011035T	259	21	142	137	145	5	55	91	19	46	27	39	23	25	40	21
CPCT02011038T	0	0	1	19	0	0	0	0	5	2	25	10	2	15	3	0
CPCT02010927T	238	72	240	109	49	66	87	97	81	109	116	19	22	56	7	38
CPCT02070447T	0	17	678	60	26	136	0	24	0	28	45	36	7	45	26	29
DRUP01020043T	0	7	15	52	5	19	0	40	6	25	0	21	4	37	4	35
DRUP01270007T	2	59	249	25	17	54	0	88	55	3	25	21	28	43	15	33
CPCT02011040T	4	0	43	4	13	0	40	18	35	4	45	27	6	32	13	12
CPCT02011032T	24	59	17	38	23	4	28	20	42	32	24	42	11	94	7	25
CPCT02010738T	702	339	396	147	276	76	106	103	46	14	120	114	75	24	38	20
CPCT02011044T	188	60	201	86	72	0	13	52	0	18	58	10	29	37	24	12
CPCT02011036T	185	138	404	113	60	200	85	195	25	92	79	28	43	152	15	97
CPCT02020906T	92	121	626	59	25	0	107	129	0	2139	81	127	55	92	79	0
CPCT02011046T	252	5	38	97	36	117	83	40	51	39	0	29	14	51	21	52
CPCT02011047T	48	127	109	68	9	0	2	54	14	67	40	35	5	52	29	8
CPCT02011050T	77	34716	4821	2	0	697	0	3	9	0	249	0	836	1617	0	0
CPCT02390011T	81	19	50	114	17	20	0	403	0	100	22	99	11	2	12	10
CPCT02080188T	2583	240	387	455	873	77	424	151	443	72	147	144	114	18	26	37
CPCT02020912T	106	74	128	83	87	0	0	71	36	19	0	24	9	53	30	31
CPCT02120100T	6	15	31	15	8	0	47	33	43	13	15	86	28	44	11	31
CPCT02011053T	293	87	264	125	123	50	79	89	73	39	37	33	48	31	33	1
CPCT02011055T	835	124	40	316	406	195	257	62	79	49	49	45	46	35	155	30
DRUP01010119T	26	14	102	0	31	7	67	81	12	63	1	37	30	85	42	51
DRUP01010116TII	1181	459	199	545	396	36	194	392	130	131	294	42	123	35	303	3
CPCT02040317T	1274	89	89	129	155	154	195	82	35	52	105	41	17	11	27	21
CPCT02040320T	861	65	269	160	149	237	95	32	191	101	78	52	31	1	55	83
CPCT02010955T	0	1032	372	131	7	0	162	66	0	81	68	42	41	39	53	35
CPCT02011057T	115	114	435	40	37	120	0	22	92	60	40	57	40	62	21	66
CPCT02011059T	36	1	23	0	15	42	12	45	17	23	54	19	16	36	7	35
CPCT02011052T	1757	48	0	293	360	515	272	179	305	85	98	69	80	40	114	11
CPCT02011056T	57	82	285	77	3	141	30	20	51	151	90	40	36	109	20	45
CPCT02270046T	407	46	153	133	139	288	47	50	0	19	2	53	14	4	23	48
CPCT02011042T	10	15	41	27	12	24	22	25	0	42	39	21	15	61	7	13
CPCT02100145T	512	36	128	185	204	161	42	144	36	57	9	74	41	59	17	39
CPCT02130173T	7	440	161	60	37	28	1	50	8	69	122	50	70	175	14	43
CPCT02011067T	6	85	266	58	49	72	27	50	26	61	67	175	18	26	12	47
CPCT02190029T	21	254	301	145	20	64	12	61	0	95	75	125	26	58	8	72
CPCT02020925T	1163	109	213	377	500	186	98	27	94	47	94	35	64	91	27	0
CPCT02011051T	0	81	220	72	8	20	11	21	0	23	45	24	24	26	18	98
DRUP01010066T	330	117	84	44	68	28	195	64	0	20	20	215	34	19	10	8
CPCT02011065T	45	66	321	10	43	14	32	84	23	44	90	32	19	91	16	82
CPCT02011080T	9	31	97	20	0	0	0	7	28	13	52	13	3	4	16	14
CPCT02010741T	15	75	185	63	42	0	60	40	32	47	0	88	35	39	27	12
CPCT02011082T	391	447	185	134	89	20	37	15	69	65	81	41	63	98	40	52
CPCT02011079T	1411	721	298	418	619	0	92	52	57	22	157	60	164	149	48	6
CPCT02011077T	11	3	228	0	8	22	1	35	11	3	30	19	15	12	4	12
CPCT02270047T	805	70	59	138	108	201	209	63	105	38	120	42	22	0	16	11
CPCT02410018T	1247	60	67	304	242	0	243	13	188	36	103	61	16	7	43	20
CPCT02011074T	242	41	272	87	68	170	49	9	46	52	6	32	20	47	16	24
CPCT02011089T	8	70	280	59	9	112	60	92	0	58	11	50	25	71	22	62
CPCT02011086T	288	4	128	101	86	58	113	22	19	561	44	66	15	23	103	49
CPCT02011088T	952	143	289	230	488	263	245	204	52	72	101	52	76	18	62	32
CPCT02011087T	609	137	387	206	205	0	17	77	60	25	79	29	38	4	23	31
CPCT02020671T	4235	810	160	1207	1430	0	369	14	651	28	273	127	191	43	71	0
CPCT02011071T	10	25	283	25	32	17	28	31	20	11	35	16	6	37	10	48
CPCT02040216T	12	84	215	7	20	36	4	34	0	25	18	64	4	35	38	62
CPCT02140057T	584	165	90	610	155	0	299	23	39	189	150	85	31	22	44	39
CPCT02040221T	326	353	118	174	81	0	117	76	0	47	88	52	29	81	0	52
WIDE01010002T	404	66	313	223	176	0	55	133	62	80	72	53	76	31	158	43
CPCT02010500T	0	276	356	80	6	67	37	31	19	23	34	36	16	38	14	44
CPCT02010966TII	25	5	182	3	20	0	13	56	46	19	117	45	25	50	129	53
CPCT02010942TII	19	165	166	29	34	0	75	30	20	26	95	32	40	61	44	30
WIDE01010003T	0	115	65	0	0	0	8	7	40	32	80	26	30	53	3	17
CPCT02190031T	10	172	206	144	20	65	28	2	0	77	15	61	21	62	2	67
CPCT02011093T	5	28	75	0	13	44	58	26	0	40	4	20	11	20	13	16
CPCT02011097T	446	25	288	125	97	244	148	79	23	195	133	91	48	31	24	16
DRUP01060011T	11	54	91	18	35	93	20	25	0	27	0	53	29	16	1	45
CPCT02011069T	559	103	61	321	212	125	70	61	47	65	42	59	57	31	40	66
DRUP01060014T	0	20	139	23	21	37	0	53	14	17	26	135	13	49	6	11
DRUP01010064T	83	17	137	59	9	26	35	57	43	16	47	101	16	15	2	22
CPCT02120107T	431	57	22	133	70	127	122	23	65	40	0	65	61	37	19	6
CPCT02011102T	9	130	314	5	22	0	82	24	28	37	66	17	17	34	6	38
CPCT02040330T	744	46	128	147	160	45	172	22	76	76	91	40	27	15	26	22
CPCT02040299TII	265	306	196	195	129	130	148	94	69	125	88	50	35	64	163	71
WIDE01010034T	12	8	130	0	15	0	9	32	21	10	3	20	7	26	21	18
CPCT02040332T	552	14	74	80	191	19	280	72	0	96	109	48	5	0	29	14
CPCT02230086T	0	25067	5010	386	0	3274	102	0	0	0	0	14	53	0	178	0
CPCT02011070T	9	74	229	96	9	119	0	58	0	49	60	52	24	46	32	46
WIDE01010026T	2	138	618	104	51	201	15	86	67	69	16	27	25	15	58	53
CPCT02390020T	395	119	187	184	48	199	176	8	0	29	43	86	17	9	15	1
CPCT02011106T	116	91	93	56	24	113	45	37	0	38	58	37	42	14	24	5
CPCT02410019T	1163	246	16	334	388	74	221	18	123	29	108	24	158	254	50	0
CPCT02270022T	186	151	255	119	62	77	29	37	60	77	18	125	32	32	28	26
CPCT02011040TII	10	0	51	3	9	0	43	22	23	12	44	26	19	36	13	5
CPCT02010760T	480	122	289	26	511	10	126	81	33	51	126	46	34	25	29	10
WIDE01010057T	11	18	133	0	9	16	66	68	0	29	12	5	19	52	14	17
WIDE01010065T	1377	105	237	388	359	346	119	214	128	51	61	44	71	31	45	27
CPCT02020964T	592	37	131	207	167	136	137	367	16	147	93	54	64	14	49	42
CPCT02050321T	188	82	190	24	17	114	80	94	34	20	68	103	36	65	8	29
CPCT02010779T	28	158	107	143	4	0	126	131	21	93	47	119	27	59	24	38
CPCT02011105T	212	171	149	172	125	0	0	31	33	24	91	48	27	39	36	130
CPCT02011107T	880	153	184	350	376	40	20	30	209	53	5	40	38	38	38	6
WIDE01010615T	5	48	230	26	15	113	34	22	0	32	9	40	25	30	30	38
WIDE01010130TII	4	7	28	16	8	2	16	22	23	17	0	28	11	0	0	41
WIDE01010041T	826	95	61	182	123	90	205	54	0	48	156	38	29	4	22	29
CPCT02040225T	1030	65	215	372	373	114	193	45	56	50	222	93	49	11	50	0
WIDE01010058T	33	111	348	57	2	48	64	18	37	14	43	24	22	80	20	41
WIDE01010083T	157	93	72	81	107	25	31	56	100	11	30	10	24	23	7	0
CPCT02040234T	724	75	4	273	102	325	68	141	32	43	1	121	17	10	22	0
CPCT02011089TII	1	37	189	61	15	59	57	80	36	46	0	54	13	49	31	43
CPCT02010781T	598	108	71	237	169	64	258	72	18	75	117	101	30	49	35	0
WIDE01010088T	360	64	78	256	214	15	0	153	0	46	63	30	14	26	24	38
WIDE01010081T	13	16	391	67	11	0	86	23	0	57	45	41	9	51	35	33
DRUP01010078T	4070	242	162	587	1321	47	665	0	836	8	271	129	173	0	83	8
WIDE01010079T	5	59	59	32	0	0	11	19	35	9	10	27	4	29	12	48
WIDE01010089T	26	53	219	5	38	62	3	57	33	21	35	30	36	62	22	10
WIDE01010082T	183	231	144	120	22	0	48	71	83	29	45	29	33	81	20	35
WIDE01010075T	0	20426	1520	0	0	0	859	0	0	26	0	72	31	0	21	0
CPCT02270049T	103	170	251	91	30	98	67	203	22	114	47	40	39	22	22	61
WIDE01010099T	0	56	104	4	18	0	30	19	15	31	3	19	9	32	2	12
CPCT02040341T	0	16	106	63	16	12	29	23	21	19	13	15	0	30	10	9
WIDE01010104T	938	52	233	273	403	42	148	78	130	14	77	24	46	19	39	23
WIDE01010090T	4	27	183	5	14	39	28	12	12	64	19	20	7	42	14	24
CPCT02040338T	0	9	49	24	11	0	15	18	8	19	25	16	0	18	12	18
WIDE01010105T	493	67	218	165	173	0	15	73	12	24	53	24	40	0	27	23
CPCT02040340T	22	26	12	17	123	0	423	215	52	26	66	29	38	29	13	57
CPCT02100156T	504	80	349	54	132	6	94	88	71	37	43	131	26	22	0	0
WIDE01010115T	192	9	307	170	127	109	8	81	0	98	50	36	36	30	20	38
WIDE01010122T	877	230	283	432	312	26	0	130	56	108	68	65	56	71	43	53
CPCT02100149T	858	75	156	332	359	0	89	142	3	46	62	87	52	26	5	34
WIDE01010121T	149	64	77	10	22	0	69	60	7	100	83	72	34	36	33	36
CPCT02010776T	0	10	64	35	8	21	12	29	0	34	0	136	17	22	10	0
CPCT02050339T	436	81	161	238	151	208	236	94	8	65	36	154	0	0	39	88
CPCT02050439T	0	211	3374	22	45	0	143	6	0	30	0	44	8	5	34	0
WIDE01010130T	0	27	83	8	25	49	49	25	39	45	8	45	20	21	8	57
WIDE01010134T	46	148	293	64	32	51	51	64	45	65	69	69	64	91	23	21
WIDE01010139T	2444	493	390	544	1306	241	0	0	429	43	293	124	88	67	133	30
CPCT02050344T	87	11	45	57	21	35	22	35	31	32	64	165	6	55	10	35
WIDE01010192T	14	27	27	17	4	0	22	26	31	14	13	11	5	19	10	7
WIDE01010005T	8	85	194	40	23	103	60	34	0	24	18	30	15	41	8	35
CPCT02011068T	0	99	525	63	2	0	8	48	36	11	57	23	17	40	14	22
WIDE01010151T	0	19	101	51	5	32	36	35	13	41	38	39	25	30	23	48
CPCT02050346T	902	28	56	178	154	109	122	112	17	33	45	148	18	19	0	14
CPCT02160045T	543	153	307	94	167	365	168	133	0	121	87	258	26	40	57	60
WIDE01010189T	428	96	217	229	132	339	107	97	70	65	19	66	6	17	8	75
CPCT02040215T	0	23	90	53	1	22	7	26	0	41	0	147	7	15	7	28
WIDE01010176T	12	30	126	75	13	37	41	30	30	45	70	35	23	21	13	64
WIDE01010175T	0	13	50	1	0	0	0	4	11	3	29	14	1	7	5	7
WIDE01010188T	315	261	439	82	154	0	44	65	69	17	79	16	20	35	40	43
CPCT02370019T	156	112	254	72	45	55	90	63	50	44	0	143	17	68	23	83
CPCT02010802T	67	36	176	33	38	38	45	130	0	29	29	111	31	24	20	36
CPCT02010807T	381	193	340	259	121	45	0	65	85	31	8	87	26	13	29	18
WIDE01010224T	888	262	154	410	523	0	81	99	61	125	115	54	79	33	38	0
CPCT02070320T	952	61	79	302	176	73	421	27	45	109	174	71	29	30	25	0
WIDE01010217T	1949	81	43	481	452	176	171	137	253	32	102	65	64	107	59	67
CPCT02070321T	8	4	0	40	4	25	7	36	0	13	19	43	0	35	0	1
WIDE01010191T	9	5	50	0	11	0	27	31	14	3	28	20	6	8	9	15
WIDE01010256T	262	11	11	129	97	0	14	51	50	21	28	21	4	8	12	18
WIDE01010241T	20	639	392	89	16	0	0	59	33	32	68	25	77	132	13	45
WIDE01010253T	43	263	416	9	51	36	4	41	22	12	92	21	35	21	11	33
WIDE01010260T	700	34	41	276	241	0	0	45	0	56	119	36	31	0	139	51
CPCT02010797T	1238	167	187	103	259	197	255	0	301	141	137	194	15	30	64	93
WIDE01010276T	1303	110	200	308	549	18	244	67	178	28	268	28	64	38	35	0
WIDE01010019T	1023	59	99	498	464	0	53	49	0	56	140	66	56	40	49	17
WIDE01010263T	706	363	409	74	87	0	379	149	89	275	191	73	57	135	52	42
CPCT02270029T	2912	457	243	859	844	363	196	3	453	56	74	276	197	66	35	0
WIDE01010287T	604	110	294	254	311	0	25	129	155	134	97	41	44	23	43	34
WIDE01010194T	0	59	206	5	44	13	47	64	63	17	60	18	25	16	11	49
WIDE01010193T	0	52	103	58	14	0	22	45	34	47	77	34	13	152	10	25
CPCT02010780T	2525	121	210	572	951	0	66	46	82	14	247	120	149	0	56	1
WIDE01010307T	563	113	579	177	168	40	22	26	171	48	115	48	49	96	10	54
CPCT02270026T	1514	921	1012	620	603	429	261	53	200	39	0	134	79	81	100	39
WIDE01010315T	26	48	51	161	0	150	140	99	0	120	84	51	37	58	4	85
WIDE01010316T	19	153	232	47	14	0	0	113	0	29	62	25	45	70	5	50
WIDE01010306T	375	8	47	90	177	27	52	51	21	5	75	18	48	22	12	0
CPCT02010722TII	498	61	148	129	58	16	144	91	37	200	35	157	44	55	34	45
WIDE01010313T	6	36	146	36	9	0	48	46	35	9	54	18	7	28	14	13
WIDE01010334T	356	7	92	48	125	0	61	63	0	8	34	17	10	6	20	30
WIDE01010333T	466	117	78	230	100	287	210	103	12	189	94	57	33	38	28	2
WIDE01010363T	627	248	133	375	282	0	84	123	71	187	89	67	61	113	34	22
WIDE01010343T	8	315	651	1	5	313	9	0	3	9	58	32	28	69	24	21
WIDE01010036T	435	29	105	120	85	71	50	75	0	29	83	34	30	11	22	32
CPCT02010782T	1585	43	62	180	366	157	65	105	221	33	135	37	35	0	53	24
DRUP01080030T	85	17	120	28	16	6	8	102	19	22	1	22	24	31	7	52
WIDE01010368T	20	258	591	16	18	51	63	45	1	25	68	39	10	23	14	36
WIDE01010242T	12	509	508	57	19	96	76	18	0	80	112	35	22	56	28	57
WIDE01010399T	6	43	186	15	5	30	23	43	12	14	24	21	40	54	15	24
WIDE01010395T	5	63	160	39	9	59	100	0	3	25	93	53	25	41	16	47
DRUP01230005T	1053	52	107	341	368	0	31	33	135	2	144	48	61	20	44	0
DRUP01340010T	6	23	174	29	28	73	0	51	0	23	56	152	25	63	25	55
WIDE01010419T	4	89	164	14	6	75	79	19	0	19	28	17	9	44	3	32
WIDE01010403T	103	163	296	85	56	0	74	43	59	8	48	39	31	64	36	2
WIDE01010398T	750	53	101	427	285	0	0	43	37	40	105	39	35	27	12	8
WIDE01010422T	1624	403	160	473	833	0	118	12	289	48	151	59	81	13	60	0
WIDE01010390T	1288	142	224	545	413	0	0	34	135	24	133	47	50	7	39	41
DRUP01010149T	0	5	124	12	14	36	21	40	12	24	12	10	10	40	11	19
WIDE01010449T	109	68	73	48	7	42	30	24	49	59	64	26	18	12	13	12
WIDE01010238TII	761	63	19	495	389	0	30	824	10	264	138	52	114	95	67	86
WIDE01010417T	17	11	210	6	19	0	28	47	26	5	51	14	36	64	28	46
CPCT02370031T	191	23	81	110	74	0	81	39	99	57	56	60	26	30	10	23
CPCT02010811T	315	51	96	110	139	95	41	28	97	58	5	162	36	24	25	1
CPCT02010842T	0	192	43	11	3	0	9	34	0	47	7	123	250	337	6	4
CPCT02010836T	188	49	74	109	28	166	71	42	19	29	23	63	15	16	23	15
CPCT02010683T	902	719	398	727	554	0	0	60	0	39	122	77	111	59	45	21
CPCT02010852T	1053	339	313	391	269	154	145	204	145	164	58	113	58	19	23	11
CPCT02040255T	151	101	203	116	110	0	201	419	34	151	109	70	61	25	34	77
CPCT02010858T	20	7	69	7	10	0	9	48	59	11	9	32	5	14	1	10
CPCT02010849T	9	76	54	9	3	5	31	4	16	89	7	230	38	94	14	39
CPCT02390026T	1609	136	128	533	458	144	182	85	185	93	109	112	38	29	44	50
CPCT02010870T	1374	486	588	233	378	294	409	29	307	62	246	80	76	38	41	2
CPCT02010847T	1467	254	75	745	969	68	167	473	54	302	84	235	89	16	82	0
CPCT02190039T	0	209	245	40	18	0	208	53	40	31	0	38	32	91	170	33
CPCT02120147T	1146	67	216	371	395	0	34	125	83	47	115	115	30	47	4	46
CPCT02010865T	2	1	82	11	13	19	42	12	1	8	0	85	6	16	5	32
CPCT02190040T	29	48	129	61	10	16	13	46	1	44	41	68	5	18	13	25
CPCT02120140T	53	352	203	123	24	0	0	45	60	52	34	80	44	64	13	32
CPCT02120138T	36	26	102	114	15	0	37	80	38	45	5	66	20	48	30	62
CPCT02370034T	1031	142	298	132	258	61	335	88	76	64	116	80	30	0	44	1
CPCT02390028T	258	25	121	77	70	0	91	73	22	6	67	30	38	27	11	42
