Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
SP116440	1.03E+00	7.70E-01	0.00E+00	6.01E-01	7.61E-01	1.48E+00	4.85E-01	1.09E+00	7.35E-01	6.74E-01	4.19E-01	1.46E+00
SP116450	2.51E+00	1.48E+00	1.61E-01	1.36E+00	2.05E+00	2.61E+00	3.74E-01	1.77E+00	1.26E+00	1.08E+00	5.69E-01	2.09E+00
SP116493	1.92E-01	5.60E-01	0.00E+00	2.92E-01	9.20E-01	1.09E+00	2.16E-01	5.09E-01	3.78E-01	4.08E-01	2.71E-01	6.43E-01
SP116391	4.04E-01	4.77E-01	0.00E+00	5.83E-01	8.66E-01	9.90E-01	2.38E-01	5.23E-01	1.38E-01	1.40E-01	2.19E-01	5.33E-01
SP116401	6.90E-01	4.32E-01	0.00E+00	2.76E-01	5.09E-01	5.09E-01	9.20E-02	3.87E-01	4.21E-01	4.10E-01	3.52E-01	5.46E-01
SP116409	6.28E-01	7.44E-01	0.00E+00	6.65E-01	8.03E-01	7.68E-01	2.93E-01	5.62E-01	6.72E-01	7.70E-01	4.47E-01	1.01E+00
SP116416	2.18E-01	1.50E-01	0.00E+00	2.74E-01	4.44E-01	6.52E-01	2.50E-01	3.72E-01	3.07E-01	3.45E-01	2.41E-01	2.69E-01
SP116424	3.98E-01	1.96E-01	0.00E+00	1.59E-01	3.21E-01	1.96E-01	1.99E-01	2.92E-01	3.58E-01	3.38E-01	0.00E+00	4.66E-01
SP116515	1.03E+00	7.56E-02	1.84E-01	5.33E-01	1.01E+00	1.02E+00	5.76E-01	5.63E-01	5.26E-01	3.75E-01	2.98E-01	3.63E-01
SP116499	7.38E-01	5.22E-01	3.83E-01	1.02E+00	1.52E+00	1.27E+00	6.18E-01	7.39E-01	4.86E-01	3.69E-01	4.98E-01	4.15E-01
SP116505	4.41E-01	1.57E+00	2.32E-01	1.69E+00	1.46E+00	9.00E-01	5.26E-01	7.73E-01	3.34E-01	3.17E-01	3.80E-01	7.44E-01
SP116509	8.64E-01	7.26E-01	2.05E-01	1.17E+00	1.62E+00	1.44E+00	7.71E-01	8.54E-01	6.03E-01	4.25E-01	6.32E-01	5.44E-01
SP116437	6.87E-01	3.56E-01	0.00E+00	3.00E-01	8.92E-01	9.33E-01	7.06E-02	3.55E-01	4.63E-01	7.34E-02	1.47E-01	6.59E-01
SP116512	1.14E+00	1.61E+00	0.00E+00	1.79E+00	2.83E+00	2.15E+00	7.14E-01	1.67E-01	4.41E-01	2.95E+00	4.00E-02	1.57E+00
SP116465	3.10E-01	1.62E-01	0.00E+00	1.14E+00	6.97E-01	5.88E-01	5.70E-01	7.97E-01	2.02E-01	1.75E+00	2.36E-01	1.87E+00
SP116496	3.76E+00	1.00E+00	0.00E+00	1.34E+00	3.12E+00	4.89E+00	1.31E+00	1.45E+00	1.48E+00	1.12E+00	9.79E-01	1.47E+00
SP116525	1.40E+00	8.65E-01	0.00E+00	1.03E+00	2.66E+00	2.78E+00	6.87E-01	9.95E-01	6.88E-01	7.44E-01	3.48E-01	1.24E+00
SP116481	3.26E-01	3.66E-01	1.40E-01	5.24E-01	6.17E-01	5.33E-01	1.79E-01	2.58E-01	0.00E+00	1.48E-01	1.85E-01	1.94E-01
SP116586	5.31E-01	2.45E-01	0.00E+00	3.66E-01	1.15E+00	1.14E+00	4.32E-01	3.02E-01	4.36E-01	2.69E-01	2.30E-01	4.86E-01
SP116528	1.26E+00	1.51E+00	0.00E+00	1.12E+00	1.73E+00	1.75E+00	5.69E-01	1.86E+00	7.84E-01	7.51E-01	7.77E-01	8.72E-01
SP116589	1.48E+00	1.31E+00	3.78E-01	1.50E+00	2.10E+00	2.40E+00	1.11E+00	2.82E+00	1.10E+00	5.87E-01	9.73E-01	1.08E+00
SP116406	5.17E-01	4.69E-01	0.00E+00	8.06E-01	1.26E+00	1.03E+00	4.95E-01	5.55E-01	2.43E-01	7.39E-01	2.03E-01	6.01E-01
SP116484	2.57E-01	2.58E-01	1.46E-01	3.51E-01	8.26E-01	7.46E-01	2.06E-01	1.16E-01	1.62E-01	3.25E-01	6.07E-02	2.68E-01
SP116453	5.51E-01	5.36E-01	0.00E+00	5.05E-01	1.13E+00	1.22E+00	2.40E-01	8.88E-01	3.35E-01	4.73E-01	4.41E-01	7.62E-01
SP116469	3.87E+00	7.57E-01	0.00E+00	8.77E-01	2.94E+00	4.74E+00	1.36E+00	1.52E+00	1.37E+00	1.25E+00	7.63E-01	7.21E-01
SP116578	5.63E+00	8.99E-01	0.00E+00	1.33E+00	2.43E+00	5.08E+00	2.87E+00	2.64E+00	1.69E+00	1.58E+00	7.58E-01	1.36E+00
SP116531	4.29E-01	5.80E-01	0.00E+00	4.35E-01	1.08E+00	1.34E+00	1.25E-01	1.04E+00	4.15E-01	5.32E-01	2.55E-01	4.33E-01
SP116593	8.15E-02	2.53E-01	1.49E-01	4.30E-01	1.25E+00	1.21E+00	1.90E-01	2.98E-01	3.69E-01	7.83E-02	4.86E-02	3.86E-01
SP116487	2.32E-01	3.08E-01	0.00E+00	2.15E-01	3.24E-01	4.88E-01	3.58E-01	4.25E-01	1.51E-01	3.41E-01	7.69E-02	2.44E-01
SP116456	2.05E-01	2.17E-01	0.00E+00	2.05E-01	5.15E-01	6.48E-01	0.00E+00	4.09E-01	6.94E-01	2.26E-01	7.22E-01	5.60E-01
SP116472	9.92E-01	1.00E+00	2.04E-01	1.43E+00	1.21E+00	1.03E+00	1.04E+00	9.13E-01	4.42E-01	6.10E-01	6.78E-01	9.64E-01
SP116518	1.02E+00	2.36E+00	3.05E-01	3.04E+00	4.24E+00	3.95E+00	7.82E-01	2.38E+00	6.14E-01	8.65E-01	1.03E+00	1.35E+00
SP116412	3.69E-01	6.78E-01	0.00E+00	1.00E+00	1.05E+00	8.41E-01	9.37E-02	2.50E-01	4.29E-01	3.63E-01	1.18E-01	2.20E-01
SP116534	6.16E-01	4.99E-01	0.00E+00	6.83E-01	7.10E-01	7.92E-01	5.20E-01	5.46E-01	5.18E-01	7.30E-02	2.83E-01	6.04E-01
SP116596	2.14E+00	8.15E-01	0.00E+00	7.41E-01	2.86E+00	3.16E+00	1.04E+00	1.73E+00	1.76E+00	1.04E+00	9.58E-01	1.38E+00
SP116490	1.17E-01	8.90E-01	0.00E+00	1.33E+00	1.54E+00	1.07E+00	5.74E-01	8.06E-01	4.25E-01	4.05E-01	8.00E-02	6.67E-01
SP116459	9.13E-01	7.92E-01	0.00E+00	1.03E+00	1.46E+00	1.45E+00	5.90E-01	9.62E-01	4.78E-01	6.00E-01	4.29E-01	8.43E-01
SP116475	3.20E-01	7.09E-01	2.00E-02	9.32E-01	1.10E+00	8.14E-01	2.64E-01	4.07E-01	4.15E-01	2.15E-01	3.45E-01	7.15E-01
SP116520	1.22E+00	8.50E-01	0.00E+00	1.21E+00	2.80E+00	2.82E+00	7.35E-01	1.15E+00	7.86E-01	5.09E-01	3.42E-01	1.13E+00
SP116431	1.23E+00	1.05E+00	2.78E-01	1.17E+00	2.79E+00	2.65E+00	3.84E-01	9.11E-01	1.11E+00	7.59E-01	5.06E-01	5.42E-01
SP116582	1.37E+00	1.30E+00	0.00E+00	1.65E+00	2.26E+00	2.47E+00	1.16E+00	1.52E+00	7.97E-01	6.74E-01	9.00E-01	8.17E-01
SP116599	1.81E-01	1.09E+00	0.00E+00	1.39E+00	1.21E+00	1.03E+00	3.25E-01	6.57E-01	5.27E-01	4.52E-01	1.86E-01	5.63E-01
SP116478	3.69E-01	9.30E-01	1.84E-01	1.33E+00	2.10E+00	1.75E+00	3.74E-01	6.62E-01	2.98E-01	3.52E-01	3.75E-01	5.50E-01
SP116462	5.19E-01	6.84E-01	0.00E+00	6.07E-01	9.69E-01	7.59E-01	3.54E-01	4.70E-01	4.02E-01	5.59E-01	2.22E-01	6.01E-01
SP116523	6.70E-01	7.94E-01	0.00E+00	7.90E-01	7.55E-01	9.40E-01	3.16E-01	6.72E-01	2.28E-01	1.32E-01	2.88E-01	2.87E-01
SP116434	4.80E-01	2.62E-01	0.00E+00	1.42E-01	1.89E-01	3.91E-01	1.72E-01	4.17E-01	1.75E-01	1.61E-01	1.51E-01	6.04E-02
SP122725	1.34E+00	1.21E+00	0.00E+00	1.23E+00	1.50E+00	1.50E+00	8.65E-01	1.28E+00	6.45E-01	9.83E-01	4.15E-01	8.95E-01
SP122476	1.44E+00	6.67E-01	4.78E-01	9.15E-01	2.37E+00	2.44E+00	1.17E+00	1.79E+00	1.18E+00	5.71E-01	4.55E-01	8.97E-01
SP122372	2.74E+00	6.20E-02	0.00E+00	1.68E-01	2.26E+00	2.95E+00	9.08E-01	1.08E+00	1.15E+00	8.83E-01	2.90E-01	5.41E-01
SP122489	8.39E-01	7.28E-01	0.00E+00	9.53E-01	2.43E+00	2.49E+00	4.36E-01	7.34E-01	8.14E-01	5.52E-01	5.18E-01	6.93E-01
SP122560	9.45E-01	8.16E-01	0.00E+00	7.78E-01	1.44E+00	1.55E+00	8.20E-01	1.03E+00	4.94E-01	5.36E-01	7.11E-01	2.61E-01
SP122590	8.80E-01	6.84E-01	0.00E+00	1.09E+00	1.89E+00	1.93E+00	6.82E-01	8.46E-01	5.85E-01	4.97E-01	4.77E-01	8.38E-01
SP122714	8.04E-01	4.55E-01	2.01E-01	5.82E-01	1.15E+00	1.47E+00	5.65E-01	6.91E-01	3.45E-01	5.56E-01	4.90E-01	1.02E+00
SP121870	6.05E-01	1.17E+00	1.46E-01	1.54E+00	1.94E+00	1.96E+00	5.52E-01	1.04E+00	7.01E-01	5.74E-01	5.86E-01	9.80E-01
SP123010	1.11E+00	1.11E+00	1.79E-01	7.54E-01	1.39E+00	1.62E+00	6.32E-01	1.26E+00	3.57E-01	7.85E-01	4.85E-01	1.51E+00
SP121865	1.35E+00	6.94E-01	2.26E-01	1.02E+00	1.93E+00	2.05E+00	6.42E-01	9.80E-01	9.05E-01	6.61E-01	3.07E-01	5.59E-01
SP122676	8.91E-01	1.35E+00	2.48E-01	1.27E+00	2.65E+00	2.47E+00	8.06E-01	1.19E+00	7.94E-01	7.18E-01	4.78E-01	7.17E-01
SP122412	1.11E+00	6.35E-01	2.59E-01	4.08E-01	1.20E+00	1.76E+00	7.52E-01	1.06E+00	5.23E-01	6.44E-01	5.81E-01	9.93E-01
SP122392	2.38E+00	1.45E+00	2.58E-01	1.67E+00	3.86E+00	4.11E+00	2.43E+00	1.94E+00	1.05E+00	1.51E+00	6.37E-01	2.61E+00
SP122634	1.27E+00	7.43E-01	0.00E+00	8.20E-01	1.31E+00	1.54E+00	7.47E-01	9.06E-01	6.52E-01	7.12E-01	5.13E-01	1.00E+00
SP122702	8.92E-01	8.01E-01	2.87E-01	9.93E-01	2.26E+00	2.44E+00	6.06E-01	1.78E+00	1.23E+00	5.87E-01	4.67E-01	1.09E+00
SP121828	1.13E+00	7.78E-01	1.73E-01	4.47E-01	2.05E+00	2.46E+00	7.82E-01	2.09E+00	1.16E+00	5.80E-01	0.00E+00	1.47E+00
SP121783	1.70E+00	5.44E-01	0.00E+00	7.06E-01	3.89E+00	4.92E+00	9.26E-01	3.53E+00	1.35E+00	5.87E-01	2.04E-01	2.33E+00
SP121774	1.84E+00	1.18E+00	0.00E+00	1.59E+00	4.13E+00	5.00E+00	8.83E-01	3.73E+00	1.05E+00	9.11E-01	4.90E-01	2.68E+00
SP121790	1.16E+00	6.54E-01	1.92E-01	1.00E+00	2.21E+00	2.42E+00	6.93E-01	1.96E+00	8.29E-01	3.59E-01	4.20E-01	1.61E+00
SP121859	1.01E+00	6.79E-01	0.00E+00	7.83E-01	2.29E+00	2.68E+00	6.85E-01	2.36E+00	1.17E+00	5.36E-01	5.97E-01	1.85E+00
SP121808	9.77E-01	5.41E-01	2.75E-01	3.46E-01	1.61E+00	1.76E+00	4.33E-01	1.34E+00	7.85E-01	5.04E-01	4.79E-01	1.28E+00
SP121781	1.88E+00	1.43E+00	0.00E+00	1.90E+00	4.36E+00	4.79E+00	1.00E+00	1.80E+00	1.45E+00	1.31E+00	3.78E-01	2.21E+00
SP121763	9.99E-01	4.75E-01	0.00E+00	5.26E-01	1.65E+00	1.99E+00	7.59E-01	1.38E+00	4.37E-01	4.92E-01	3.41E-01	9.90E-01
SP121811	1.21E+00	5.63E-01	0.00E+00	4.84E-01	2.20E+00	2.65E+00	1.06E+00	2.28E+00	1.04E+00	2.86E-01	4.25E-01	2.02E+00
SP121852	1.30E+00	7.64E-01	2.98E-01	8.54E-01	2.00E+00	2.58E+00	8.68E-01	1.85E+00	1.11E+00	3.38E-01	9.27E-01	1.46E+00
SP122361	2.29E+00	2.29E+00	2.08E-01	2.76E+00	5.17E+00	6.58E+00	1.17E+00	5.17E+00	1.74E+00	1.62E+00	4.10E-01	3.71E+00
SP121837	1.10E+00	3.50E-01	0.00E+00	5.38E-01	1.21E+00	1.41E+00	7.05E-01	1.18E+00	6.65E-01	4.97E-01	3.94E-01	8.57E-01
SP121824	9.65E-01	4.33E-02	0.00E+00	1.68E-01	1.33E+00	1.84E+00	5.90E-01	9.46E-01	4.29E-01	3.76E-01	2.18E-01	9.55E-01
SP121841	6.93E-01	2.50E-01	0.00E+00	6.88E-01	1.28E+00	1.65E+00	4.38E-01	6.78E-01	5.71E-01	3.23E-01	2.43E-01	7.47E-01
SP121831	1.36E+00	9.31E-01	3.11E-01	1.11E+00	3.67E+00	4.16E+00	7.16E-01	3.22E+00	1.52E+00	3.18E-01	0.00E+00	2.29E+00
SP121761	1.47E+00	1.14E+00	2.17E-01	1.34E+00	3.91E+00	4.28E+00	9.06E-01	9.07E-01	1.11E+00	6.48E-01	3.60E-01	1.02E+00
SP121816	1.05E+00	7.63E-01	2.05E-01	9.63E-01	2.59E+00	2.91E+00	7.17E-01	1.81E+00	1.24E+00	6.97E-01	3.62E-01	1.42E+00
SP121861	2.12E-01	1.06E-01	6.77E-02	0.00E+00	2.72E-01	2.49E-01	2.09E-01	2.24E-01	1.11E-01	1.43E-01	2.14E-01	1.61E-01
SP121847	1.34E+00	8.23E-01	2.25E-01	9.00E-01	2.25E+00	2.83E+00	7.18E-01	1.03E+00	1.03E+00	6.97E-01	2.26E-01	9.08E-01
DRUP01010001T	2.57E+00	1.13E+00	7.68E-01	1.23E+00	2.51E+00	3.04E+00	1.33E+00	1.74E+00	1.65E+00	1.49E+00	1.03E+00	1.98E+00
CPCT02010424T	2.72E+00	1.40E+00	9.69E-01	1.29E+00	3.16E+00	3.73E+00	1.14E+00	2.99E+00	2.72E+00	1.20E+00	1.44E+00	1.24E+00
CPCT02010349T	9.93E-01	3.99E-01	3.91E-01	4.19E-01	8.93E-01	1.02E+00	6.66E-01	7.79E-01	8.67E-01	8.15E-01	5.67E-01	7.25E-01
CPCT02020325T	1.27E+00	1.06E+00	1.26E+00	7.73E-01	9.42E-01	1.53E+00	6.66E-01	2.42E+00	7.92E-01	9.49E-01	1.63E+00	8.90E-01
CPCT02030246T	1.37E+00	1.03E+00	9.89E-01	1.11E+00	2.40E+00	2.99E+00	1.12E+00	1.96E+00	8.08E-01	9.40E-01	9.72E-01	1.17E+00
CPCT02070010T	7.95E-01	1.11E+00	8.39E-01	1.07E+00	1.63E+00	1.92E+00	6.52E-01	1.52E+00	1.05E+00	5.21E-01	1.01E+00	7.96E-01
CPCT02010370T	1.32E+00	5.45E-01	9.80E-01	1.02E+00	2.01E+00	2.05E+00	1.15E+00	1.60E+00	0.00E+00	3.11E-01	1.01E+00	4.03E-01
CPCT02010369T	3.33E+00	1.69E+00	1.59E+00	1.62E+00	3.60E+00	4.44E+00	1.71E+00	3.47E+00	1.90E+00	1.72E+00	2.16E+00	1.21E+00
CPCT02070013T	4.74E+00	1.42E+00	1.27E+00	2.01E+00	3.65E+00	4.99E+00	1.83E+00	2.32E+00	2.25E+00	1.68E+00	1.16E+00	1.35E+00
CPCT02060018T	8.36E-01	9.89E-01	1.04E+00	6.22E-01	1.89E+00	2.44E+00	5.67E-01	2.17E+00	6.61E-01	6.35E-01	1.29E+00	1.05E+00
CPCT02060022T	1.56E+00	9.88E-01	1.15E+00	1.02E+00	1.16E+00	1.68E+00	6.32E-01	1.58E+00	1.27E+00	7.86E-01	7.22E-01	1.54E+00
CPCT02070009T	1.84E+00	1.38E+00	2.00E+00	1.40E+00	2.79E+00	3.08E+00	9.41E-01	3.35E+00	9.37E-01	1.03E+00	1.94E+00	1.36E+00
CPCT02010398T	2.93E+00	1.12E+00	1.82E+00	1.69E+00	1.60E+00	2.17E+00	1.53E+00	1.45E+00	1.94E+00	1.49E+00	1.33E+00	9.34E-01
CPCT02010408T	1.18E+00	9.88E-01	1.56E+00	6.83E-01	1.22E+00	2.30E+00	9.68E-01	2.89E+00	9.95E-01	1.02E+00	1.42E+00	2.30E+00
CPCT02030246TII	1.20E+00	1.17E+00	8.16E-01	1.09E+00	2.98E+00	3.26E+00	8.26E-01	1.81E+00	8.93E-01	9.76E-01	1.27E+00	1.13E+00
CPCT02010386T	1.98E+00	1.98E+00	1.12E+00	2.07E+00	3.34E+00	3.14E+00	8.41E-01	2.23E+00	8.87E-01	5.78E-01	1.29E+00	1.03E+00
CPCT02020309T	1.49E+00	1.68E+00	1.53E+00	1.31E+00	2.12E+00	2.24E+00	7.22E-01	2.07E+00	7.70E-01	9.93E-01	1.28E+00	1.07E+00
CPCT02080045T	7.00E+00	1.68E+00	1.13E+00	2.63E+00	5.14E+00	8.49E+00	2.76E+00	2.58E+00	2.87E+00	2.29E+00	1.47E+00	1.36E+00
CPCT02020398T	1.17E+00	7.92E-01	1.08E+00	1.05E+00	1.01E+00	5.57E-01	1.04E+00	1.95E+00	1.55E-01	8.77E-01	1.35E+00	1.16E+00
CPCT02010392T	1.83E+00	4.44E-01	1.30E+00	4.18E-01	9.42E-01	1.57E+00	3.81E-01	9.27E-01	8.50E-01	7.81E-01	1.26E-01	8.50E-01
CPCT02090003T	1.10E+00	1.07E+00	1.16E+00	9.62E-01	1.22E+00	1.33E+00	8.19E-01	1.52E+00	7.19E-01	3.23E-01	1.27E+00	9.46E-01
CPCT02060274T	1.55E+00	1.81E+00	1.28E+00	1.85E+00	2.10E+00	4.72E+00	1.08E+00	4.02E+00	1.35E+00	6.60E-01	2.17E+00	1.53E+00
CPCT02020650T	4.74E+00	1.24E+00	1.30E+00	1.16E+00	3.65E+00	6.74E+00	1.22E+00	2.24E+00	1.46E+00	1.46E+00	9.98E-01	1.10E+00
CPCT02080181T	1.28E+00	9.45E-01	9.47E-01	8.51E-01	2.56E+00	2.97E+00	6.67E-01	1.65E+00	1.21E+00	9.46E-01	1.10E+00	1.08E+00
DRUP01340015T	8.90E-01	1.94E+00	2.11E+00	1.01E+00	2.21E+00	2.96E+00	9.21E-01	4.77E+00	1.12E+00	1.00E+00	4.57E+00	3.26E-01
CPCT02070436T	1.02E+01	5.94E+00	2.60E+00	7.23E+00	1.07E+01	5.99E+00	1.31E+01	7.27E+00	2.65E+00	2.40E+00	2.66E+00	3.41E+00
CPCT02050225TII	1.12E+00	1.13E+00	1.57E+00	1.18E+00	1.10E+00	1.97E+00	8.93E-01	2.34E+00	1.03E+00	1.02E+00	1.30E+00	1.52E+00
DRUP01070031T	7.97E-01	1.51E+00	1.17E+00	8.04E-01	1.18E+00	1.42E+00	4.25E-01	1.85E+00	8.33E-01	5.33E-01	1.24E+00	8.71E-01
CPCT02070278T	8.81E-01	1.00E+00	8.24E-01	6.25E-01	7.63E-01	1.93E+00	5.31E-01	2.25E+00	6.82E-01	7.67E-01	1.33E+00	1.19E+00
CPCT02010732T	1.76E+00	1.54E+00	1.40E+00	1.14E+00	1.34E+00	1.50E+00	9.48E-01	2.33E+00	7.23E-01	8.86E-01	1.61E+00	1.22E+00
CPCT02060181T	1.30E+00	1.11E+00	1.16E+00	1.36E+00	1.64E+00	1.90E+00	5.16E-01	2.60E+00	9.36E-01	8.22E-01	2.05E+00	8.14E-01
CPCT02080175T	2.18E+00	1.28E+00	1.43E+00	1.06E+00	1.93E+00	2.30E+00	9.25E-01	2.20E+00	9.35E-01	7.75E-01	1.44E+00	1.33E+00
CPCT02020903T	6.11E-01	7.90E-01	1.10E+00	9.42E-01	1.21E+00	1.41E+00	7.73E-01	2.18E+00	1.02E+00	9.96E-01	1.56E+00	1.27E+00
CPCT02070441T	1.02E+00	1.33E+00	1.05E+00	1.11E+00	1.37E+00	1.62E+00	7.40E-01	2.06E+00	1.02E+00	7.31E-01	1.27E+00	9.99E-01
CPCT02080181TII	1.59E+00	1.19E+00	1.21E+00	1.02E+00	2.97E+00	3.52E+00	6.67E-01	2.35E+00	1.57E+00	9.22E-01	2.04E+00	1.34E+00
CPCT02070290T	1.61E+00	1.35E+00	1.19E+00	1.20E+00	2.16E+00	2.88E+00	8.39E-01	2.60E+00	1.41E+00	9.94E-01	1.55E+00	1.14E+00
DRUP01090011T	1.48E+00	1.18E+00	1.37E+00	3.04E-01	1.66E+00	1.62E+00	8.60E-01	1.47E+00	5.12E-01	7.22E-01	1.11E+00	1.21E+00
CPCT02080297T	1.31E+00	1.04E+00	6.17E-01	1.17E+00	3.28E+00	3.10E+00	5.77E-01	1.47E+00	1.03E+00	5.89E-01	1.16E+00	8.14E-01
CPCT02010680T	1.15E+00	7.16E-01	1.26E+00	7.97E-01	1.66E+00	1.84E+00	5.49E-01	1.56E+00	9.37E-01	7.11E-01	9.57E-01	1.23E+00
CPCT02090064T	8.10E-01	9.85E-01	6.51E-01	9.93E-01	1.15E+00	1.63E+00	7.91E-01	1.72E+00	8.01E-01	7.08E-01	1.24E+00	9.76E-01
CPCT02020937T	6.40E-01	1.25E+00	1.53E+00	9.31E-01	1.24E+00	1.65E+00	1.97E-01	3.11E+00	6.43E-01	5.47E-01	1.96E+00	1.17E+00
CPCT02090065T	1.56E+00	1.22E+00	1.27E+00	1.24E+00	1.96E+00	1.71E+00	8.29E-01	2.47E+00	8.39E-01	7.53E-01	1.60E+00	1.36E+00
CPCT02060191T	4.88E+00	1.84E+00	1.33E+00	2.71E+00	3.86E+00	6.30E+00	1.69E+00	2.69E+00	1.55E+00	1.33E+00	1.52E+00	5.60E-01
CPCT02060192T	1.60E+00	5.95E-01	1.38E+00	5.47E-01	1.27E+00	1.60E+00	6.90E-01	1.44E+00	5.17E-01	9.55E-01	9.97E-01	1.15E+00
CPCT02011090T	7.18E-01	6.30E-01	7.56E-01	5.68E-01	1.12E+00	1.45E+00	4.10E-01	1.54E+00	3.85E-01	8.65E-01	1.20E+00	5.86E-01
CPCT02070463T	2.00E+00	8.77E-01	7.27E-01	8.98E-01	1.37E+00	1.62E+00	1.65E+00	1.49E+00	1.04E+00	8.50E-01	9.97E-01	9.71E-01
CPCT02011094T	5.64E-01	6.60E-01	6.81E-01	2.99E-01	8.43E-01	1.37E+00	5.35E-01	1.37E+00	4.70E-01	7.92E-01	8.22E-01	1.19E+00
CPCT02030458T	1.54E+00	7.50E-01	1.21E+00	4.31E-01	1.09E+00	1.54E+00	8.37E-01	1.54E+00	9.16E-01	7.66E-01	1.10E+00	8.70E-01
CPCT02060282T	3.91E-01	7.07E-01	5.28E-01	5.13E-01	5.61E-01	9.30E-01	3.35E-01	1.58E+00	5.84E-01	5.43E-01	1.19E+00	6.04E-01
DRUP01090012T	1.20E+00	1.36E+00	1.43E+00	1.02E+00	1.22E+00	2.25E+00	7.84E-01	2.58E+00	5.83E-01	8.00E-01	1.83E+00	1.07E+00
CPCT02090042T	1.41E+00	9.03E-01	9.31E-01	4.49E-01	1.25E+00	1.46E+00	7.29E-01	1.73E+00	8.99E-01	9.90E-01	1.61E+00	1.04E+00
CPCT02340078T	9.19E-01	5.18E-01	8.75E-01	3.06E-01	6.06E-01	8.73E-01	3.18E-01	1.24E+00	1.76E-01	3.79E-01	9.42E-01	8.86E-01
WIDE01010040T	5.74E+00	1.00E+00	8.00E-01	1.48E+00	2.82E+00	5.94E+00	2.24E+00	2.11E+00	2.43E+00	1.99E+00	1.19E+00	1.66E+00
CPCT02020683T	8.29E+00	1.35E+00	2.04E+00	2.39E+00	4.02E+00	8.57E+00	3.26E+00	3.61E+00	2.59E+00	2.49E+00	1.06E+00	1.72E+00
CPCT02020691T	2.93E+00	1.69E+00	2.08E+00	1.86E+00	3.34E+00	3.66E+00	1.24E+00	3.25E+00	1.69E+00	9.42E-01	2.21E+00	9.56E-01
