Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP85623	68	0.94	37.12	54.588%	5.516	36.531%	0.29831	0.926
SP85491	98	0.94	49.576	50.588%	8.089	36.248%	0.29183	0.926
SP87582	63	0.904	36.306	57.629%	5.441	42.881%	0.39065	0.86
SP89090	72	0.923	43.728	60.733%	6.943	39.821%	0.38843	0.905
SP85511	157	0.954	55.727	35.495%	9.085	30.034%	0.16973	0.931
SP85952	55	0.928	30.368	55.215%	5.114	38.439%	0.36	0.912
SP85840	92	0.95	36.489	39.662%	5.841	31.311%	0.23508	0.929
SP87675	67	0.935	31.155	46.5%	5.684	36.021%	0.3071	0.917
SP85836	155	0.967	53.04	34.219%	8.183	25.812%	0.18777	0.954
SP120767	138	0.959	46.051	33.37%	7.543	28.388%	0.17666	0.939
SP105708	96	0.948	39.311	40.949%	6.268	32.154%	0.28727	0.926
SP85818	2	0.974	1.976	98.8%	1.015	50.75%	0.68122	0.979
SP105922	61	0.932	34.893	57.202%	5.421	38.048%	0.33144	0.917
SP86118	94	0.96	38.549	41.01%	5.913	28.991%	0.23841	0.948
SP86306	159	0.979	56.794	35.719%	8.781	21.494%	0.1779	0.975
SP87099	103	0.956	47.029	45.659%	7.802	31.931%	0.28121	0.948
SP87434	70	0.942	34.888	49.84%	5.459	34.253%	0.33808	0.926
SP85864	24	0.905	18.337	76.404%	3.243	42.583%	0.72938	0.891
SP105807	104	0.954	37.864	36.408%	5.878	29.996%	0.16495	0.93
SP89291	52	0.894	30.46	58.577%	5.187	44.809%	0.4709	0.857
SP88050	42	0.906	30.619	72.902%	5.311	43.656%	0.55706	0.892
SP88593	72	0.928	38.503	53.476%	6.393	38.07%	0.35172	0.908
SP88158	29	0.913	19.061	65.728%	3.143	42.38%	0.4648	0.896
SP87534	185	0.981	59.742	32.293%	8.671	19.763%	0.16345	0.976
SP88776	103	0.947	41.14	39.942%	6.92	32.585%	0.22472	0.927
SP85725	84	0.964	34.03	40.512%	5.268	26.676%	0.23262	0.954
SP86660	162	0.976	54.661	33.741%	8.149	22.813%	0.165	0.97
SP87903	48	0.867	33.02	68.792%	5.488	50.098%	0.52211	0.824
SP88098	121	0.954	56.897	47.022%	9.391	31.046%	0.28256	0.944
SP85487	241	0.992	55.62	23.079%	8.649	13.164%	0.1033	0.99
SP105759	60	0.908	31.289	52.148%	5.255	41.807%	0.37114	0.871
SP86775	20	0.747	23.057	115.285%	3.793	67.051%	1.08204	0.695
SP88322	93	0.958	39.825	42.823%	6.468	29.74%	0.22894	0.948
SP85582	87	0.936	41.273	47.44%	6.416	35.159%	0.29558	0.911
SP87446	201	0.989	48.166	23.963%	6.915	14.8%	0.10777	0.986
SP87337	40	0.852	27.896	69.74%	4.71	52.659%	0.54585	0.802
SP86929	157	0.979	49.768	31.699%	7.614	20.917%	0.15309	0.974
SP86130	73	0.93	38.913	53.305%	6.126	37.351%	0.35562	0.909
SP86425	136	0.975	42.763	31.443%	6.724	22.168%	0.15145	0.967
SP85495	29	0.877	21.542	74.283%	3.997	48.118%	0.58879	0.855
SP85787	41	0.895	30.093	73.398%	5.839	47.835%	0.52961	0.884
SP86836	16	0.967	12.291	76.819%	3.097	30.081%	0.70115	0.967
SP89245	32	0.854	23.864	74.575%	3.837	52.215%	0.55844	0.806
SP86989	151	0.967	51.94	34.397%	8.211	26.654%	0.14606	0.957
SP88757	59	0.849	36.224	61.397%	6.192	52.902%	0.4295	0.774
SP85733	99	0.925	46.009	46.474%	7.537	38.019%	0.28497	0.891
SP85737	25	0.78	23.764	95.056%	4.125	62.906%	0.80101	0.727
SP85647	67	0.929	34.639	51.7%	5.621	37.641%	0.34269	0.908
CPCT02011098T	188	0.974	69.309	36.866%	10.906	23.358%	0.1866	0.968
WIDE01010618T	1016	1.0	59.381	5.845%	11.249	2.27%	0.00844	1.0
WIDE01010310T	757	0.996	125.238	16.544%	22.892	8.654%	0.05283	0.996
CPCT02080230T	389	0.993	105.949	27.236%	17.876	13.696%	0.11638	0.992
CPCT02010914T	230	0.991	60.983	26.514%	9.37	13.65%	0.13403	0.989
DRUP01010057T	701	0.995	117.521	16.765%	17.782	9.977%	0.04661	0.994
CPCT02010635T	749	0.998	115.64	15.439%	19.571	8.709%	0.03858	0.998
WIDE01010556T	3926	0.998	490.498	12.494%	114.406	6.981%	0.02528	0.997
WIDE01010540T	511	0.997	89.443	17.504%	14.345	8.537%	0.05142	0.997
