Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
SP57735	2.53E+00	1.27E+00	1.25E+00	1.96E+00	5.50E-01	1.70E+00
SP57669	4.55E+00	1.39E+00	1.47E+00	2.49E+00	8.35E-01	3.25E+00
SP56566	2.42E+00	1.14E+00	1.79E+00	1.85E+00	3.81E-01	1.58E+00
SP56569	3.21E+00	1.23E+00	1.52E+00	1.69E+00	4.07E-01	3.01E+00
SP58342	1.10E+01	1.84E+00	2.73E+00	2.82E+00	1.51E+00	1.15E+01
SP58349	5.65E+00	1.55E+00	1.69E+00	3.19E+00	1.60E+00	4.93E+00
SP56644	3.60E+00	1.83E+00	2.40E+00	2.71E+00	7.95E-01	1.85E+00
SP57629	2.87E+00	2.62E+00	3.33E+00	2.89E+00	4.61E-01	2.57E+00
SP56941	1.07E+00	3.54E-01	9.06E-01	8.72E-01	0.00E+00	6.74E-01
SP57619	3.92E+00	1.22E+00	1.12E+00	2.66E+00	3.23E-01	4.22E+00
SP58245	4.72E+00	1.97E+00	1.58E+00	2.26E+00	8.14E-01	4.34E+00
SP57251	3.34E+00	1.62E+00	2.07E+00	2.99E+00	1.05E+00	2.12E+00
SP56502	4.46E+00	1.58E+00	1.92E+00	3.01E+00	9.65E-01	2.13E+00
SP58668	9.63E+00	1.71E+00	2.29E+00	1.91E+00	9.57E-01	9.76E+00
SP58101	5.02E+00	1.57E+00	1.59E+00	2.28E+00	6.99E-01	3.88E+00
SP58991	4.41E+00	1.52E+00	2.02E+00	2.44E+00	1.02E+00	2.29E+00
SP56607	2.25E+00	9.11E-01	1.74E+00	1.45E+00	4.05E-01	1.26E+00
SP58326	8.66E+00	2.24E+00	2.47E+00	2.78E+00	8.83E-01	8.76E+00
SP57267	6.50E+00	1.69E+00	2.23E+00	2.60E+00	1.48E+00	6.84E+00
SP57066	6.04E+00	1.65E+00	2.80E+00	2.49E+00	9.75E-01	5.36E+00
SP57901	2.92E+00	1.41E+00	2.26E+00	2.13E+00	9.01E-01	1.43E+00
SP57651	1.97E+00	8.71E-01	1.10E+00	2.02E+00	7.45E-01	1.48E+00
SP57450	1.92E+00	1.28E+00	1.83E+00	2.20E+00	9.47E-01	1.56E+00
SP57846	5.79E+00	1.21E+00	2.03E+00	1.99E+00	5.44E-01	6.09E+00
SP58612	3.40E+00	1.47E+00	1.98E+00	2.25E+00	7.88E-01	2.02E+00
SP56821	3.66E+00	1.39E+00	2.03E+00	1.75E+00	7.42E-01	2.49E+00
SP58882	2.48E+00	1.46E+00	1.79E+00	2.16E+00	1.53E+00	1.53E+00
SP57189	1.47E+01	2.40E+00	2.80E+00	3.26E+00	1.69E+00	1.54E+01
CPCT02020306T	7.81E+00	6.29E-01	1.08E+00	1.32E+00	1.65E+00	8.14E+00
CPCT02110002T	1.61E+01	1.24E+00	1.76E+00	1.98E+00	2.33E+00	1.70E+01
CPCT02020308T	6.16E+00	4.82E+01	4.42E+01	4.98E+00	7.40E+00	6.75E+01
CPCT02020305T	2.19E+00	1.21E+00	1.51E+00	1.88E+00	1.90E+00	1.34E+00
CPCT02010356T	2.44E+00	1.24E+00	1.67E+00	1.95E+00	1.84E+00	1.94E+00
CPCT02020337T	5.90E+00	1.55E+00	2.00E+00	1.93E+00	1.74E+00	5.91E+00
CPCT02010373T	2.76E+01	2.43E+00	2.57E+00	3.37E+00	3.58E+00	2.88E+01
CPCT02020343T	1.19E+00	5.54E-01	1.14E+00	2.16E+00	1.81E+00	1.62E+00
CPCT02020353T	4.83E+00	1.88E+00	1.92E+00	2.16E+00	2.42E+00	4.84E+00
CPCT02020334T	1.19E+01	1.46E+00	1.75E+00	1.98E+00	2.39E+00	1.22E+01
CPCT02140018T	1.22E+00	1.27E+00	1.58E+00	2.78E+00	1.97E+00	2.27E+00
CPCT02140021T	1.23E+00	1.08E+00	1.01E+00	3.11E+00	1.33E+00	2.84E+00
CPCT02040039T	4.65E+00	1.06E+00	1.80E+00	1.77E+00	1.48E+00	3.89E+00
CPCT02010409T	8.44E+00	1.58E+00	1.88E+00	3.33E+00	3.02E+00	6.99E+00
CPCT02110010T	1.67E+00	1.22E+00	1.43E+00	1.72E+00	1.52E+00	1.08E+00
CPCT02070025T	5.80E-01	2.62E-01	7.24E-01	1.33E+00	1.23E+00	8.37E-01
CPCT02040045T	2.72E+01	1.65E+00	2.18E+00	3.22E+00	2.77E+00	2.89E+01
CPCT02040051T	1.27E+01	1.62E+00	1.91E+00	2.17E+00	2.55E+00	1.26E+01
CPCT02040054T	3.24E+00	9.47E-01	1.77E+00	1.76E+00	1.86E+00	2.55E+00
CPCT02140028T	6.48E+00	1.33E+00	1.87E+00	3.25E+00	3.03E+00	3.97E+00
CPCT02011006T	3.79E+01	2.09E+00	2.63E+00	2.68E+00	4.54E+00	4.23E+01
CPCT02040302T	1.29E+00	1.82E+00	1.99E+00	1.17E+00	1.52E+00	1.09E+00
CPCT02011015T	5.47E+01	3.90E+00	4.07E+00	4.97E+00	4.67E+00	5.35E+01
DRUP01040009T	7.16E+00	1.76E+00	3.16E+00	2.22E+00	3.75E+00	7.99E+00
CPCT02011018T	1.42E+01	1.60E+00	1.49E+00	2.35E+00	2.18E+00	1.44E+01
CPCT02270045T	4.51E+00	1.00E+00	1.50E+00	2.93E+00	2.11E+00	2.90E+00
CPCT02120088T	7.76E-01	6.65E-01	1.05E+00	1.84E+00	1.87E+00	1.27E+00
CPCT02011022T	1.31E+00	9.33E-01	1.01E+00	3.18E+00	1.44E+00	2.36E+00
CPCT02010722T	3.45E+00	1.75E+00	1.64E+00	3.21E+00	2.35E+00	2.14E+00
CPCT02011021T	1.71E+00	1.79E+00	2.24E+00	3.81E+00	2.25E+00	2.57E+00
CPCT02011019T	2.72E+00	1.41E+00	1.45E+00	2.51E+00	2.16E+00	1.58E+00
CPCT02011008T	2.78E+00	1.21E+00	1.06E+00	1.91E+00	1.14E+00	1.89E+00
CPCT02011017T	8.92E+00	1.94E+00	2.21E+00	2.03E+00	2.23E+00	9.38E+00
DRUP01010116T	1.83E+01	2.59E+00	2.44E+00	4.48E+00	4.91E+00	1.81E+01
CPCT02011029T	1.73E+00	1.79E+00	1.95E+00	1.96E+00	1.85E+00	1.30E+00
CPCT02020887T	1.24E+00	4.82E-01	7.37E-01	1.74E+00	1.49E+00	1.00E+00
CPCT02040214T	8.01E+00	1.51E+00	1.71E+00	1.74E+00	2.14E+00	7.80E+00
CPCT02190052T	1.46E+01	1.63E+00	2.20E+00	2.49E+00	4.10E+00	1.54E+01
CPCT02010699T	4.29E+00	1.51E+00	1.36E+00	2.94E+00	2.88E+00	4.98E+00
CPCT02040213T	3.46E+00	1.54E+00	1.68E+00	2.40E+00	2.32E+00	2.38E+00
CPCT02070276T	3.55E+00	1.21E+00	1.40E-01	3.81E+00	2.72E+00	2.22E+00
CPCT02040208T	7.60E-01	8.44E-01	1.26E+00	1.26E+00	1.75E+00	7.37E-01
DRUP01040010T	2.31E+01	1.90E+00	2.12E+00	2.42E+00	2.37E+00	2.50E+01
CPCT02040315T	1.24E+01	7.76E-01	1.37E+00	2.05E+00	2.12E+00	1.21E+01
CPCT02040313T	2.66E+00	1.47E+00	1.12E+00	2.27E+00	1.99E+00	1.58E+00
CPCT02040312T	1.86E+00	7.35E-01	1.64E+00	1.78E+00	1.35E+00	1.27E+00
CPCT02010727T	7.07E+00	3.96E+00	4.72E+00	2.49E+00	3.13E+00	5.92E+00
CPCT02010728T	2.27E+00	1.32E+00	1.34E+00	3.69E+00	3.06E+00	3.35E+00
CPCT02011031T	2.45E+00	1.83E+00	1.70E+00	3.19E+00	1.96E+00	1.72E+00
CPCT02011035T	6.15E+00	8.28E-01	1.75E+00	2.23E+00	2.18E+00	5.41E+00
CPCT02011038T	5.84E-01	7.48E-02	2.93E-01	7.69E-01	7.81E-01	5.97E-01
CPCT02010927T	2.51E+00	1.56E+00	2.21E+00	2.67E+00	1.90E+00	1.74E+00
CPCT02070447T	1.27E+00	1.72E+00	2.49E+00	2.11E+00	1.83E+00	1.38E+00
DRUP01020043T	1.08E+00	4.30E-01	7.88E-01	1.78E+00	1.37E+00	1.43E+00
DRUP01270007T	1.44E+00	1.25E+00	1.85E+00	3.12E+00	2.08E+00	1.79E+00
CPCT02011040T	1.34E+00	2.33E-01	9.12E-01	1.78E+00	1.53E+00	1.04E+00
CPCT02011032T	2.09E+00	1.18E+00	8.94E-01	3.21E+00	2.01E+00	1.36E+00
CPCT02010738T	1.11E+01	2.64E+00	2.72E+00	2.25E+00	3.13E+00	1.05E+01
CPCT02011044T	3.94E+00	1.20E+00	1.47E+00	2.00E+00	1.46E+00	2.55E+00
CPCT02011036T	3.58E+00	2.06E+00	2.88E+00	5.47E+00	2.58E+00	3.46E+00
CPCT02020906T	3.19E+00	6.08E+00	4.94E+00	7.60E+00	3.13E+00	4.89E+00
CPCT02011046T	2.25E+00	8.33E-01	1.47E+00	2.74E+00	1.42E+00	1.65E+00
CPCT02011047T	1.33E+00	1.45E+00	1.34E+00	2.04E+00	1.56E+00	1.51E+00
CPCT02011050T	7.00E+00	3.53E+01	2.96E+01	6.88E+00	0.00E+00	5.67E+01
CPCT02390011T	2.25E+00	1.32E+00	1.39E+00	3.54E+00	2.82E+00	1.52E+00
CPCT02080188T	2.77E+01	2.70E+00	3.28E+00	3.40E+00	3.45E+00	2.95E+01
CPCT02020912T	4.20E+00	1.17E+00	1.48E+00	2.45E+00	1.96E+00	3.36E+00
CPCT02120100T	1.15E+00	7.38E-01	8.63E-01	2.71E+00	2.06E+00	1.65E+00
CPCT02011053T	5.24E+00	1.46E+00	2.30E+00	2.30E+00	1.98E+00	4.15E+00
CPCT02011055T	1.60E+01	1.74E+00	1.88E+00	2.76E+00	3.35E+00	1.64E+01
DRUP01010119T	1.78E+00	8.62E-01	1.26E+00	3.59E+00	2.06E+00	2.18E+00
DRUP01010116TII	1.90E+01	2.85E+00	2.76E+00	5.58E+00	5.27E+00	1.82E+01
CPCT02040317T	3.48E+00	1.58E+00	1.99E+00	2.10E+00	2.00E+00	2.54E+00
CPCT02040320T	6.17E+00	1.80E+00	2.53E+00	2.34E+00	2.20E+00	6.27E+00
CPCT02010955T	2.10E+00	3.15E+00	3.06E+00	2.86E+00	2.44E+00	2.31E+00
CPCT02011057T	2.64E+00	2.03E+00	2.86E+00	2.90E+00	2.18E+00	1.87E+00
CPCT02011059T	1.20E+00	4.88E-01	1.12E+00	2.29E+00	1.80E+00	1.59E+00
CPCT02011052T	1.33E+01	1.94E+00	2.38E+00	3.27E+00	3.44E+00	1.31E+01
CPCT02011056T	1.87E+00	1.64E+00	2.18E+00	3.90E+00	1.88E+00	4.00E+00
CPCT02270046T	4.67E+00	1.53E+00	2.09E+00	1.71E+00	2.48E+00	4.26E+00
CPCT02011042T	1.18E+00	7.47E-01	1.02E+00	2.29E+00	1.43E+00	1.62E+00
CPCT02100145T	6.47E+00	1.14E+00	1.80E+00	3.26E+00	2.15E+00	4.70E+00
CPCT02130173T	1.96E+00	2.79E+00	1.99E+00	6.63E+00	2.76E+00	5.32E+00
CPCT02011067T	1.69E+00	1.52E+00	2.08E+00	2.51E+00	2.34E+00	1.41E+00
CPCT02190029T	1.64E+00	2.28E+00	2.35E+00	2.84E+00	2.40E+00	2.28E+00
CPCT02020925T	1.92E+01	2.01E+00	2.24E+00	2.66E+00	1.79E+00	1.79E+01
CPCT02011051T	1.38E+00	1.08E+00	1.68E+00	2.12E+00	2.07E+00	1.33E+00
DRUP01010066T	2.41E+00	1.64E+00	1.60E+00	2.21E+00	3.13E+00	1.34E+00
CPCT02011065T	2.41E+00	1.26E+00	2.00E+00	3.35E+00	2.28E+00	1.89E+00
CPCT02011080T	9.71E-01	7.88E-01	9.91E-01	1.14E+00	1.41E+00	9.02E-01
CPCT02010741T	2.11E+00	1.27E+00	1.79E+00	2.46E+00	2.18E+00	1.56E+00
CPCT02011082T	5.72E+00	2.57E+00	2.08E+00	4.10E+00	2.14E+00	2.14E+00
CPCT02011079T	2.85E+01	3.55E+00	2.60E+00	4.39E+00	3.35E+00	2.54E+01
CPCT02011077T	6.98E-01	6.26E-01	1.44E+00	1.14E+00	1.29E+00	8.91E-01
CPCT02270047T	3.99E+00	1.56E+00	1.75E+00	2.38E+00	2.35E+00	3.21E+00
CPCT02410018T	8.97E+00	1.52E+00	1.69E+00	2.47E+00	2.25E+00	9.64E+00
CPCT02011074T	3.16E+00	1.39E+00	2.18E+00	2.28E+00	1.55E+00	1.78E+00
CPCT02011089T	1.60E+00	1.33E+00	2.45E+00	3.19E+00	2.32E+00	2.51E+00
CPCT02011086T	3.12E+00	2.08E+00	2.12E+00	4.23E+00	2.48E+00	2.72E+00
CPCT02011088T	1.65E+01	2.32E+00	2.58E+00	3.23E+00	3.34E+00	1.64E+01
CPCT02011087T	8.68E+00	1.99E+00	2.29E+00	1.67E+00	2.02E+00	9.75E+00
CPCT02020671T	5.77E+01	4.45E+00	3.38E+00	5.09E+00	3.56E+00	6.06E+01
CPCT02011071T	1.59E+00	1.13E+00	1.88E+00	1.99E+00	1.71E+00	1.24E+00
CPCT02040216T	9.35E-01	1.19E+00	1.57E+00	2.02E+00	1.89E+00	1.13E+00
CPCT02140057T	4.93E+00	2.20E+00	1.94E+00	3.79E+00	2.90E+00	4.36E+00
CPCT02040221T	3.65E+00	2.31E+00	1.88E+00	3.26E+00	2.32E+00	1.94E+00
WIDE01010002T	8.93E+00	1.31E+00	2.73E+00	3.16E+00	3.14E+00	8.13E+00
CPCT02010500T	1.49E+00	2.27E+00	2.29E+00	2.05E+00	1.90E+00	1.85E+00
CPCT02010966TII	1.89E+00	8.16E-01	1.86E+00	3.02E+00	2.99E+00	1.84E+00
CPCT02010942TII	2.50E+00	1.42E+00	1.96E+00	3.01E+00	2.39E+00	1.61E+00
WIDE01010003T	6.03E-01	1.32E+00	1.17E+00	2.58E+00	1.56E+00	2.38E+00
CPCT02190031T	2.09E+00	1.66E+00	1.63E+00	2.95E+00	1.91E+00	1.77E+00
CPCT02011093T	1.04E+00	9.84E-01	1.24E+00	1.58E+00	1.41E+00	1.04E+00
CPCT02011097T	3.68E+00	1.80E+00	2.53E+00	3.17E+00	2.78E+00	1.94E+00
DRUP01060011T	1.65E+00	1.12E+00	1.34E+00	2.10E+00	1.76E+00	1.03E+00
CPCT02011069T	8.84E+00	1.46E+00	1.47E+00	2.92E+00	2.50E+00	7.40E+00
DRUP01060014T	9.63E-01	8.58E-01	1.46E+00	2.23E+00	2.05E+00	1.63E+00
DRUP01010064T	1.66E+00	8.55E-01	1.57E+00	1.98E+00	2.14E+00	1.33E+00
CPCT02120107T	3.86E+00	1.34E+00	1.43E+00	2.75E+00	1.86E+00	2.22E+00
CPCT02011102T	1.27E+00	1.50E+00	1.90E+00	1.92E+00	1.23E+00	1.47E+00
CPCT02040330T	5.60E+00	1.49E+00	1.70E+00	2.18E+00	2.16E+00	5.53E+00
CPCT02040299TII	6.41E+00	2.61E+00	2.53E+00	3.46E+00	3.49E+00	5.46E+00
WIDE01010034T	8.43E-01	5.35E-01	1.07E+00	1.44E+00	1.37E+00	7.85E-01
CPCT02040332T	4.08E+00	1.27E+00	1.56E+00	2.94E+00	2.54E+00	3.92E+00
CPCT02230086T	5.54E+00	2.26E+01	2.08E+01	4.52E+00	4.84E+00	6.78E+00
CPCT02011070T	1.47E+00	1.44E+00	1.89E+00	3.05E+00	1.88E+00	2.07E+00
WIDE01010026T	2.77E+00	2.17E+00	3.03E+00	2.87E+00	2.59E+00	2.27E+00
CPCT02390020T	2.81E+00	1.60E+00	2.06E+00	1.70E+00	2.27E+00	1.19E+00
CPCT02011106T	2.19E+00	1.29E+00	1.44E+00	1.97E+00	1.66E+00	1.60E+00
CPCT02410019T	2.06E+01	2.45E+00	1.67E+00	7.17E+00	1.99E+00	1.42E+01
CPCT02270022T	2.67E+00	1.61E+00	2.05E+00	2.22E+00	2.29E+00	2.08E+00
CPCT02011040TII	1.05E+00	3.26E-01	1.05E+00	1.94E+00	1.34E+00	1.36E+00
CPCT02010760T	1.72E+01	1.73E+00	2.68E+00	2.04E+00	2.69E+00	1.78E+01
WIDE01010057T	9.28E-01	8.44E-01	1.45E+00	2.27E+00	1.21E+00	1.95E+00
WIDE01010065T	1.20E+01	1.88E+00	2.98E+00	3.04E+00	2.64E+00	1.12E+01
CPCT02020964T	5.22E+00	1.80E+00	2.03E+00	3.84E+00	2.98E+00	4.34E+00
CPCT02050321T	2.07E+00	1.41E+00	1.89E+00	3.21E+00	2.44E+00	2.85E+00
CPCT02010779T	1.76E+00	1.63E+00	1.70E+00	3.07E+00	2.51E+00	2.46E+00
CPCT02011105T	6.42E+00	1.67E+00	1.97E+00	2.63E+00	2.69E+00	5.09E+00
CPCT02011107T	1.61E+01	1.91E+00	2.32E+00	1.82E+00	2.04E+00	1.60E+01
WIDE01010615T	1.41E+00	1.16E+00	1.64E+00	2.08E+00	1.76E+00	1.12E+00
WIDE01010130TII	1.11E+00	5.21E-01	7.26E-01	1.27E+00	1.26E+00	8.09E-01
WIDE01010041T	3.41E+00	1.64E+00	1.58E+00	2.46E+00	2.26E+00	3.04E+00
CPCT02040225T	1.23E+01	1.63E+00	2.01E+00	2.42E+00	3.25E+00	1.29E+01
WIDE01010058T	1.83E+00	1.56E+00	2.35E+00	3.24E+00	1.78E+00	3.20E+00
WIDE01010083T	5.42E+00	1.30E+00	1.29E+00	1.86E+00	1.43E+00	4.54E+00
CPCT02040234T	3.28E+00	1.72E+00	1.60E+00	2.57E+00	2.41E+00	2.03E+00
CPCT02011089TII	1.79E+00	1.22E+00	1.60E+00	2.39E+00	2.43E+00	1.72E+00
CPCT02010781T	5.54E+00	1.87E+00	1.58E+00	2.31E+00	2.54E+00	4.04E+00
WIDE01010088T	7.83E+00	1.06E+00	1.24E+00	2.30E+00	2.30E+00	7.94E+00
WIDE01010081T	1.35E+00	1.17E+00	1.86E+00	2.38E+00	1.94E+00	1.54E+00
DRUP01010078T	5.41E+01	3.20E+00	3.39E+00	3.25E+00	4.02E+00	5.76E+01
WIDE01010079T	1.14E+00	1.04E+00	1.11E+00	1.52E+00	1.38E+00	1.01E+00
WIDE01010089T	1.77E+00	1.16E+00	1.58E+00	2.83E+00	1.67E+00	1.69E+00
WIDE01010082T	2.81E+00	2.00E+00	1.88E+00	3.26E+00	1.77E+00	2.74E+00
WIDE01010075T	3.21E+00	9.91E+00	9.79E+00	3.51E+00	3.43E+00	9.48E-01
CPCT02270049T	2.40E+00	1.73E+00	2.34E+00	3.25E+00	2.25E+00	2.03E+00
WIDE01010099T	9.26E-01	8.63E-01	1.27E+00	1.81E+00	1.08E+00	1.29E+00
CPCT02040341T	1.48E+00	7.94E-01	1.22E+00	1.48E+00	1.19E+00	1.08E+00
WIDE01010104T	1.61E+01	1.27E+00	2.01E+00	2.20E+00	2.20E+00	1.66E+01
WIDE01010090T	9.04E-01	9.73E-01	1.59E+00	1.81E+00	1.46E+00	1.18E+00
CPCT02040338T	8.55E-01	5.44E-01	7.18E-01	1.32E+00	1.20E+00	8.35E-01
WIDE01010105T	7.38E+00	1.28E+00	2.07E+00	1.55E+00	1.77E+00	7.82E+00
CPCT02040340T	4.98E+00	1.24E+00	1.41E+00	4.12E+00	3.14E+00	3.88E+00
CPCT02100156T	4.09E+00	1.65E+00	2.54E+00	1.96E+00	2.35E+00	3.56E+00
WIDE01010115T	5.08E+00	1.07E+00	2.26E+00	2.62E+00	1.84E+00	4.30E+00
WIDE01010122T	1.25E+01	2.08E+00	2.35E+00	3.63E+00	2.80E+00	1.09E+01
CPCT02100149T	1.27E+01	1.30E+00	1.78E+00	2.98E+00	2.96E+00	1.28E+01
WIDE01010121T	2.09E+00	1.29E+00	1.34E+00	2.38E+00	2.13E+00	1.85E+00
CPCT02010776T	8.29E-01	5.56E-01	1.16E+00	1.78E+00	1.77E+00	1.15E+00
CPCT02050339T	4.00E+00	1.66E+00	1.85E+00	3.44E+00	3.21E+00	4.49E+00
CPCT02050439T	5.86E-01	7.50E+00	7.36E+00	1.87E+00	1.76E+00	7.32E-01
WIDE01010130T	1.52E+00	1.02E+00	1.30E+00	2.06E+00	1.64E+00	1.31E+00
WIDE01010134T	2.28E+00	1.76E+00	2.27E+00	4.14E+00	2.37E+00	3.02E+00
WIDE01010139T	5.17E+01	3.49E+00	3.37E+00	2.97E+00	4.70E+00	5.48E+01
CPCT02050344T	1.87E+00	7.00E-01	1.14E+00	2.37E+00	2.41E+00	1.61E+00
WIDE01010192T	9.92E-01	6.55E-01	8.43E-01	1.30E+00	1.16E+00	7.60E-01
WIDE01010005T	1.75E+00	1.32E+00	1.73E+00	2.55E+00	1.88E+00	1.32E+00
CPCT02011068T	1.23E+00	1.74E+00	2.27E+00	2.10E+00	1.90E+00	2.29E+00
WIDE01010151T	1.35E+00	9.35E-01	1.51E+00	2.43E+00	1.65E+00	1.73E+00
CPCT02050346T	3.53E+00	1.07E+00	1.43E+00	2.19E+00	2.75E+00	3.09E+00
CPCT02160045T	3.90E+00	1.92E+00	3.08E+00	3.44E+00	3.90E+00	2.67E+00
WIDE01010189T	4.03E+00	1.73E+00	2.53E+00	2.93E+00	2.35E+00	3.34E+00
CPCT02040215T	6.80E-01	7.56E-01	1.21E+00	1.68E+00	1.91E+00	1.10E+00
WIDE01010176T	1.74E+00	1.06E+00	1.59E+00	2.32E+00	2.28E+00	1.52E+00
WIDE01010175T	7.83E-02	4.94E-01	7.48E-01	7.23E-01	8.32E-01	6.42E-01
WIDE01010188T	6.17E+00	2.32E+00	2.79E+00	1.76E+00	1.84E+00	5.91E+00
CPCT02370019T	2.12E+00	1.61E+00	2.35E+00	2.96E+00	2.81E+00	2.15E+00
CPCT02010802T	1.84E+00	1.03E+00	1.67E+00	2.15E+00	2.13E+00	1.38E+00
CPCT02010807T	4.90E+00	1.85E+00	2.56E+00	1.87E+00	2.09E+00	4.12E+00
WIDE01010224T	2.08E+01	2.13E+00	1.93E+00	2.74E+00	2.88E+00	2.12E+01
CPCT02070320T	5.21E+00	1.47E+00	1.71E+00	2.74E+00	2.23E+00	3.81E+00
WIDE01010217T	1.74E+01	1.75E+00	2.24E+00	3.64E+00	3.14E+00	1.57E+01
