Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
SP116531	35	0	0	4	19	0	1	7	3	4	0	0	5	0	0	17	0	3	0	0
SP116593	3	0	1	4	27	7	0	0	4	5	0	7	0	0	0	0	0	0	4	0
SP116487	5	2	0	1	3	0	4	0	0	0	0	0	2	0	4	3	0	0	0	6
SP116456	2	0	0	2	0	10	0	0	10	3	0	0	1	0	0	2	13	4	0	2
SP116472	37	12	3	44	25	0	27	0	5	3	0	27	4	0	0	0	12	13	9	18
SP116518	100	7	3	115	91	34	7	0	34	5	0	0	11	60	41	0	2	21	16	20
SP116412	23	3	0	22	15	31	0	0	0	5	0	0	3	0	0	0	0	1	0	0
SP116534	9	8	0	13	0	19	13	0	11	4	0	0	0	0	5	0	1	6	0	0
SP116596	20	55	0	6	5	127	18	27	22	32	0	32	12	0	0	14	6	0	2	20
SP116490	20	0	0	39	41	0	14	0	0	5	0	20	2	8	0	0	0	3	5	0
SP116459	30	12	1	25	16	41	6	12	16	3	0	0	8	0	7	0	0	13	2	9
SP116475	31	0	0	18	15	20	0	14	0	2	0	7	0	0	0	0	1	5	0	0
SP116520	20	7	0	29	37	67	6	30	10	10	0	18	0	0	0	0	0	0	1	17
SP116431	50	14	4	23	41	89	1	0	8	13	0	17	15	0	0	3	6	0	0	0
SP116582	98	35	0	43	47	11	29	0	39	6	0	0	6	0	0	18	10	9	18	24
SP116599	36	0	0	45	2	33	0	0	15	6	0	0	5	0	13	0	0	0	4	0
SP116478	21	0	1	26	51	28	2	0	0	1	0	0	2	0	10	0	4	2	2	19
SP116462	24	2	0	13	6	0	1	13	5	2	0	11	2	0	0	0	0	3	4	16
SP116523	39	8	0	21	0	23	4	8	1	2	0	0	0	0	7	7	1	0	0	6
SP116434	5	5	0	1	0	0	0	11	0	1	0	0	0	0	0	0	0	0	4	0
SP122725	66	20	0	38	12	42	13	4	23	4	0	0	28	0	21	0	0	16	6	2
SP122476	16	16	6	12	26	80	24	2	17	20	0	0	5	0	12	14	0	2	2	25
SP122372	0	80	0	0	34	16	4	118	2	26	0	0	4	0	0	0	0	0	3	0
SP122489	30	0	1	19	17	41	4	20	30	6	0	0	5	0	0	0	7	1	0	0
SP122560	38	15	0	16	7	24	7	9	0	1	0	7	3	0	0	0	8	0	20	28
SP122590	12	16	0	19	31	44	3	0	12	5	0	27	5	0	0	0	0	0	6	13
SP122714	12	6	2	6	15	29	5	19	9	1	0	24	2	0	4	0	2	9	3	0
SP121870	45	0	1	44	35	0	7	6	33	7	0	9	9	0	14	4	2	10	0	0
SP123010	62	18	1	13	22	0	6	13	27	1	0	25	11	0	9	21	1	35	3	10
SP121865	16	22	2	26	32	13	3	18	23	10	0	38	7	0	0	1	0	0	3	0
SP122676	120	7	4	33	47	58	12	0	0	14	0	28	7	0	17	2	1	0	4	17
SP122412	18	11	4	4	18	0	13	46	6	3	0	33	3	0	9	6	0	6	7	1
SP122392	118	49	2	58	84	69	132	0	50	13	2	29	29	0	0	22	2	57	41	3
SP122634	23	21	0	17	18	26	9	0	27	7	0	0	11	11	0	6	7	14	4	16
SP122702	25	0	6	18	47	15	7	16	34	28	0	9	11	9	2	3	3	0	1	42
SP121828	27	13	2	4	27	33	12	5	0	27	0	0	2	0	0	0	0	18	3	36
SP121783	6	30	0	8	29	25	12	17	0	6	0	21	4	0	0	0	0	0	0	84
SP121774	39	41	0	30	96	70	11	15	1	12	0	0	13	0	16	0	0	17	6	82
SP121790	13	10	1	18	57	13	10	0	27	6	0	0	1	1	0	5	5	5	3	56
SP121859	21	1	0	15	21	41	9	19	17	17	0	0	6	8	3	7	2	1	0	42
SP121808	10	8	0	3	2	0	4	2	42	11	12	0	4	0	3	0	1	9	0	21
SP121781	45	39	1	52	129	72	14	69	11	27	0	0	10	0	0	0	2	64	13	6
SP121763	13	27	0	6	2	44	13	0	22	0	1	0	5	0	2	2	0	6	1	17
SP121811	15	26	0	3	13	32	29	0	10	8	0	0	0	0	0	0	6	14	16	29
SP121852	15	33	0	17	55	0	13	0	16	11	10	16	2	33	0	5	6	0	6	17
SP122361	53	15	2	153	42	70	13	37	29	11	0	0	41	61	0	0	0	47	8	107
SP121837	6	20	1	6	19	9	8	25	14	5	0	0	5	0	0	4	4	8	14	6
SP121824	0	17	0	0	15	11	11	0	33	2	0	0	3	0	0	0	2	9	1	13
SP121841	4	6	1	16	21	12	0	3	19	5	0	7	3	0	0	0	0	1	3	15
SP121831	29	14	3	21	21	13	6	0	0	1	0	0	0	0	0	0	0	0	5	107
SP121761	57	20	2	19	97	50	13	9	26	13	0	32	6	0	0	0	1	9	0	30
SP121816	19	12	1	17	51	42	6	8	23	15	0	27	7	0	0	0	3	0	6	31
SP121861	1	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	6	0
SP121847	25	24	1	17	69	0	11	0	29	8	0	26	9	9	0	0	0	0	0	17
DRUP01010001T	58	41	15	25	61	27	37	112	0	34	16	0	37	0	9	20	4	59	3	0
CPCT02010424T	64	109	21	16	58	85	19	21	11	54	9	38	25	82	0	14	13	0	12	0
CPCT02010349T	8	12	3	3	16	3	4	24	0	11	11	14	11	1	0	3	2	5	9	4
CPCT02020325T	33	2	47	13	0	21	10	13	16	7	52	0	22	68	0	10	16	5	6	0
CPCT02030246T	33	17	46	25	38	0	22	0	67	6	10	28	12	10	0	4	12	14	5	11
CPCT02070010T	74	0	32	26	30	0	12	25	10	12	24	6	6	0	0	19	8	11	2	0
CPCT02010370T	9	37	15	24	40	40	12	0	2	0	21	0	1	0	0	13	4	0	35	0
CPCT02010369T	137	134	52	55	80	18	60	34	94	31	73	0	61	0	1	57	10	0	55	14
CPCT02070013T	79	192	56	66	39	92	49	134	51	39	15	20	9	19	0	2	6	10	17	0
CPCT02060018T	55	0	40	7	23	4	7	0	45	6	8	0	8	0	25	17	15	8	11	0
CPCT02060022T	58	13	39	21	3	33	6	12	31	20	1	10	13	0	29	0	5	21	9	0
CPCT02070009T	57	32	71	37	63	23	18	0	26	10	60	37	16	110	0	5	7	9	0	0
CPCT02010398T	34	199	102	50	28	0	30	40	24	37	0	0	44	0	11	11	25	17	20	19
CPCT02010408T	45	6	48	9	0	8	16	23	6	7	44	74	12	0	15	8	1	28	18	16
CPCT02030246TII	40	10	17	24	44	29	16	5	44	12	8	26	16	48	0	9	8	12	11	6
CPCT02010386T	148	35	42	70	71	55	8	13	15	9	0	0	4	0	88	14	9	3	10	21
CPCT02020309T	134	22	138	43	45	0	6	3	20	6	6	59	17	0	24	17	19	9	9	0
CPCT02080045T	68	294	17	95	99	16	107	242	97	56	37	25	39	0	18	0	15	0	4	31
CPCT02020398T	19	24	17	23	8	3	21	0	0	0	40	0	11	27	2	0	4	30	23	14
CPCT02010392T	6	39	90	6	2	0	0	24	12	13	0	8	7	0	0	22	0	15	8	12
CPCT02090003T	101	13	53	16	25	33	18	0	0	9	47	0	0	0	13	2	14	17	1	0
CPCT02060274T	59	14	34	64	0	35	34	0	43	17	9	0	1	127	3	71	6	0	15	8
CPCT02020650T	82	155	66	14	10	72	7	102	127	16	1	0	24	0	27	0	4	0	12	11
CPCT02080181T	54	9	39	17	54	0	5	38	17	22	3	1	18	0	3	45	10	22	2	24
DRUP01340015T	15	0	61	7	16	32	11	0	4	8	22	0	8	79	49	12	327	0	9	0
CPCT02070436T	99	153	110	197	107	80	1374	104	13	37	40	54	25	96	7	0	17	5	245	36
CPCT02050225TII	66	2	47	33	13	0	11	1	35	13	56	17	26	0	13	8	1	27	13	0
DRUP01070031T	154	0	39	11	11	5	4	1	21	7	18	34	1	0	36	13	13	5	0	2
CPCT02070278T	8	0	42	7	6	0	6	37	0	6	0	16	0	68	0	9	9	10	0	0
CPCT02010732T	80	23	65	23	8	59	26	0	0	10	27	0	10	94	33	0	1	28	13	0
CPCT02060181T	31	19	33	46	19	6	0	9	27	9	47	17	10	0	40	0	14	4	8	9
CPCT02080175T	90	39	64	25	1	62	11	31	44	12	30	56	4	0	1	8	5	2	12	18
CPCT02020903T	15	0	25	28	0	37	23	0	0	15	36	45	28	0	16	0	12	21	5	9
CPCT02070441T	82	7	22	26	25	0	7	0	18	16	27	0	14	34	20	12	15	10	18	0
CPCT02080181TII	53	10	24	24	52	0	0	42	24	17	30	49	12	0	20	13	127	15	3	22
CPCT02070290T	55	13	55	33	66	1	8	56	0	33	16	16	10	64	0	20	11	2	17	30
DRUP01090011T	89	7	113	0	1	49	20	15	0	1	3	52	5	0	2	0	23	10	0	15
CPCT02080297T	38	27	12	26	54	56	4	0	40	10	0	21	2	0	21	8	18	0	1	8
CPCT02010680T	24	13	58	19	17	28	0	14	14	11	21	56	2	0	2	0	9	6	5	4
CPCT02090064T	48	3	8	26	0	27	14	0	26	11	20	0	5	28	0	0	16	14	10	4
CPCT02020937T	103	3	22	24	0	38	0	1	5	6	71	9	6	0	28	10	0	13	0	0
CPCT02090065T	83	17	28	34	40	0	14	41	8	9	23	29	7	0	45	9	18	15	1	8
CPCT02060191T	106	180	59	83	52	12	59	152	101	20	6	0	9	0	27	0	10	0	31	1
CPCT02060192T	4	30	81	6	6	23	4	0	14	0	0	40	14	16	9	27	6	7	3	21
CPCT02011090T	22	2	11	7	17	0	0	33	4	0	23	13	18	0	0	13	15	0	5	0
CPCT02070463T	47	44	22	15	28	0	61	0	15	12	0	13	15	0	20	11	12	11	13	0
CPCT02011094T	13	0	13	2	14	0	5	4	4	4	15	6	7	0	6	27	4	31	7	0
CPCT02030458T	28	30	49	2	23	0	6	20	0	14	21	0	11	0	3	41	1	11	15	3
CPCT02060282T	32	0	6	8	0	14	0	5	7	8	15	0	5	0	15	0	14	6	11	0
DRUP01090012T	120	0	69	15	0	28	6	0	17	4	39	22	8	40	6	21	18	0	15	7
CPCT02090042T	46	17	31	3	9	18	6	55	0	9	47	25	15	7	0	0	2	8	11	1
CPCT02340078T	13	5	44	2	0	15	3	6	11	0	9	0	1	0	11	0	15	15	3	0
WIDE01010040T	36	254	8	34	15	34	70	121	89	47	34	51	37	0	13	0	0	17	0	32
CPCT02020683T	74	443	145	53	17	63	97	265	74	48	0	0	36	0	23	0	4	17	11	0
CPCT02020691T	104	77	106	80	38	64	35	43	55	25	42	0	14	11	43	22	8	0	27	30
DRUP01010077T	59	23	33	5	9	49	15	1	0	6	46	0	11	119	23	0	8	17	5	0
DRUP01050021T	425	443	148	972	151	88	150	0	4	532	145	206	97	195	0	0	148	77	49	0
CPCT02080206T	21	8	39	8	4	21	8	0	17	2	31	2	7	16	0	0	4	7	0	0
CPCT02060292T	105	170	20	24	27	20	54	90	48	12	2	0	11	0	30	0	9	0	0	21
CPCT02060290T	10	6	12	10	0	38	4	0	0	2	14	41	6	0	11	0	4	4	4	0
CPCT02090044T	66	122	79	37	143	34	29	0	84	459	46	0	7	0	0	94	66	0	14	27
WIDE01010138T	69	51	48	23	32	0	35	26	7	8	37	0	1	7	0	3	25	0	96	0
CPCT02130062T	35	34	68	36	61	3	27	29	33	3	2	0	0	53	22	56	15	0	10	0
WIDE01010160T	122	55	36	83	3	65	17	31	13	6	13	44	3	0	40	22	26	0	1	11
CPCT02020706T	0	34	85	1	0	5	14	0	0	7	21	2	2	16	2	0	0	3	17	0
CPCT02070313T	0	12	43	26	0	10	6	0	24	0	39	14	16	103	6	0	1	1	1	0
WIDE01010187T	51	178	22	29	23	129	35	241	52	31	6	49	12	0	3	5	9	0	20	0
WIDE01010169T	267	39	18	130	121	29	36	0	61	43	82	0	33	1	71	18	7	14	0	30
CPCT02100161T	339	306	62	127	155	72	64	343	24	48	13	0	34	0	143	64	19	13	0	0
CPCT02070317T	103	0	38	61	18	39	9	0	20	12	29	0	18	0	18	15	12	25	0	1
WIDE01010239T	139	0	31	29	0	14	17	5	26	4	67	37	11	0	0	0	11	7	8	3
WIDE01010233T	173	0	32	129	36	22	33	0	16	26	69	0	9	0	15	1	24	38	13	0
CPCT02070322T	31	23	70	10	40	0	10	0	32	6	13	10	4	18	11	13	3	19	2	0
WIDE01010262T	0	170	31	64	75	0	82	93	85	43	16	64	22	58	0	0	0	1	7	0
WIDE01010267T	124	5	21	79	40	16	8	7	3	21	41	14	22	0	77	24	8	37	0	0
WIDE01010293T	0	0	8	0	0	0	0	0	0	3	7	0	0	0	24	13	5	3	14	0
WIDE01010167T	16	14	15	3	2	17	0	27	0	9	31	66	1	0	0	0	6	0	0	7
CPCT02060211T	43	31	112	94	125	0	1	0	47	19	40	0	19	0	16	0	12	20	15	5
DRUP01080012T	45	428	362	117	111	3	124	168	125	63	0	0	43	91	15	38	18	3	24	50
WIDE01010356T	28	39	28	20	31	0	109	1	50	9	53	14	7	23	17	21	16	25	13	9
WIDE01010374T	22	140	3	23	38	0	40	0	11	7	0	29	12	5	0	6	13	0	0	0
WIDE01010393T	96	215	33	125	208	106	73	174	96	48	36	73	29	0	0	0	16	0	18	25
CPCT02090036T	235	18	56	173	0	17	18	0	18	3	0	0	0	0	123	0	7	0	0	0
CPCT02340018TII	56	187	178	73	39	229	215	0	45	24	26	37	5	0	0	60	20	9	47	0
CPCT02340088T	36	16	36	38	0	38	21	45	0	14	40	16	17	0	0	0	8	45	18	6
WIDE01010452T	135	12	29	14	12	23	13	0	64	6	0	52	3	0	29	0	8	9	2	0
CPCT02080227T	74	38	116	15	0	34	15	32	11	4	0	70	7	0	8	8	13	0	21	0
CPCT02060230T	233	26	53	11	38	0	0	30	35	12	26	0	0	0	10	0	1	24	15	1
CPCT02020750T	6	13	35	2	12	12	4	0	0	6	14	39	8	5	0	5	4	9	5	0
CPCT02060241T	26	16	48	43	3	5	2	17	0	6	11	0	20	6	27	22	0	4	17	2
CPCT02060245T	40	7	85	57	46	45	11	0	44	10	10	23	1	0	11	0	3	2	2	0
CPCT02070319T	33	26	75	20	49	16	17	24	35	19	13	33	13	0	13	0	14	9	7	20
CPCT02010856T	62	31	37	26	20	34	0	0	19	12	9	25	229	0	26	6	3	0	21	2
CPCT02090052T	37	0	41	72	79	60	0	0	9	40	0	0	14	0	77	52	13	0	0	0
CPCT02090053T	0	11	38	39	36	0	6	0	0	3	15	31	13	56	28	1	5	3	2	0
CPCT02070357T	237	208	87	309	381	360	215	87	73	52	30	0	30	0	64	0	8	0	112	0
CPCT02090057T	0	19	25	4	8	45	8	27	10	4	10	0	15	0	0	12	0	10	1	4
CPCT02270035T	95	14	40	24	0	42	1	0	15	4	57	28	5	0	24	26	0	2	5	19
CPCT02060254T	56	0	32	111	112	0	3	0	14	13	21	46	9	79	23	0	10	0	14	0
CPCT02070365T	29	7	22	23	15	0	3	63	0	2	5	0	3	0	21	30	8	9	15	4
CPCT02060258T	27	0	34	5	3	1	9	28	9	1	9	25	0	0	0	12	12	6	15	18
CPCT02080247T	74	43	78	38	42	0	7	4	21	7	102	65	14	0	4	2	18	56	5	0
CPCT02020794T	124	41	75	36	106	1	37	36	40	24	22	42	229	0	59	0	23	39	11	20
CPCT02020790T	29	0	42	12	37	5	8	81	7	14	0	51	0	0	18	0	4	22	0	4
CPCT02060253T	25	12	31	10	12	32	3	25	0	11	20	30	11	0	9	27	24	2	3	0
CPCT02020775T	45	5	30	23	11	2	0	9	24	5	11	14	5	0	26	39	8	26	1	16
CPCT02030513T	74	16	88	9	29	80	31	38	12	5	2	15	25	36	11	0	17	10	20	7
CPCT02380051T	16	9	40	24	3	16	5	0	0	6	6	0	4	0	61	0	11	11	6	4
CPCT02080248T	46	23	69	46	16	0	5	52	1	9	9	22	8	0	17	0	8	1	9	7
CPCT02070371T	8	88	50	51	0	52	18	24	2	22	18	0	3	0	21	0	3	10	11	14
CPCT02070366T	11	22	50	7	19	15	10	0	1	13	16	18	6	24	0	0	9	6	9	10
CPCT02050392T	8	45	76	21	7	23	4	0	46	8	11	0	13	64	0	6	2	21	5	0
CPCT02130147T	247	381	48	67	41	27	126	102	126	52	0	8	33	74	10	0	27	11	23	0
CPCT02020812T	49	2	28	28	10	6	19	0	6	7	30	0	7	46	3	0	12	0	0	23
CPCT02020820T	50	44	70	11	12	0	51	0	9	10	35	49	5	0	19	12	18	15	0	3
DRUP01090014T	194	7	60	123	42	34	5	26	0	20	4	0	5	0	30	76	14	0	20	35
CPCT02060240T	114	62	50	34	41	0	12	0	55	17	45	0	24	38	9	0	24	24	20	0
DRUP01060024T	281	207	35	49	36	31	93	43	0	27	81	65	8	96	29	0	15	0	1	5
CPCT02020848T	0	11	38	0	0	44	20	69	0	27	7	0	15	0	0	34	9	1	0	0
CPCT02010648T	8	36	48	39	22	31	42	0	23	15	0	0	10	0	7	0	16	1	158	25
CPCT02060130T	28	24	47	29	8	3	21	57	25	12	4	32	23	58	0	0	18	24	11	5
CPCT02010649T	212	16	108	18	4	32	1	10	0	1	15	0	25	78	39	5	7	3	3	3
CPCT02060127T	73	0	49	17	39	0	8	0	19	7	21	17	5	100	0	0	9	10	0	21
CPCT02340106T	54	19	67	9	15	48	27	14	16	10	30	0	9	0	10	42	17	8	5	0
CPCT02150034T	161	64	41	83	80	31	28	80	92	30	7	0	5	134	0	0	18	1	27	0
CPCT02030415T	48	213	198	61	118	338	50	89	112	195	204	0	0	0	0	2	62	0	15	0
CPCT02060235T	32	19	3	5	5	0	2	0	18	5	58	31	15	12	0	20	14	12	0	16
CPCT02010625T	83	14	65	0	19	0	0	32	1	14	0	0	5	123	1	10	6	0	17	0
CPCT02060275T	64	9	42	55	21	10	4	2	0	6	17	19	10	0	71	0	12	0	7	0
CPCT02340026T	9	6	55	26	36	0	11	0	54	12	63	0	12	22	0	13	0	13	0	0
CPCT02090063T	60	51	12	18	8	0	5	11	34	9	1	37	6	0	15	14	3	8	14	0
CPCT02010549T	26	37	148	33	58	13	9	9	22	10	19	17	2	1	4	6	6	0	6	8
CPCT02060066T	27	24	20	11	8	15	13	26	0	11	12	0	12	0	13	19	10	8	0	6
CPCT02020450T	22	7	10	0	12	19	10	0	6	2	6	32	7	9	0	0	0	0	0	0
CPCT02010406TII	6	23	22	16	0	33	12	26	31	17	3	4	3	0	6	4	5	24	0	1
CPCT02050167T	58	20	22	31	13	39	12	0	18	17	0	0	22	0	11	6	12	15	0	4
CPCT02110036T	6	25	35	11	24	17	9	10	7	10	37	13	12	0	15	0	5	8	0	0
CPCT02010599T	40	1	25	45	24	0	17	12	18	3	26	0	8	0	17	19	2	25	5	0
CPCT02010595T	44	0	8	33	0	10	8	22	20	4	8	29	8	0	20	3	0	7	0	0
CPCT02100091T	54	196	52	14	130	80	260	327	256	95	0	0	48	0	0	56	49	0	45	0
CPCT02060104T	0	8	9	1	0	0	8	6	33	2	26	3	2	0	0	8	0	5	1	0
CPCT02010600T	122	12	29	16	9	0	4	8	15	4	46	0	15	0	15	33	20	31	20	36
CPCT02110040T	229	10	121	101	237	78	19	2	59	35	98	0	30	0	94	11	41	0	96	0
CPCT02340018T	53	210	114	77	78	147	298	0	49	25	48	16	12	0	5	13	23	23	21	0
CPCT02050225T	75	7	44	33	14	3	11	15	28	8	33	29	23	0	19	11	0	43	6	0
CPCT02040141T	78	68	148	11	15	5	4	0	1	10	20	10	16	0	7	29	21	4	4	6
CPCT02340020T	35	28	71	50	24	24	15	11	19	13	0	2	8	0	2	0	12	22	8	0
CPCT02080139T	2	29	93	2	0	2	4	8	17	3	3	0	5	0	0	0	8	5	4	4
CPCT02060061T	171	0	28	289	42	63	2	89	0	0	17	13	35	0	1	0	3	37	0	15
CPCT02070051T	52	96	57	13	8	10	0	40	0	11	0	4	6	0	8	1	15	10	17	0
CPCT02010408TII	45	16	27	9	0	16	20	24	4	3	39	65	14	0	14	8	13	25	13	13
CPCT02010429T	44	24	30	2	22	0	11	15	16	13	9	44	7	0	0	11	4	1	2	2
CPCT02020438T	33	41	24	33	66	41	78	21	0	15	17	55	36	0	0	0	10	58	0	21
CPCT02040072T	44	20	27	36	40	102	16	16	43	17	25	0	3	0	16	0	14	10	18	0
CPCT02020428T	171	14	0	6	0	0	3	0	30	6	39	0	7	0	0	31	16	4	4	0
CPCT02010494T	49	18	27	22	13	45	15	0	37	13	18	0	77	0	11	13	6	31	6	25
CPCT02070095T	86	26	20	41	107	0	25	12	0	13	41	27	15	8	0	0	6	0	0	2
DRUP01070006T	5	0	28	3	4	2	3	0	0	0	0	34	0	11	0	1	5	0	1	0
DRUP01070005T	68	19	37	38	68	21	24	0	36	10	42	59	19	55	23	7	15	6	9	7
CPCT02020465T	7	19	8	0	22	34	6	0	7	1	31	0	1	0	0	3	16	25	0	0
CPCT02030325T	103	0	28	26	17	63	1	0	54	7	19	24	12	0	36	19	10	0	14	0
CPCT02090011T	43	0	47	71	7	46	37	2	18	5	0	28	6	87	26	39	18	0	0	0
CPCT02060071T	173	78	46	30	4	53	39	43	4	7	0	22	14	31	45	10	2	25	20	10
DRUP01070010T	64	9	42	11	51	0	24	0	27	9	14	16	8	97	0	4	24	7	8	0
CPCT02070111T	4	5	39	9	0	2	5	23	2	0	0	64	11	0	0	0	0	14	3	3
CPCT02070098T	88	6	16	60	58	2	15	0	45	12	9	24	8	19	0	13	9	3	2	0
CPCT02090012T	52	5	10	52	88	71	13	0	41	14	24	0	119	0	14	12	13	0	3	18
DRUP01090001T	66	15	19	27	29	0	0	0	0	7	22	0	9	72	34	0	4	28	8	5
CPCT02070108T	15	26	40	27	25	70	12	21	0	24	0	22	0	6	0	5	2	13	7	8
CPCT02010548T	42	9	14	7	2	32	4	4	6	9	45	0	6	0	0	18	0	16	13	0
CPCT02090014T	133	3	21	43	25	30	18	0	16	13	20	19	14	9	33	70	5	16	18	0
CPCT02010559T	105	16	54	4	0	0	19	37	0	7	7	45	17	0	13	4	23	0	11	27
CPCT02080102T	109	27	55	73	31	27	32	20	16	23	0	0	35	0	0	189	22	15	15	0
CPCT02030422T	32	20	53	9	0	24	2	11	15	4	16	14	6	0	0	13	6	0	6	4
CPCT02070249T	104	249	31	22	36	72	89	202	117	48	46	0	23	13	1	54	15	0	5	0
DRUP01070029T	119	31	112	39	14	14	10	0	5	1	0	0	5	0	43	8	9	6	9	1
CPCT02070247T	13	31	66	0	0	34	0	9	0	6	16	1	13	0	21	12	15	11	15	0
DRUP01010053T	87	15	42	15	0	14	9	0	42	14	36	21	3	5	17	26	19	5	9	13
DRUP01100003T	72	343	460	21	161	57	371	379	247	110	0	0	53	0	6	93	63	0	52	0
CPCT02070257T	197	7	75	94	0	22	2	22	45	7	31	0	11	0	78	20	17	25	0	11
CPCT02340046T	10	34	102	5	23	23	4	4	23	9	1	0	10	0	9	14	8	1	9	1
DRUP01080008T	112	60	247	74	1	97	12	110	16	26	29	0	54	0	0	112	98	26	27	1
DRUP01340002T	0	22	69	23	34	0	15	10	53	12	35	0	6	31	0	0	13	13	0	0
CPCT02010715T	36	42	138	4	10	33	6	0	2	4	40	17	4	0	18	16	10	5	0	0
WIDE01010465T	64	4	14	10	0	0	4	0	0	4	73	35	27	0	0	24	8	17	0	1
WIDE01010487T	27	30	17	18	0	58	7	0	24	7	68	0	17	0	0	9	18	24	10	0
WIDE01010492T	14	3	17	42	64	9	1	0	17	17	77	13	13	19	0	5	9	11	15	8
WIDE01010497T	14	39	18	6	8	23	20	0	13	13	30	33	4	0	0	10	16	13	19	0
WIDE01010521T	215	124	31	130	107	61	69	65	43	60	10	4	46	114	26	8	6	26	30	34
WIDE01010519T	47	195	25	22	27	1	77	132	98	22	22	0	17	0	24	0	16	16	25	30
WIDE01010527T	0	0	16	0	8	18	7	0	0	6	0	6	0	0	0	8	3	4	2	0
