Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
SP116446	8.95E-02	0.00E+00	0.00E+00	9.46E-02	5.37E-02	9.86E-02	9.36E-02	8.70E-02	1.57E-01	0.00E+00	2.10E-01	1.44E-01	1.05E-01	9.77E-02	1.59E-01	1.32E-01	1.19E-01	0.00E+00	5.45E-02	1.63E-01
SP116419	2.64E-01	4.15E-01	0.00E+00	4.93E-01	1.24E+00	1.25E+00	2.82E-01	7.19E-01	1.03E+00	6.25E-01	2.32E-01	6.84E-01	2.05E-01	5.73E-01	4.62E-01	5.39E-01	1.02E-01	6.90E-01	4.24E-01	8.29E-01
SP116383	1.49E+00	2.50E+00	1.48E-01	1.67E+00	1.68E+00	1.95E+00	1.33E+00	2.88E+00	1.89E+00	1.06E+00	6.29E-01	1.54E+00	8.86E-01	1.51E+00	7.20E-01	1.20E+00	5.98E-01	1.40E+00	7.52E-01	4.43E-01
SP116385	1.03E+00	9.36E-01	0.00E+00	5.10E-01	7.18E-01	1.23E+00	6.75E-01	1.11E+00	8.37E-01	3.63E-01	2.68E-01	1.48E+00	6.01E-01	1.55E+00	1.03E+00	6.62E-01	3.85E-01	1.33E+00	8.87E-01	8.84E-01
SP116440	8.93E-01	7.80E-01	0.00E+00	5.25E-01	4.88E-01	8.12E-01	4.12E-01	1.37E+00	1.04E+00	5.70E-01	2.86E-01	1.28E+00	3.89E-01	1.65E+00	5.00E-01	1.08E+00	1.99E-01	1.21E+00	5.72E-01	7.07E-01
SP116450	1.81E+00	2.54E+00	1.43E-01	1.07E+00	1.59E+00	1.85E+00	3.80E-01	3.11E+00	1.90E+00	9.59E-01	5.41E-01	1.73E+00	8.13E-01	2.50E+00	1.02E+00	1.17E+00	9.99E-02	1.35E+00	1.29E+00	4.77E-01
SP116493	6.48E-01	1.15E-01	0.00E+00	2.77E-01	5.98E-01	7.72E-01	1.83E-01	4.29E-01	7.22E-01	2.72E-01	2.39E-01	5.24E-01	3.02E-01	6.48E-01	3.14E-01	5.61E-01	1.69E-01	4.69E-01	3.21E-01	2.17E-01
SP116391	4.63E-01	2.08E-01	0.00E+00	5.40E-01	6.66E-01	7.24E-01	2.14E-01	5.38E-01	5.85E-01	1.26E-01	2.68E-01	2.62E-01	8.65E-02	5.69E-01	2.02E-01	3.97E-01	1.11E-01	2.85E-01	2.41E-01	1.04E+00
SP116401	4.74E-01	5.80E-01	0.00E+00	1.84E-01	3.77E-01	5.30E-01	1.36E-01	6.43E-01	4.93E-01	3.59E-01	3.08E-01	4.25E-01	3.39E-01	5.57E-01	2.79E-01	3.44E-01	2.38E-01	4.40E-01	2.69E-01	2.75E-01
SP116409	1.06E+00	4.53E-01	0.00E+00	5.21E-01	7.16E-01	7.26E-01	2.56E-01	5.07E-01	6.42E-01	3.92E-01	1.78E-01	6.59E-01	5.64E-01	1.34E+00	5.31E-01	5.82E-01	3.44E-01	9.87E-01	5.06E-01	2.84E-01
SP116416	1.72E-01	1.27E-01	0.00E+00	2.28E-01	2.98E-01	6.06E-01	2.27E-01	3.96E-01	4.43E-01	1.56E-01	2.04E-01	1.75E-01	2.36E-01	2.92E-01	1.48E-01	4.43E-01	1.98E-01	2.39E-01	2.16E-01	1.77E-01
SP116424	1.82E-01	3.03E-01	0.00E+00	1.19E-01	2.65E-01	3.48E-01	1.70E-01	2.90E-01	2.50E-01	3.12E-01	7.09E-02	3.40E-01	2.77E-01	2.25E-01	1.20E-01	1.75E-01	0.00E+00	4.10E-01	2.88E-01	1.11E-01
SP116515	6.26E-02	9.25E-01	1.54E-01	3.94E-01	7.69E-01	8.80E-01	5.99E-01	1.20E+00	8.00E-01	4.45E-01	3.69E-01	4.84E-01	2.76E-01	2.88E-01	4.79E-01	3.92E-01	4.55E-02	3.50E-01	2.24E-01	3.04E-01
SP116499	5.83E-01	6.16E-01	3.27E-01	8.66E-01	1.65E+00	1.55E+00	5.34E-01	4.31E-01	6.62E-01	3.57E-01	5.95E-01	5.90E-01	1.59E-01	8.89E-01	3.87E-01	4.45E-01	2.62E-01	4.46E-01	5.33E-01	3.94E-01
SP116505	2.13E+00	3.52E-01	1.83E-01	1.23E+00	1.12E+00	9.82E-01	3.69E-01	5.03E-01	5.01E-01	1.85E-01	1.96E-01	1.13E+00	2.26E-01	2.20E+00	6.29E-01	5.25E-01	2.67E-01	5.27E-01	9.85E-01	4.99E-01
SP116509	7.28E-01	5.89E-01	1.80E-01	1.05E+00	1.30E+00	1.28E+00	6.37E-01	7.93E-01	9.18E-01	4.01E-01	3.18E-01	8.57E-01	3.43E-01	1.06E+00	7.68E-01	7.12E-01	3.04E-01	4.38E-01	7.40E-01	4.27E-01
SP116437	3.61E-01	4.66E-01	0.00E+00	2.47E-01	7.05E-01	6.78E-01	7.00E-02	6.94E-01	7.16E-01	3.55E-01	1.60E-01	4.56E-01	0.00E+00	3.56E-01	3.24E-01	9.32E-02	1.26E-01	4.81E-01	4.18E-01	4.26E-01
SP116512	1.49E+00	8.29E-01	0.00E+00	1.34E+00	2.76E+00	2.51E+00	5.25E-01	2.01E+00	8.72E-01	4.48E-01	2.51E-01	1.28E+00	2.38E+00	1.29E+00	6.33E-01	5.06E-01	0.00E+00	1.42E+00	7.30E-01	7.17E-01
SP116465	5.46E-01	1.77E-01	0.00E+00	9.58E-01	8.32E-01	7.12E-01	4.82E-01	1.11E+00	6.13E-01	1.54E-01	3.82E-01	1.19E+00	1.08E+00	9.18E-01	6.02E-01	7.84E-01	2.69E-01	1.79E+00	9.64E-01	6.74E-01
SP116496	1.53E+00	3.96E+00	0.00E+00	1.12E+00	2.19E+00	2.80E+00	1.50E+00	5.30E+00	3.37E+00	1.19E+00	6.43E-01	1.45E+00	8.52E-01	2.33E+00	7.68E-01	1.04E+00	6.82E-01	1.26E+00	1.17E+00	1.28E+00
SP116525	8.77E-01	1.05E+00	0.00E+00	8.91E-01	2.01E+00	1.95E+00	5.35E-01	1.20E+00	1.67E+00	5.32E-01	5.12E-01	1.25E+00	4.78E-01	1.18E+00	8.31E-01	7.40E-01	2.47E-01	8.93E-01	1.03E+00	7.01E-01
SP116481	3.92E-01	2.64E-01	1.19E-01	3.59E-01	6.13E-01	6.37E-01	1.28E-01	2.14E-01	2.75E-01	0.00E+00	7.39E-02	2.47E-01	5.60E-02	4.11E-01	1.50E-01	2.77E-01	1.09E-01	2.13E-01	2.09E-01	4.21E-01
SP116586	2.44E-01	3.88E-01	0.00E+00	3.03E-01	9.18E-01	7.84E-01	3.79E-01	5.94E-01	7.01E-01	3.01E-01	1.67E-01	5.23E-01	1.77E-01	3.68E-01	1.57E-01	4.95E-01	1.08E-01	3.26E-01	2.95E-01	3.69E-01
SP116528	3.46E+00	1.06E+00	0.00E+00	7.78E-01	1.13E+00	9.91E-01	4.17E-01	1.42E+00	1.26E+00	5.56E-01	6.02E-01	1.48E+00	5.59E-01	4.30E+00	1.87E+00	8.28E-01	4.43E-01	5.66E-01	1.04E+00	4.42E-01
SP116589	1.69E+00	1.29E+00	3.11E-01	1.18E+00	1.99E+00	2.17E+00	1.03E+00	1.63E+00	1.13E+00	6.49E-01	3.81E-01	1.57E+00	4.50E-01	2.86E+00	8.45E-01	1.62E+00	2.01E-01	6.25E-01	8.28E-01	1.10E+00
SP116406	4.95E-01	4.35E-01	0.00E+00	7.04E-01	1.14E+00	1.11E+00	3.36E-01	5.44E-01	3.98E-01	1.83E-01	2.26E-01	6.70E-01	5.53E-01	6.58E-01	2.63E-01	2.36E-01	1.18E-01	4.55E-01	6.17E-01	2.25E-01
SP116484	2.45E-01	1.06E-01	1.28E-01	2.88E-01	8.54E-01	8.02E-01	1.61E-01	4.59E-01	4.58E-01	1.15E-01	1.34E-01	5.30E-01	2.29E-01	1.94E-01	1.92E-01	2.84E-01	0.00E+00	1.00E-02	6.46E-02	3.69E-01
SP116453	5.54E-01	4.26E-01	0.00E+00	3.91E-01	8.91E-01	9.03E-01	7.67E-02	6.85E-01	7.80E-01	2.53E-01	2.56E-01	5.86E-01	3.10E-01	8.05E-01	3.41E-01	6.46E-01	2.22E-01	4.02E-01	6.48E-01	4.00E-01
SP116469	9.07E-01	3.98E+00	0.00E+00	7.20E-01	2.15E+00	2.63E+00	1.53E+00	5.55E+00	3.18E+00	1.07E+00	4.99E-01	1.16E+00	1.04E+00	1.18E+00	7.83E-01	1.31E+00	5.97E-01	5.31E-01	8.85E-01	7.15E-01
SP116578	9.21E-01	7.09E+00	0.00E+00	1.11E+00	1.75E+00	3.42E+00	2.78E+00	8.42E+00	3.81E+00	1.71E+00	6.89E-01	2.09E+00	1.41E+00	1.73E+00	1.17E+00	1.85E+00	3.65E-01	1.15E+00	1.70E+00	8.43E-01
SP116531	7.03E-01	2.39E-01	0.00E+00	3.54E-01	7.36E-01	6.17E-01	1.25E-01	5.61E-01	7.15E-01	2.88E-01	2.03E-01	7.68E-01	3.33E-01	1.01E+00	4.42E-01	8.64E-01	0.00E+00	3.30E-01	1.69E-01	2.10E-01
SP116593	2.35E-01	1.04E-01	1.28E-01	3.05E-01	1.07E+00	9.18E-01	7.06E-02	2.99E-01	5.43E-01	2.79E-01	2.14E-01	3.63E-01	1.00E-02	3.75E-01	2.21E-01	2.96E-01	0.00E+00	3.08E-01	4.93E-01	2.66E-01
SP116487	2.84E-01	1.95E-01	0.00E+00	1.31E-01	3.30E-01	2.30E-01	2.87E-01	2.49E-01	2.22E-01	7.00E-02	1.60E-01	1.83E-01	2.33E-01	3.86E-01	2.61E-01	3.22E-01	5.00E-02	1.64E-01	1.39E-01	3.75E-01
SP116456	1.96E-01	9.33E-02	0.00E+00	1.71E-01	3.69E-01	5.30E-01	0.00E+00	3.23E-01	5.24E-01	3.76E-01	2.48E-01	3.12E-01	1.22E-01	4.07E-01	2.67E-01	5.37E-01	5.57E-01	4.06E-01	1.15E-01	2.70E-01
SP116472	1.10E+00	7.22E-01	2.13E-01	9.01E-01	1.15E+00	1.07E+00	9.44E-01	8.50E-01	7.53E-01	2.91E-01	2.53E-01	1.00E+00	4.22E-01	1.26E+00	4.76E-01	5.40E-01	4.55E-01	7.77E-01	8.96E-01	6.09E-01
SP116518	3.28E+00	7.37E-01	2.45E-01	2.11E+00	3.06E+00	3.18E+00	6.53E-01	1.63E+00	1.73E+00	4.50E-01	1.22E+00	2.10E+00	6.68E-01	4.12E+00	1.99E+00	1.71E+00	4.84E-01	1.07E+00	1.54E+00	7.37E-01
SP116412	7.59E-01	2.87E-01	0.00E+00	7.68E-01	1.12E+00	1.10E+00	7.44E-02	3.98E-01	3.64E-01	3.07E-01	2.11E-01	2.91E-01	3.28E-01	5.66E-01	1.53E-01	1.12E-01	7.63E-02	2.38E-01	9.89E-02	2.49E-01
SP116534	4.91E-01	5.28E-01	0.00E+00	5.75E-01	4.90E-01	6.11E-01	5.00E-01	5.09E-01	6.58E-01	3.10E-01	3.03E-01	3.29E-01	6.67E-02	6.04E-01	5.24E-01	3.89E-01	1.95E-01	5.49E-01	1.96E-01	3.18E-01
SP116596	9.73E-01	2.06E+00	0.00E+00	6.51E-01	2.79E+00	2.91E+00	8.69E-01	2.54E+00	1.83E+00	9.21E-01	4.74E-01	1.84E+00	8.41E-01	1.45E+00	5.58E-01	1.42E+00	5.22E-01	9.10E-01	1.02E+00	1.28E+00
SP116490	9.61E-01	2.44E-01	0.00E+00	9.37E-01	1.45E+00	1.18E+00	4.70E-01	3.90E-01	3.77E-01	2.97E-01	1.62E-01	9.77E-01	2.78E-01	1.30E+00	4.76E-01	4.85E-01	0.00E+00	4.25E-01	9.49E-01	3.43E-01
SP116459	9.76E-01	6.92E-01	0.00E+00	8.56E-01	1.49E+00	1.42E+00	5.26E-01	1.00E+00	1.13E+00	4.05E-01	2.43E-01	8.16E-01	4.47E-01	1.28E+00	6.79E-01	6.84E-01	2.93E-01	8.85E-01	4.60E-01	6.49E-01
SP116475	8.63E-01	2.24E-01	0.00E+00	7.72E-01	1.11E+00	9.38E-01	2.22E-01	4.60E-01	4.06E-01	2.82E-01	2.47E-01	6.12E-01	7.48E-02	1.03E+00	3.46E-01	3.40E-01	1.88E-01	6.18E-01	3.00E-01	2.86E-01
SP116520	8.53E-01	8.35E-01	0.00E+00	8.96E-01	2.45E+00	2.58E+00	6.46E-01	1.23E+00	1.40E+00	5.12E-01	4.54E-01	1.18E+00	3.72E-01	1.03E+00	2.45E-01	6.59E-01	2.86E-01	6.23E-01	8.21E-01	1.11E+00
SP116431	1.25E+00	8.54E-01	2.68E-01	8.49E-01	2.85E+00	2.68E+00	3.76E-01	9.68E-01	1.09E+00	6.60E-01	3.61E-01	1.21E+00	5.68E-01	1.47E+00	6.26E-01	8.14E-01	4.19E-01	3.95E-01	7.49E-01	7.42E-01
SP116582	1.83E+00	1.19E+00	0.00E+00	1.25E+00	2.06E+00	2.00E+00	9.64E-01	1.44E+00	1.39E+00	5.25E-01	5.64E-01	1.35E+00	5.56E-01	2.10E+00	7.22E-01	1.15E+00	6.14E-01	7.12E-01	9.68E-01	7.38E-01
SP116599	1.15E+00	1.15E-01	0.00E+00	1.19E+00	1.04E+00	1.18E+00	2.45E-01	5.15E-01	6.79E-01	4.02E-01	2.75E-01	5.28E-01	3.67E-01	1.04E+00	7.37E-01	3.33E-01	1.10E-01	4.33E-01	3.91E-01	5.49E-01
SP116478	8.81E-01	3.31E-01	1.51E-01	8.87E-01	2.14E+00	1.98E+00	2.99E-01	4.86E-01	5.99E-01	1.77E-01	1.11E-01	8.29E-01	2.76E-01	1.31E+00	4.86E-01	2.20E-01	3.20E-01	4.00E-01	3.47E-01	5.08E-01
SP116462	7.45E-01	3.78E-01	0.00E+00	5.43E-01	8.47E-01	7.05E-01	2.69E-01	5.57E-01	6.71E-01	2.76E-01	2.31E-01	6.78E-01	4.26E-01	7.43E-01	3.02E-01	3.54E-01	1.22E-01	4.24E-01	4.31E-01	6.27E-01
SP116523	1.13E+00	6.11E-01	0.00E+00	6.68E-01	7.19E-01	8.23E-01	2.89E-01	6.97E-01	7.07E-01	2.11E-01	1.89E-01	3.09E-01	6.01E-02	1.17E+00	3.95E-01	5.86E-01	2.39E-01	2.13E-01	2.68E-01	6.20E-01
SP116434	2.35E-01	3.86E-01	0.00E+00	1.29E-01	1.61E-01	1.59E-01	9.05E-02	4.82E-01	3.23E-01	1.27E-01	5.70E-02	2.31E-01	1.12E-01	2.84E-01	2.14E-01	1.70E-01	0.00E+00	0.00E+00	3.04E-01	1.51E-01
SP122725	1.75E+00	9.19E-01	0.00E+00	1.11E+00	1.24E+00	1.17E+00	7.15E-01	1.23E+00	1.03E+00	4.24E-01	5.47E-01	8.39E-01	7.74E-01	2.18E+00	8.67E-01	7.27E-01	4.45E-02	9.05E-01	6.70E-01	6.53E-01
SP122476	7.15E-01	1.01E+00	3.92E-01	6.94E-01	2.51E+00	2.60E+00	9.60E-01	8.40E-01	1.69E+00	6.79E-01	7.13E-01	1.40E+00	4.62E-01	1.14E+00	1.02E+00	9.77E-01	1.50E-01	6.67E-01	8.10E-01	1.57E+00
SP122372	8.69E-02	3.22E+00	0.00E+00	1.68E-01	1.73E+00	1.70E+00	9.43E-01	4.42E+00	2.33E+00	1.07E+00	2.44E-01	8.81E-01	7.73E-01	2.80E-01	2.57E-01	3.90E-01	2.57E-01	5.23E-01	4.95E-01	4.80E-01
SP122489	8.30E-01	4.91E-01	0.00E+00	7.63E-01	1.53E+00	1.64E+00	3.54E-01	1.21E+00	1.56E+00	5.19E-01	6.52E-01	7.59E-01	4.08E-01	8.65E-01	2.67E-01	9.98E-01	3.90E-01	3.91E-01	5.95E-01	6.30E-01
SP122560	1.07E+00	8.41E-01	0.00E+00	6.25E-01	1.30E+00	1.27E+00	7.22E-01	7.40E-01	5.36E-01	2.86E-01	2.66E-01	1.04E+00	4.42E-01	1.36E+00	3.78E-01	5.63E-01	5.48E-01	1.13E-01	8.82E-01	1.13E+00
SP122590	5.96E-01	8.41E-01	0.00E+00	8.94E-01	1.76E+00	1.98E+00	5.39E-01	7.37E-01	9.70E-01	4.11E-01	4.16E-01	9.94E-01	3.99E-01	9.23E-01	5.91E-01	5.86E-01	2.64E-01	4.88E-01	8.35E-01	8.57E-01
SP122714	5.20E-01	6.20E-01	1.85E-01	4.12E-01	1.06E+00	1.18E+00	4.28E-01	1.07E+00	9.41E-01	2.27E-01	3.35E-01	9.05E-01	3.64E-01	7.36E-01	4.89E-01	5.50E-01	3.53E-01	7.93E-01	6.22E-01	5.31E-01
SP121870	1.33E+00	3.43E-01	1.36E-01	1.08E+00	1.43E+00	1.15E+00	4.42E-01	1.19E+00	1.38E+00	5.24E-01	4.03E-01	9.68E-01	4.23E-01	1.68E+00	9.71E-01	9.56E-01	3.02E-01	7.49E-01	5.80E-01	2.98E-01
SP123010	1.22E+00	8.89E-01	1.57E-01	6.33E-01	1.20E+00	1.34E+00	4.58E-01	1.24E+00	1.41E+00	2.87E-01	3.20E-01	1.31E+00	5.76E-01	1.61E+00	7.75E-01	8.81E-01	3.33E-01	1.23E+00	7.43E-01	9.13E-01
SP121865	7.53E-01	9.80E-01	1.65E-01	8.15E-01	1.52E+00	1.36E+00	5.97E-01	1.43E+00	1.31E+00	5.96E-01	3.45E-01	1.16E+00	5.56E-01	1.00E+00	3.92E-01	5.88E-01	4.08E-02	3.70E-01	7.12E-01	5.52E-01
SP122676	2.14E+00	6.25E-01	2.11E-01	1.03E+00	2.41E+00	2.27E+00	6.94E-01	7.44E-01	9.82E-01	5.40E-01	5.65E-01	1.28E+00	5.63E-01	2.61E+00	1.08E+00	8.63E-01	2.61E-01	5.60E-01	5.69E-01	1.22E+00
SP122412	7.75E-01	9.16E-01	2.25E-01	3.32E-01	1.05E+00	9.48E-01	6.48E-01	1.50E+00	1.22E+00	3.73E-01	4.62E-01	1.28E+00	4.29E-01	1.39E+00	9.37E-01	9.92E-01	2.71E-01	8.18E-01	6.60E-01	7.49E-01
SP122392	2.18E+00	1.84E+00	2.35E-01	1.59E+00	3.59E+00	3.50E+00	2.09E+00	2.48E+00	2.33E+00	8.00E-01	8.32E-01	2.84E+00	1.12E+00	3.29E+00	1.14E+00	1.85E+00	3.82E-01	1.87E+00	2.61E+00	1.64E+00
SP122634	8.17E-01	1.01E+00	0.00E+00	6.67E-01	1.32E+00	1.24E+00	6.70E-01	1.08E+00	1.18E+00	4.60E-01	3.82E-01	1.02E+00	5.70E-01	1.07E+00	4.87E-01	7.05E-01	4.12E-01	8.12E-01	7.19E-01	9.18E-01
SP122702	9.11E-01	4.86E-01	3.00E-01	7.91E-01	2.13E+00	2.12E+00	4.81E-01	1.59E+00	1.76E+00	8.89E-01	4.92E-01	9.98E-01	4.58E-01	1.26E+00	6.04E-01	9.13E-01	3.22E-01	4.65E-01	5.00E-01	1.32E+00
SP121828	6.91E-01	8.33E-01	1.66E-01	4.11E-01	1.45E+00	1.59E+00	6.79E-01	1.02E+00	9.44E-01	8.59E-01	1.41E-01	7.47E-01	3.48E-01	8.24E-01	3.62E-01	3.98E-01	8.00E-02	7.27E-01	4.32E-01	1.60E+00
SP121783	5.26E-01	1.31E+00	0.00E+00	5.94E-01	2.22E+00	2.46E+00	8.83E-01	1.04E+00	1.30E+00	5.41E-01	9.54E-02	1.06E+00	4.69E-01	9.87E-01	4.06E-01	2.82E-01	2.03E-01	4.64E-01	4.61E-01	2.79E+00
SP121774	1.44E+00	1.52E+00	0.00E+00	1.17E+00	3.73E+00	3.81E+00	7.32E-01	1.94E+00	1.57E+00	6.60E-01	5.30E-01	1.41E+00	7.79E-01	2.17E+00	7.12E-01	8.00E-01	3.66E-01	1.04E+00	7.10E-01	2.89E+00
SP121790	5.87E-01	8.29E-01	1.72E-01	8.26E-01	1.92E+00	2.10E+00	6.73E-01	9.57E-01	1.35E+00	4.79E-01	1.50E-01	1.18E+00	2.27E-01	1.07E+00	4.97E-01	6.03E-01	3.27E-01	6.27E-01	5.67E-01	1.65E+00
SP121859	9.59E-01	6.22E-01	0.00E+00	6.43E-01	1.76E+00	1.83E+00	5.56E-01	1.04E+00	1.28E+00	5.95E-01	4.49E-01	1.01E+00	4.68E-01	1.17E+00	5.80E-01	9.73E-01	3.38E-01	4.65E-01	4.80E-01	1.78E+00
SP121808	5.34E-01	5.78E-01	2.21E-01	3.02E-01	7.50E-01	9.26E-01	3.90E-01	8.21E-01	1.13E+00	5.44E-01	5.41E-01	6.75E-01	2.94E-01	6.20E-01	4.34E-01	3.46E-01	2.74E-01	5.60E-01	2.89E-01	1.09E+00
SP121781	1.56E+00	1.41E+00	0.00E+00	1.72E+00	4.03E+00	4.26E+00	8.75E-01	1.92E+00	1.84E+00	1.00E+00	7.62E-01	1.49E+00	7.66E-01	2.38E+00	1.04E+00	1.03E+00	3.95E-01	1.99E+00	9.49E-01	1.36E+00
SP121763	5.41E-01	9.36E-01	0.00E+00	4.87E-01	1.25E+00	1.35E+00	6.23E-01	7.22E-01	1.02E+00	1.20E-01	3.29E-01	6.94E-01	4.37E-01	7.87E-01	3.47E-01	6.18E-01	1.74E-01	5.16E-01	5.99E-01	1.21E+00
SP121811	6.13E-01	1.06E+00	0.00E+00	3.67E-01	1.20E+00	1.35E+00	9.60E-01	6.10E-01	9.73E-01	5.27E-01	3.89E-01	5.93E-01	2.17E-01	7.89E-01	2.67E-01	3.71E-01	3.37E-01	7.68E-01	8.77E-01	1.66E+00
SP121852	8.92E-01	1.25E+00	2.28E-01	7.07E-01	1.75E+00	1.51E+00	6.91E-01	1.00E+00	1.16E+00	5.42E-01	6.36E-01	1.23E+00	2.85E-01	1.17E+00	8.78E-01	9.78E-01	5.97E-01	1.25E-01	6.32E-01	1.72E+00
SP122361	2.15E+00	1.51E+00	1.98E-01	2.62E+00	3.09E+00	3.28E+00	8.49E-01	2.11E+00	1.98E+00	9.29E-01	7.13E-01	1.85E+00	1.20E+00	2.94E+00	1.07E+00	1.46E+00	4.60E-01	1.74E+00	9.83E-01	3.46E+00
SP121837	3.98E-01	8.92E-01	0.00E+00	4.51E-01	1.19E+00	9.91E-01	5.56E-01	1.13E+00	1.23E+00	4.13E-01	3.10E-01	6.14E-01	4.11E-01	5.60E-01	5.13E-01	5.47E-01	3.05E-01	5.76E-01	8.20E-01	1.01E+00
SP121824	5.98E-02	6.74E-01	0.00E+00	1.53E-01	1.07E+00	1.09E+00	5.03E-01	8.97E-01	1.01E+00	2.92E-01	1.83E-01	3.83E-01	2.82E-01	2.05E-01	2.94E-01	3.46E-01	1.93E-01	5.41E-01	3.97E-01	9.95E-01
SP121841	2.97E-01	4.91E-01	0.00E+00	6.04E-01	1.30E+00	1.12E+00	3.34E-01	6.67E-01	9.92E-01	3.66E-01	3.19E-01	4.77E-01	2.88E-01	4.28E-01	1.34E-01	4.00E-01	2.35E-01	3.17E-01	3.46E-01	9.89E-01
SP121831	1.00E+00	1.11E+00	2.67E-01	9.35E-01	2.14E+00	2.12E+00	6.02E-01	5.16E-01	3.59E-01	2.93E-01	2.97E-01	5.59E-01	2.97E-01	1.13E+00	4.07E-01	3.14E-01	0.00E+00	3.77E-01	5.13E-01	2.87E+00
SP121761	1.51E+00	1.09E+00	2.07E-01	1.03E+00	4.48E+00	3.81E+00	8.61E-01	1.33E+00	1.67E+00	7.07E-01	3.81E-01	1.66E+00	5.72E-01	1.86E+00	5.39E-01	4.83E-01	2.76E-01	8.35E-01	7.35E-01	1.45E+00
