Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP99325	126072	1.0	5489.036	4.354%	1140.705	1.447%	0.0083	1.0
SP18310	133982	1.0	4486.714	3.349%	1335.437	1.461%	0.00563	1.0
SP17172	39880	1.0	1296.946	3.252%	361.17	1.258%	0.00551	1.0
SP96133	77388	1.0	2720.804	3.516%	644.934	1.224%	0.00631	1.0
SP110242	124495	1.0	2568.638	2.063%	587.018	0.738%	0.00294	1.0
SP21017	112379	1.0	4034.236	3.59%	1083.793	1.432%	0.00571	1.0
SP22383	79288	1.0	2784.711	3.512%	632.581	1.152%	0.00626	1.0
SP81312	11589	1.0	978.029	8.439%	239.264	3.623%	0.01946	1.0
SP19215	73731	1.0	3328.558	4.514%	911.246	1.832%	0.00827	1.0
SP16886	7663	1.0	583.51	7.615%	145.706	3.062%	0.01969	1.0
SP17905	25666	0.998	4427.181	17.249%	1101.873	9.15%	0.05385	0.998
SP18121	100030	1.0	4726.575	4.725%	1126.936	1.795%	0.00903	1.0
SP96118	9465	0.999	825.85	8.725%	244.514	4.607%	0.01979	0.999
SP21400	10551	1.0	820.419	7.776%	228.639	3.388%	0.01867	1.0
SP18946	16801	1.0	1196.394	7.121%	298.536	3.311%	0.01334	1.0
SP80615	19339	0.999	1495.778	7.735%	406.882	3.865%	0.01641	0.999
SP102897	13474	1.0	750.374	5.569%	130.218	1.812%	0.01181	1.0
SP98845	9214	1.0	683.031	7.413%	144.824	2.635%	0.01835	1.0
SP107012	29773	1.0	1298.558	4.362%	248.268	1.366%	0.01019	1.0
SP55142	5828	0.993	828.898	14.223%	178.928	12.675%	0.02235	0.991
SP53810	5442	0.996	660.675	12.14%	157.849	9.929%	0.02587	0.995
SP116697	9384	1.0	828.664	8.831%	152.995	3.377%	0.01826	0.999
SP102133	20099	1.0	965.056	4.802%	251.318	1.948%	0.00729	1.0
SP125732	7743	1.0	609.387	7.87%	151.38	2.953%	0.02185	1.0
SP125746	47457	1.0	1399.676	2.949%	330.431	1.078%	0.00375	1.0
SP125770	21732	0.999	2173.239	10.0%	516.284	4.41%	0.02016	0.999
SP77956	5473	0.832	3447.416	62.99%	1187.721	55.603%	0.27869	0.816
SP124384	22000	1.0	1176.313	5.347%	250.909	1.918%	0.0136	1.0
SP135287	64279	1.0	2660.97	4.14%	675.182	1.515%	0.00782	1.0
SP85122	100440	1.0	3835.449	3.819%	1072.828	1.576%	0.00531	1.0
SP84384	101638	1.0	4587.655	4.514%	1240.935	1.836%	0.00799	1.0
SP84982	52976	1.0	1500.544	2.832%	371.882	0.975%	0.00525	1.0
SP84392	102175	1.0	3831.841	3.75%	1034.97	1.514%	0.00654	1.0
SP84439	95879	1.0	4553.99	4.75%	1141.46	1.89%	0.0079	1.0
SP95454	28322	1.0	987.226	3.486%	199.828	1.147%	0.00687	1.0
SP94741	55132	1.0	1584.583	2.874%	309.971	0.881%	0.00523	1.0
SP90209	127212	1.0	6614.183	5.199%	2017.369	2.821%	0.00824	1.0
SP90989	50628	1.0	1632.717	3.225%	373.318	1.029%	0.00628	1.0
SP93540	96040	1.0	3993.851	4.159%	1058.344	1.639%	0.00775	1.0
SP93227	129339	1.0	4892.732	3.783%	1268.611	1.82%	0.00781	1.0
SP94348	50366	1.0	1479.214	2.937%	286.276	0.867%	0.00587	1.0
SP94933	64286	1.0	1467.896	2.283%	264.865	0.73%	0.00366	1.0
