NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	292.888	16.294	62.132	8.819	0.056	0.991	1000000.0
2	292.302	16.087	61.782	8.623	0.051	0.992	1000000.0
3	290.277	16.143	60.103	8.676	0.051	0.993	1000000.0
4	291.281	16.215	60.989	8.737	0.052	0.993	1000000.0
5	290.869	16.179	60.338	8.717	0.051	0.993	1000000.0
6	292.09	16.247	61.062	8.766	0.051	0.992	1000000.0
7	295.569	16.313	62.332	8.814	0.061	0.993	1000000.0
8	290.018	16.084	61.126	8.584	0.051	0.993	1000000.0
9	293.057	16.194	62.644	8.749	0.052	0.992	1000000.0
10	293.677	16.204	61.818	8.714	0.052	0.992	1000000.0
11	291.525	16.092	61.285	8.613	0.052	0.993	1000000.0
12	292.038	16.185	60.506	8.682	0.06	0.993	1000000.0
13	288.681	16.059	59.275	8.598	0.051	0.993	1000000.0
14	294.132	16.174	62.788	8.709	0.051	0.993	1000000.0
15	293.207	16.136	60.863	8.651	0.052	0.992	1000000.0
16	295.484	16.454	63.135	8.975	0.055	0.991	1000000.0
17	289.545	16.133	60.504	8.677	0.051	0.992	1000000.0
18	290.583	16.201	60.287	8.702	0.056	0.99	1000000.0
19	293.393	16.172	61.755	8.709	0.051	0.992	1000000.0
20	292.315	16.178	61.174	8.723	4.099	0.993	1000000.0
21	293.586	16.206	61.356	8.705	0.06	0.993	1000000.0
22	293.875	16.274	61.426	8.797	0.052	0.992	1000000.0
23	291.607	16.247	60.625	8.739	0.055	0.991	1000000.0
24	291.135	16.313	61.133	8.825	0.057	0.99	1000000.0
25	289.976	15.993	60.314	8.516	0.051	0.993	1000000.0
26	293.142	16.121	60.833	8.62	4.099	0.993	1000000.0
27	292.286	16.198	61.056	8.669	0.052	0.993	1000000.0
28	293.58	16.167	61.48	8.665	0.051	0.992	1000000.0
29	292.9	16.096	60.095	8.591	0.051	0.993	1000000.0
30	291.609	16.18	61.537	8.707	0.053	0.992	1000000.0
31	296.403	16.386	62.573	8.888	0.056	0.99	1000000.0
32	291.917	16.145	60.901	8.657	0.051	0.993	1000000.0
33	289.697	15.946	59.598	8.442	0.051	0.993	1000000.0
34	292.204	16.22	60.789	8.71	0.051	0.992	1000000.0
35	293.061	16.181	62.234	8.65	0.057	0.99	1000000.0
36	291.047	16.082	60.723	8.633	0.051	0.993	1000000.0
37	291.633	16.323	60.155	8.818	0.052	0.992	1000000.0
38	291.967	16.137	61.159	8.666	0.052	0.992	1000000.0
39	289.898	16.073	60.474	8.652	0.051	0.993	1000000.0
40	292.837	16.174	61.266	8.708	0.052	0.993	1000000.0
41	292.252	16.287	62.19	8.846	0.056	0.993	1000000.0
42	295.129	16.225	62.133	8.73	4.1	0.992	1000000.0
43	295.848	16.357	62.014	8.874	0.052	0.992	1000000.0
44	294.001	16.3	61.814	8.806	0.052	0.992	1000000.0
45	292.427	16.267	61.107	8.708	0.052	0.992	1000000.0
46	291.4	16.302	61.628	8.799	0.056	0.99	1000000.0
47	292.611	16.29	60.303	8.734	0.055	0.991	1000000.0
48	291.09	16.15	61.25	8.691	0.052	0.992	1000000.0
49	292.806	16.202	61.002	8.74	0.051	0.993	1000000.0
50	292.185	16.187	60.709	8.705	0.054	0.993	1000000.0
51	291.613	16.133	61.512	8.675	0.051	0.993	1000000.0
52	293.865	16.338	62.031	8.87	0.056	0.99	1000000.0
53	298.237	16.432	63.97	8.923	0.054	0.99	1000000.0
54	289.763	16.026	60.036	8.501	0.052	0.993	1000000.0
55	290.017	16.191	60.926	8.727	0.051	0.993	1000000.0
56	292.669	16.185	61.044	8.719	0.051	0.992	1000000.0
57	291.43	16.193	60.197	8.692	0.052	0.993	1000000.0
58	294.652	16.319	61.668	8.834	0.052	0.992	1000000.0
59	289.855	16.149	59.936	8.622	0.051	0.993	1000000.0
60	292.896	16.305	60.706	8.806	0.052	0.992	1000000.0
61	290.404	16.276	60.004	8.811	0.052	0.992	1000000.0
62	293.731	16.218	61.225	8.779	0.051	0.993	1000000.0
63	290.103	16.03	59.698	8.585	0.051	0.993	1000000.0
64	290.95	16.226	61.869	8.73	0.057	0.99	1000000.0
65	293.092	16.177	60.904	8.697	0.051	0.993	1000000.0
66	291.361	16.352	61.045	8.874	0.065	0.99	1000000.0
67	292.189	16.149	60.986	8.66	4.1	0.992	1000000.0
68	290.112	16.228	61.108	8.762	0.055	0.99	1000000.0
69	294.214	16.265	62.407	8.795	0.052	0.993	1000000.0
70	288.325	16.136	58.779	8.65	0.052	0.992	1000000.0
71	291.447	16.239	61.997	8.751	0.053	0.992	1000000.0
72	294.835	16.607	61.997	9.091	0.056	0.989	1000000.0
73	293.215	16.203	62.17	8.734	0.051	0.992	1000000.0
74	291.305	16.348	59.697	8.852	0.057	0.99	1000000.0
75	293.75	16.356	61.975	8.891	0.056	0.99	1000000.0
76	292.543	16.237	60.601	8.773	0.057	0.99	1000000.0
77	290.355	16.222	60.192	8.65	0.056	0.99	1000000.0
