NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	139.85	28.463	30.177	17.174	34.332	0.964	1000000.0
2	136.425	28.508	29.539	17.145	48.95	0.965	1000000.0
3	133.272	28.413	26.989	17.183	5.057	0.963	1000000.0
4	144.22	28.464	31.892	17.159	5.061	0.964	1000000.0
5	131.142	28.379	26.073	16.963	22.157	0.965	1000000.0
6	135.984	28.512	28.372	17.122	14.812	0.965	1000000.0
7	132.524	28.408	26.689	17.021	2.613	0.964	1000000.0
8	133.238	28.422	27.394	17.154	5.119	0.963	1000000.0
9	135.341	28.576	28.19	17.146	7.479	0.964	1000000.0
10	161.285	28.608	38.987	17.308	5.064	0.965	1000000.0
11	130.366	28.753	25.977	17.426	7.489	0.962	1000000.0
12	132.398	28.65	26.741	17.271	12.353	0.963	1000000.0
13	130.071	28.417	25.833	17.085	36.735	0.965	1000000.0
14	157.42	28.618	38.997	17.322	17.243	0.963	1000000.0
15	133.603	28.572	27.59	17.22	12.366	0.965	1000000.0
16	128.571	28.366	25.584	16.978	7.475	0.965	1000000.0
17	130.426	28.547	25.997	17.049	22.129	0.965	1000000.0
18	137.822	28.53	28.962	17.085	34.327	0.965	1000000.0
19	131.345	28.435	26.526	16.976	7.475	0.965	1000000.0
20	152.635	28.615	37.098	17.035	9.921	0.964	1000000.0
21	130.076	28.324	26.046	17.158	12.358	0.963	1000000.0
22	129.542	28.554	26.001	17.227	24.552	0.965	1000000.0
23	149.987	28.363	35.649	16.937	24.547	0.965	1000000.0
24	158.059	28.526	39.06	16.946	29.456	0.965	1000000.0
25	159.991	28.68	36.085	17.151	31.859	0.965	1000000.0
26	130.549	28.599	26.436	17.2	14.797	0.964	1000000.0
27	133.236	28.218	26.89	16.798	17.251	0.966	1000000.0
28	153.761	28.58	33.455	17.187	9.941	0.963	1000000.0
29	130.915	28.536	26.117	17.183	24.563	0.963	1000000.0
30	152.553	28.59	33.422	17.205	7.491	0.964	1000000.0
31	132.695	28.47	26.857	17.01	14.8	0.965	1000000.0
32	131.778	28.7	26.689	17.458	24.55	0.963	1000000.0
33	134.947	28.677	27.489	17.294	9.931	0.963	1000000.0
34	139.829	28.666	29.97	17.355	9.934	0.963	1000000.0
35	135.467	28.465	27.515	17.292	19.746	0.963	1000000.0
36	134.505	28.415	27.651	17.133	29.421	0.964	1000000.0
37	134.056	28.401	27.805	17.132	14.825	0.964	1000000.0
38	133.084	28.282	26.849	16.899	9.912	0.965	1000000.0
39	128.105	28.645	24.65	17.18	7.506	0.963	1000000.0
40	132.078	28.44	26.466	17.065	22.103	0.965	1000000.0
41	141.157	28.505	31.571	17.221	22.108	0.963	1000000.0
42	134.791	28.616	27.398	17.315	24.555	0.963	1000000.0
43	136.45	28.721	28.662	17.284	7.491	0.963	1000000.0
44	126.582	28.611	24.581	17.028	7.473	0.964	1000000.0
45	131.389	28.265	26.021	16.827	19.673	0.966	1000000.0
46	139.445	28.523	29.835	17.083	34.297	0.965	1000000.0
47	134.522	28.533	28.358	17.155	17.232	0.965	1000000.0
48	158.292	28.471	36.796	17.127	26.98	0.964	1000000.0
49	161.557	28.479	38.972	17.161	14.839	0.963	1000000.0
50	129.21	28.331	25.813	17.016	27.001	0.964	1000000.0
51	131.55	28.651	26.577	17.253	12.361	0.963	1000000.0
52	137.334	28.693	29.503	17.353	22.12	0.963	1000000.0
53	141.544	28.3	31.359	16.872	14.798	0.964	1000000.0
54	133.151	28.674	26.724	17.35	7.498	0.963	1000000.0
55	150.563	28.588	34.115	17.363	19.664	0.964	1000000.0
56	133.136	28.363	27.726	16.987	12.351	0.965	1000000.0
57	154.134	28.302	39.099	16.85	22.101	0.966	1000000.0
58	140.294	28.357	30.875	17.007	34.311	0.965	1000000.0
59	135.167	28.626	27.957	17.304	27.021	0.964	1000000.0
60	134.4	28.625	27.885	17.293	9.923	0.963	1000000.0
61	135.253	28.334	27.526	16.966	24.556	0.965	1000000.0
62	131.877	28.494	26.817	17.477	5.041	0.963	1000000.0
63	131.143	28.279	26.084	17.037	14.794	0.964	1000000.0
64	145.757	28.56	33.443	17.187	12.354	0.964	1000000.0
65	137.659	28.478	29.368	17.014	14.794	0.966	1000000.0
66	136.068	28.395	28.542	17.152	17.227	0.964	1000000.0
67	131.887	28.488	27.583	17.3	29.423	0.964	1000000.0
68	131.699	28.422	27.139	17.225	12.365	0.963	1000000.0
69	134.548	28.35	28.195	17.106	9.917	0.965	1000000.0
70	156.003	28.527	35.206	17.149	12.37	0.965	1000000.0
71	132.471	28.247	26.347	16.926	14.789	0.965	1000000.0
72	158.232	28.414	35.505	17.019	9.96	0.964	1000000.0
73	150.229	28.328	35.558	17.137	9.954	0.966	1000000.0
74	130.815	28.502	26.59	17.076	19.685	0.965	1000000.0
75	155.88	28.529	34.151	17.186	0.165	0.965	1000000.0
76	149.946	28.487	32.503	17.174	31.882	0.965	1000000.0
77	133.37	28.427	26.595	17.189	17.251	0.964	1000000.0
78	130.694	28.685	26.251	17.249	12.356	0.964	1000000.0
79	140.454	28.524	29.868	17.21	5.044	0.964	1000000.0
80	146.86	28.609	34.493	17.205	22.138	0.964	1000000.0
81	127.785	28.292	24.922	17.063	39.185	0.964	1000000.0
82	141.153	28.585	30.381	17.062	24.549	0.964	1000000.0
83	152.231	28.595	33.144	17.038	14.811	0.964	1000000.0
84	134.136	28.562	27.06	17.18	22.116	0.964	1000000.0
