Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
SP99325	37189	28089	22704	0	15431	2918	7674	6594	907	0	230	2338	0	0	0	222	1776	0
SP18310	42147	35668	28212	0	14226	1351	4610	7330	0	0	0	398	0	0	0	0	40	0
SP17172	13950	3710	15836	0	6163	0	0	0	0	0	0	0	0	0	0	221	0	0
SP96133	26482	11884	14826	3841	6080	698	11150	1688	0	178	0	372	0	0	0	49	140	0
SP110242	33454	19228	36087	239	15718	7021	6367	5999	0	0	0	328	0	0	0	0	54	0
SP21017	37508	20178	28133	0	13930	1216	6852	4562	0	0	0	0	0	0	0	0	0	0
SP22383	24533	15090	20110	0	6712	0	10528	1710	0	0	0	456	0	0	0	0	149	0
SP81312	1031	368	1608	0	4978	0	560	0	0	0	239	0	2047	0	17	741	0	0
SP19215	14077	21867	16717	56	5861	0	11962	2815	0	0	0	320	0	0	0	0	56	0
SP16886	276	0	0	0	4281	0	0	0	0	10	114	11	2009	20	0	904	38	0
SP17905	0	0	0	0	4059	0	0	0	0	0	1105	0	19114	0	167	1221	0	0
SP18121	28201	16989	19250	398	22435	0	9704	2706	0	0	1	0	0	0	0	115	231	0
SP96118	1587	1066	0	1175	564	0	3951	924	0	41	0	131	0	0	0	0	26	0
SP21400	577	158	759	0	5981	0	0	0	0	0	129	0	2370	0	25	552	0	0
SP18946	260	688	2515	785	4796	0	0	0	0	0	240	56	6963	0	27	471	0	0
SP80615	797	0	0	0	7773	0	0	0	0	183	314	0	7690	50	173	2198	161	0
SP102897	3499	0	3625	499	1785	653	0	746	0	0	272	996	990	0	202	0	207	0
SP98845	530	0	5191	626	1322	0	143	936	0	0	167	88	0	0	53	0	158	0
SP107012	7949	1340	6932	3422	4841	980	2217	1024	0	0	229	177	0	0	0	0	662	0
SP55142	0	0	0	0	68	0	0	166	0	0	3773	199	769	39	787	27	0	0
SP53810	24	0	46	0	73	0	0	101	0	7	4877	0	0	218	81	15	0	0
SP116697	0	0	1884	0	3866	312	823	27	0	137	219	687	0	0	1354	21	54	0
SP102133	141	0	3177	0	6226	9053	0	25	0	1096	24	83	0	0	60	128	86	0
SP125732	1300	631	3018	0	671	0	1896	117	0	0	0	89	0	0	0	1	20	0
SP125746	14409	3725	14163	2972	5995	1703	893	2714	0	0	0	704	0	0	0	0	179	0
SP125770	0	0	6939	0	6287	4929	376	324	0	1148	0	0	0	0	1560	0	169	0
SP77956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5473	0
SP124384	4887	0	6963	2859	2498	733	1246	1786	0	0	280	289	0	0	329	50	80	0
SP135287	17363	15862	15747	1271	6882	0	5377	1090	0	219	0	463	0	0	0	0	5	0
SP85122	27144	22605	29725	0	9368	3521	2023	5313	0	259	0	482	0	0	0	0	0	0
SP84384	19152	18204	41762	0	8318	0	1469	11841	0	0	0	892	0	0	0	0	0	0
SP84982	15279	9463	18941	0	3120	0	4004	1914	0	0	0	181	0	0	0	51	23	0
SP84392	28755	21401	27497	0	8798	1293	6231	8043	0	57	0	0	0	0	0	0	100	0
SP84439	7921	22089	36459	0	7937	0	8812	11675	0	0	0	177	0	0	0	441	368	0
