MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	0.001488548760280537	0.000880352792373742	0.008120786374638556	0.00610918235644931	0.009983273722755258	0.01381037378741894	0.020303763991687446	0.03028049297630787	0.03929096930660307	0.02685601891491218	0.04969459744635969	0.08144296020269394	0.11669564724317752	0.011099568240088047	0.01562359776749645
1:Del:C:1	0.0008143404399990572	0.0003858525486430153	0.003640651556343073	0.0046203484163717815	0.002521077737183077	0.004980256798171467	0.008289086776785552	0.012749469047412277	0.019852062151767314	0.014126186674693599	0.020859564075581146	0.04001760314567946	0.054065250451676546	0.004723176417319337	0.03147975516272709
1:Del:C:2	0.0006637333227990893	0.00015557785525743383	0.006832380446139723	0.003844744343232378	0.002581851244030986	0.004071333064057398	0.00653227855800651	0.004514313274994492	0.01209773554932326	0.0069722766544146	0.01020539050019579	0.018164070908387658	0.0251285021728836	0.004012405239172949	0.01170886359027918
1:Del:C:3	0.00038822006092232187	0.00020072095122486644	0.025750475971435663	0.0036760381475323812	0.0034268069527024635	0.002805252574617043	0.005278060351265594	0.00023842575668822974	0.007486321330070496	0.005870665067632217	0.010916141424677334	0.00892646975669777	0.0065055970351863834	0.003878061397699639	0.0053351948797421755
1:Del:C:4	0.0006520029856926612	0.00033436670066407716	0.072009459323599	0.0011265622224163963	0.00894240066702082	0.0013466043383232318	0.003997327371034771	0.0018751499234633685	0.003787372240331024	0.004039093004328151	0.0015721935223064066	0.005246318620768386	0.004833418151948194	0.0075242693359905384	0.00147441422442256
1:Del:C:5	0.005056564397309557	0.004317356501705945	0.16378312677285067	0.004318948751315475	0.03640594055104884	0.010918530477240437	0.0038935425387171562	0.0059405576006665226	4.0821228371896725e-05	0.0029566303741432876	0.0033446702421611007	0.00037486313700199505	0.0051125467606974164	0.02234870131941534	0.0007607154000424998
1:Del:T:0	0.0023105548965941126	0.0005345266198855824	0.005064879554884101	0.0034730365242285188	0.010951401450656704	0.00830994345829822	0.016455369668547062	0.015634308074368164	0.01473663370590657	0.024334086478920654	0.0373614285653457	0.10717801088467241	0.04845285427756608	0.01010142866985916	0.0308442848501727
1:Del:T:1	0.0027673217948904496	0.00011476130395749351	0.005330742843216285	0.004115406924393028	0.007012780078875949	0.006205875181038363	0.024507351234206	0.010241395050288702	0.007141407837359566	0.01489274250343442	0.008689000438464519	0.14617247631773353	0.01628221696097171	0.008907470007943629	0.004449918659774994
1:Del:T:2	0.0021569041059410665	0.00033771670590795113	0.011366917716804892	0.007847451307898155	0.008069087438925635	0.007833990352519322	0.013767943147104233	0.005097778294875752	0.01633024454116821	0.01807289008575026	0.01942465928477759	0.06443233791738749	0.030304641551338135	0.007624088426891831	0.02079964611213654
1:Del:T:3	0.012114176794420927	0.00030817211656540165	0.033189267786219716	0.0070245783720747565	0.018061039142194205	0.009668455321298097	0.014616831876628567	0.011837084240760305	0.023203729009255766	0.017920590337307658	0.008863938901922665	0.10352919349446893	0.03693181408336386	0.014391544119498577	0.005787152666093789
