NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	108.778	32.566	22.248	20.094	0.189	0.962	1000000.0
2	107.369	32.925	21.145	20.161	4.572	0.963	1000000.0
3	109.361	32.398	22.509	19.848	13.347	0.964	1000000.0
4	109.655	32.531	22.687	20.025	0.185	0.963	1000000.0
5	108.113	32.399	22.084	19.891	8.954	0.963	1000000.0
6	107.521	32.331	22.016	19.68	8.959	0.965	1000000.0
7	108.327	32.269	22.344	19.607	0.186	0.965	1000000.0
8	109.634	32.757	22.549	20.141	4.574	0.962	1000000.0
9	107.455	32.495	21.959	19.98	8.96	0.963	1000000.0
10	108.876	32.615	22.233	20.194	22.108	0.963	1000000.0
11	108.931	32.41	22.39	19.761	22.107	0.964	1000000.0
12	110.57	32.911	23.149	20.397	0.194	0.962	1000000.0
13	107.719	32.494	21.773	19.938	4.566	0.964	1000000.0
14	109.848	32.684	23.038	20.206	4.57	0.962	1000000.0
15	108.075	32.308	22.205	19.829	17.727	0.963	1000000.0
16	109.214	32.569	22.578	20.104	4.566	0.963	1000000.0
17	108.083	32.594	21.826	20.09	4.571	0.964	1000000.0
18	108.659	32.612	22.198	19.684	4.572	0.964	1000000.0
19	108.592	32.322	22.54	19.608	4.574	0.964	1000000.0
20	107.324	32.323	21.483	19.812	4.572	0.964	1000000.0
21	109.279	32.429	22.585	20.286	8.96	0.963	1000000.0
22	108.442	32.553	21.844	19.886	0.185	0.964	1000000.0
23	109.824	33.038	22.478	20.504	4.583	0.962	1000000.0
24	107.78	32.084	21.95	19.576	8.955	0.964	1000000.0
25	109.812	32.731	22.522	19.915	4.577	0.963	1000000.0
26	107.434	32.181	22.098	19.611	4.581	0.964	1000000.0
27	108.577	32.313	22.415	19.761	8.959	0.964	1000000.0
28	109.437	32.362	22.389	19.726	8.949	0.965	1000000.0
29	108.654	32.459	22.744	20.092	0.185	0.963	1000000.0
30	110.097	32.569	22.817	20.096	0.187	0.963	1000000.0
31	111.527	32.878	23.045	20.089	4.573	0.963	1000000.0
32	107.791	32.281	22.039	19.875	4.572	0.964	1000000.0
33	110.622	32.721	23.299	20.225	8.955	0.963	1000000.0
34	110.919	32.808	23.193	20.34	0.186	0.962	1000000.0
35	107.44	32.573	21.76	20.059	4.576	0.963	1000000.0
36	108.534	32.289	22.408	19.765	0.187	0.964	1000000.0
