MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.015959811061620713	0.016346382964402436	0.00925928720855154	0.0728786776214838	0.04932860986329615	0.1080598595365882
1:Del:C:1	0.010048324906965717	0.011650249938247726	0.011089425066475088	0.07526027934625745	0.04904726033564657	0.034937065067342704
1:Del:C:2	0.005489079493563622	0.002425827381484851	0.01714127670507878	0.041687223315238955	0.023818916207201255	0.016439287038756446
1:Del:C:3	0.002854267404472921	0.0053274722112109886	0.004879527733719442	0.010989036528236795	0.014771861607910068	0.007043054525237799
1:Del:C:4	0.0016338531757355667	0.0015716111287474633	0.0014611570998908975	0.009170529929452869	0.007371586721286576	0.006665756065154937
1:Del:C:5	0.011084370859898628	0.0059322886897189165	0.007444813187321415	0.002121470886157226	0.007884680913230113	0.00400172362562671
1:Del:T:0	0.012794028019998223	0.007809285409457516	0.024114090576767923	0.07156421145424247	0.04070097458781675	0.04229743622841852
1:Del:T:1	0.01123385137412697	0.003002856340026483	0.02233665969222784	0.045767742533557795	0.026949872093391603	0.026691702959810756
1:Del:T:2	0.008759633931331336	0.008370804137084633	0.014860341916792094	0.029682669776827878	0.019277586975049416	0.05004151945533522
1:Del:T:3	0.01433922371827066	0.001001746439433191	0.00888726721284911	0.026758735923372114	0.0193682546709897	0.04010888655555504
1:Del:T:4	0.018586069168522953	0.0033114074510194767	0.010283957056235521	0.018497368373647304	0.020122959051514046	0.02589523730491692
1:Del:T:5	0.39248197376728056	0.0400432924470806	0.015569555243328068	0.0058943119695834415	0.06798231627505175	0.006417279356424785
1:Ins:C:0	0.08072217117063701	0.0012787792538988896	0.006870752727865863	0.00017532711513823073	0.00373222811841984	0.0002738532727366305
1:Ins:C:1	0.0042742979055037725	0.004779324099799851	0.004983361355843954	0.003664467165932024	0.0035346515028504655	0.0005626176158597218
1:Ins:C:2	0.001802334963576868	0.0007248133110624622	0.0012113023448910099	0.004735155496601067	0.0024436501250046662	0.0020977888332777183
1:Ins:C:3	0.0016775226509707863	0.004053695339534897	0.002333543304654171	0.000920553500358352	0.0015373150707922534	0.0006141996475374967
1:Ins:C:4	0.0028502590450807472	0.0024947389560111334	0.001316642319507082	0.000500566366195212	0.00279689689782316	0.00030468266287195787
1:Ins:C:5	0.009530035885982216	0.0212208045180887	0.01005837250733748	0.006599603366339579	0.0064585090489708815	0.004631209215756371
1:Ins:T:0	0.017355674291029573	0.018228845996782185	0.007598150467965752	0.004887907150550746	0.007532785838120617	0.006473223586999666
1:Ins:T:1	0.01770771241746843	0.006556964612900629	0.00902719258563593	0.042137094708159566	0.029948106671508868	0.04249917857188848
1:Ins:T:2	0.011783399542910047	0.005187173153899494	0.005675907473196276	0.010493684856969452	0.010571404122165404	0.005118676353833393
1:Ins:T:3	0.005486890655010939	0.00698045264929533	0.0045535817826748825	0.010188573195662229	0.008861123777896864	0.006565101914727336
1:Ins:T:4	0.00889150152914226	0.0026724122059039244	0.0070890398311894386	0.0030205573268762363	0.007339179139979706	0.00192550636497252
1:Ins:T:5	0.2021120797097683	0.5423991349339485	0.17635177716612815	0.012937543281004764	0.12931824909697753	0.0016959476447038924
2:Del:R:0	0.004113312165718526	0.0026376442170658264	0.013357824061531574	0.021299849962815642	0.016684198879979704	0.012338038023444823
2:Del:R:1	0.005942318045999855	0.021023380286060274	0.00819875757821137	0.023086889881233218	0.019822976980358363	0.008375168896163814
2:Del:R:2	0.0010343202749390913	0.0038506122183753176	0.003187741371203856	0.0067314481298569005	0.007414100107707782	0.002917787941837642
2:Del:R:3	0.001369293244497385	0.004743070868216819	0.0034924590273294597	0.0007728060292713224	0.0018123066109582452	0.00046230890813077965
2:Del:R:4	0.0011150263677700424	0.0017018533084089426	0.0016553318348204015	0.00045767367335598053	0.0016644935604682588	0.0002658908796974657
2:Del:R:5	0.0036949384631589054	0.0007350807661168802	0.002483654920142726	0.00381839742348042	0.0037044813120655816	0.14996977660804986
3:Del:R:0	0.0008689700247850852	0.0005288104790463422	0.00533908875599991	0.008689108667009577	0.007521314847783742	0.0070281327653094645
3:Del:R:1	0.0023875559050156882	0.022497024561744183	0.007241684189939406	0.027033751126145943	0.02224705749365967	0.035823710509575904
3:Del:R:2	0.00017091705700522652	0.004272171132315634	0.0006552302894579043	0.006829203902773884	0.006191062484779905	0.0035432132596738696
3:Del:R:3	9.88825021863704e-10	0.0016712316657568494	2.9634470885007145e-05	0.0035972547733810955	0.003599509239011951	0.0023066567955635263
3:Del:R:4	0.00020940900059347457	0.0009719397838617284	2.9397184420076885e-09	0.00281273688007289	0.001962865489488763	0.01287378499924273
3:Del:R:5	0.0	0.002341294416744972	0.00014841386797680655	0.0032732386751661126	0.0022162999592352504	0.01892653698603681
4:Del:R:0	0.0011172264768538299	0.00146378428558819	0.009656355708139018	0.004694644653007458	0.005013505633171036	0.003715250892177551
4:Del:R:1	0.0026933714036204036	0.008531975075602532	0.002394629716145573	0.039239176963455975	0.025030904250306775	0.03041422751641221
4:Del:R:2	0.0023202543146908284	0.0002085203319438733	0.002238832037992324	0.006713721828128603	0.007315150028029294	0.004344410226064639
4:Del:R:3	0.0009062405128671002	0.0032585016677256816	0.00016797349417061014	0.004374529350054388	0.005156051937955795	0.00845305273546174
4:Del:R:4	5.921150503240824e-10	3.450932134100526e-05	0.00046760541689710777	0.0024461199559056724	0.002362434568180021	0.009187394439389323
4:Del:R:5	0.0004475854054908268	1.5551409120462266e-08	0.0009354727542759633	0.0008145592796826051	0.0007649926604262092	0.0021056823429393035
5:Del:R:0	0.001256187146063894	0.0036867910673390723	0.11311571098864079	0.05535292949527502	0.04422776890569367	0.02601769435505048
5:Del:R:1	0.0025039631413528696	0.007686918720428366	0.0036817237862851473	0.007424980839714408	0.008653205730794866	0.007914834975481426
5:Del:R:2	0.0001904917863259925	0.0006091074733127755	0.0012468095631902542	0.0012568826856428927	0.0019997642832396425	0.006125862167234004
5:Del:R:3	0.00045316729119116773	3.069490225115601e-05	0.0005126508989386114	0.0001617395263863486	0.000191310692674449	0.0003169690251991142
5:Del:R:4	1.2573694689876902e-08	6.900184156499733e-08	1.2005607717358036e-07	1.136074241685492e-06	6.475858222110275e-07	2.3388595502638056e-06
5:Del:R:5	8.692892905504123e-10	5.9477135117802506e-06	8.421609575037792e-08	0.0005662057797899678	0.00032333904618639056	0.0015501043456481512
2:Ins:R:0	0.010249101012013852	0.009421863725874573	0.017157559061888605	0.0053989500826355655	0.004679398613774026	0.006658888428034402
2:Ins:R:1	0.0007517139646733994	0.0044282428786686975	0.0024939786171307788	0.005340472532529645	0.005259445642957416	0.005121191893960351
2:Ins:R:2	0.0007221980849772081	1.485736147273542e-05	0.0016612466544587078	0.003041972713952816	0.0033863765887313948	0.005449460564931314
2:Ins:R:3	0.0016281559397612	0.0007943742019415368	0.0007193393114101809	0.00033869581934159676	0.0005404658839175625	0.00022953387939800507
2:Ins:R:4	0.0027862456365255637	0.0024672429313523027	0.006969196547101433	2.481552086663896e-07	0.00026465043741932706	1.9623015486498475e-05
2:Ins:R:5	0.02117835085839033	0.05442677404731512	0.008504893372772812	0.0007264134948286483	0.007972585978939151	0.0026781490626970592
3:Ins:R:0	0.0019758337771418155	0.001446039057195776	0.01218216760084033	0.00226588964873244	0.0035738907730234358	0.0006007183761803425
3:Ins:R:1	0.0009859495138402963	0.005419621423502292	0.00016241105986900095	0.004096923212744627	0.00441615714549755	0.004372012138901055
3:Ins:R:2	0.00041777456778949065	2.5917069533498706e-06	0.00018618138256670135	0.0003179079576622357	0.00038555607679782613	0.00045926796671849954
3:Ins:R:3	1.2344215072346287e-08	6.882423373433255e-08	1.2106498106734252e-07	1.1356220170455345e-06	6.478356928063533e-07	2.3384995472497395e-06
3:Ins:R:4	1.5260054375687559e-09	0.0009912517601765103	2.2318563868140018e-08	3.3245286642724634e-07	2.3972257709559133e-07	1.1190666265292747e-06
