Sample Names	MutationType	ID83A	ID83B	ID83C
SP99325	2:Del:R:5	0.9913564107521473	0.003778272806839863	0.004865316441012818
SP99325	3:Del:R:0	0.9414396992758963	0.00705633822052275	0.051503962503580955
SP99325	3:Del:R:1	0.905347667328709	0.004650630821199686	0.09000170185009136
SP99325	3:Del:R:2	0.9372615405935599	0.0016947115081756155	0.06104374789826441
SP99325	3:Del:R:3	0.9645576580787568	0.007763820707116349	0.027678521214126887
SP99325	3:Del:R:4	0.9873820072336935	0.0035237151126982363	0.009094277653608294
SP99325	3:Del:R:5	0.9927248619143351	0.0035221251522143133	0.003753012933450576
SP99325	4:Del:R:0	0.8631709202372218	0.02302397557023314	0.11380510419254511
SP99325	4:Del:R:1	0.8578009428371187	0.01985178354270744	0.12234727362017384
SP99325	4:Del:R:2	0.9288492684430527	0.012712592247565054	0.05843813930938221
SP99325	4:Del:R:3	0.973447457934284	0.004382780533394324	0.022169761532321666
SP99325	4:Del:R:4	0.9490146287932343	0.028474759978997906	0.022510611227767787
SP99325	4:Del:R:5	0.9861267789323175	0.006503964651769688	0.007369256415912859
SP99325	5:Del:R:0	0.3607291773548993	0.06101074913897821	0.5782600735061225
SP99325	5:Del:R:1	0.754309206786433	0.030903693190336076	0.21478710002323098
SP99325	5:Del:R:2	0.8807945034274904	0.03709403971217927	0.08211145686033025
SP99325	5:Del:R:3	0.9475682462155849	0.004621314808865434	0.04781043897554971
SP99325	5:Del:R:4	0.9571470640605303	0.013934986744713156	0.02891794919475655
SP99325	5:Del:R:5	0.9590388576723335	0.02627378085796784	0.014687361469698646
SP99325	2:Ins:R:0	0.5420322131140748	0.33391958180607495	0.12404820507985025
SP99325	2:Ins:R:1	0.3598361872656656	0.37202552639665776	0.2681382863376765
SP99325	2:Ins:R:2	0.5117740612515365	0.3943322659903444	0.09389367275811915
SP99325	2:Ins:R:3	0.30863117678544777	0.6750455355999437	0.01632328761460864
SP99325	2:Ins:R:4	0.26985918357117356	0.7286866285518582	0.0014541878769683168
SP99325	2:Ins:R:5	0.5460915709109385	0.45212992338999003	0.0017785056990715004
SP99325	3:Ins:R:0	0.4945384817433834	0.36007570287812746	0.14538581537848913
SP99325	3:Ins:R:1	0.33790399534440124	0.31176385162415743	0.3503321530314415
SP99325	3:Ins:R:2	0.13102479861946387	0.8326854592709324	0.03628974210960367
SP99325	3:Ins:R:3	0.04822540388972953	0.9465424760933768	0.005232120016893733
SP99325	3:Ins:R:4	0.5104420610438419	0.48936115769648664	0.00019678125967146303
SP99325	3:Ins:R:5	0.6273985964434431	0.3714654356495335	0.0011359679070233897
SP99325	4:Ins:R:0	0.47515908737620904	0.37618000742520125	0.14866090519858974
SP99325	4:Ins:R:1	0.4770443751069884	0.29423706741015526	0.2287185574828564
SP99325	4:Ins:R:2	0.2869735299076284	0.6960874350384396	0.016939035053931878
SP99325	4:Ins:R:3	0.16416799781853864	0.8328330672884379	0.002998934893023379
SP99325	4:Ins:R:4	0.3691981087791435	0.6295094697825373	0.0012924214383191665
SP99325	4:Ins:R:5	0.5592304359952558	0.43129772697312196	0.00947183703162221
SP99325	5:Ins:R:0	0.5124171096198792	0.32798126664230026	0.1596016237378205
SP99325	5:Ins:R:1	0.36490939785838533	0.297292883124224	0.3377977190173907
SP99325	5:Ins:R:2	0.18983777181380238	0.7809732437252198	0.02918898446097776
SP99325	5:Ins:R:3	0.3827185509257427	0.6087143415883421	0.008567107485915295
SP99325	5:Ins:R:4	0.5905369809747916	0.37572461470861346	0.03373840431659499
SP99325	5:Ins:R:5	0.4549088455001771	0.4995790603052956	0.045512094194527265
SP99325	2:Del:M:1	0.8174868855622609	0.02186989787345271	0.16064321656428635
SP99325	3:Del:M:1	0.8593087355353917	0.007187515677813768	0.13350374878679463
SP99325	3:Del:M:2	0.891392137579326	0.022006879370471636	0.08660098305020242
SP99325	4:Del:M:1	0.9113709631283987	0.019977909656506743	0.06865112721509452
SP99325	4:Del:M:2	0.8197165442478045	0.023657407487235105	0.15662604826496035
SP99325	4:Del:M:3	0.8319595749858598	0.03928232468958974	0.12875810032455035
SP99325	5:Del:M:1	0.7000404657466319	0.013300221296412267	0.2866593129569558
SP99325	5:Del:M:2	0.15439740302156058	0.03673756097642913	0.8088650360020103
SP99325	5:Del:M:3	0.42564809178064333	0.030710006960095303	0.5436419012592614
SP99325	5:Del:M:4	0.33322085759950987	0.040455151958182785	0.6263239904423072
SP99325	5:Del:M:5	0.5441699648644517	0.04801711465667261	0.40781292047887563
SP18310	1:Del:C:0	0.9723533759447132	0.027646624055286846	0.0
SP18310	1:Del:C:1	0.8936768650781834	0.1063231349218166	0.0
SP18310	1:Del:C:2	0.9986320280267362	0.0013679719732638022	0.0
SP18310	1:Del:C:3	0.9997085236322373	0.00029147636776273524	0.0
SP18310	1:Del:C:4	0.9996432814513067	0.00035671854869333546	0.0
SP18310	1:Del:C:5	0.9973240001803904	0.002675999819609684	0.0
SP18310	1:Del:T:0	0.9749141157962893	0.025085884203710686	0.0
SP18310	1:Del:T:1	0.986550514084477	0.013449485915523017	0.0
SP18310	1:Del:T:2	0.8809647889503353	0.11903521104966469	0.0
SP18310	1:Del:T:3	0.9526911030910984	0.04730889690890157	0.0
SP18310	1:Del:T:4	0.9821113517696664	0.01788864823033373	0.0
SP18310	1:Del:T:5	0.9953033533984645	0.004696646601535425	0.0
SP18310	1:Ins:C:0	0.4188016617732827	0.5811983382267173	0.0
SP18310	1:Ins:C:1	0.4413139123616409	0.558686087638359	0.0
SP18310	1:Ins:C:2	0.46114297046465436	0.5388570295353456	0.0
SP18310	1:Ins:C:3	0.7144015813371493	0.2855984186628507	0.0
SP18310	1:Ins:C:4	0.17047245583760318	0.8295275441623968	0.0
SP18310	1:Ins:C:5	0.6127813141935017	0.3872186858064983	0.0
SP18310	1:Ins:T:0	0.40318361436507116	0.5968163856349288	0.0
SP18310	1:Ins:T:1	0.0021321281573952384	0.9978678718426047	0.0
SP18310	1:Ins:T:2	0.7734130359880158	0.22658696401198417	0.0
SP18310	1:Ins:T:3	0.5549298948416576	0.44507010515834244	0.0
SP18310	1:Ins:T:4	0.05925293856353486	0.9407470614364651	0.0
SP18310	1:Ins:T:5	0.3426269016790409	0.6573730983209591	0.0
SP18310	2:Del:R:0	0.9920458204241015	0.007954179575898515	0.0
SP18310	2:Del:R:1	0.9924032130309348	0.007596786969065141	0.0
SP18310	2:Del:R:2	0.9975476980699381	0.002452301930061798	0.0
SP18310	2:Del:R:3	0.9989659292019547	0.0010340707980452557	0.0
SP18310	2:Del:R:4	0.9961031216583153	0.0038968783416846193	0.0
SP18310	2:Del:R:5	0.9975387046411548	0.0024612953588451936	0.0
SP18310	3:Del:R:0	0.9951710235509224	0.004828976449077684	0.0
SP18310	3:Del:R:1	0.9966854461486613	0.003314553851338735	0.0
SP18310	3:Del:R:2	0.9988307769136324	0.0011692230863674868	0.0
SP18310	3:Del:R:3	0.9948160527595786	0.005183947240421313	0.0
SP18310	3:Del:R:4	0.9976949315299252	0.0023050684700748033	0.0
SP18310	3:Del:R:5	0.9977083411181782	0.0022916588818218367	0.0
SP18310	4:Del:R:0	0.983024662679486	0.016975337320514098	0.0
SP18310	4:Del:R:1	0.9852386882147304	0.014761311785269663	0.0
SP18310	4:Del:R:2	0.9912172963294215	0.008782703670578481	0.0
SP18310	4:Del:R:3	0.9970936784929277	0.002906321507072341	0.0
SP18310	4:Del:R:4	0.9809452860423271	0.01905471395767295	0.0
SP18310	4:Del:R:5	0.9957482720764343	0.004251727923565682	0.0
SP18310	5:Del:R:0	0.9013106941058919	0.09868930589410808	0.0
SP18310	5:Del:R:1	0.9741617826662885	0.025838217333711562	0.0
SP18310	5:Del:R:2	0.9734589759833464	0.026541024016653595	0.0
SP18310	5:Del:R:3	0.9968525671648805	0.003147432835119623	0.0
SP18310	5:Del:R:4	0.9906626388398795	0.009337361160120442	0.0
SP18310	5:Del:R:5	0.9825730375221468	0.017426962477853247	0.0
SP18310	2:Ins:R:0	0.7148834076760677	0.2851165923239324	0.0
SP18310	2:Ins:R:1	0.5990437823605128	0.40095621763948724	0.0
SP18310	2:Ins:R:2	0.6671860684782058	0.33281393152179417	0.0
SP18310	2:Ins:R:3	0.41390700241732	0.5860929975826801	0.0
SP18310	2:Ins:R:4	0.3638836146379781	0.6361163853620219	0.0
SP18310	2:Ins:R:5	0.6510398502221256	0.34896014977787443	0.0
SP18310	3:Ins:R:0	0.6796375653159432	0.32036243468405673	0.0
SP18310	3:Ins:R:1	0.6260508636416984	0.37394913635830157	0.0
SP18310	3:Ins:R:2	0.19552945262701682	0.8044705473729833	0.0
SP18310	3:Ins:R:3	0.0729567186152688	0.9270432813847311	0.0
SP18310	3:Ins:R:4	0.6170326929691275	0.38296730703087245	0.0
SP18310	3:Ins:R:5	0.7229059731455726	0.2770940268544274	0.0
SP18310	4:Ins:R:0	0.661139854374877	0.338860145625123	0.0
SP18310	4:Ins:R:1	0.7146384443929177	0.2853615556070822	0.0
SP18310	4:Ins:R:2	0.38905427477726995	0.61094572522273	0.0
SP18310	4:Ins:R:3	0.23341154423987331	0.7665884557601267	0.0
SP18310	4:Ins:R:4	0.47531720761029805	0.524682792389702	0.0
SP18310	4:Ins:R:5	0.6669803331120829	0.333019666887917	0.0
SP18310	5:Ins:R:0	0.7070249484537159	0.29297505154628406	0.0
SP18310	5:Ins:R:1	0.6546918216156927	0.3453081783843072	0.0
SP18310	5:Ins:R:2	0.2729761236343754	0.7270238763656246	0.0
SP18310	5:Ins:R:3	0.4926872207451592	0.5073127792548409	0.0
SP18310	5:Ins:R:4	0.7082648676747093	0.29173513232529064	0.0
SP18310	5:Ins:R:5	0.5844643128861077	0.41553568711389227	0.0
SP18310	2:Del:M:1	0.9829753160960151	0.017024683903984913	0.0
SP18310	3:Del:M:1	0.9946141445466619	0.005385855453338099	0.0
SP18310	3:Del:M:2	0.9842683716566057	0.015731628343394376	0.0
SP18310	4:Del:M:1	0.9860071745548806	0.013992825445119414	0.0
SP18310	4:Del:M:2	0.9816585200901022	0.018341479909897727	0.0
SP18310	4:Del:M:3	0.9703387919812673	0.02966120801873283	0.0
SP18310	5:Del:M:1	0.987849421487451	0.012150578512548995	0.0
SP18310	5:Del:M:2	0.8665191461674332	0.13348085383256686	0.0
SP18310	5:Del:M:3	0.9553754563012551	0.04462454369874481	0.0
SP18310	5:Del:M:4	0.9271293765222379	0.07287062347776206	0.0
SP18310	5:Del:M:5	0.9459612466527941	0.05403875334720595	0.0
SP17172	1:Del:C:0	0.9643650604340332	0.03563493956596677	0.0
SP17172	1:Del:C:1	0.8660863010895733	0.13391369891042668	0.0
SP17172	1:Del:C:2	0.9982228838664131	0.0017771161335869052	0.0
SP17172	1:Del:C:3	0.9996212243942046	0.0003787756057952567	0.0
SP17172	1:Del:C:4	0.999536450778293	0.00046354922170697174	0.0
SP17172	1:Del:C:5	0.9965250017714653	0.003474998228534753	0.0
SP17172	1:Del:T:0	0.9676410862967988	0.0323589137032013	0.0
SP17172	1:Del:T:1	0.9825909254505734	0.017409074549426615	0.0
SP17172	1:Del:T:2	0.8506268435375498	0.14937315646245022	0.0
SP17172	1:Del:T:3	0.9393757163036426	0.060624283696357466	0.0
SP17172	1:Del:T:4	0.976875487597422	0.023124512402577936	0.0
SP17172	1:Del:T:5	0.9939047187881106	0.0060952812118894055	0.0
SP17172	1:Ins:C:0	0.35668832094463626	0.6433116790553637	0.0
SP17172	1:Ins:C:1	0.37803344022917823	0.6219665597708217	0.0
SP17172	1:Ins:C:2	0.3970398353401651	0.6029601646598348	0.0
SP17172	1:Ins:C:3	0.6580882080898517	0.3419117919101485	0.0
SP17172	1:Ins:C:4	0.13653705534059898	0.863462944659401	0.0
SP17172	1:Ins:C:5	0.5490780055227654	0.45092199447723463	0.0
SP17172	1:Ins:T:0	0.3420234962039332	0.6579765037960669	0.0
SP17172	1:Ins:T:1	0.0016413842319560124	0.998358615768044	0.0
SP17172	1:Ins:T:2	0.7242440245583457	0.27575597544165426	0.0
SP17172	1:Ins:T:3	0.48963589047459555	0.5103641095254045	0.0
SP17172	1:Ins:T:4	0.046223929925088156	0.9537760700749118	0.0
SP17172	1:Ins:T:5	0.28624697911399993	0.7137530208860001	0.0
SP17172	2:Del:R:0	0.9896871624772466	0.010312837522753337	0.0
SP17172	2:Del:R:1	0.9901494806347296	0.009850519365270372	0.0
SP17172	2:Del:R:2	0.9968152779583193	0.003184722041680674	0.0
SP17172	2:Del:R:3	0.9986565165631455	0.0013434834368545065	0.0
SP17172	2:Del:R:4	0.9949414430174411	0.005058556982558819	0.0
SP17172	2:Del:R:5	0.9968036071015505	0.0031963928984494933	0.0
SP17172	3:Del:R:0	0.9937332299860034	0.0062667700139965015	0.0
SP17172	3:Del:R:1	0.9956966113444508	0.004303388655549268	0.0
SP17172	3:Del:R:2	0.9984809857643553	0.0015190142356447387	0.0
SP17172	3:Del:R:3	0.9932732835502712	0.006726716449728729	0.0
SP17172	3:Del:R:4	0.997006353135808	0.002993646864191945	0.0
SP17172	3:Del:R:5	0.9970237565351217	0.002976243464878324	0.0
SP17172	4:Del:R:0	0.9780501428164131	0.021949857183586875	0.0
SP17172	4:Del:R:1	0.9809003691744922	0.019099630825507807	0.0
SP17172	4:Del:R:2	0.9886157749374493	0.0113842250625507	0.0
SP17172	4:Del:R:3	0.996226170993719	0.0037738290062810324	0.0
SP17172	4:Del:R:4	0.9753766807286094	0.024623319271390574	0.0
SP17172	4:Del:R:5	0.9944813970810906	0.005518602918909368	0.0
SP17172	5:Del:R:0	0.8754249502087623	0.12457504979123765	0.0
SP17172	5:Del:R:1	0.9666780880549616	0.03332191194503843	0.0
SP17172	5:Del:R:2	0.9657788735681139	0.03422112643188607	0.0
SP17172	5:Del:R:3	0.995913385347177	0.004086614652823067	0.0
SP17172	5:Del:R:4	0.9878988283357528	0.01210117166424721	0.0
SP17172	5:Del:R:5	0.9774692049932753	0.022530795006724856	0.0
SP17172	2:Ins:R:0	0.6586196407949566	0.3413803592050434	0.0
SP17172	2:Ins:R:1	0.5347961853522925	0.46520381464770755	0.0
SP17172	2:Ins:R:2	0.606688376373535	0.39331162362646505	0.0
SP17172	2:Ins:R:3	0.35207983860920394	0.647920161390796	0.0
SP17172	2:Ins:R:4	0.3056321043697198	0.6943678956302801	0.0
SP17172	2:Ins:R:5	0.5894133585310863	0.41058664146891355	0.0
SP17172	3:Ins:R:0	0.6201145226179264	0.37988547738207357	0.0
SP17172	3:Ins:R:1	0.5629736842772711	0.4370263157227289	0.0
SP17172	3:Ins:R:2	0.15755341808611306	0.8424465819138869	0.0
SP17172	3:Ins:R:3	0.057097301269435984	0.9429026987305639	0.0
SP17172	3:Ins:R:4	0.5535191962487115	0.44648080375128857	0.0
SP17172	3:Ins:R:5	0.6674889868585432	0.3325110131414568	0.0
SP17172	4:Ins:R:0	0.6002016932296468	0.3997983067703532	0.0
SP17172	4:Ins:R:1	0.6583494396854455	0.34165056031455454	0.0
SP17172	4:Ins:R:2	0.3288564697203724	0.6711435302796276	0.0
SP17172	4:Ins:R:3	0.18981398983154948	0.8101860101684505	0.0
SP17172	4:Ins:R:4	0.41074562857306685	0.5892543714269333	0.0
SP17172	4:Ins:R:5	0.606467301899747	0.39353269810025304	0.0
SP17172	5:Ins:R:0	0.6499697259285137	0.35003027407148635	0.0
SP17172	5:Ins:R:1	0.5933073875889936	0.4066926124110063	0.0
SP17172	5:Ins:R:2	0.22414937167931742	0.7758506283206826	0.0
SP17172	5:Ins:R:3	0.4276793788776421	0.5723206211223578	0.0
SP17172	5:Ins:R:4	0.6513320332763303	0.3486679667236697	0.0
SP17172	5:Ins:R:5	0.51975342970228	0.4802465702977199	0.0
SP17172	2:Del:M:1	0.977986659341068	0.022013340658932005	0.0
SP17172	3:Del:M:1	0.9930117085276825	0.006988291472317459	0.0
SP17172	3:Del:M:2	0.9796507686011232	0.020349231398876722	0.0
SP17172	4:Del:M:1	0.9818905606466989	0.018109439353301147	0.0
SP17172	4:Del:M:2	0.9762933150297991	0.023706684970200984	0.0
SP17172	4:Del:M:3	0.9617912490369783	0.0382087509630216	0.0
SP17172	5:Del:M:1	0.9842661382673235	0.015733861732676498	0.0
SP17172	5:Del:M:2	0.8331966057354064	0.16680339426459362	0.0
SP17172	5:Del:M:3	0.9427702117506613	0.057229788249338616	0.0
SP17172	5:Del:M:4	0.9073193840670123	0.0926806159329877	0.0
SP17172	5:Del:M:5	0.9308891071424639	0.0691108928575362	0.0
SP96133	1:Del:C:0	0.8422196158124581	0.02388171481907899	0.13389866936846292
SP96133	1:Del:C:1	0.38676995834077704	0.0458904341906049	0.567339607468618
SP96133	1:Del:C:2	0.6709201850056797	0.0009165681091198196	0.32816324688520054
SP96133	1:Del:C:3	0.9698544744261152	0.00028200623011940195	0.029863519343765424
SP96133	1:Del:C:4	0.9918939332576967	0.0003529945905839774	0.0077530721517193495
SP96133	1:Del:C:5	0.9959857445629766	0.0026651711730070154	0.0013490842640164543
SP96133	1:Del:T:0	0.8992571572949225	0.023076457103099197	0.0776663856019782
SP96133	1:Del:T:1	0.8940995278977273	0.012156103749263368	0.0937443683530094
SP96133	1:Del:T:2	0.8542412310790789	0.1151117351448896	0.030647033776031438
SP96133	1:Del:T:3	0.9460789514970627	0.04685330896466723	0.007067739538270155
SP96133	1:Del:T:4	0.9808201769169618	0.017816744812416806	0.001363078270621426
SP96133	1:Del:T:5	0.9952550507186054	0.004683699042544783	6.125023884986117e-05
SP96133	1:Ins:C:0	0.3653709081550412	0.5056757269868131	0.12895336485814568
SP96133	1:Ins:C:1	0.3640545143148108	0.4596304938439606	0.17631499184122862
SP96133	1:Ins:C:2	0.3925259157691894	0.4574340306433756	0.15004005358743502
SP96133	1:Ins:C:3	0.6801105377667025	0.27115340997413384	0.04873605225916379
SP96133	1:Ins:C:4	0.16994334930055174	0.8247131927934865	0.005343457905961904
SP96133	1:Ins:C:5	0.6124564427039716	0.3859652238359944	0.0015783334600340951
SP96133	1:Ins:T:0	0.37795182851997516	0.5579515525927279	0.06409661888729698
SP96133	1:Ins:T:1	0.0013216356058533376	0.6168699858555384	0.3818083785386082
SP96133	1:Ins:T:2	0.7167423343841369	0.2094154235803924	0.0738422420354707
SP96133	1:Ins:T:3	0.5175538250068925	0.41396917183238013	0.0684770031607273
SP96133	1:Ins:T:4	0.05886030771271055	0.9319823343097866	0.009157357977502827
SP96133	1:Ins:T:5	0.34279776748343616	0.655919630167473	0.0012826023490908232
SP96133	2:Del:R:0	0.9757860431448918	0.0078026196483786045	0.016411337206729413
SP96133	2:Del:R:1	0.9635140715479676	0.007355666376529428	0.02913026207550296
SP96133	2:Del:R:2	0.975805013972051	0.00239235425583521	0.02180263177211388
SP96133	2:Del:R:3	0.997615000157911	0.0010298755393318754	0.0013551243027570693
SP96133	2:Del:R:4	0.9941507311636982	0.0038787068568233445	0.00197056197947838
SP96133	2:Del:R:5	0.9968838188616382	0.0024530177982997666	0.0006631633400619926
SP96133	3:Del:R:0	0.9878935548885903	0.004780680195656352	0.007325764915753316
SP96133	3:Del:R:1	0.9834856931724142	0.0032617989195943544	0.013252507907991415
SP96133	3:Del:R:2	0.9901032440620305	0.0011558676921028129	0.00874088824586676
SP96133	3:Del:R:3	0.9909953336391276	0.005150051511824009	0.0038546148490483786
SP96133	3:Del:R:4	0.996459970843491	0.002295979979233958	0.0012440491772749676
SP96133	3:Del:R:5	0.997204690583392	0.0022842985141496674	0.0005110109024583101
SP96133	4:Del:R:0	0.9660966265861523	0.01663783220489697	0.017265541208950783
SP96133	4:Del:R:1	0.9668608091387357	0.014446732393794114	0.018692458467470235
SP96133	4:Del:R:2	0.9829318806712471	0.008685702594622936	0.008382416734129945
SP96133	4:Del:R:3	0.9940417681297229	0.0028895785265912774	0.0030686533436857693
SP96133	4:Del:R:4	0.9779114761196086	0.018944335097272638	0.003144188783118767
SP96133	4:Del:R:5	0.9947563782181003	0.004235988882323735	0.0010076328995759275
SP96133	5:Del:R:0	0.7538708182981316	0.0823217659278289	0.16380741577403937
SP96133	5:Del:R:1	0.9389242045922978	0.024836144002440694	0.03623965140526163
SP96133	5:Del:R:2	0.9616982260715276	0.026149356814955952	0.012152417113516566
SP96133	5:Del:R:3	0.9901107298458224	0.003117679603907029	0.006771590550270538
SP96133	5:Del:R:4	0.986684572291826	0.009274678957773522	0.004040748750400527
SP96133	5:Del:R:5	0.9806191487520083	0.01734520345006001	0.0020356477979317287
SP96133	2:Ins:R:0	0.6999024051369673	0.2783857081757314	0.021711886687301396
SP96133	2:Ins:R:1	0.5654443496718325	0.3774421796177365	0.05711347071043103
SP96133	2:Ins:R:2	0.6568792035749492	0.32678507719696465	0.016335719228086035
SP96133	2:Ins:R:3	0.41333660986963827	0.5837001530330751	0.0029632370972866727
SP96133	2:Ins:R:4	0.3644145833841018	0.6353192376356218	0.0002661789802764495
SP96133	2:Ins:R:5	0.651468326700726	0.34824408064786083	0.00028759265141317674
SP96133	3:Ins:R:0	0.662275891055339	0.3113331250474421	0.026390983897218827
SP96133	3:Ins:R:1	0.5759603779880188	0.34309761476065603	0.08094200725132517
SP96133	3:Ins:R:2	0.19452533340207748	0.7981716676149293	0.007302998982993226
SP96133	3:Ins:R:3	0.07306177176959891	0.925863776982864	0.0010744512475371526
SP96133	3:Ins:R:4	0.6176534178985855	0.38231430631576685	3.227578564758828e-05
SP96133	3:Ins:R:5	0.7233204747773665	0.2765020049449038	0.00017752027772959547
SP96133	4:Ins:R:0	0.6436830664772988	0.32901933083778706	0.02729760268491415
SP96133	4:Ins:R:1	0.6834260341381159	0.27215905106972077	0.04441491479216338
SP96133	4:Ins:R:2	0.3884878059625634	0.6084039228029364	0.0031082712345001295
SP96133	4:Ins:R:3	0.2337617769447812	0.7656593987936462	0.0005788242615726199
SP96133	4:Ins:R:4	0.4758861267077826	0.5238880636822334	0.00022580960998402712
SP96133	4:Ins:R:5	0.6665608476421384	0.33190884766977063	0.0015303046880910036
SP96133	5:Ins:R:0	0.687061395842135	0.28393153027397094	0.02900707388389396
SP96133	5:Ins:R:1	0.6055155060412897	0.3185058349503104	0.0759786590083999
SP96133	5:Ins:R:2	0.27196435877898206	0.7223674689476783	0.005668172273339577
SP96133	5:Ins:R:3	0.4926276423756123	0.5058776089729726	0.0014947486514151683
SP96133	5:Ins:R:4	0.7049552698490305	0.28958547124584083	0.005459258905128752
SP96133	5:Ins:R:5	0.580516455022983	0.41161106321226526	0.007872481764751707
SP96133	2:Del:M:1	0.9579378287749306	0.016546111398682027	0.0255160598263873
SP96133	3:Del:M:1	0.9742226423718489	0.005261147244821795	0.02051621038332928
SP96133	3:Del:M:2	0.9717146911625966	0.015488918406553039	0.012796390430850374
SP96133	4:Del:M:1	0.976215989424771	0.01381635340368607	0.009967657171542986
SP96133	4:Del:M:2	0.9573653735609167	0.017839136352933157	0.024795490086150212
SP96133	4:Del:M:3	0.9510555959583816	0.028993024417547236	0.019951379624071203
SP96133	5:Del:M:1	0.9365291527211679	0.011488139015507815	0.05198270826332423
SP96133	5:Del:M:2	0.5365544396129779	0.08242838309062792	0.38101717729639417
SP96133	5:Del:M:3	0.8198695309288481	0.03819149247798408	0.14193897659316787
SP96133	5:Del:M:4	0.7500958072253734	0.05879644339745461	0.19110774937717204
SP96133	5:Del:M:5	0.8631448779058608	0.04917426183986398	0.08768086025427516
SP110242	1:Del:C:0	0.83262918955716	0.04372513854787589	0.12364567189496405
SP110242	1:Del:C:1	0.3861174489662141	0.08484539343422057	0.5290371575995654
SP110242	1:Del:C:2	0.6852116742187384	0.0017336365099166302	0.3130546892713449
SP110242	1:Del:C:3	0.9715340917617058	0.0005231781292601712	0.027942730109033944
SP110242	1:Del:C:4	0.992102733002717	0.0006538812267796974	0.0072433857705033215
SP110242	1:Del:C:5	0.9938174793350615	0.004925133673359484	0.0012573869915791349
SP110242	1:Del:T:0	0.8863694057089445	0.042124949553058975	0.07150564473799653
SP110242	1:Del:T:1	0.8903815275765593	0.022419404888862522	0.08719906753457815
SP110242	1:Del:T:2	0.7793790197155801	0.19450339591669968	0.02611758436772015
SP110242	1:Del:T:3	0.9101702923596989	0.08347856026835514	0.0063511473719458636
SP110242	1:Del:T:4	0.9662397446106464	0.03250598064175072	0.0012542747476027001
SP110242	1:Del:T:5	0.9913032782093553	0.008639737346444942	5.698444419987082e-05
SP110242	1:Ins:C:0	0.256882028582665	0.6584325185351766	0.08468545288215842
SP110242	1:Ins:C:1	0.2638121134847881	0.6168457161123303	0.11934217040288154
SP110242	1:Ins:C:2	0.28447254714806947	0.6139597536660731	0.10156769918585729
SP110242	1:Ins:C:3	0.5539228220667267	0.409000870028058	0.03707630790521536
SP110242	1:Ins:C:4	0.09983174058582826	0.8972362643124049	0.0029319951017668803
SP110242	1:Ins:C:5	0.46093172581239605	0.537958750610211	0.0011095235773928634
SP110242	1:Ins:T:0	0.2569100360282118	0.7023935522662503	0.04069641170553786
SP110242	1:Ins:T:1	0.0008808590579272453	0.7614260672730644	0.23769307366900846
SP110242	1:Ins:T:2	0.6107463152844761	0.3304805234333376	0.058773161282186376
SP110242	1:Ins:T:3	0.3838896589279173	0.5686673551631627	0.04744298590892004
SP110242	1:Ins:T:4	0.03281980128601397	0.9624108399898431	0.004769358724142956
