MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
2:Del:R:3	1.30E-05	7.59E-05	1.29E-04	4.88E-05	1.78E-04	1.28E-04	4.75E-04	3.83E-04	1.13E-04	7.16E-04
2:Del:R:4	2.05E-05	1.30E-04	7.70E-05	9.87E-05	1.32E-04	5.35E-05	3.99E-04	4.85E-04	8.46E-05	3.71E-04
2:Del:R:5	1.09E-06	2.03E-04	4.49E-04	1.43E-04	3.29E-04	1.11E-04	1.62E-03	2.25E-03	2.32E-04	9.18E-04
3:Del:R:0	2.18E-04	2.14E-04	5.67E-05	2.04E-04	1.53E-04	1.64E-04	5.47E-04	7.25E-04	2.65E-04	3.69E-04
3:Del:R:1	1.91E-04	2.79E-04	3.35E-04	4.85E-04	3.01E-04	2.32E-04	2.91E-04	4.51E-03	5.03E-04	2.97E-03
3:Del:R:2	2.55E-05	7.58E-05	3.50E-05	2.38E-04	5.93E-06	9.46E-05	1.36E-04	1.21E-03	2.30E-04	7.84E-04
3:Del:R:3	2.57E-05	4.67E-05	7.56E-05	6.52E-05	1.61E-05	4.79E-05	1.59E-04	3.47E-04	1.05E-04	2.21E-04
3:Del:R:4	9.09E-10	7.16E-09	2.51E-04	1.61E-05	0.00E+00	2.44E-05	1.46E-04	5.04E-04	2.06E-04	3.33E-04
3:Del:R:5	9.27E-10	1.18E-08	3.12E-04	1.28E-05	2.33E-05	4.15E-10	1.78E-04	7.01E-04	2.54E-04	3.21E-04
4:Del:R:0	2.21E-04	1.64E-04	1.03E-04	1.06E-04	1.93E-04	7.57E-05	6.58E-04	8.03E-04	2.93E-04	4.00E-04
4:Del:R:1	1.48E-04	1.01E-04	3.01E-04	1.97E-04	2.98E-04	2.74E-04	7.32E-04	3.98E-03	2.69E-04	2.66E-03
4:Del:R:2	3.56E-05	1.24E-04	1.45E-04	1.19E-04	1.05E-04	1.76E-05	3.86E-04	1.47E-03	1.53E-04	9.39E-04
4:Del:R:3	3.97E-05	2.57E-05	3.97E-04	3.12E-05	3.43E-06	3.35E-05	3.05E-04	1.42E-03	4.00E-04	6.79E-04
4:Del:R:4	1.53E-05	4.63E-05	2.88E-04	1.98E-05	2.18E-05	3.05E-05	1.97E-04	7.76E-04	2.30E-04	4.21E-04
4:Del:R:5	3.87E-07	2.28E-05	2.10E-05	8.04E-06	3.63E-05	1.25E-08	6.14E-05	2.44E-04	2.08E-09	1.49E-04
5:Del:R:0	1.30E-03	5.76E-05	4.48E-04	1.75E-04	1.32E-03	1.17E-03	1.47E-04	7.02E-04	1.80E-03	5.77E-04
5:Del:R:1	6.60E-05	2.32E-04	2.45E-04	2.68E-04	2.55E-04	3.88E-04	6.43E-04	2.33E-03	6.80E-05	1.36E-03
5:Del:R:2	1.70E-05	3.63E-05	1.10E-04	9.49E-05	9.29E-05	1.18E-04	3.84E-04	5.77E-04	9.77E-05	3.47E-04
5:Del:R:3	1.89E-05	5.17E-05	3.23E-06	2.43E-05	4.01E-05	6.94E-05	1.30E-04	2.03E-04	5.13E-06	1.32E-04
5:Del:R:4	8.18E-10	3.83E-06	4.68E-09	1.02E-05	9.42E-06	4.62E-10	2.79E-05	7.91E-05	2.45E-05	6.21E-05
5:Del:R:5	1.14E-05	8.26E-09	7.96E-06	2.40E-09	1.34E-05	1.80E-09	4.98E-07	6.58E-06	1.50E-06	4.28E-09
2:Ins:R:0	1.38E-04	3.12E-04	5.01E-09	4.71E-05	4.80E-04	1.66E-04	2.07E-03	2.08E-03	1.21E-03	1.08E-04
2:Ins:R:1	1.54E-04	2.65E-04	8.87E-05	1.44E-04	3.05E-04	1.58E-04	1.23E-03	1.22E-03	3.89E-04	3.22E-04
2:Ins:R:2	7.80E-05	1.86E-04	8.38E-05	6.97E-05	1.93E-04	1.61E-04	7.01E-04	7.93E-04	2.80E-04	2.75E-04
2:Ins:R:3	2.19E-05	1.17E-04	4.09E-05	4.61E-05	1.51E-04	1.03E-04	3.11E-04	3.36E-04	1.21E-04	2.42E-04
2:Ins:R:4	5.15E-05	1.81E-04	1.37E-05	1.62E-04	1.25E-04	8.97E-05	3.67E-04	5.48E-04	1.33E-05	2.59E-04
2:Ins:R:5	4.07E-05	5.32E-04	5.77E-09	5.32E-04	3.45E-04	1.22E-04	1.31E-03	2.43E-03	1.39E-04	2.62E-04
3:Ins:R:0	5.01E-05	4.57E-05	7.29E-10	1.42E-04	3.38E-04	1.38E-04	9.57E-04	1.14E-03	4.56E-04	1.29E-04
3:Ins:R:1	8.54E-05	1.07E-04	9.42E-05	1.87E-04	2.06E-04	1.14E-04	6.81E-04	6.35E-04	1.08E-04	2.35E-04
3:Ins:R:2	1.63E-05	1.69E-05	9.69E-05	5.00E-05	4.27E-05	6.51E-05	2.57E-04	3.20E-04	1.22E-04	5.39E-05
3:Ins:R:3	6.24E-06	7.87E-07	1.71E-06	1.95E-09	3.58E-05	8.84E-06	3.94E-05	6.66E-05	1.98E-06	1.03E-05
3:Ins:R:4	7.33E-06	4.95E-06	2.81E-05	2.43E-05	1.95E-05	7.45E-06	5.97E-05	7.83E-05	4.96E-05	2.13E-05
3:Ins:R:5	2.01E-05	8.57E-05	6.78E-05	7.63E-05	2.05E-09	3.47E-05	2.17E-04	3.15E-04	6.25E-05	1.44E-04
4:Ins:R:0	0.00E+00	1.29E-04	2.11E-09	8.98E-05	5.35E-04	1.54E-04	1.80E-03	1.71E-03	1.00E-03	2.71E-04
4:Ins:R:1	7.94E-05	2.05E-04	1.16E-04	2.59E-04	2.03E-04	1.42E-04	1.13E-03	1.35E-03	6.55E-04	2.36E-04
4:Ins:R:2	1.29E-05	2.22E-05	2.46E-05	4.40E-05	6.63E-05	5.04E-05	2.21E-04	1.98E-04	1.62E-05	8.33E-05
4:Ins:R:3	3.31E-06	2.15E-05	7.27E-05	5.28E-05	5.55E-05	2.45E-05	1.13E-04	1.46E-04	6.82E-05	1.03E-04
4:Ins:R:4	8.16E-06	4.57E-05	1.65E-05	3.81E-05	2.98E-05	1.30E-05	1.98E-04	2.17E-04	2.82E-05	1.38E-04
4:Ins:R:5	2.23E-05	7.52E-05	6.23E-05	5.93E-05	1.88E-05	0.00E+00	1.59E-04	2.00E-04	3.34E-05	1.82E-04
5:Ins:R:0	3.74E-09	2.37E-08	2.52E-08	4.43E-08	2.14E-03	2.05E-08	2.87E-03	1.98E-03	2.05E-07	2.82E-08
5:Ins:R:1	3.99E-05	3.43E-04	4.66E-04	2.96E-04	3.45E-04	3.76E-04	1.22E-03	1.89E-03	5.91E-04	1.20E-03
5:Ins:R:2	1.66E-05	8.11E-05	4.45E-05	8.80E-05	7.74E-05	8.45E-05	4.09E-04	3.92E-04	6.52E-05	1.86E-04
5:Ins:R:3	2.46E-05	4.66E-05	5.22E-05	3.02E-05	2.64E-05	5.49E-10	1.12E-04	1.57E-04	1.67E-05	9.03E-05
5:Ins:R:4	3.94E-06	2.00E-06	5.22E-05	4.42E-05	4.43E-10	1.86E-05	7.15E-05	6.05E-05	2.90E-05	4.86E-05
5:Ins:R:5	2.63E-10	1.63E-05	3.41E-08	3.12E-05	1.51E-06	2.18E-05	7.90E-05	9.66E-05	2.91E-06	4.61E-05
2:Del:M:1	6.91E-04	1.24E-04	3.57E-04	3.77E-04	2.58E-04	2.20E-04	7.89E-04	1.24E-03	4.99E-04	4.24E-03
3:Del:M:1	2.25E-04	1.04E-04	1.49E-04	1.97E-04	4.31E-05	1.33E-04	3.42E-04	5.32E-04	1.48E-04	3.14E-04
3:Del:M:2	1.75E-04	2.00E-04	2.25E-04	2.46E-04	9.39E-05	2.30E-04	7.97E-04	2.08E-03	3.31E-04	1.33E-03
4:Del:M:1	2.31E-04	1.28E-04	1.40E-04	8.73E-05	6.13E-05	2.15E-04	7.21E-04	7.16E-04	1.63E-04	4.34E-04
4:Del:M:2	1.74E-04	1.54E-04	2.48E-04	1.11E-04	1.54E-04	2.65E-04	4.37E-04	1.40E-03	1.67E-04	7.23E-04
4:Del:M:3	1.64E-04	2.79E-04	1.66E-04	1.83E-04	8.27E-05	2.54E-04	5.93E-04	3.38E-03	1.19E-04	2.37E-03
5:Del:M:1	1.06E-03	3.62E-04	6.47E-04	4.57E-04	8.29E-04	1.04E-03	8.37E-04	1.09E-03	1.68E-03	5.51E-04
5:Del:M:2	8.07E-04	2.56E-04	4.00E-04	5.49E-04	4.93E-04	1.48E-03	3.24E-04	7.76E-04	9.90E-04	2.39E-04
5:Del:M:3	6.16E-04	4.67E-47	1.06E-04	3.62E-04	1.30E-04	1.54E-03	2.61E-04	9.81E-04	3.55E-04	5.15E-04
5:Del:M:4	3.57E-04	1.88E-04	2.66E-04	5.24E-05	1.40E-04	8.52E-04	3.92E-04	4.56E-04	3.25E-04	5.48E-04
5:Del:M:5	8.24E-05	2.37E-04	2.92E-04	3.05E-04	3.86E-04	1.10E-03	1.05E-03	1.43E-03	3.27E-04	4.88E-04
