Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
SP75977	54	130	0	1	43	47	6	12	37	0	9	0	11
SP70226	0	123	78	4	38	0	92	18	8	1	8	0	29
SP108068	106	164	0	21	40	48	42	27	51	0	11	0	23
SP107784	84	777	52	24	39	15	208	72	16	8	11	0	15
SP110824	42	161	0	0	11	43	56	12	36	0	8	0	10
SP76843	152	450	11	16	77	12	0	45	30	1	8	9	20
SP71456	125	240	0	47	71	50	42	21	71	0	17	0	15
SP108065	149	126	0	0	39	23	60	31	35	0	10	0	12
SP70860	213	214	0	29	67	26	12	21	64	2	9	3	0
SP71084	86	200	0	0	52	45	0	27	24	6	6	0	12
SP72262	34	104	0	28	21	39	84	11	18	8	17	0	7
SP69705	138	121	0	22	43	8	36	32	41	8	8	0	33
SP107786	172	392	0	77	3	201	34	57	54	1	10	0	28
SP71576	52	111	0	2	29	27	52	11	35	0	0	0	13
SP108123	55	116	3	17	32	12	55	4	28	7	20	1	1
SP74896	34	202	48	14	105	9	5	18	14	3	2	0	0
SP71950	73	283	0	16	52	18	59	26	61	0	0	1	3
SP108049	16	107	14	19	25	49	0	7	3	2	7	3	9
SP116965	0	341	263	1076	335	0	226	80	1	0	11	9	10
SP77930	4	68	22	11	12	27	60	9	18	1	1	2	1
SP125807	117	444	27	13	65	12	64	32	47	7	6	29	14
SP125696	105	153	0	17	60	61	28	130	21	4	5	26	5
SP125725	97	188	78	26	12	55	66	30	41	7	5	48	45
SP125752	124	368	43	17	0	50	133	30	29	3	1	8	0
SP118048	549	409	0	9	26	14	0	62	68	7	12	0	247
SP117981	4	137	0	18	42	55	41	26	12	1	10	0	16
SP125749	31	97	0	8	78	29	0	5	23	3	0	18	9
SP125762	36	283	12	7	51	30	9	33	50	5	17	12	30
SP117164	81	171	0	18	41	18	2	14	17	0	11	7	8
SP117002	174	272	0	18	29	33	89	73	34	1	2	9	13
SP117158	34	78	0	10	70	47	0	16	27	2	17	0	4
SP125691	448	565	0	25	99	53	94	91	61	1	14	0	11
SP125721	53	227	36	15	26	36	0	12	28	5	4	54	3
SP125753	161	193	0	12	36	24	4	70	23	5	9	27	5
SP117972	86	178	0	10	65	28	4	32	5	4	4	19	21
SP125726	150	269	0	1	52	52	33	19	10	2	7	0	20
SP125800	0	11	1	3	1	0	1	16	0	0	0	22	0
SP117745	270	590	0	6	28	21	9	59	46	3	8	0	8
SP117351	78	117	0	7	59	15	7	7	15	0	8	8	19
SP117980	0	197	9	26	32	21	97	29	25	9	12	34	9
SP117878	142	239	0	10	55	33	0	7	32	5	0	0	1
SP125805	57	166	19	12	41	25	37	15	30	7	5	0	6
SP78013	175	373	0	19	3	18	103	41	41	0	8	5	6
SP118083	6	53	44	76	149	73	54	12	77	6	8	15	12
SP125772	12	124	0	0	25	25	0	19	24	1	2	6	0
SP117216	153	167	0	15	51	21	42	16	49	0	13	0	18
SP125784	0	64	106	28	40	15	84	18	20	1	0	19	3
SP117323	172	278	36	36	165	30	0	21	94	4	6	51	18
SP118046	136	413	7	12	49	18	64	25	25	0	11	0	5
SP77888	11	33	0	10	33	40	24	2	7	0	4	0	0
SP125766	86	165	0	0	0	18	37	11	67	1	7	36	81
SP125737	68	136	0	48	124	34	0	19	50	3	8	19	13
SP125763	158	570	0	28	90	43	69	86	48	32	8	52	15
SP125802	29	187	94	13	49	25	0	34	25	0	3	22	1
SP117656	55	134	2	146	80	127	0	6	2	2	10	0	9
SP77872	10	49	0	2	18	15	0	0	18	0	7	1	14
SP117309	101	450	0	6	17	54	36	33	63	0	14	0	4
SP117201	153	303	0	35	67	23	70	27	43	0	13	0	0
SP125685	55	176	13	9	43	22	11	4	58	1	10	26	15
SP117463	190	201	0	10	26	17	60	47	24	0	5	11	14
SP117568	171	303	0	23	125	22	0	17	65	2	9	31	20
SP125717	136	148	0	8	40	19	0	19	30	24	9	22	2
SP125707	0	0	0	2	0	0	0	0	0	9	0	17	0
SP125794	71	301	0	0	23	38	70	22	21	4	10	23	10
SP125756	203	101	0	438	23	237	0	6	0	23	5	52	96
SP117441	73	175	0	6	53	48	32	31	46	5	9	0	10
SP125780	117	302	0	12	57	41	28	57	19	3	0	52	9
SP125764	201	385	0	904	60	47	133	38	60	26	5	2	13
SP117690	48	156	33	4	36	43	0	15	41	3	3	3	2
SP125742	7	144	28	65	28	224	0	11	34	5	2	46	5
SP125804	26	265	66	590	0	440	0	21	0	20	11	23	64
SP125695	35	128	6	27	28	31	5	12	45	1	8	36	14
SP77986	0	13	14	8	5	21	26	0	12	5	2	3	0
SP125689	131	428	0	59	88	80	118	63	71	1	19	11	47
SP117523	8	211	53	12	44	43	0	29	25	3	10	8	11
SP125694	81	220	0	27	30	21	22	46	33	10	0	21	20
SP125745	56	156	0	6	30	19	84	25	14	0	1	0	0
SP117001	87	168	0	4	6	34	90	21	40	1	4	0	11
SP117949	369	290	0	20	49	38	0	38	45	1	1	47	17
SP117653	31	77	18	8	24	15	31	13	35	0	6	0	0
SP117522	19	226	53	13	43	45	0	37	26	3	11	0	11
SP125710	49	240	0	16	24	38	19	29	19	4	25	41	1
SP117214	63	282	44	26	38	27	43	21	49	2	4	2	6
SP125768	357	679	1	31	49	2	143	40	60	6	6	64	14
SP117722	96	183	10	9	41	18	30	20	49	3	14	5	17
SP125699	248	171	0	11	68	30	0	21	79	0	0	6	0
SP125771	288	437	0	51	215	26	193	97	11	20	16	54	23
SP125719	38	107	0	11	64	16	38	0	25	2	6	0	14
SP117648	23	81	5	21	56	40	3	18	32	3	13	3	0
SP125760	54	141	12	12	15	35	46	17	28	0	5	37	8
SP125770	7305	9191	465	1080	149	0	147	3149	0	47	127	45	27
SP77956	9	20	0	0	0	0	0	20	0	1	5423	0	0
SP125785	128	129	4	27	54	13	0	6	56	7	0	27	23
SP125706	93	258	0	672	62	145	42	13	1	33	1	41	53
SP125705	148	175	0	12	58	25	14	10	42	0	0	0	13
SP125715	4	16	0	0	9	37	32	5	0	0	0	24	0
SP116962	0	114	50	6	0	46	5	7	29	0	12	0	20
SP117660	65	211	0	18	9	42	98	37	15	7	5	4	23
SP117643	100	235	82	968	67	150	9	60	38	13	9	5	19
SP125713	177	88	0	1005	142	170	144	26	70	10	0	42	34
SP117760	17	138	61	15	32	35	27	30	17	3	4	13	8
SP116968	72	421	0	18	38	50	29	23	33	0	5	0	8
SP125775	48	138	0	7	21	30	30	29	8	7	11	46	17
SP125731	58	205	16	18	52	14	17	11	19	0	6	0	31
SP125733	62	180	15	11	41	9	35	13	1	7	13	31	16
SP78502	16	27	0	5	18	21	6	5	22	0	9	0	6
SP125791	95	263	0	10	32	51	6	6	43	1	1	1	4
SP125755	42	218	0	17	0	77	116	20	28	14	7	23	19
SP117340	265	175	0	65	86	42	27	4	138	4	11	0	13
SP125781	73	124	0	15	27	42	38	13	45	2	5	0	7
SP125783	28	137	0	20	54	18	5	5	36	0	20	20	14
SP116950	215	346	0	14	6	30	162	46	9	6	1	0	19
SP125712	78	203	0	12	39	29	14	68	45	4	3	40	15
SP125786	14	40	0	313	68	0	0	15	14	33	8	51	7
SP125693	56	473	410	10	34	50	168	79	6	2	6	41	0
SP116949	151	151	0	21	84	29	94	17	88	13	14	17	26
SP78533	25	52	0	15	36	25	0	7	21	0	4	0	4
SP117215	74	176	0	16	105	31	4	6	22	2	9	6	4
SP117040	132	256	0	10	4	28	142	30	33	0	13	0	12
SP117476	109	162	21	15	10	40	49	21	61	2	5	7	0
SP116985	85	181	0	5	25	19	34	22	77	3	30	0	16
SP125769	41	91	0	10	48	17	11	8	9	0	3	37	1
SP125778	9	130	80	1422	0	389	0	35	8	58	10	27	63
SP117440	86	296	0	11	46	39	75	16	50	1	4	1	13
SP125730	44	104	17	5	27	24	10	5	3	0	3	10	0
SP125686	45	250	0	14	10	43	100	31	25	8	6	31	5
SP125758	84	140	0	15	26	36	0	16	45	0	8	34	13
SP77848	25	28	0	0	7	7	29	4	17	3	1	0	0
SP117974	131	297	0	10	15	40	77	41	30	0	15	0	10
SP117911	153	267	0	6	29	36	27	26	46	2	10	0	0
SP117165	17	124	92	24	59	50	11	19	65	0	4	0	8
SP117412	104	325	0	345	77	141	0	6	36	6	0	0	13
SP117650	19	40	0	20	49	95	9	7	11	0	3	3	13
SP117076	11	115	0	20	20	26	43	12	3	5	9	30	5
SP125757	79	205	0	13	29	54	41	9	16	1	1	56	9
SP125711	61	169	12	9	61	0	25	13	48	41	8	115	4
SP125811	56	117	0	21	48	21	21	9	30	4	7	32	5
SP125723	20	102	66	23	21	22	72	24	92	1	20	16	3
SP125809	105	449	0	14	8	39	51	54	31	7	2	17	27
SP125722	46	67	0	10	9	26	68	6	9	0	5	18	3
SP117908	62	203	22	11	44	54	0	15	33	0	3	23	21
SP125741	92	439	0	12	7	40	61	78	18	2	16	16	27
SP125724	147	139	27	13	0	23	0	7	200	6	0	47	0
SP117037	37	140	14	7	30	17	83	4	14	2	12	42	2
SP125777	44	178	10	783	33	178	0	39	55	32	2	41	26
SP117291	116	311	0	19	67	26	117	17	17	1	2	6	0
SP125793	32	56	18	70	3	13	34	14	31	2	0	32	7
SP125744	151	137	0	12	25	6	81	23	13	0	6	25	3
SP125795	59	216	0	11	37	18	0	14	33	5	3	17	22
SP125703	75	181	24	9	45	10	62	22	27	2	5	35	5
SP125761	15	108	47	19	86	16	0	7	9	3	11	28	12
SP117661	220	265	0	20	69	36	0	31	29	0	4	11	14
SP125776	125	152	0	28	45	26	66	28	51	9	11	9	21
SP117261	38	98	0	4	58	18	6	10	22	3	10	0	2
SP125698	177	176	0	607	123	89	0	17	2	12	0	30	21
SP125714	108	252	0	8	14	15	46	18	29	4	3	28	78
SP77972	162	131	0	11	27	10	50	28	38	0	11	0	0
SP77866	0	29	1	0	22	3	0	4	8	0	4	0	1
SP125704	80	139	0	12	42	24	28	7	30	3	6	0	16
SP117290	108	856	0	23	47	29	43	54	18	10	15	0	31
SP125738	48	90	0	9	39	24	0	2	17	0	2	40	12
SP135427	5	27	0	6	49	24	0	3	30	1	6	0	1
SP135403	0	3	0	1	5	0	0	0	0	0	1	0	0
SP102557	0	6	1	3	13	8	11	0	2	5	4	0	6
SP106801	2	0	0	5	0	25	0	6	15	0	0	0	4
SP106758	5	47	0	11	29	5	6	5	17	1	3	1	6
SP106808	7	32	0	12	30	15	0	0	43	2	2	0	11
SP102617	28	2	0	7	115	0	0	0	0	5	6	1	2
SP102605	0	6	1	0	20	7	1	0	8	0	3	0	0
SP117086	0	0	0	0	1	9	3	0	0	0	0	0	0
SP117700	13	0	0	8	15	25	11	0	20	0	9	0	2
SP135339	0	67	9	9	63	31	42	7	13	7	11	0	10
SP135324	4	54	0	4	0	22	10	8	7	1	4	1	2
SP102529	10	17	0	8	53	36	0	3	18	6	12	1	6
SP102507	14	43	0	7	36	28	20	7	7	5	2	0	0
SP102485	0	1	2	2	9	15	0	0	2	0	7	0	7
SP117043	6	22	0	4	49	41	3	1	18	2	0	0	7
SP135496	6	31	0	11	23	17	24	0	26	0	5	0	7
SP117228	7	18	0	0	21	9	1	4	27	10	6	0	10
SP118044	0	0	0	1	0	0	0	0	3	5	1	1	0
SP117984	0	4	7	1	25	13	38	10	5	5	4	0	2
SP135346	7	0	0	13	26	10	20	2	3	5	1	2	1
SP135492	0	2	0	0	3	0	4	0	7	0	1	1	0
SP102573	4	2	0	12	15	7	0	0	7	2	1	0	4
SP135460	2	2	0	1	18	30	0	0	12	2	0	0	0
SP117667	1	0	0	4	7	4	0	0	4	2	2	0	4
SP106815	3	20	4	14	24	14	71	9	21	2	9	0	4
SP106734	2	0	0	3	9	9	4	0	19	0	2	2	0
SP117796	4	6	0	8	15	23	24	0	51	1	0	0	8
SP102537	4	24	0	11	70	17	0	1	51	1	9	0	5
SP135334	10	4	7	0	52	1	18	0	1	0	0	3	2
SP102517	8	21	4	16	68	17	0	5	8	4	7	2	7
SP117493	2	0	0	0	4	0	4	0	5	0	4	0	1
SP106722	3	0	0	11	37	22	5	2	4	5	5	1	1
SP135434	8	27	0	3	25	23	28	4	70	0	8	0	12
SP106753	3	0	0	5	11	0	3	0	7	0	0	0	0
SP102523	10	8	0	0	72	18	11	5	0	0	7	0	5
SP102591	7	0	0	9	29	13	0	2	11	0	2	0	3
SP102547	5	9	0	6	44	29	0	7	23	6	8	0	0
SP118043	9	35	0	4	69	30	0	0	27	3	0	2	14
SP135478	2	0	0	0	16	14	31	2	11	7	0	0	2
SP102561	1	0	0	6	3	6	0	0	2	5	2	0	0
SP135274	2	2	0	8	10	11	30	2	9	3	0	2	0
SP106797	1	43	0	6	28	17	4	3	28	0	0	0	8
SP135488	54	170	70	36	199	59	0	17	29	6	18	0	16
SP135480	0	0	4	16	8	2	4	0	13	0	7	1	0
SP135455	508	124	68	8	13	5	52	17	146	1	0	0	0
SP135389	5	33	0	20	31	21	28	10	24	0	15	0	0
SP102597	6	15	0	11	0	5	0	5	144	4	0	5	0
SP102489	3	3	0	6	11	19	0	0	2	4	0	0	5
SP135410	5	11	0	2	6	10	63	0	11	4	0	0	4
SP135372	0	9	8	2	23	0	6	0	6	1	1	2	4
SP117223	0	0	5	2	19	11	20	5	13	2	8	0	0
SP135328	4	10	0	11	5	8	34	1	32	5	9	0	8
SP135444	2	2	0	1	4	2	0	0	2	1	0	0	4
SP106750	0	2	0	0	13	11	0	0	19	0	5	0	8
SP102511	0	13	4	21	31	5	19	0	80	1	6	0	4
SP102541	7	1	0	11	25	40	48	5	27	5	4	0	1
SP102567	13	27	0	3	99	42	0	5	21	3	9	0	14
SP117595	5	1	0	0	7	17	37	0	9	2	0	0	5
SP135440	9	11	0	4	51	9	5	5	23	6	14	3	11
SP135296	10	62	0	10	98	26	0	6	8	0	4	1	0
SP117294	1	0	0	4	1	3	14	2	10	2	2	0	0
SP135363	12	0	0	3	55	20	31	0	17	2	3	0	8
SP102499	4	9	0	8	38	23	0	0	31	3	5	0	0
SP117951	0	2	5	4	11	6	0	0	5	2	0	0	3
SP117085	0	0	2	8	14	9	3	0	5	1	2	2	0
SP106669	4	0	0	2	35	15	24	2	18	2	9	0	0
SP135316	3	19	0	8	20	15	0	0	4	0	3	1	5
SP135305	0	117	88	498	172	101	2	0	2	12	1	3	10
SP102581	2	2	0	1	15	0	0	0	4	2	1	0	4
SP106718	13	43	0	2	45	7	25	4	39	1	0	2	7
SP135451	0	0	1	3	20	6	20	3	30	0	5	0	1
SP135354	9	10	8	3	30	17	21	9	22	1	1	0	4
SP102611	32	398	7	49	240	49	9	25	14	8	0	2	24
SP135448	7	27	0	6	27	6	0	0	29	2	3	0	5
SP117758	2	45	25	14	71	33	0	6	34	9	7	1	14
SP135282	0	20	10	1	24	12	0	0	19	2	3	0	0
SP135288	0	34	6	7	39	22	1	4	46	1	2	5	10
SP135475	5	11	0	9	10	16	4	6	38	0	6	1	3
SP135416	1	20	6	4	42	11	6	2	23	3	9	0	0
SP117331	19	38	0	11	81	22	29	1	17	5	2	0	0
SP135468	4	0	0	0	15	13	17	0	8	0	3	0	0
SP135463	1	0	0	1	5	15	0	0	11	1	4	1	1
SP135422	11	20	0	17	32	25	41	2	15	0	10	0	0
SP135484	6	16	0	2	46	11	3	1	13	0	7	0	6
CPCT02030262T	20	104	39	17	23	28	5	12	29	38	5	1	23
CPCT02190001T	158	150	0	26	63	11	0	24	66	70	10	0	66
CPCT02160010T	101	321	0	33	63	20	22	19	30	77	4	9	55
CPCT02330006T	51	282	9	14	19	28	10	29	19	65	9	9	13
CPCT02030290T	0	140	140	933	210	0	59	26	57	169	3	0	19
CPCT02060058T	110	285	13	22	8	8	81	25	42	71	2	0	25
CPCT02130025T	279	386	0	17	34	47	0	65	72	69	14	0	24
CPCT02060167T	295	270	0	10	38	73	0	37	34	68	10	0	36
CPCT02090031T	35	116	0	528	64	26	7	3	35	58	1	0	12
CPCT02220061T	182	451	255	16	0	35	79	83	95	46	22	6	47
DRUP01020037T	90	235	0	811	110	123	0	44	67	73	18	2	67
CPCT02380033T	35	248	82	9	40	18	59	29	37	65	7	0	9
CPCT02100135T	114	221	0	7	19	52	23	26	25	46	13	0	11
CPCT02080286T	11	31	0	9	35	9	10	7	30	29	12	0	7
CPCT02380032T	287	172	0	23	40	35	25	37	34	84	13	0	5
CPCT02250006T	77	116	61	367	38	201	0	7	0	87	6	0	17
CPCT02050312T	79	182	0	5	16	32	53	14	32	58	13	0	15
CPCT02270017T	200	193	0	2	1	125	0	29	0	154	3	0	0
CPCT02060210T	64	197	38	20	36	55	0	36	32	111	3	0	15
CPCT02090039T	128	252	0	12	46	32	19	44	29	43	19	0	22
CPCT02110060T	105	372	23	30	17	33	10	27	25	90	0	0	19
CPCT02130044T	77	210	0	10	16	58	0	20	30	118	12	0	0
CPCT02130047T	456	339	0	46	29	61	52	31	78	142	1	0	31
WIDE01010068T	114	436	199	23	21	38	48	41	72	45	11	0	40
WIDE01010103T	10	58	0	9	4	34	5	11	7	19	4	2	13
CPCT02440009T	355	323	0	7	0	61	24	15	1	148	0	3	0
WIDE01010243T	46	152	0	8	25	60	1	20	33	32	10	3	12
CPCT02130079T	125	155	0	13	29	37	10	16	26	99	11	0	8
CPCT02130082T	27	318	38	21	26	30	70	24	40	113	21	0	20
CPCT02210054T	114	159	39	21	18	33	10	29	66	55	19	3	34
CPCT02120131T	228	184	0	4	11	60	0	12	13	117	0	9	0
CPCT02370030T	93	220	2	36	46	69	0	37	30	187	15	6	9
CPCT02090047T	73	333	0	1293	0	270	0	57	98	345	18	0	67
CPCT02130118T	186	274	0	9	9	32	14	34	30	67	4	0	32
CPCT02080238T	125	322	89	26	41	62	21	49	49	58	12	0	9
CPCT02130120T	135	433	0	33	71	60	0	54	41	128	15	4	6
CPCT02030501T	38	151	0	20	23	13	119	15	9	86	1	0	0
CPCT02190041T	472	394	0	39	120	9	7	83	42	63	9	0	37
CPCT02130133T	125	91	0	24	20	45	74	32	117	79	10	21	23
CPCT02130129T	78	125	0	7	19	2	36	13	43	55	3	4	1
CPCT02290049T	200	362	44	19	36	19	19	34	69	102	11	0	24
CPCT02380050T	69	136	0	6	20	67	40	34	32	135	2	0	16
CPCT02090060T	170	175	0	26	78	31	1	7	72	69	10	2	38
CPCT02210068T	32	170	49	286	44	178	14	24	24	108	16	8	49
CPCT02410012T	43	245	0	33	18	12	63	31	10	85	9	3	13
DRUP01090022T	118	241	5	709	47	125	59	38	38	133	11	0	48
CPCT02050246T	72	469	0	8	4	46	112	42	25	172	12	0	18
CPCT02050244T	227	373	0	1	0	46	0	39	27	131	14	1	200
CPCT02060111T	33	176	0	443	34	158	0	6	0	178	8	0	2
CPCT02050070T	22	42	21	11	0	39	30	22	22	106	3	8	9
CPCT02250001T	108	149	0	157	9	31	68	13	48	110	11	0	36
CPCT02070231T	111	260	0	17	84	44	0	11	27	74	13	0	9
CPCT02210016T	148163	3699	40520	0	0	0	0	727	0	1287	0	4189	0
CPCT02070132T	142	237	5	10	24	0	0	15	40	37	21	0	70
CPCT02180029T	0	74	15	18	27	51	91	11	23	76	8	6	10
CPCT02050195T	54	111	0	24	49	101	0	20	43	37	0	0	34
CPCT02060107T	100	390	141	17	71	5	98	58	62	49	14	0	40
CPCT02070177T	0	100	71	0	36	18	0	23	36	49	11	5	17
CPCT02030366T	155	426	0	14	66	0	68	54	41	48	5	0	31
CPCT02050223T	126	219	13	7	38	27	40	0	29	117	2	0	5
CPCT02060116T	131	110	0	4	41	11	24	11	4	49	6	0	6
CPCT02050239T	197	179	0	13	6	91	79	38	54	104	14	0	35
CPCT02210031T	54	120	0	184	92	47	0	15	33	102	0	1	5
CPCT02230035T	184	388	0	13	31	62	0	41	36	136	10	13	4
CPCT02050089T	2596	1133	0	9	156	1	71	150	0	101	11	12	180
CPCT02180009T	83	45	113	1307	328	1	0	0	212	80	9	0	19
CPCT02330014T	33	89	0	3	4	20	47	3	4	18	12	2	4
CPCT02230001T	5	37	14	1	2	23	47	10	0	11	2	0	7
CPCT02040083T	55	181	0	9	46	42	21	42	37	70	17	6	13
CPCT02180020T	401	532	0	827	9	0	70	55	68	125	15	0	259
CPCT02050135T	159	414	0	1036	0	106	0	54	107	222	21	0	61
CPCT02020483T	288	257	0	13	42	19	67	41	34	58	12	0	26
CPCT02080091T	75	307	86	6	38	47	62	40	43	24	8	0	43
CPCT02260012T	100	248	0	18	0	106	112	84	0	188	15	0	5
CPCT02210036T	180	713	0	22	0	121	50	77	1	235	12	0	15
CPCT02130014T	154	152	0	7	72	43	0	11	36	39	5	0	28
CPCT02130010T	206	257	0	26	26	120	85	43	53	87	25	10	21
CPCT02250002T	116	138	0	13	26	37	13	22	8	98	7	0	2
CPCT02090027T	60	84	33	6	14	19	52	4	13	21	0	4	13
DRUP01070119T	6995	1170	0	2	94	0	0	226	36	305	26	0	46
CPCT02050447T	126	353	15	29	45	0	61	31	62	24	15	1	26
CPCT02330135T	58	116	40	14	45	20	27	12	52	30	9	0	18
CPCT02200008T	111	157	0	17	18	5	0	20	43	13	8	14	23
CPCT02200009T	57	74	0	11	30	32	0	17	52	34	0	6	38
