Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP116686	3.68E+00	2.82E+00	5.47E+00	2.69E+00	1.61E+00	3.76E+00	1.30E+00	0.00E+00
SP116694	9.17E+00	7.10E+00	1.40E+01	4.17E+00	1.70E+00	8.81E+00	4.17E+00	5.57E-01
SP116712	1.67E+00	1.60E+00	2.06E+00	8.94E-01	5.89E-01	9.98E-01	5.28E-01	2.02E-01
SP116726	8.80E+00	7.88E+00	1.43E+01	3.39E+00	1.23E+00	6.31E+00	1.89E+00	4.83E-01
SP116723	2.63E+00	1.70E+00	3.64E+00	1.93E+00	7.21E-01	2.00E+00	1.80E+00	2.92E-01
SP59276	1.74E+00	2.53E+00	3.84E+00	1.16E+00	5.93E-01	2.52E+00	7.84E-01	0.00E+00
SP116703	2.48E+00	1.56E+00	3.59E+00	2.12E+00	6.61E-01	2.34E+00	1.75E+00	1.02E-01
SP59312	1.13E+01	8.71E+00	1.59E+01	3.24E+00	1.45E+00	7.45E+00	2.33E+00	5.73E-01
SP116701	5.34E+00	4.04E+00	7.71E+00	3.26E+00	1.75E+00	4.48E+00	2.52E+00	3.45E-01
SP59296	2.98E+00	3.05E+00	4.75E+00	1.15E+00	0.00E+00	2.02E+00	1.06E+00	3.79E-01
SP59280	4.11E+00	4.41E+00	6.33E+00	1.65E+00	1.66E-01	4.09E+00	1.58E+00	2.27E-01
SP59344	1.97E+00	2.82E+00	4.18E+00	1.08E+00	3.81E-01	2.49E+00	1.17E+00	3.71E-02
SP59460	6.19E+00	7.00E+00	1.16E+01	3.67E+00	9.09E-01	6.71E+00	2.59E+00	2.01E-01
SP59404	3.05E+00	3.50E+00	5.70E+00	7.11E-01	5.02E-01	3.33E+00	6.81E-01	0.00E+00
SP116709	4.00E+00	3.82E+00	6.99E+00	2.18E+00	1.19E+00	3.41E+00	1.41E+00	5.48E-01
SP59448	3.23E+01	1.64E+01	3.92E+01	4.61E+00	2.45E+00	1.59E+01	3.60E+00	2.90E-01
SP116614	1.01E+01	1.02E+01	1.64E+01	3.40E+00	1.24E+00	9.63E+00	3.14E+00	0.00E+00
SP59464	3.20E+00	1.72E+00	3.83E+00	1.91E+00	6.34E-01	1.80E+00	1.57E+00	0.00E+00
SP59364	5.45E+00	4.93E+00	1.00E+01	5.75E+00	1.05E+00	7.37E+00	4.37E+00	0.00E+00
SP116663	1.84E+01	1.00E+01	2.17E+01	3.15E+00	1.90E+00	9.18E+00	2.16E+00	8.75E-01
SP59444	2.40E+00	1.99E+00	3.63E+00	2.69E+00	9.45E-01	3.27E+00	5.49E-01	0.00E+00
SP116690	1.47E+01	1.02E+01	1.99E+01	4.21E+00	2.50E+00	1.09E+01	4.15E+00	7.51E-01
SP59270	1.67E+00	1.94E+00	2.96E+00	9.07E-01	3.52E-01	1.63E+00	5.24E-01	0.00E+00
SP59352	4.52E+00	5.00E+00	8.37E+00	3.10E+00	1.20E+00	4.87E+00	2.52E+00	3.28E-01
SP116652	2.26E+00	1.86E+00	3.28E+00	6.23E-01	4.67E-01	1.11E+00	5.72E-01	1.30E-01
SP116715	3.74E+01	1.47E+01	4.37E+01	5.98E+00	2.77E+00	1.38E+01	3.97E+00	9.25E-01
SP116718	5.40E+00	3.76E+00	7.54E+00	3.21E+00	1.21E+00	3.95E+00	2.49E+00	4.52E-01
SP116720	2.44E+00	2.04E+00	3.97E+00	2.06E+00	2.22E-01	2.37E+00	1.67E+00	0.00E+00
SP59284	6.33E+00	5.48E+00	9.91E+00	1.02E+00	6.06E-01	3.78E+00	5.15E-01	1.00E-02
SP116618	3.11E+00	2.27E+00	3.93E+00	1.87E+00	1.45E+00	2.24E+00	1.32E+00	0.00E+00
SP59436	7.62E-01	2.15E-01	9.51E-01	9.35E-01	2.98E-01	8.91E-01	7.02E-01	0.00E+00
SP116645	9.57E+00	1.32E+01	1.95E+01	4.60E+00	1.31E+00	1.15E+01	2.94E+00	5.83E-01
SP59320	3.16E+00	2.75E+00	5.10E+00	2.95E+00	6.47E-01	3.74E+00	2.36E+00	0.00E+00
SP116672	1.54E+00	1.01E+00	2.10E+00	1.24E+00	5.74E-01	1.17E+00	9.29E-01	1.42E-01
SP116635	3.30E+00	3.44E+00	5.62E+00	2.43E+00	8.54E-01	3.54E+00	1.69E+00	2.04E-01
SP59328	2.43E+00	2.13E+00	3.70E+00	1.23E+00	6.43E-01	2.32E+00	1.15E+00	4.03E-01
SP116627	3.22E+00	2.17E+00	4.66E+00	1.70E+00	8.38E-01	2.05E+00	1.16E+00	1.31E-01
SP116725	1.94E+00	1.68E+00	2.49E+00	7.32E-01	1.74E-01	1.62E+00	7.31E-01	0.00E+00
SP59292	2.81E+00	2.44E+00	4.39E+00	2.49E+00	6.30E-01	2.76E+00	1.88E+00	0.00E+00
SP116683	4.89E+00	4.71E+00	7.71E+00	2.61E+00	1.63E+00	3.75E+00	2.08E+00	5.37E-01
SP59372	1.44E+00	3.00E-01	1.31E+00	1.33E+00	1.50E+00	1.31E+00	8.20E-01	4.52E-01
SP116610	7.29E+00	7.05E+00	1.20E+01	5.00E+00	4.11E+00	8.49E+00	4.33E+00	8.30E-01
SP116638	2.74E+00	3.58E+00	5.22E+00	2.51E+00	9.18E-01	3.58E+00	2.11E+00	2.27E-01
SP59336	2.87E+00	1.55E+00	3.72E+00	1.01E+00	4.24E-01	2.00E+00	7.14E-01	2.76E-01
SP124971	1.44E+01	8.92E+00	1.97E+01	3.85E+00	1.65E+00	8.57E+00	3.08E+00	5.31E-01
SP116665	1.81E+00	9.55E-01	1.97E+00	1.40E+00	4.31E-01	1.10E+00	1.23E+00	2.00E-02
SP116674	4.31E+00	5.38E+00	7.68E+00	2.61E+00	1.22E+00	4.75E+00	1.96E+00	2.57E-01
SP116657	1.50E+01	1.55E+01	2.54E+01	4.95E+00	2.59E+00	1.46E+01	4.05E+00	2.88E-01
SP116670	1.51E+01	3.37E+00	1.71E+01	5.40E+00	1.85E+00	6.72E+00	2.02E+00	3.89E-01
SP116642	1.17E+01	6.82E+00	1.51E+01	4.60E+00	3.37E+00	7.06E+00	3.77E+00	9.09E-01
SP116606	3.88E+00	1.45E+00	4.05E+00	2.47E+00	3.57E+00	2.60E+00	2.03E+00	4.78E-01
SP116604	3.72E+00	2.55E+00	5.41E+00	2.51E+00	7.27E-01	2.55E+00	2.41E+00	3.39E-01
SP59376	2.13E+00	1.48E+00	3.60E+00	9.25E-01	7.98E-01	1.90E+00	2.83E-01	3.62E-01
SP59272	2.89E+00	3.42E+00	4.80E+00	9.76E-01	5.56E-01	2.92E+00	8.69E-01	3.32E-01
SP124969	1.38E+01	8.60E+00	1.82E+01	3.75E+00	2.77E+00	8.68E+00	4.13E+00	5.75E-01
SP116608	1.45E+00	1.10E+00	1.60E+00	1.36E+00	3.98E-01	1.20E+00	1.24E+00	1.15E-01
SP59396	2.91E+00	2.99E+00	4.84E+00	6.34E-01	5.27E-01	2.44E+00	7.80E-01	3.03E-01
SP116688	3.05E+00	3.07E+00	5.23E+00	1.48E+00	7.29E-01	2.20E+00	8.74E-01	5.88E-02
SP59392	2.66E+00	3.44E+00	5.30E+00	4.24E-01	3.02E-01	2.86E+00	2.55E-01	0.00E+00
SP59456	6.18E+00	4.89E+00	9.79E+00	3.35E+00	1.32E+00	3.99E+00	2.59E+00	2.71E-01
SP59348	3.47E+00	2.70E+00	5.07E+00	2.36E+00	9.34E-01	2.74E+00	2.16E+00	0.00E+00
SP59300	8.69E+00	3.56E+00	1.02E+01	2.64E+00	5.66E+00	3.01E+00	1.55E+00	2.74E-01
SP59340	4.05E+00	3.97E+00	7.02E+00	3.48E+00	5.46E-01	3.69E+00	2.32E+00	1.95E-01
SP59380	1.15E+00	1.27E+00	2.24E+00	1.53E+00	6.68E-01	1.60E+00	1.25E+00	0.00E+00
SP59440	8.20E+00	2.70E+00	9.85E+00	1.40E+00	2.57E+00	4.26E+00	1.59E+00	7.10E-01
SP59428	1.45E+00	1.55E+00	2.31E+00	1.58E+00	7.68E-01	1.74E+00	1.22E+00	2.23E-02
SP59400	1.38E+01	4.89E+00	1.71E+01	7.17E+00	4.33E+00	9.26E+00	2.32E+00	7.69E-01
SP116624	4.62E+00	3.98E+00	6.65E+00	2.14E+00	9.87E-01	3.41E+00	1.60E+00	6.39E-01
SP59432	2.37E+00	2.26E+00	4.12E+00	2.79E+00	7.28E-01	3.04E+00	2.24E+00	5.11E-01
SP59452	1.43E+01	7.24E+00	1.68E+01	4.75E+00	1.69E+00	6.50E+00	3.09E+00	5.73E-01
SP116679	1.21E+00	6.83E-01	1.58E+00	1.35E+00	5.26E-01	1.26E+00	1.10E+00	1.24E-01
SP116676	2.07E+01	5.89E+00	2.41E+01	5.47E+00	2.53E+00	7.59E+00	3.11E+00	4.93E-01
SP59360	1.11E+01	5.08E+00	1.23E+01	1.09E+00	5.43E-01	3.64E+00	1.27E+00	2.67E-01
SP59384	5.18E+00	4.13E+00	7.75E+00	1.36E+00	3.26E-01	4.09E+00	8.63E-01	1.57E-01
SP59332	2.61E+00	1.90E+00	3.51E+00	1.34E+00	5.32E-01	1.61E+00	4.69E-01	1.36E-01
SP116616	7.54E+00	4.93E+00	1.02E+01	2.84E+00	8.29E-01	3.60E+00	2.47E+00	2.61E-01
SP124981	6.56E+00	4.02E+00	9.31E+00	2.38E+00	7.02E-01	3.73E+00	1.93E+00	1.60E-01
SP59368	1.30E+01	6.40E+00	1.57E+01	3.97E+00	2.01E+00	5.60E+00	3.03E+00	1.03E+00
SP116648	1.64E+01	1.13E+01	2.19E+01	5.03E+00	1.93E+00	1.02E+01	2.93E+00	4.69E-01
SP59420	1.77E+00	2.13E+00	3.40E+00	2.03E+00	6.75E-01	2.30E+00	1.80E+00	2.90E-01
SP116706	7.12E+00	5.37E+00	1.15E+01	5.34E+00	1.08E+00	5.55E+00	4.18E+00	3.26E-01
SP116654	4.70E+00	4.31E+00	7.40E+00	4.02E+00	7.95E-01	5.05E+00	2.74E+00	3.63E-01
SP59308	3.14E+00	2.79E+00	4.31E+00	1.67E+00	5.69E-01	2.91E+00	1.42E+00	0.00E+00
SP59288	9.26E+00	4.22E+00	1.02E+01	9.20E-01	9.92E-01	4.88E+00	2.76E+00	8.56E-01
SP116622	2.34E+00	1.70E+00	3.49E+00	1.47E+00	6.57E-01	1.49E+00	9.55E-01	2.84E-01
SP59316	3.25E+00	2.79E+00	5.04E+00	2.44E+00	7.95E-01	3.22E+00	2.10E+00	0.00E+00
SP59324	2.49E+00	2.24E+00	3.64E+00	2.24E+00	9.90E-01	2.50E+00	1.25E+00	2.46E-01
SP116697	1.11E+02	3.57E+01	1.35E+02	1.32E+01	2.62E+01	2.15E+01	7.77E+00	1.30E+00
SP59304	2.20E+01	2.21E+01	3.50E+01	7.46E+00	1.16E+01	1.94E+01	4.04E+00	9.93E-01
SP116620	2.80E+01	1.21E+01	3.58E+01	8.26E+00	1.28E+00	1.47E+01	6.68E+00	3.89E-01
SP13289	5.64E-01	7.05E-01	7.45E-01	1.03E+00	3.53E-01	8.42E-01	8.82E-01	2.57E-01
SP116742	4.56E-02	4.90E-01	4.89E-01	8.31E-01	4.89E-01	8.17E-01	6.24E-01	0.00E+00
SP115134	2.58E-01	4.90E-01	4.04E-01	8.84E-01	3.50E-01	7.18E-01	9.17E-01	3.18E-01
SP96884	3.95E-01	6.50E-01	5.86E-01	1.15E+00	6.43E-01	9.93E-01	1.19E+00	9.29E-02
SP13385	2.47E-01	9.90E-01	7.47E-01	5.33E+00	9.21E-01	5.74E+00	6.09E-01	0.00E+00
SP13291	8.65E-01	6.76E-01	1.47E+00	1.90E+00	4.14E-01	1.89E+00	1.36E+00	3.10E-01
SP13514	2.27E+00	1.67E+00	3.25E+00	1.17E+00	7.28E-01	1.53E+00	7.73E-01	5.68E-01
SP115117	9.90E-01	7.20E-01	1.27E+00	4.54E-01	3.75E-01	6.68E-01	5.54E-01	3.92E-01
SP115114	2.63E+00	2.20E+00	3.77E+00	1.12E+00	7.34E-01	1.34E+00	1.04E+00	0.00E+00
SP13279	7.71E-01	8.96E-01	1.34E+00	1.14E+00	5.29E-01	1.24E+00	8.71E-01	3.00E-01
SP13487	5.99E-01	8.94E-01	8.18E-01	1.24E+00	3.44E-01	1.17E+00	1.11E+00	0.00E+00
SP13361	2.11E+00	1.61E+00	2.75E+00	1.23E+00	8.48E-01	1.44E+00	8.60E-01	4.11E-02
SP13421	2.61E+00	1.53E+00	3.29E+00	1.11E+00	7.26E-01	9.47E-01	7.93E-01	4.83E-01
SP116738	7.80E-01	5.54E-01	9.61E-01	1.57E+00	4.54E-01	1.59E+00	8.09E-01	6.74E-02
SP13293	2.42E-01	7.32E-01	9.45E-01	1.89E+00	3.18E-01	1.76E+00	1.43E+00	2.23E-01
SP13281	1.41E+00	1.20E+00	2.16E+00	9.24E-01	3.43E-01	1.07E+00	6.97E-01	4.13E-01
SP13677	3.52E-01	5.67E-01	7.14E-01	1.39E+00	8.40E-01	1.27E+00	9.74E-01	4.12E-01
SP13399	5.72E-01	7.69E-01	9.51E-01	1.47E+00	5.40E-01	1.32E+00	1.16E+00	1.84E-01
SP116732	1.53E+00	1.14E+00	1.81E+00	8.28E-01	1.10E+00	9.68E-01	1.09E+00	0.00E+00
SP115073	3.30E-01	9.19E-01	9.71E-01	9.78E-01	4.45E-01	9.93E-01	8.75E-01	2.29E-01
SP13307	3.30E-01	9.84E-01	1.14E+00	1.63E+00	3.08E-01	1.57E+00	1.43E+00	4.36E-01
SP13299	1.72E+00	1.58E+00	3.03E+00	2.05E+00	7.56E-01	2.23E+00	1.38E+00	3.34E-01
SP13481	5.84E-01	5.32E-01	8.90E-01	1.07E+00	7.27E-01	9.73E-01	9.41E-01	1.39E-01
SP116780	6.33E-01	7.11E-01	1.24E+00	1.82E+00	5.88E-01	1.45E+00	1.56E+00	1.51E-01
SP13433	1.13E+00	4.39E-01	1.05E+00	1.75E+00	5.87E-01	1.85E+00	1.09E+00	9.98E-02
SP115064	1.41E+00	1.26E+00	2.09E+00	1.51E+00	0.00E+00	1.43E+00	7.87E-01	4.52E-02
SP13359	6.18E-01	4.00E-01	8.75E-01	1.28E+00	7.10E-01	1.23E+00	8.96E-01	3.19E-01
SP116734	2.50E+00	7.79E-01	2.44E+00	9.85E-01	5.55E-01	1.64E+00	1.25E+00	2.15E-01
SP116770	9.63E-01	7.51E-01	1.24E+00	6.88E-01	6.53E-01	8.18E-01	5.67E-01	2.72E-01
SP13323	7.49E-01	7.27E-01	1.07E+00	1.35E+00	5.58E-01	1.14E+00	7.63E-01	3.72E-01
SP13367	2.80E+00	2.33E+00	4.11E+00	1.30E+00	1.12E+00	1.82E+00	1.13E+00	3.67E-01
SP96882	1.07E+00	8.81E-01	1.40E+00	2.31E+00	1.35E+00	2.69E+00	1.75E+00	5.78E-01
SP13283	2.64E-01	6.54E-01	7.57E-01	1.04E+00	4.49E-01	1.01E+00	7.57E-01	1.80E-01
SP116728	6.18E-01	8.07E-01	1.14E+00	1.40E+00	5.66E-01	1.38E+00	8.91E-01	2.00E-02
SP13478	2.92E-01	3.12E-01	5.28E-01	1.11E+00	4.31E-01	7.85E-01	9.59E-01	0.00E+00
SP116744	8.09E-01	8.33E-01	1.18E+00	1.54E+00	7.39E-01	9.94E-01	1.50E+00	8.14E-01
SP115093	2.73E+00	1.30E+00	3.39E+00	1.64E+00	8.20E-01	1.75E+00	1.11E+00	3.30E-01
SP13315	1.64E-01	4.29E-01	5.58E-01	6.46E-01	2.02E-01	6.53E-01	4.15E-01	0.00E+00
SP13331	1.79E+00	9.77E-01	2.14E+00	1.83E+00	9.83E-01	1.69E+00	1.30E+00	0.00E+00
SP115108	2.43E+00	1.43E+00	3.18E+00	1.15E+00	6.40E-01	1.73E+00	1.01E+00	4.00E-02
SP116752	5.19E-01	7.59E-01	1.13E+00	1.98E+00	4.99E-01	2.01E+00	9.73E-01	1.82E-01
SP115085	4.31E-01	6.89E-01	9.57E-01	1.64E+00	7.08E-01	1.51E+00	1.58E+00	8.95E-02
SP115102	7.14E-01	9.14E-01	1.51E+00	1.48E+00	6.56E-01	1.38E+00	1.27E+00	0.00E+00
SP13379	3.27E-01	9.43E-01	1.15E+00	1.39E+00	5.76E-01	1.30E+00	1.05E+00	3.54E-01
SP116750	2.02E+00	1.74E+00	2.80E+00	1.23E+00	9.58E-01	1.39E+00	1.20E+00	3.67E-01
SP115125	2.61E-01	5.53E-01	7.73E-01	9.43E-01	3.05E-01	1.04E+00	8.15E-01	0.00E+00
SP115089	1.47E+00	1.43E+00	2.11E+00	1.14E+00	5.26E-01	1.40E+00	8.34E-01	3.39E-01
SP13297	5.37E-01	1.27E+00	1.58E+00	1.61E+00	7.10E-01	1.40E+00	1.38E+00	2.00E-02
SP13339	3.03E-01	5.58E-01	8.12E-01	7.97E-01	4.88E-01	9.23E-01	7.41E-01	9.44E-02
SP13671	5.96E-01	1.00E+00	1.50E+00	1.87E+00	4.95E-01	1.89E+00	1.58E+00	3.54E-01
SP116776	7.35E-01	3.08E-01	8.16E-01	1.36E+00	6.66E-01	1.05E+00	1.34E+00	0.00E+00
SP13683	1.47E+00	1.10E+00	1.89E+00	3.30E-01	1.94E-01	7.13E-01	6.79E-01	0.00E+00
SP116758	1.92E+00	1.28E+00	2.41E+00	1.13E+00	6.73E-01	9.73E-01	6.42E-01	4.81E-01
SP116782	2.75E+00	1.69E+00	3.64E+00	1.43E+00	7.04E-01	1.94E+00	1.05E+00	1.32E-01
SP13317	3.42E-01	1.11E+00	1.30E+00	1.63E+00	3.62E-01	1.34E+00	1.02E+00	4.02E-01
SP115128	1.43E+00	1.47E+00	2.29E+00	7.63E-01	3.98E-01	1.35E+00	2.73E-01	0.00E+00
SP116754	1.27E+00	1.40E+00	1.97E+00	8.25E-01	6.72E-01	9.90E-01	7.20E-01	4.57E-01
SP116766	3.33E+00	2.75E+00	5.02E+00	1.82E+00	6.70E-01	2.40E+00	1.56E+00	3.37E-01
SP116748	1.87E+00	2.22E+00	3.52E+00	1.85E+00	4.07E-01	2.57E+00	1.56E+00	4.47E-01
SP115070	6.84E-01	5.28E-01	9.93E-01	1.41E+00	6.97E-01	1.58E+00	7.22E-01	0.00E+00
SP115131	1.07E+00	1.20E+00	1.68E+00	9.95E-01	7.87E-02	1.29E+00	8.60E-01	1.41E-02
SP115097	7.93E-01	8.58E-01	1.22E+00	1.26E+00	9.06E-01	1.09E+00	1.03E+00	5.54E-01
SP115060	2.10E+00	8.92E-01	2.55E+00	9.51E-01	6.15E-01	1.32E+00	6.02E-01	2.04E-01
SP13594	1.72E+00	1.47E+00	2.35E+00	9.83E-01	6.91E-01	7.86E-01	4.30E-01	2.27E-01
SP96834	1.15E+00	1.10E+00	1.82E+00	1.47E+00	9.43E-01	1.64E+00	1.26E+00	2.10E-01
SP115057	3.81E-01	8.66E-01	1.17E+00	2.10E+00	5.48E-01	1.87E+00	1.59E+00	1.55E-01
SP116768	1.62E+00	1.61E+00	2.72E+00	9.89E-01	0.00E+00	1.47E+00	1.12E+00	3.54E-01
SP13442	2.21E+00	2.05E+00	3.49E+00	1.46E+00	8.50E-01	1.61E+00	9.27E-01	2.19E-01
SP13325	6.24E-01	9.98E-01	1.06E+00	6.88E-01	2.45E-01	1.01E+00	6.01E-01	3.43E-02
SP116736	6.32E-01	5.82E-01	1.42E+00	1.48E+00	0.00E+00	1.53E+00	1.14E+00	0.00E+00
SP13619	1.01E+00	1.12E+00	1.76E+00	1.56E+00	5.85E-01	1.71E+00	6.96E-01	0.00E+00
SP115111	2.73E+00	2.65E+00	4.44E+00	2.00E+00	5.86E-01	2.28E+00	1.57E+00	2.38E-01
SP116760	1.18E+00	1.01E+00	2.02E+00	1.36E+00	5.40E-01	1.41E+00	1.19E+00	4.05E-01
SP13311	3.58E-01	6.61E-01	8.73E-01	1.41E+00	3.94E-01	1.22E+00	1.26E+00	1.35E-01
SP13509	8.89E-01	7.16E-01	1.40E+00	1.09E+00	5.93E-01	1.21E+00	4.95E-01	0.00E+00
SP13539	4.06E-01	6.40E-01	4.81E-01	1.14E+00	4.86E-01	8.69E-01	1.09E+00	4.09E-01
SP13624	3.47E-01	6.07E-01	8.97E-01	1.56E+00	4.87E-01	1.24E+00	1.57E+00	2.79E-01
SP116746	1.61E+00	9.43E-01	2.28E+00	6.10E-01	6.03E-01	1.20E+00	6.61E-01	5.91E-01
SP13490	4.39E-01	8.48E-01	9.10E-01	1.68E+00	6.64E-01	1.50E+00	1.63E+00	2.49E-01
SP116774	9.74E-01	9.80E-01	1.74E+00	1.13E+00	0.00E+00	1.48E+00	1.01E+00	0.00E+00
SP115105	5.57E-01	9.05E-01	1.13E+00	1.19E+00	2.33E-01	1.14E+00	9.99E-01	4.91E-01
SP13278	2.99E-01	9.31E-01	9.40E-01	1.17E+00	4.51E-01	1.15E+00	9.86E-01	7.42E-02
SP116756	1.94E+00	2.22E+00	3.17E+00	1.34E+00	7.64E-01	1.94E+00	1.25E+00	4.22E-01
SP13319	1.86E-01	4.70E-01	4.89E-01	6.75E-01	0.00E+00	6.26E-01	4.32E-01	2.00E-02
SP13280	2.24E+00	1.46E+00	3.11E+00	1.34E+00	5.17E-01	1.29E+00	1.23E+00	0.00E+00
SP13363	1.89E-01	1.06E+00	9.27E-01	1.17E+00	5.40E-01	1.38E+00	3.20E-01	1.00E-02
SP13347	3.20E-01	6.91E-01	1.62E+00	1.59E+00	3.35E-01	1.94E+00	1.42E+00	1.56E-01
SP116730	1.97E+00	8.66E-01	2.60E+00	1.11E+00	4.06E-01	1.41E+00	1.05E+00	3.01E-01
SP13365	3.20E-01	5.50E-01	4.98E-01	1.26E+00	3.85E-01	8.96E-01	9.18E-01	3.64E-01
SP115099	1.61E+00	1.64E+00	2.55E+00	1.12E+00	5.90E-01	1.31E+00	6.65E-01	1.35E-01
SP116764	8.38E-01	6.19E-01	1.39E+00	1.40E+00	3.07E-01	1.36E+00	1.09E+00	3.71E-01
SP116772	9.05E-01	7.82E-01	1.23E+00	1.68E+00	6.31E-01	1.24E+00	1.42E+00	5.10E-01
SP96888	2.83E-01	6.44E-01	6.38E-01	7.57E-01	3.82E-01	8.24E-01	6.78E-01	2.01E-01
SP13327	1.22E+00	1.20E+00	1.94E+00	1.38E+00	9.18E-01	1.37E+00	1.09E+00	0.00E+00
SP116740	2.23E+00	1.52E+00	2.97E+00	1.32E+00	5.78E-01	1.31E+00	1.01E+00	1.48E-01
CPCT02150038T	7.79E+00	8.04E+00	1.62E+01	3.15E+00	1.28E+00	7.95E+00	2.42E+00	1.89E+00
CPCT02040203T	0.00E+00	3.94E-02	0.00E+00	5.54E-01	6.15E-01	1.35E-01	4.29E-01	7.70E-01
CPCT02300038T	1.61E+01	1.09E+01	2.52E+01	4.78E+00	1.81E+00	9.80E+00	2.09E+00	2.89E+00
WIDE01010265T	1.30E+01	1.00E+01	2.11E+01	2.99E+00	1.49E+00	9.49E+00	2.17E+00	2.28E+00
CPCT02310012T	1.60E+01	1.43E+01	2.42E+01	2.48E+00	1.38E+00	1.62E+01	7.88E+00	3.95E+00
CPCT02080232T	2.55E+01	2.05E+01	3.77E+01	3.22E+00	1.94E+00	1.91E+01	3.02E+00	3.65E+00
CPCT02180068T	5.01E+01	4.86E+01	8.43E+01	3.64E+00	7.60E+00	3.67E+01	3.52E+00	4.66E+00
CPCT02290041T	1.01E+01	1.50E+01	2.19E+01	4.81E+00	2.57E+00	1.64E+01	3.07E+00	2.62E+00
CPCT02040278T	1.11E+01	8.56E+00	1.82E+01	4.22E+00	2.01E+00	7.46E+00	2.53E+00	2.62E+00
CPCT02310017T	3.86E+01	3.25E+01	6.49E+01	4.34E+00	3.47E+00	3.77E+01	5.06E+00	6.54E+00
CPCT02150022T	2.48E+00	2.13E+00	3.59E+00	1.60E+00	9.18E-01	2.06E+00	8.91E-01	1.32E+00
CPCT02150026T	2.67E+01	1.71E+01	3.79E+01	4.81E+00	2.30E+00	1.59E+01	2.90E+00	3.54E+00
CPCT02150030T	8.67E+00	1.24E+01	1.74E+01	3.02E+00	1.24E+00	1.01E+01	2.77E+00	2.68E+00
CPCT02180037T	7.25E+00	5.58E+00	1.04E+01	3.14E+00	2.32E+00	4.51E+00	2.57E+00	3.20E+00
CPCT02150033T	4.15E+00	4.71E+00	8.76E+00	2.23E+00	1.58E+00	4.53E+00	1.96E+00	2.72E+00
CPCT02230051T	1.74E+00	2.19E+00	3.34E+00	1.87E+00	1.23E+00	1.88E+00	1.38E+00	1.33E+00
CPCT02340030T	6.61E+00	1.01E+00	5.78E+00	3.83E+00	4.02E+00	5.57E+00	8.94E+00	6.81E+00
CPCT02340031T	1.62E+01	9.18E+00	2.14E+01	3.86E+00	1.82E+00	1.02E+01	1.94E+00	2.32E+00
CPCT02230066T	8.08E+00	4.59E+00	9.79E+00	2.31E+00	8.39E-01	3.44E+00	1.33E+00	2.31E+00
CPCT02180043T	1.01E+01	9.21E+00	1.56E+01	3.54E+00	1.95E+00	5.44E+00	1.79E+00	4.51E+00
CPCT02120032T	5.28E+01	6.37E+01	5.94E+01	2.71E+00	0.00E+00	1.46E+01	7.81E+00	2.23E+00
CPCT02300023T	5.07E+00	6.51E+00	9.50E+00	3.48E+00	1.11E+00	5.01E+00	2.44E+00	2.15E+00
CPCT02180001T	2.02E+01	1.54E+01	2.83E+01	3.92E+00	1.84E+00	1.31E+01	3.61E+00	3.03E+00
CPCT02330016T	2.10E+01	1.55E+01	3.19E+01	4.84E+00	1.63E+00	1.47E+01	1.83E+00	1.85E+00
