Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
SP90209	6.28E+02	1.21E+03	1.71E+03	1.70E-01	3.02E+03	0.00E+00
SP90989	1.34E+03	1.45E+03	5.49E+01	4.57E+00	1.72E+02	3.07E+00
SP93540	2.30E+03	2.34E+03	2.11E+02	7.45E+00	2.51E+02	7.36E+00
SP93227	1.33E+03	1.25E+03	1.52E+03	4.47E+00	3.16E+03	1.51E+01
SP94348	1.17E+03	1.20E+03	1.01E+02	3.86E+00	1.31E+02	4.64E+00
SP94933	8.42E+02	8.51E+02	2.87E+02	7.45E+00	2.83E+02	5.32E+00
SP92364	1.12E+03	1.25E+03	7.95E+01	5.31E+00	2.21E+02	3.55E+00
SP94917	2.23E+02	2.35E+02	1.40E+02	9.26E+00	1.66E+02	4.67E+00
SP92460	2.13E+02	2.13E+02	6.41E+01	5.79E+00	6.73E+01	2.96E+00
SP89909	2.12E+02	2.29E+02	5.07E+01	4.37E+00	7.36E+01	2.31E+00
CPCT02020308T	1.48E+03	1.33E+03	1.61E+02	9.15E+01	6.53E+01	6.62E+00
CPCT02020323T	3.01E+02	3.11E+02	5.15E+01	9.98E+00	6.76E+01	1.97E+00
CPCT02010373T	6.10E+00	8.16E+00	4.97E+00	9.93E+00	7.45E+00	1.16E+01
CPCT02140022T	2.83E+02	3.05E+02	3.12E+01	1.12E+01	4.74E+01	3.70E+00
CPCT02070024T	5.27E+02	4.91E+02	6.35E+01	2.15E+01	4.10E+01	5.81E+00
CPCT02070023T	2.33E+03	2.26E+03	3.34E+02	1.03E+02	3.24E+02	1.88E+01
CPCT02020387T	1.96E+03	1.89E+03	3.27E+02	7.75E+01	2.89E+02	8.95E+00
CPCT02140024T	8.04E+01	6.70E+01	3.17E+01	1.06E+01	1.94E+01	1.75E+00
CPCT02010441T	1.95E+03	1.96E+03	6.14E+01	3.43E+01	5.75E+01	4.78E+00
DRUP01010007T	6.90E+01	8.50E+01	1.62E+01	6.16E+00	3.56E+01	2.29E-01
DRUP01070001T	2.35E+03	2.50E+03	2.60E+02	3.71E+01	4.37E+02	5.85E+00
CPCT02011015T	1.20E+01	1.54E+01	1.12E+01	1.57E+01	2.03E+01	1.82E+01
CPCT02230072T	4.49E+02	3.77E+02	2.18E+02	6.50E+01	9.85E+01	2.16E+01
CPCT02380035T	7.75E+02	7.36E+02	7.36E+01	2.50E+01	4.50E+01	4.56E+00
CPCT02020704TII	1.41E+03	1.39E+03	5.46E+01	4.47E+01	4.04E+01	6.08E+00
DRUP01010020T	1.77E+03	1.66E+03	7.39E+01	6.88E+01	9.82E+01	6.03E+00
CPCT02011050T	8.88E+02	8.24E+02	9.76E+01	5.06E+01	6.11E+01	4.88E+00
CPCT02080188T	1.04E+01	7.58E+00	1.17E+01	9.53E+00	2.25E+01	1.23E+01
CPCT02250005T	9.91E+02	9.47E+02	3.64E+01	3.24E+01	3.12E+01	3.91E+00
DRUP01070038T	6.19E+02	6.43E+02	3.56E+01	1.50E+01	3.22E+01	2.84E+00
DRUP01010123T	4.84E+03	4.62E+03	1.84E+02	1.29E+02	2.46E+02	6.94E+00
CPCT02200005T	3.49E+02	3.39E+02	9.62E+00	9.23E+00	7.53E+00	2.53E+00
CPCT02120105T	9.73E+01	1.04E+02	4.75E+00	4.39E+00	1.17E+01	2.47E+00
CPCT02330076T	3.83E+03	4.50E+03	6.54E+01	4.32E+01	7.11E+02	1.33E+01
CPCT02220071T	3.47E+02	3.40E+02	1.90E+01	1.13E+01	1.50E+01	1.89E+00
CPCT02020671T	1.73E+01	2.34E+01	4.61E+00	1.34E+01	1.67E+01	1.66E+01
CPCT02050424T	1.84E+00	2.76E+00	6.71E+00	4.30E+01	1.99E+01	4.22E+01
DRUP01340017T	4.99E+03	4.95E+03	2.08E+02	9.51E+01	1.88E+02	1.12E+01
CPCT02230088T	7.29E+00	7.25E+00	4.35E+00	1.47E+01	1.29E+01	1.69E+01
DRUP01010122T	3.84E+03	3.82E+03	1.64E+02	8.50E+01	1.41E+02	7.48E+00
CPCT02230086T	5.91E+02	5.98E+02	1.44E+02	2.25E+01	1.68E+02	4.52E+00
WIDE01010064T	4.53E+01	5.03E+01	1.31E+01	8.31E+00	1.79E+01	3.54E+00
CPCT02150052T	3.40E+01	1.83E+01	8.68E+00	2.36E+01	2.65E+01	7.34E+00
WIDE01010069T	2.26E+03	2.18E+03	1.97E+02	5.80E+01	1.60E+02	1.72E+01
DRUP01010078T	8.90E+00	8.52E+00	5.07E+00	1.17E+01	1.49E+01	1.59E+01
WIDE01010075T	5.62E+02	6.28E+02	2.52E+01	6.23E+00	9.14E+01	2.28E+00
CPCT02020680T	1.00E+03	9.72E+02	3.57E+01	3.25E+01	2.76E+01	4.18E+00
WIDE01010127T	5.35E+00	8.58E+00	7.49E+00	8.99E+00	1.17E+01	1.16E+01
DRUP01030013T	1.13E+03	1.11E+03	1.56E+02	3.64E+01	1.52E+02	5.65E+00
DRUP01230004T	4.45E+03	4.21E+03	2.10E+02	1.54E+02	1.34E+02	1.17E+01
DRUP01230001T	4.40E+02	3.72E+02	2.09E+02	6.59E+01	8.12E+01	2.22E+01
WIDE01010139T	9.17E+00	1.21E+01	1.15E+01	9.36E+00	1.68E+01	1.34E+01
CPCT02130049T	4.13E+01	5.00E+01	1.31E+01	1.06E+01	2.66E+01	4.08E+00
CPCT02050443T	1.61E+03	1.55E+03	8.10E+01	6.06E+01	4.62E+01	6.15E+00
DRUP01340016T	3.86E+03	3.69E+03	2.02E+02	1.23E+02	1.97E+02	4.83E+00
CPCT02140091TII	7.02E+01	5.22E+01	9.95E+00	1.16E+01	2.07E+01	3.14E+00
DRUP01070026TII	1.99E+03	1.95E+03	1.95E+02	6.79E+01	1.81E+02	9.39E+00
CPCT02270029T	1.11E+01	1.23E+01	1.20E+01	1.08E+01	2.05E+01	1.27E+01
CPCT02010780T	2.68E+00	4.65E+00	4.57E+00	8.38E+00	1.03E+01	9.70E+00
CPCT02270026T	1.08E+01	1.35E+01	2.49E+01	7.85E+00	4.15E+01	1.01E+01
CPCT02020986T	1.86E+03	1.82E+03	3.71E+01	5.06E+01	2.71E+01	6.25E+00
CPCT02020704T	1.33E+03	1.30E+03	5.62E+01	4.72E+01	4.08E+01	5.81E+00
DRUP01080031T	1.71E+03	1.61E+03	7.37E+01	6.78E+01	1.11E+02	4.64E+00
DRUP01070080T	3.16E+03	3.35E+03	1.10E+02	4.62E+01	3.41E+02	7.97E+00
CPCT02050358T	2.88E+01	2.70E+01	1.13E+01	6.78E+00	1.10E+01	1.55E+00
DRUP01050049T	1.61E+03	1.58E+03	8.05E+01	5.24E+01	5.33E+01	6.44E+00
DRUP01330020T	5.02E+03	5.87E+03	0.00E+00	7.16E+01	8.03E+02	2.58E+01
DRUP01070085T	2.03E+03	1.96E+03	1.28E+02	7.19E+01	8.63E+01	4.28E+00
DRUP01050048T	2.19E+03	1.97E+03	2.22E+02	1.24E+02	1.03E+02	9.12E+00
DRUP01020053T	4.68E+03	4.38E+03	3.25E+02	2.00E+02	1.53E+02	1.30E+01
DRUP01040016T	3.66E+03	3.62E+03	2.11E+02	7.84E+01	2.02E+02	7.91E+00
DRUP01010142T	1.14E+03	1.04E+03	9.35E+01	5.16E+01	4.82E+01	4.46E+00
CPCT02010786T	2.68E+03	2.72E+03	1.03E+02	4.56E+01	1.53E+02	4.93E+00
DRUP01010148T	2.52E+03	2.37E+03	1.76E+02	9.00E+01	8.89E+01	1.95E+01
WIDE01010451T	5.48E+01	5.88E+01	5.21E+01	2.42E+01	3.55E+01	1.83E+00
DRUP01070042T	7.90E+02	7.36E+02	7.53E+01	3.66E+01	4.41E+01	6.07E+00
CPCT02450014T	2.29E+03	2.81E+02	7.13E+03	4.58E+01	9.26E+03	2.64E+01
DRUP01030018T	5.16E+03	4.86E+03	2.39E+02	1.73E+02	2.21E+02	1.27E+01
DRUP01080014T	5.49E+02	5.65E+02	2.65E+01	1.07E+01	4.51E+01	2.32E+00
CPCT02180068T	5.68E+01	8.34E+01	2.72E+01	6.95E+00	5.93E+01	2.33E+00
CPCT02010870T	1.21E+01	1.28E+01	1.36E+01	6.46E+00	2.12E+01	7.76E+00
CPCT02010847T	5.92E+00	4.98E+00	2.81E+00	1.06E+01	1.01E+01	1.10E+01
DRUP01050028T	1.85E+03	1.90E+03	7.62E+01	2.97E+01	5.53E+01	3.64E+00
WIDE01010606T	3.35E+03	3.26E+03	9.35E+02	6.32E+01	1.00E+03	0.00E+00
CPCT02010867T	5.51E+00	5.74E+00	7.75E+00	2.21E+01	1.07E+01	2.45E+01
DRUP01010047TII	3.44E+03	3.47E+03	1.08E+02	5.74E+01	6.88E+01	7.02E+00
WIDE01010460T	4.93E+03	4.91E+03	2.74E+02	1.23E+02	2.26E+02	1.02E+01
CPCT02010882T	4.72E+03	4.55E+03	2.28E+02	1.32E+02	2.88E+02	8.04E+00
CPCT02310017T	4.66E+01	5.33E+01	1.66E+01	7.21E+00	2.35E+01	1.85E+00
CPCT02050380T	5.12E+01	5.73E+01	1.20E+01	8.14E+00	2.10E+01	2.77E+00
CPCT02130140T	1.68E+03	1.71E+03	1.54E+02	4.27E+01	2.03E+02	4.74E+00
CPCT02210064T	6.30E+01	6.61E+01	1.26E+01	5.72E+00	1.75E+01	1.46E+00
CPCT02170035T	3.49E+03	3.40E+03	1.49E+02	1.03E+02	9.51E+01	7.39E+00
CPCT02010911T	6.49E+00	8.80E+00	5.72E+00	1.15E+01	1.29E+01	1.40E+01
CPCT02130146T	3.20E+02	2.48E+02	3.11E+02	2.21E+01	3.74E+02	3.28E+00
CPCT02020815T	6.47E+00	7.72E+00	4.78E+00	1.00E+01	1.34E+01	1.30E+01
CPCT02330125T	1.68E+03	1.63E+03	1.48E+02	6.27E+01	1.21E+02	9.32E+00
DRUP01010096T	6.33E+00	9.25E+00	6.29E+00	1.10E+01	1.19E+01	1.18E+01
CPCT02030532T	6.32E+01	4.35E+01	1.24E+02	6.16E+01	2.07E+02	4.39E+00
DRUP01070020TII	6.65E+02	7.65E+02	3.25E+01	1.04E+01	1.13E+02	7.33E-01
CPCT02030546T	1.34E+03	1.24E+03	4.58E+02	9.43E+01	4.15E+02	2.95E+01
CPCT02010654T	1.00E+03	9.68E+02	1.78E+02	4.18E+01	1.65E+02	6.23E+00
CPCT02140091T	6.73E+01	6.56E+01	1.99E+01	5.63E+00	2.15E+01	1.41E+00
CPCT02230056T	4.47E+01	6.60E+01	5.69E+01	1.29E+01	9.02E+01	5.26E+00
CPCT02040169T	3.31E+02	3.75E+02	1.28E+01	8.33E+00	5.24E+01	3.37E+00
CPCT02080152T	4.90E+02	4.55E+02	4.20E+01	1.86E+01	2.19E+01	2.51E+00
CPCT02010986T	3.20E+01	2.73E+01	3.07E-01	1.79E+01	0.00E+00	6.25E+00
DRUP01010047T	3.97E+03	3.93E+03	1.50E+02	8.68E+01	1.37E+02	8.71E+00
CPCT02080273T	2.14E+03	1.96E+03	1.10E+02	8.99E+01	2.00E+02	8.43E+00
CPCT02080157T	7.30E+02	6.77E+02	6.49E+01	3.02E+01	8.66E+01	5.74E+00
DRUP01010108T	5.49E+01	6.10E+01	1.98E+01	9.72E+00	2.55E+01	2.63E+00
CPCT02030392T	1.98E+02	3.83E+02	2.29E+02	1.05E+02	7.19E+01	1.93E+00
CPCT02050279T	3.86E+03	3.93E+03	1.35E+02	6.26E+01	1.08E+02	6.31E+00
CPCT02160034T	6.75E+01	8.11E+01	1.79E+01	6.06E+00	3.52E+01	1.78E+00
CPCT02040280TII	3.58E+00	6.48E+00	6.95E+00	9.95E+00	1.39E+01	1.30E+01
CPCT02190020T	6.35E+00	1.09E+01	8.13E+00	1.25E+01	1.55E+01	1.64E+01
CPCT02100120T	5.65E+01	6.48E+01	1.17E+01	8.81E+00	2.52E+01	2.18E+00
DRUP01010051T	3.13E+03	3.11E+03	1.50E+02	7.61E+01	1.48E+02	6.76E+00
CPCT02020622T	2.75E+01	3.35E+01	1.11E+01	9.57E+00	1.19E+01	2.41E+00
CPCT02020630T	1.40E+01	3.85E+01	5.77E+00	2.82E+01	1.10E+01	1.00E+01
CPCT02340029T	3.92E+01	4.48E+01	1.11E+01	7.18E+00	1.43E+01	3.64E+00
CPCT02080162T	8.45E+01	8.48E+01	6.14E+01	1.98E+01	4.18E+01	3.84E+00
DRUP01010044T	7.80E+01	9.18E+01	1.34E+01	8.11E+00	3.15E+01	3.16E-01
CPCT02050252T	3.42E+01	4.53E+01	1.75E+01	9.35E+00	3.29E+01	1.23E+00
CPCT02210016T	5.38E+03	5.27E+03	1.70E+02	1.29E+02	1.76E+02	1.04E+01
CPCT02050170T	4.17E+02	3.70E+02	3.07E+01	2.44E+01	6.23E+01	2.71E+00
CPCT02010569T	4.39E+01	4.74E+01	1.41E+01	8.03E+00	1.75E+01	2.01E+00
CPCT02100019T	2.73E+03	2.91E+03	1.26E+02	5.67E+01	1.86E+02	5.71E+00
CPCT02020514T	9.58E+02	9.46E+02	4.44E+01	2.29E+01	4.08E+01	2.98E+00
CPCT02070140T	7.70E+02	6.97E+02	9.09E+01	4.58E+01	4.09E+01	6.87E+00
CPCT02030347T	4.22E+03	4.48E+03	1.28E+02	5.85E+01	3.97E+02	8.04E+00
CPCT02180033T	2.90E+02	2.60E+02	5.14E+01	2.26E+01	3.27E+01	3.29E+00
CPCT02070164T	7.30E+02	7.92E+02	4.45E+01	1.53E+01	5.39E+01	3.10E+00
DRUP01070015T	1.44E+03	1.40E+03	1.59E+02	4.13E+01	1.42E+02	6.68E+00
DRUP01010022T	1.32E+03	1.31E+03	6.91E+01	2.60E+01	7.04E+01	4.24E+00
CPCT02030349T	1.19E+03	1.17E+03	1.68E+02	3.38E+01	1.66E+02	5.71E+00
CPCT02120032T	2.32E+02	2.77E+02	2.11E+01	2.92E+00	6.64E+01	2.57E+00
DRUP01010025T	3.89E+03	4.04E+03	9.49E+01	5.22E+01	2.02E+02	6.61E+00
CPCT02220023T	4.54E+00	4.62E+00	2.42E+00	1.37E+01	1.04E+01	1.50E+01
CPCT02100101T	5.56E+01	5.55E+01	8.54E+01	1.64E+01	1.21E+02	1.58E+00
CPCT02030357T	5.08E+03	4.77E+03	2.38E+02	1.73E+02	2.12E+02	1.27E+01
CPCT02070192T	1.05E+03	1.08E+03	1.17E+02	2.49E+01	1.59E+02	4.23E+00
CPCT02050211T	2.58E+03	2.62E+03	9.75E+01	5.29E+01	1.14E+02	5.41E+00
CPCT02380016T	1.53E+02	1.65E+02	2.08E+01	9.83E+00	4.11E+01	1.37E+00
DRUP01090003T	3.12E+03	2.95E+03	1.32E+02	9.64E+01	1.45E+02	7.74E+00
CPCT02230039T	2.25E+01	3.63E+01	1.89E+01	7.93E+00	3.90E+01	3.29E+00
DRUP01010037T	7.52E+02	6.36E+02	9.38E+01	6.68E+01	5.21E+01	4.59E+00
CPCT02120042T	5.39E+03	5.35E+03	2.43E+02	1.07E+02	2.26E+02	7.17E+00
DRUP01070020T	7.74E+02	8.40E+02	5.77E+01	1.91E+01	5.53E+01	4.30E-01
CPCT02340022T	7.82E+01	3.55E+01	1.55E+02	1.55E+01	2.42E+02	5.35E-01
CPCT02070041T	3.82E+02	3.86E+02	3.83E+01	1.24E+01	2.57E+01	9.75E-01
DRUP01140001T	2.71E+02	2.87E+02	2.69E+01	1.18E+01	3.33E+01	3.55E+00
CPCT02210004T	7.15E+02	6.47E+02	2.30E+02	4.40E+01	1.79E+02	9.27E+00
CPCT02050089T	5.61E+01	7.26E+01	1.86E+01	3.79E+00	3.78E+01	1.86E+00
CPCT02050104T	2.73E+00	3.07E+00	1.70E+01	1.78E+01	3.32E+01	5.63E+00
CPCT02050041T	3.80E+01	4.66E+01	1.64E+01	1.23E+01	2.71E+01	3.17E+00
DRUP01050001T	3.13E+03	3.04E+03	1.43E+02	7.64E+01	9.36E+01	6.68E+00
DRUP01050003T	3.30E+01	5.23E+01	8.55E+01	5.78E+01	1.54E+02	1.59E+00
DRUP01070008T	2.34E+03	2.29E+03	2.59E+02	8.56E+01	2.50E+02	1.19E+01
CPCT02370001T	4.23E+01	4.78E+01	2.97E+01	1.03E+01	4.08E+01	2.92E+00
CPCT02020491T	8.28E+00	9.04E+00	8.76E+00	1.06E+01	1.76E+01	1.29E+01
CPCT02020486T	3.24E+01	4.61E+01	2.10E+01	6.40E+00	3.93E+01	2.47E+00
DRUP01010018T	4.01E+03	3.82E+03	2.04E+02	1.18E+02	1.42E+02	1.02E+01
DRUP01050002T	4.50E+03	4.42E+03	1.82E+02	1.24E+02	1.40E+02	9.86E+00
CPCT02040104T	6.38E+00	2.98E+01	8.48E+00	2.54E+01	1.84E+01	1.20E+01
CPCT02070131T	3.61E+02	3.63E+02	7.04E+01	1.30E+01	8.31E+01	3.67E+00
DRUP01070026T	1.15E+03	1.16E+03	1.19E+02	3.06E+01	1.47E+02	5.31E+00
CPCT02380029T	2.25E+03	2.20E+03	5.75E+01	5.47E+01	3.72E+01	6.24E+00
CPCT02360007T	8.27E+02	7.92E+02	1.10E+02	3.70E+01	9.28E+01	5.22E+00
CPCT02340041T	4.91E+01	5.55E+01	8.34E+00	8.60E+00	1.76E+01	2.41E+00
CPCT02040196T	3.78E+01	4.42E+01	1.31E+01	7.66E+00	1.91E+01	2.22E+00
DRUP01110002T	1.74E+03	1.57E+03	1.32E+02	8.52E+01	1.16E+02	7.33E+00
CPCT02220030T	1.83E+03	1.69E+03	2.24E+02	9.54E+01	1.21E+02	9.12E+00
DRUP01050017T	2.08E+03	2.16E+03	1.74E+02	4.08E+01	7.16E+01	6.58E-01
CPCT02030430T	2.37E+02	2.11E+02	3.46E+01	2.28E+01	3.15E+01	2.07E+00
CPCT02070023TII	2.92E+03	2.87E+03	2.49E+02	1.04E+02	2.36E+02	1.09E+01
WIDE01010443T	2.32E+01	2.81E+01	1.72E+01	6.04E+00	2.52E+01	1.66E+00
WIDE01010470T	3.16E+02	1.89E+02	4.45E+02	1.94E+01	7.72E+02	5.26E+00
DRUP01010167T	8.90E+02	8.76E+02	7.87E+01	2.34E+01	7.47E+01	4.10E+00
CPCT02080048T	4.63E+02	4.85E+02	4.17E+01	2.81E+01	6.84E+01	7.54E+00
DRUP01070119T	2.30E+02	2.45E+02	1.98E+01	6.39E+00	1.54E+01	9.86E-01
WIDE01010539T	3.48E+01	3.85E+01	9.37E+00	6.74E+00	1.25E+01	1.85E+00
WIDE01010557T	4.70E+00	8.56E+00	5.41E+00	1.27E+01	1.15E+01	1.62E+01
WIDE01010578T	4.85E+02	4.26E+02	4.42E+01	3.46E+01	1.95E+01	1.85E+00
WIDE01010648T	7.99E+00	7.92E+00	1.41E+01	7.58E+00	2.46E+01	1.08E+01
