Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP116788	16	0.818	14.054	87.838%	2.699	57.543%	1.03605	0.784
SP116789	6	0.597	7.92	132.0%	1.966	80.262%	1.79797	0.554
SP116919	1	0.155	1.932	193.2%	0.99	99.0%	3.38849	0.116
SP109002	53	0.908	36.72	69.283%	6.154	42.773%	0.56965	0.89
SP109001	11	0.733	11.722	106.564%	2.49	69.06%	1.14992	0.696
SP109006	65	0.941	35.726	54.963%	5.956	34.216%	0.39628	0.928
SP108998	138	0.987	45.7	33.116%	7.368	16.533%	0.19438	0.986
SP127706	155	0.941	60.883	39.279%	11.657	33.892%	0.20106	0.921
SP108999	111	0.958	56.179	50.612%	9.174	29.32%	0.32875	0.951
SP109007	76	0.909	41.619	54.762%	7.209	41.761%	0.38426	0.879
SP109003	52	0.914	29.779	57.267%	5.19	40.776%	0.41858	0.891
SP116868	55	0.899	33.457	60.831%	5.565	44.133%	0.37341	0.868
SP116794	15	0.858	13.295	88.633%	2.824	54.348%	0.72058	0.847
SP116791	13	0.681	15.152	116.554%	3.359	73.299%	1.19384	0.638
SP116866	48	0.91	25.099	52.29%	4.521	41.619%	0.37966	0.881
SP116815	47	0.955	26.001	55.321%	4.052	30.986%	0.37717	0.948
SP116853	42	0.936	25.365	60.393%	4.157	35.387%	0.47522	0.924
SP116901	24	0.867	18.155	75.646%	3.339	50.337%	0.74608	0.84
SP116830	92	0.967	30.935	33.625%	5.365	25.577%	0.17851	0.957
SP116802	15	0.673	15.165	101.1%	3.575	74.544%	0.94717	0.621
SP116885	90	0.95	47.245	52.494%	7.945	31.654%	0.37508	0.941
SP116834	31	0.764	27.781	89.616%	4.719	64.82%	0.77257	0.686
SP116913	25	0.858	20.186	80.744%	4.03	53.379%	0.67238	0.839
SP116799	35	0.914	23.668	67.623%	4.543	44.764%	0.54034	0.907
SP116920	18	0.802	18.441	102.45%	3.206	60.588%	0.90962	0.768
SP116835	88	0.943	43.263	49.162%	6.715	33.575%	0.30265	0.925
SP116852	38	0.909	28.888	76.021%	5.003	42.588%	0.62399	0.896
SP116902	31	0.906	22.672	73.135%	3.795	42.697%	0.6457	0.889
SP116871	10	0.705	11.956	119.56%	2.463	71.101%	1.32123	0.664
SP116820	51	0.924	30.495	59.794%	4.934	38.18%	0.44388	0.906
SP116889	63	0.928	33.874	53.768%	5.926	37.554%	0.36523	0.911
SP116923	62	0.94	32.739	52.805%	5.258	34.373%	0.36731	0.924
SP116829	74	0.962	30.104	40.681%	4.783	27.343%	0.20353	0.952
SP116872	8	0.446	11.807	147.588%	2.562	90.58%	1.89447	0.35
SP116904	5	0.596	7.389	147.78%	1.83	81.84%	1.59026	0.571
