NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	32.013	82.867	6.868	60.883	98.467	0.735	1000000.0
2	32.082	82.081	6.95	60.645	153.993	0.742	1000000.0
3	32.18	82.481	6.934	61.971	167.63	0.729	1000000.0
4	31.393	79.858	6.754	59.142	84.508	0.754	1000000.0
5	31.037	80.441	6.356	57.982	140.098	0.754	1000000.0
6	31.007	80.908	6.455	58.85	195.566	0.756	1000000.0
7	30.006	80.665	6.33	58.39	153.814	0.757	1000000.0
8	30.91	81.204	6.438	59.259	223.067	0.747	1000000.0
9	30.581	81.459	6.334	58.798	181.63	0.747	1000000.0
10	31.859	81.546	6.708	59.104	125.962	0.747	1000000.0
11	31.489	81.209	6.941	58.579	195.543	0.746	1000000.0
12	30.385	80.235	6.503	59.347	223.102	0.745	1000000.0
13	30.781	82.117	6.33	58.818	167.448	0.742	1000000.0
14	30.997	81.585	6.548	58.882	209.165	0.743	1000000.0
15	31.617	81.094	6.874	60.044	222.86	0.756	1000000.0
16	30.751	80.432	6.569	59.626	139.893	0.753	1000000.0
17	30.527	80.74	6.575	59.492	139.784	0.747	1000000.0
18	31.605	80.379	6.933	58.746	236.827	0.744	1000000.0
19	30.244	80.616	6.466	59.225	236.964	0.747	1000000.0
20	30.88	80.268	6.651	57.868	126.066	0.749	1000000.0
21	29.829	78.882	6.303	58.456	236.974	0.75	1000000.0
22	32.294	78.55	7.295	57.425	84.588	0.766	1000000.0
23	31.124	82.515	6.722	60.306	278.506	0.738	1000000.0
24	30.952	79.983	6.553	58.678	222.975	0.761	1000000.0
25	31.09	81.985	6.728	61.612	98.408	0.735	1000000.0
26	32.008	83.378	6.838	61.093	167.714	0.731	1000000.0
27	32.0	83.522	6.984	60.655	98.45	0.73	1000000.0
28	31.385	80.304	6.902	58.979	181.475	0.745	1000000.0
29	31.811	80.997	7.07	59.328	153.831	0.75	1000000.0
30	31.164	80.646	6.643	59.177	181.326	0.753	1000000.0
31	30.276	81.64	6.41	58.028	209.067	0.749	1000000.0
32	32.038	81.682	6.715	60.105	57.247	0.742	1000000.0
33	31.472	82.031	6.783	61.751	168.363	0.736	1000000.0
34	31.224	82.651	6.695	59.653	139.781	0.736	1000000.0
35	31.893	82.062	7.131	59.256	84.365	0.753	1000000.0
36	30.598	80.877	6.596	59.418	250.699	0.745	1000000.0
37	30.909	80.788	6.607	59.343	168.347	0.743	1000000.0
38	31.52	81.118	6.726	58.479	195.226	0.753	1000000.0
39	31.516	82.182	6.718	59.818	195.562	0.736	1000000.0
40	31.263	80.188	6.766	59.853	126.222	0.755	1000000.0
41	31.573	79.699	7.058	59.912	84.314	0.757	1000000.0
42	30.84	81.944	6.624	59.875	209.478	0.742	1000000.0
43	30.643	81.054	6.512	59.515	167.683	0.742	1000000.0
44	32.119	82.488	6.835	61.091	195.391	0.739	1000000.0
45	32.242	81.216	6.949	59.328	112.089	0.745	1000000.0
