MutationType	ID83A	ID83B
1:Del:C:0	0.0015913946158252657	0.05291394244879484
1:Del:C:1	0.0008495390805182978	0.026614742167294026
1:Del:C:2	0.0012669213698245584	0.014012440014630556
1:Del:C:3	0.004285213206894695	0.00603569112252444
1:Del:C:4	0.011485027074813843	0.0034019256220199166
1:Del:C:5	0.035117156058549884	0.0022534472716506573
1:Del:T:0	0.0010085802775574848	0.02998940125107765
1:Del:T:1	0.0011729393724817783	0.01798346720635891
1:Del:T:2	0.003661425954196602	0.019597312528640033
1:Del:T:3	0.01600296275690198	0.01817926490679383
1:Del:T:4	0.041766428761184214	0.013220667699351906
1:Del:T:5	0.5938734775781631	0.020853614038278467
1:Ins:C:0	0.0008476303884526714	0.01038184748031199
1:Ins:C:1	0.00022747683979105205	0.005045497585088015
1:Ins:C:2	0.00015435723253176548	0.002868645233102143
1:Ins:C:3	0.0004521489029866643	0.002494223287794739
1:Ins:C:4	0.0026037488668225707	0.002377577394945547
1:Ins:C:5	0.013627515668049454	0.01062872776761651
1:Ins:T:0	0.0012150361051317304	0.011879015984013676
1:Ins:T:1	0.0005814602627651766	0.01771244587376714
1:Ins:T:2	0.002975490300450474	0.01069568730890751
1:Ins:T:3	0.0019910436472855507	0.008379319952800869
1:Ins:T:4	0.004741743942722678	0.007305239457637071
1:Ins:T:5	0.18654559403657914	0.23074552223086356
2:Del:R:0	0.0014183230174239724	0.013478238452225923
2:Del:R:1	0.003021215929184109	0.01918341586366296
2:Del:R:2	0.0017443071654997767	0.00526498538441956
2:Del:R:3	0.006603413671255112	0.0011098345782374964
2:Del:R:4	0.0053343257820233705	0.0003747429953000392
2:Del:R:5	0.012832676535472274	0.0018843770667444915
3:Del:R:0	0.0002763992815744132	0.005636237836442888
3:Del:R:1	0.002794654918834567	0.01706732641905546
3:Del:R:2	0.0010643540148157625	0.0035136489779688416
3:Del:R:3	0.0003981998984818347	0.0013340624584816396
3:Del:R:4	0.00029082545661367475	0.0009058862831443548
3:Del:R:5	0.000611981365364045	0.0007795401755720377
4:Del:R:0	0.00010389526993094478	0.004885841556824744
4:Del:R:1	0.001147480180952698	0.011313993511721491
4:Del:R:2	0.0004255876046954654	0.003475140614900738
4:Del:R:3	0.0004023627168498933	0.0015338706877082587
4:Del:R:4	0.0002047270415641833	0.0008617796236649155
4:Del:R:5	0.00036093849514145403	0.00017760172413545662
5:Del:R:0	5.942851759755285e-05	0.043700969256460664
5:Del:R:1	0.0002301248922594823	0.006060446542687714
5:Del:R:2	0.00012072805206116755	0.0013501985673792661
5:Del:R:3	0.00010335783554182854	0.00041017339754034765
5:Del:R:4	5.95006437288248e-05	3.786003494377854e-05
5:Del:R:5	3.1556791327602696e-05	1.3886183992027901e-05
2:Ins:R:0	0.000898097162717022	0.010759532544761896
2:Ins:R:1	0.0001789521386672277	0.005184887438081205
2:Ins:R:2	0.0002946899348171428	0.0032661391119472682
2:Ins:R:3	0.0007649218919686973	0.0012647795712109654
2:Ins:R:4	0.0038712234632112086	0.00166641081799753
2:Ins:R:5	0.01618786685168743	0.012399271465837955
3:Ins:R:0	0.00010340703396650496	0.004820314184762538
3:Ins:R:1	6.600298260309501e-05	0.003666927004233003
3:Ins:R:2	5.601416462013731e-05	0.0008946663694223389
3:Ins:R:3	9.110332692216616e-05	0.00017800095711208996
3:Ins:R:4	0.00023597926134243607	3.769403147253714e-05
3:Ins:R:5	0.0014498069020919503	0.0009408066561445593
4:Ins:R:0	0.00033251124958042053	0.007378424815833569
4:Ins:R:1	7.478708474081941e-05	0.00402237840462476
4:Ins:R:2	7.674713546293788e-05	0.0005886834234115668
4:Ins:R:3	0.0002109325489436742	0.00022839629509689984
4:Ins:R:4	0.00028017156990244984	0.0006076421251054854
4:Ins:R:5	0.0005771296948660165	0.0014244143024552613
5:Ins:R:0	0.0008736300840973854	0.0437072666361928
5:Ins:R:1	8.846665641613072e-05	0.014239869024604558
5:Ins:R:2	4.172371800450492e-05	0.0011435774120036513
5:Ins:R:3	3.1067573363543485e-05	0.0003244985970377456
5:Ins:R:4	5.554014009248931e-05	0.00024940828057879117
5:Ins:R:5	3.509284988467698e-05	0.0002883226057747379
2:Del:M:1	0.0021673862542957068	0.018711053524166344
3:Del:M:1	0.0001222377370868344	0.005026844018138945
3:Del:M:2	0.0013833113200962543	0.009965968299657107
4:Del:M:1	0.00040542931645177305	0.0054108907282352445
4:Del:M:2	0.00038190160965314137	0.006950692357495427
4:Del:M:3	0.0007077817496610805	0.008390993969514966
5:Del:M:1	0.00017702492375974545	0.04031946823000908
5:Del:M:2	9.148714127708614e-07	0.037795019075274466
5:Del:M:3	4.02644885070913e-05	0.02770771097391844
5:Del:M:4	9.427886815114306e-06	0.01603164370171726
5:Del:M:5	4.380346550533431e-05	0.014483677791431546
