NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	1006.685	33.93	404.036	23.76	0.267	0.93	1000000.0
2	1055.443	34.008	426.635	23.441	0.277	0.928	1000000.0
3	1039.804	34.528	419.638	24.093	0.286	0.929	1000000.0
4	1088.263	34.034	444.158	23.288	8.677	0.929	1000000.0
5	1076.331	34.466	437.612	23.88	0.273	0.928	1000000.0
6	748.187	33.434	243.286	19.74	0.265	0.933	1000000.0
7	1050.994	34.286	423.964	23.613	0.27	0.929	1000000.0
8	1108.65	34.113	453.285	23.384	0.298	0.929	1000000.0
9	1013.122	34.106	405.924	23.776	0.266	0.93	1000000.0
10	1007.985	34.563	401.808	23.864	17.05	0.927	1000000.0
11	1014.935	34.359	409.984	23.63	0.269	0.928	1000000.0
12	1102.142	34.358	453.744	23.927	17.077	0.928	1000000.0
13	927.333	34.029	356.643	23.18	8.678	0.931	1000000.0
14	1084.625	34.111	442.397	23.17	0.27	0.929	1000000.0
15	1067.246	34.101	431.293	23.778	8.68	0.928	1000000.0
16	1082.925	33.77	440.952	23.232	0.27	0.932	1000000.0
17	1040.83	33.819	416.988	23.429	0.296	0.932	1000000.0
18	1086.498	34.009	441.099	23.459	8.667	0.929	1000000.0
19	1091.128	33.807	448.088	22.861	8.652	0.932	1000000.0
20	1037.739	34.096	416.195	23.782	0.275	0.93	1000000.0
21	997.66	33.941	397.599	23.43	0.267	0.932	1000000.0
22	1111.015	34.051	455.606	23.801	0.285	0.931	1000000.0
23	1003.495	33.902	402.092	24.026	8.679	0.93	1000000.0
24	1102.498	34.016	450.909	23.537	8.677	0.931	1000000.0
25	1064.224	34.569	430.99	24.206	8.665	0.927	1000000.0
26	1000.836	34.196	399.363	23.501	17.07	0.933	1000000.0
27	1015.715	34.376	407.684	23.537	8.669	0.928	1000000.0
28	1019.129	34.371	406.034	23.691	8.675	0.928	1000000.0
29	1084.22	34.276	444.737	24.311	0.287	0.93	1000000.0
30	1023.21	34.387	410.737	24.089	8.68	0.927	1000000.0
31	1058.118	33.882	425.032	22.889	8.648	0.933	1000000.0
32	1107.996	34.157	449.627	23.264	0.265	0.928	1000000.0
