Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
SP79148	49	196	41	28	4	14	0	3	0	0
SP107386	93	159	43	32	4	28	4	14	27	0
SP78921	72	37	7	24	3	12	1	1	0	26
SP107545	0	52	3	8	26	0	0	0	0	13
SP107440	26	32	12	3	6	7	0	5	6	0
SP79066	14	5	7	0	0	4	3	29	0	0
SP107473	9	64	4	2	13	5	0	9	0	0
SP107362	20	97	27	5	20	25	0	16	10	22
SP78722	13	0	2	0	4	0	3	3	0	1
SP78729	16	118	2	10	2	3	0	3	0	0
SP107441	21	98	6	14	4	0	0	25	0	0
SP78873	7	63	1	1	8	0	3	1	0	14
SP47708	0	83	9	1	13	21	1	13	69	29
SP47990	0	24	8	2	41	0	4	17	28	20
SP48414	12	13	7	6	20	4	1	28	43	16
SP48135	0	87	53	3	14	87	0	43	64	11
SP47652	9	15	8	15	10	12	0	17	29	2
SP48888	4	14	0	13	0	17	0	4	12	11
SP48426	2	0	0	2	0	4	0	6	5	4
SP48480	0	94	15	4	17	71	0	23	75	11
SP48263	2	7	0	8	23	11	0	10	17	4
SP47628	0	2	1	5	5	0	0	13	29	3
SP47808	0	50	25	10	18	48	0	34	15	9
SP48850	19	8	46	12	39	10	0	160	54	26
SP48189	0	48	45	16	34	287	0	25	18	0
SP48073	13	20	14	9	8	23	0	7	22	39
SP48008	0	17	31	4	21	452	1	41	2	17
SP48504	1	28	28	0	7	253	2	1	72	0
SP48534	13	62	12	11	9	27	0	24	80	0
SP48010	9	17	3	5	2	25	0	16	60	0
SP79365	0	5	4	0	1	0	0	0	0	1
SP79237	0	0	7	0	0	3	0	3	0	0
SP79462	0	1	0	2	1	0	0	5	0	4
SP79201	0	4	0	0	3	3	0	5	5	1
SP79371	4	1	0	0	0	0	4	1	1	0
SP79439	0	0	0	1	0	2	0	4	0	0
SP79175	0	0	0	0	0	1	0	0	0	3
SP79354	0	1	0	0	0	1	2	0	0	6
SP79184	2	0	1	0	3	2	0	0	3	0
SP79312	3	0	5	3	0	2	0	5	0	0
SP79252	1	0	3	0	0	1	0	3	0	1
SP79294	3	0	4	2	7	0	1	5	0	0
SP79246	5	0	3	2	2	2	0	5	1	0
SP79458	0	0	2	0	1	0	2	3	8	0
SP79222	6	0	2	3	1	4	2	13	0	3
SP79178	0	0	2	0	0	0	0	0	0	6
SP79474	0	3	5	0	0	2	0	0	0	0
SP79387	0	0	0	1	0	1	0	0	0	2
SP79306	2	0	0	0	3	1	0	5	7	0
SP79270	0	1	1	0	3	0	2	1	0	5
SP79210	0	0	2	1	0	0	0	0	0	0
SP79427	1	1	0	0	0	4	0	0	0	0
SP79297	1	4	0	0	4	4	0	7	0	0
SP79368	1	0	0	2	1	2	0	0	0	3
SP79351	2	2	1	0	0	1	0	2	0	3
SP79300	0	1	1	0	0	0	0	0	0	2
SP79435	1	1	1	0	4	1	0	2	0	0
SP79288	0	1	0	0	0	5	0	3	0	0
SP79447	0	0	0	1	1	3	0	0	0	3
SP79403	0	0	2	0	0	0	0	0	1	1
SP79377	0	2	2	0	0	0	0	2	2	4
SP79327	2	0	0	0	0	0	0	0	0	0
SP79324	0	0	1	0	0	0	0	0	2	0
SP79359	0	0	1	0	0	1	0	3	0	0
SP79330	1	0	0	0	3	0	0	0	0	0
SP79391	0	2	5	0	1	4	0	6	0	10
SP79399	1	0	0	0	0	0	0	5	0	0
SP79243	0	0	0	1	0	0	0	0	0	0
SP79192	0	0	1	2	0	0	0	0	0	0
SP79395	2	0	0	6	9	1	0	3	6	7
SP79195	0	2	0	0	0	3	0	0	0	3
SP79318	0	0	0	0	0	2	0	1	4	0
SP79282	0	3	1	0	1	4	0	3	0	7
SP79261	0	0	0	0	0	0	0	0	2	0
SP79228	1	1	1	0	0	0	0	0	0	6
SP79431	0	4	1	0	0	1	0	0	0	5
SP79172	0	1	1	0	2	4	0	0	0	4
SP79234	3	0	3	0	1	0	2	10	6	7
SP79345	0	0	1	1	1	0	0	0	2	1
SP79342	0	3	3	0	1	1	0	1	0	1
SP79415	4	0	1	0	8	3	1	3	0	1
SP79407	0	6	3	0	0	2	0	3	0	4
SP79374	0	1	0	0	0	0	0	0	1	1
SP79291	2	2	0	0	0	0	0	0	0	0
SP79336	5	1	0	0	2	0	2	11	8	9
SP79380	0	3	1	0	2	0	3	3	0	0
SP79455	7	0	3	0	5	3	0	5	0	4
SP79181	0	0	1	1	1	3	0	1	0	0
SP79207	5	0	1	0	0	0	0	2	0	0
SP79190	0	1	0	0	2	0	2	0	5	5
SP79303	2	0	0	0	4	0	0	0	0	1
SP79258	1	0	1	0	1	3	0	0	0	0
SP79249	3	0	0	0	0	1	2	2	4	0
SP79321	1	0	2	0	2	0	0	0	1	1
SP79423	0	0	5	0	0	5	0	2	0	1
SP79219	0	4	0	0	2	0	0	0	0	4
SP79240	0	0	1	0	0	0	2	1	1	0
SP79255	1	0	0	2	1	0	0	0	1	2
SP79466	0	0	0	0	0	0	2	0	0	0
SP79357	0	0	0	0	0	0	0	1	0	0
SP79443	0	0	0	0	2	2	0	2	0	3
SP79285	2	13	4	0	2	3	2	3	5	0
SP79470	0	5	1	0	0	0	0	2	0	10
SP79309	0	2	1	0	1	1	0	0	0	1
SP79383	0	0	2	0	5	0	0	4	0	8
SP79187	1	10	0	0	1	0	0	2	10	0
SP79315	1	0	1	0	1	0	0	0	0	0
SP79264	0	3	0	0	1	4	0	3	0	2
SP79333	6	7	2	5	7	4	0	10	0	0
SP79204	0	1	3	3	5	2	0	2	0	0
SP79419	1	1	2	0	0	1	0	4	2	2
SP79198	0	2	4	2	1	5	0	2	4	5
SP79339	1	0	1	0	0	3	0	0	2	1
SP79411	0	0	0	0	0	0	0	4	0	0
SP79279	2	4	3	0	0	0	0	5	0	0
SP79451	0	0	0	0	0	0	0	2	0	0
SP79231	3	0	2	0	1	0	3	0	2	9
SP79225	0	0	1	1	0	0	0	0	0	1
SP79267	2	0	1	0	0	2	0	6	0	0
CPCT02030434T	59	0	106	60	87	25	131	38	50	50
CPCT02060161T	34	0	18	6	73	22	115	17	24	0
CPCT02030441T	22	145	78	15	65	75	256	35	90	0
CPCT02030426T	24	83	107	17	71	89	148	36	115	5
CPCT02100147T	0	80	90	0	26	75	84	80	154	16
CPCT02030445T	14	99	53	1	36	34	86	92	99	14
CPCT02060147T	20	0	79	14	401	93	92	197	138	0
CPCT02030453T	41	19	122	38	31	106	84	60	206	11
CPCT02090038T	31	51	11	1	162	17	118	45	33	25
CPCT02100151T	41	59	106	5	26	51	50	64	101	8
CPCT02100159T	0	55	77	22	13	73	64	92	126	0
CPCT02030465T	0	177	50	13	66	30	186	43	66	14
CPCT02100166T	234	244	1123	164	379	38	173	55	50	8
CPCT02070311T	8	0	9	0	400	20	121	56	32	135
CPCT02030467T	19	66	88	39	79	69	117	90	100	41
CPCT02060225T	44	70	150	15	310	106	128	186	173	0
CPCT02060224T	16	0	4	5	151	0	352	0	0	0
CPCT02030466T	0	21	21	0	59	17	136	37	0	0
CPCT02070341T	19	159	66	28	385	13	160	86	67	9
CPCT02080225T	39	65	82	0	465	40	180	92	135	48
CPCT02030476T	38	38	157	3	39	108	199	211	129	0
CPCT02070351T	10	31	19	9	36	24	80	39	21	43
CPCT02070353T	55	71	106	6	2	59	55	128	108	0
CPCT02060247T	48	33	70	13	52	51	71	62	79	14
CPCT02060257T	5	117	7	37	244	23	69	45	0	10
CPCT02030506T	0	68	60	6	39	69	110	59	110	0
CPCT02050390T	20	180	165	17	459	55	103	243	101	64
CPCT02030483T	8	47	92	37	41	74	60	71	135	2
CPCT02030487T	0	72	99	13	58	76	129	73	65	29
CPCT02070373T	0	94	246	23	538	402	65	164	94	64
CPCT02050396T	221	22	1327	294	401	18	137	491	0	0
CPCT02030510T	40	42	15	16	38	48	54	21	127	51
CPCT02030516T	45	15	80	17	28	145	134	66	172	57
CPCT02030537T	10	166	73	35	66	43	137	52	165	25
CPCT02030529T	63	9	48	29	39	51	88	44	87	35
CPCT02060246T	24	0	265	56	507	714	151	85	0	16
CPCT02030532T	92740	4193	2847	9928	0	0	888	0	0	0
DRUP01060020T	50	71	66	25	321	57	274	162	25	0
CPCT02060264T	0	63	46	0	46	110	79	19	187	0
CPCT02030399T	42	32	98	15	139	52	74	31	87	11
CPCT02050254T	38	4	45	0	12	89	127	48	175	0
CPCT02030392T	3573	3576	14072	2038	0	2215	576	0	333	0
CPCT02030397T	45	89	39	49	47	8	170	61	26	31
CPCT02100121T	26	76	80	12	42	123	101	74	154	8
CPCT02100116T	132	33	183	3	648	74	220	142	33	33
CPCT02030385T	38	74	68	25	453	23	116	201	124	0
CPCT02030387T	31	87	52	0	105	77	242	73	86	7
CPCT02080162T	2018	2631	5021	1122	0	0	310	446	0	0
CPCT02100122T	40	33	41	37	45	32	119	17	85	0
CPCT02030386T	11	51	119	9	33	56	173	68	60	0
CPCT02030400T	12	85	113	23	15	131	122	78	253	3
CPCT02030396T	44	71	75	8	42	41	242	47	103	35
CPCT02050176T	29	105	40	16	601	10	46	190	119	108
CPCT02100081T	56	113	59	59	17	43	59	165	91	24
CPCT02100084T	46	14	102	27	44	79	84	100	229	28
DRUP01050008T	39	0	6	8	301	10	47	60	26	117
CPCT02100085T	68	74	80	23	35	43	29	43	172	3
CPCT02100092T	44	0	89	19	6	103	55	72	97	70
CPCT02100090T	13	76	78	17	21	125	53	68	167	20
CPCT02100094T	30	0	20	28	46	14	35	36	17	20
CPCT02100089T	19	14	128	4	1	673	65	3	185	0
CPCT02100101T	4516	4071	2641	3567	0	0	334	0	0	0
CPCT02100095T	9	30	15	46	55	15	70	17	65	19
CPCT02030368T	53	54	104	6	78	88	258	33	118	11
CPCT02030369T	54	10	64	8	40	77	168	75	81	35
CPCT02100108T	19	28	38	40	59	83	145	6	39	24
CPCT02030375T	23	126	71	0	91	38	171	10	108	11
CPCT02030377T	4	29	6	0	63	24	88	15	39	13
CPCT02030374T	40	10	52	15	48	52	98	68	85	0
DRUP01050003T	77065	21483	687	4992	0	0	714	0	0	0
CPCT02330058T	0	149	101	33	331	39	179	99	38	0
CPCT02030417T	0	60	109	0	62	47	203	56	77	1
CPCT02100129T	40	32	24	0	26	36	154	33	64	5
CPCT02100134T	13	11	47	31	102	15	222	66	32	13
CPCT02030410T	38	0	73	13	52	91	158	77	134	0
CPCT02030421T	12	100	88	9	74	72	215	89	114	1
CPCT02030430T	1487	1633	9655	1637	0	107	532	10	0	0
CPCT02030416T	27	50	93	36	17	43	85	87	65	20
