Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
SP60243	216	11	0	267	0	18
SP63966	19	159	184	50	9	100
SP60362	15	99	107	15	4	17
SP69077	695	0	0	672	0	60
SP67346	93	27	406	46	0	82
SP66687	22	166	178	10	2	67
SP63716	19	80	125	18	0	6
SP65376	693	20	0	550	0	67
SP61343	7	39	159	20	5	43
SP60001	711	26	128	95	17	47
SP59860	77	65	273	89	11	86
SP60610	8	57	113	22	0	14
SP64036	281	90	0	384	17	18
SP60842	189	25	156	153	12	42
CPCT02020307T	24	136	188	26	108	42
CPCT02020333T	638	17	133	284	178	42
CPCT02080024T	93	94	226	13	146	30
CPCT02030259TII	296	65	105	183	126	72
CPCT02040038T	725	73	0	202	147	39
CPCT02030250T	34	51	329	32	146	66
CPCT02050058T	98	105	132	112	235	369
CPCT02020393T	29	212	168	118	148	66
CPCT02030280T	785	279	192	214	148	155
CPCT02030278T	1140	107	33	93	81	57
CPCT02100030T	185	103	374	20	164	65
CPCT02060056T	243	91	123	121	148	24
CPCT02030296T	696	57	29	160	209	26
CPCT02060046T	9	124	69	13	65	0
CPCT02130056T	72	134	157	49	118	161
CPCT02180051T	19	95	110	52	135	22
CPCT02070434T	85	0	464	133	56	67
DRUP01210006T	952	45	107	54	185	51
CPCT02020659T	169	116	2	44	147	21
CPCT02080191T	1034	54	73	165	340	136
CPCT02330084T	15	118	147	26	72	28
CPCT02360009T	75	442	165	0	176	533
CPCT02060196T	22	30	70	22	102	23
CPCT02290028T	0	129	108	55	204	83
CPCT02030455T	330	192	47	249	160	43
CPCT02080198T	0	48	35	21	154	7
CPCT02010679T	6	22	3	21	153	11
CPCT02100152T	485	0	340	301	180	73
CPCT02070465T	925	40	0	769	123	102
CPCT02040224T	260	65	174	192	130	98
DRUP01060007T	2	48	14	20	199	8
CPCT02040223T	1	82	165	65	172	71
CPCT02270023T	429	224	100	137	134	71
CPCT02220079T	52	291	274	37	70	0
CPCT02230082T	156	12	112	110	154	40
CPCT02090043T	15	146	51	22	90	7
CPCT02130051T	156	14	0	254	460	42
CPCT02030259TIII	260	57	95	185	102	65
DRUP01020026T	6	270	219	99	359	63
CPCT02210046T	30	45	123	47	210	40
CPCT02120120T	0	46	63	29	114	81
WIDE01010205T	261	94	272	144	105	67
CPCT02340080T	9	60	54	25	171	9
WIDE01010216T	31	348	177	15	69	13
CPCT02130087T	50	66	242	114	260	146
WIDE01010264T	9	65	134	12	49	80
CPCT02130085T	4	554	204	57	166	45
WIDE01010292T	5	22	14	0	42	65
WIDE01010277T	0	244	71	6	42	91
CPCT02120118T	7	54	7	48	145	17
WIDE01010301T	158	41	98	70	94	30
CPCT02220045T	1318	69	274	538	174	117
CPCT02130093T	19	145	81	41	130	0
CPCT02030482T	79	128	216	48	121	146
CPCT02030477T	7	9	52	15	98	26
CPCT02370026T	5	18	107	21	16	13
WIDE01010385T	94	23	383	41	72	52
WIDE01010397T	14	139	103	25	65	3
WIDE01010414T	238	27	190	220	47	89
WIDE01010420T	1590	23	880	639	125	307
CPCT02270031T	4	59	46	36	196	0
CPCT02120132T	12	93	48	30	210	0
DRUP01010084T	70	81	299	148	195	106
CPCT02020741T	40	43	267	31	183	59
CPCT02020740T	490	129	0	360	335	87
CPCT02030492T	103	280	373	96	182	397
CPCT02070349T	0	183	232	172	169	88
CPCT02070348T	12	75	251	48	314	25
CPCT02060226T	53	120	186	61	174	310
CPCT02230111T	1	44	136	74	190	41
CPCT02080236T	11	163	261	41	87	45
CPCT02030498T	0	0	257	39	118	75
DRUP01050029T	12	102	130	12	75	65
CPCT02030505T	311	19	72	139	150	37
CPCT02120149T	4	64	154	49	153	94
CPCT02070358T	14	70	158	25	172	27
CPCT02060168T	2	145	81	42	78	0
CPCT02030509T	393	23	89	50	101	9
CPCT02210066T	779	32	28	73	111	38
CPCT02030495T	9	60	68	41	133	23
CPCT02060251T	0	4	47	6	51	17
CPCT02380049T	21	71	116	5	101	11
CPCT02300049T	1	49	57	46	117	7
CPCT02140079T	0	39	33	34	170	6
CPCT02110074T	5	184	164	51	106	90
CPCT02210065T	62	212	342	0	103	405
CPCT02120153T	53	72	245	63	118	89
CPCT02110078T	51	87	315	71	172	161
CPCT02030517T	17	255	111	33	257	89
CPCT02020466T	293	68	108	219	185	74
CPCT02070397T	0	41	87	37	138	5
CPCT02050203T	919	112	31	189	198	41
CPCT02020572T	349	179	115	317	367	4
CPCT02060142T	433	54	34	182	146	26
CPCT02230050T	991	34	347	187	158	216
CPCT02070222T	4	9	62	55	144	15
CPCT02010646T	0	164	12	54	161	298
CPCT02070418T	29	112	163	20	43	33
CPCT02080160T	975	184	0	223	317	39
CPCT02100112T	21	42	51	95	326	30
CPCT02100119T	95	161	303	50	124	208
CPCT02340032T	18	306	138	3	99	115
CPCT02020513T	14	186	61	0	64	0
CPCT02180025T	154	9	521	41	40	244
CPCT02120022T	17	52	201	44	45	33
CPCT02020516T	30	315	287	9	105	47
CPCT02060089T	0	212	66	35	52	147
CPCT02090018T	13	126	235	31	52	51
CPCT02060094T	8	92	85	45	60	15
CPCT02120028T	45	152	110	36	121	127
CPCT02090019T	846	63	80	381	129	62
CPCT02060105T	323	11	76	169	147	50
CPCT02020544T	611	12	98	66	109	30
CPCT02060110T	3	10	42	14	52	9
CPCT02030355T	34	67	163	15	41	11
CPCT02040127T	29	125	291	48	111	99
CPCT02070190T	15	151	93	22	94	204
CPCT02090020T	4	81	28	0	75	0
DRUP01020004T	1	159	49	10	88	0
CPCT02060120T	309	194	5	162	135	868
CPCT02070210T	42	369	109	23	275	584
CPCT02040144T	698	269	406	129	283	187
CPCT02040143T	18	79	111	29	126	54
CPCT02020593T	68	402	244	20	135	105
CPCT02180005T	29	305	169	10	126	109
CPCT02030299T	377	9	136	431	105	53
CPCT02020420T	4	127	78	52	120	7
CPCT02030303T	432	36	54	343	101	20
CPCT02070058T	394	50	0	474	105	46
CPCT02040050T	256	45	98	75	60	14
CPCT02020434T	52	127	300	31	86	64
CPCT02220006T	15	218	542	19	55	24
DRUP01140003T	0	190	88	33	53	0
CPCT02020459T	328	0	67	176	138	30
CPCT02330021T	8	199	85	25	51	83
CPCT02110016T	29	6	79	0	39	8
CPCT02330023T	26	51	95	30	49	13
CPCT02040095T	53	120	273	12	91	167
CPCT02160017T	896	104	284	259	205	116
CPCT02080093T	8	152	53	19	48	53
CPCT02060088T	4	52	64	2	28	12
CPCT02290021T	166	90	119	50	190	128
CPCT02340042T	26	280	190	47	156	106
CPCT02040192T	311	40	114	63	111	52
CPCT02300026T	45	117	374	40	176	49
CPCT02450007T	865	165	30	110	117	54
CPCT02170020T	502	0	170	81	165	70
CPCT02030440T	55	72	308	24	167	88
CPCT02190003T	1210	251	0	148	111	382
WIDE01010536T	9	82	29	8	41	0
WIDE01010554T	15	77	114	23	47	0
