Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
SP135270	5.86E+00	1.11E+00	4.09E+00	6.48E+00	4.92E+00	7.17E+00	5.58E-01	4.18E-01	2.28E+00	7.44E+00	5.44E+00	2.22E+00	4.61E+00	6.83E+00	3.88E+00
SP135411	3.83E+00	9.11E-01	2.92E+00	3.11E+00	3.04E+00	4.67E+00	0.00E+00	3.72E-01	4.74E-01	3.68E+00	2.54E+00	2.78E+00	2.51E+00	5.07E+00	6.35E-01
SP135188	1.47E+00	2.80E-01	1.00E+00	1.17E+00	1.30E+00	1.68E+00	1.20E+00	2.33E-01	4.89E-01	2.01E+00	1.11E+00	1.85E+00	1.69E+00	1.78E+00	1.09E+00
SP135194	3.69E+00	1.41E-01	2.89E+00	3.86E+00	2.88E+00	3.77E+00	2.46E-01	4.75E-01	4.42E-01	3.36E+00	1.81E+00	2.05E+00	1.97E+00	4.15E+00	1.60E+00
SP135186	3.58E+00	6.00E-02	4.33E+00	4.29E+00	3.43E+00	4.90E+00	4.71E-01	3.46E-01	8.84E-01	5.09E+00	4.21E+00	3.17E+00	4.56E+00	4.79E+00	1.35E+00
SP135420	5.17E+00	1.20E+00	2.96E+00	4.14E+00	5.20E+00	4.97E+00	7.60E-01	0.00E+00	1.03E+00	5.51E+00	6.04E+00	3.25E+00	4.44E+00	6.78E+00	3.12E+00
SP135258	8.14E-01	2.73E-01	5.28E-01	1.25E+00	4.98E-01	1.29E+00	0.00E+00	0.00E+00	3.44E-01	1.17E+00	4.24E-01	5.59E-01	5.12E-01	9.23E-01	4.15E-01
SP135234	9.15E+00	1.67E+00	6.52E+00	1.04E+01	7.00E+00	1.17E+01	1.39E+00	0.00E+00	1.41E+00	9.72E+00	5.72E+00	4.36E+00	4.64E+00	1.14E+01	3.36E+00
SP135293	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.38E-01	1.22E-01	3.00E-02	1.23E-01	2.81E-02	8.71E-02	3.15E-02	8.27E-02
SP135393	4.47E+00	1.26E+00	3.22E+00	3.93E+00	3.28E+00	5.79E+00	2.46E+00	4.71E-01	7.56E-01	4.43E+00	2.35E+00	3.07E+00	2.73E+00	4.86E+00	2.31E+00
SP135299	4.73E+00	1.09E+00	4.80E+00	8.38E+00	4.23E+00	9.72E+00	2.18E+00	0.00E+00	1.15E+00	8.47E+00	4.85E+00	5.26E+00	8.17E+00	6.44E+00	2.35E+00
SP135415	1.18E+00	3.60E-01	1.13E+00	2.13E+00	1.01E+00	1.73E+00	3.09E-01	0.00E+00	5.09E-01	2.55E+00	2.40E+00	1.58E+00	2.64E+00	1.75E+00	1.29E+00
SP135310	1.00E-02	0.00E+00	0.00E+00	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.88E-02	4.96E-02	1.41E-02	3.27E-02	2.19E-02	3.27E-02
SP135323	5.48E-01	2.15E-01	6.67E-01	2.47E-01	7.43E-01	7.18E-01	0.00E+00	4.22E-01	5.92E-01	1.27E+00	1.89E+00	1.87E+00	3.04E+00	8.66E-01	1.97E+00
SP135390	2.74E-01	0.00E+00	2.40E-01	5.74E-01	4.15E-01	4.94E-01	2.03E-01	0.00E+00	2.89E-01	7.96E-01	6.01E-01	5.62E-01	5.49E-01	4.45E-01	2.45E-01
SP135209	5.98E-01	6.11E-02	6.92E-01	6.32E-01	5.47E-01	8.59E-01	4.54E-01	2.46E-01	0.00E+00	9.37E-01	1.30E+00	5.88E-01	1.03E+00	9.51E-01	7.85E-01
SP135240	5.72E+00	8.89E-01	6.45E+00	1.04E+01	2.71E+00	1.02E+01	5.05E-01	2.43E-01	1.09E+00	9.07E+00	3.79E+00	1.95E+00	3.78E+00	6.81E+00	2.67E+00
SP135182	3.77E+01	3.06E+00	2.04E+01	2.02E+01	2.48E+01	2.28E+01	1.37E+00	0.00E+00	1.77E+00	1.86E+01	7.92E+00	7.58E+00	7.21E+00	3.75E+01	5.64E+00
SP85251	1.75E+00	7.52E-01	1.67E+00	4.65E+00	2.23E+00	3.33E+00	0.00E+00	3.32E-01	6.95E-01	5.63E+00	4.09E+00	1.69E+00	3.27E+00	2.96E+00	1.90E+00
SP84408	1.41E+00	6.27E-01	1.19E+00	2.54E+00	1.25E+00	2.60E+00	6.59E-01	0.00E+00	1.09E-01	3.32E+00	2.21E+00	2.35E+00	3.07E+00	1.85E+00	1.05E+00
SP84491	2.63E+01	3.26E+00	1.67E+01	2.68E+01	2.14E+01	3.54E+01	4.72E+00	2.30E+00	2.90E+00	2.07E+01	7.73E+00	1.65E+01	9.89E+00	3.63E+01	4.66E+00
SP84743	2.55E+01	2.12E+00	7.84E+00	1.04E+01	8.25E+00	1.23E+01	2.90E+01	1.20E+00	2.05E+00	1.22E+01	3.93E+00	1.23E+01	5.83E+00	2.00E+01	4.91E+00
SP83967	3.80E+00	7.70E-01	1.99E+00	2.97E+00	4.14E+00	4.01E+00	3.65E-01	2.92E-01	9.03E-01	4.39E+00	4.37E+00	2.33E+00	3.51E+00	5.35E+00	1.98E+00
SP105253	1.49E+01	2.25E+00	1.16E+01	1.51E+01	1.13E+01	2.24E+01	4.04E+00	1.01E+00	1.52E+00	1.33E+01	5.97E+00	4.79E+00	5.14E+00	1.96E+01	3.92E+00
SP84998	1.18E+01	5.41E-01	5.16E+00	6.66E+00	1.05E+01	1.06E+01	1.61E-01	4.58E-01	7.97E-01	6.54E+00	4.39E+00	2.28E+00	3.72E+00	1.25E+01	3.02E+00
SP84062	5.76E-01	2.60E-01	9.78E-01	2.25E+00	1.14E+00	2.37E+00	2.23E-01	5.68E-01	5.01E-01	3.03E+00	1.84E+00	1.90E+00	2.34E+00	1.47E+00	2.43E+00
SP84982	1.18E+03	8.99E+00	4.01E+02	5.91E+01	7.86E+02	1.81E+02	3.10E+00	7.95E-01	1.12E+00	5.91E+01	1.93E+01	1.21E+01	1.18E+01	1.11E+03	2.79E+00
SP84790	7.89E+00	1.60E+00	6.23E+00	8.68E+00	6.26E+00	1.07E+01	4.27E+00	7.19E-01	9.46E-01	1.05E+01	7.46E+00	6.82E+00	5.37E+00	1.08E+01	3.92E+00
SP105673	5.10E+00	1.13E+00	2.18E+00	3.93E+00	3.65E+00	6.32E+00	5.98E-01	6.14E-01	4.81E+00	6.55E+00	5.62E+00	5.75E+00	5.27E+00	7.10E+00	1.85E+00
SP85339	1.85E+01	1.25E+00	1.02E+01	1.66E+01	1.50E+01	2.48E+01	1.03E+00	6.76E-01	9.95E-01	1.14E+01	4.08E+00	2.96E+00	2.80E+00	2.42E+01	1.83E+00
SP84719	1.02E+01	6.10E-01	9.37E+00	4.66E+00	1.20E+01	7.72E+00	8.47E-01	0.00E+00	1.02E+00	4.04E+00	3.19E+00	2.92E+00	2.86E+00	1.25E+01	1.65E+00
SP105425	2.29E+01	2.08E+00	8.40E+00	1.32E+01	1.77E+01	1.70E+01	1.88E+00	6.29E-01	1.07E+00	1.00E+01	4.23E+00	3.33E+00	4.41E+00	2.40E+01	2.07E+00
SP84056	8.27E+00	2.50E+00	7.14E+00	1.65E+01	5.49E+00	1.45E+01	1.38E+00	1.17E+00	2.95E+00	1.68E+01	5.96E+00	4.02E+00	7.03E+00	9.77E+00	5.93E+00
SP105261	4.75E+00	7.98E-01	1.75E+00	3.80E+00	3.74E+00	4.92E+00	7.59E-01	3.78E-01	1.24E+00	4.87E+00	2.79E+00	2.35E+00	3.04E+00	5.09E+00	1.84E+00
SP85379	1.89E+01	1.83E+00	1.18E+01	1.63E+01	1.49E+01	2.15E+01	3.71E+00	1.29E+00	1.37E+00	1.14E+01	4.22E+00	6.52E+00	4.34E+00	2.34E+01	2.49E+00
SP105086	1.01E+01	1.75E+00	3.27E+00	7.81E+00	1.00E+01	1.22E+01	6.09E-01	5.44E-01	2.65E+00	9.67E+00	9.18E+00	5.86E+00	7.05E+00	1.27E+01	6.35E+00
SP84392	2.09E+03	2.13E+01	9.45E+02	1.87E+02	1.69E+03	3.55E+02	2.04E+00	8.39E-01	2.32E+00	1.15E+02	3.64E+01	1.73E+01	2.92E+01	1.99E+03	5.22E+00
SP105018	7.94E+00	1.82E+00	1.16E+01	1.39E+01	4.76E+00	1.62E+01	3.77E+00	1.07E+00	2.01E+01	1.45E+01	8.79E+00	1.64E+01	1.31E+01	1.36E+01	4.52E+00
SP84858	2.09E+01	1.68E+00	8.63E+00	1.24E+01	1.74E+01	1.42E+01	1.52E+00	6.95E-01	2.89E+00	1.53E+01	8.40E+00	3.89E+00	9.66E+00	2.11E+01	8.65E+00
SP84086	1.82E+00	7.69E-01	1.15E+00	1.04E+01	2.14E+00	1.14E+01	4.75E-01	7.26E-01	1.42E+00	6.08E+00	1.56E+00	2.19E+00	2.94E+00	3.28E+00	1.64E+00
SP105213	1.05E+01	6.79E-01	3.83E+00	7.48E+00	9.17E+00	9.10E+00	6.43E-01	0.00E+00	1.68E+00	7.19E+00	4.24E+00	4.62E+00	3.89E+00	1.06E+01	4.27E+00
SP105577	6.90E+00	9.92E-01	2.68E+00	6.08E+00	5.91E+00	6.40E+00	5.90E-01	5.97E-01	1.34E+00	6.17E+00	3.71E+00	3.15E+00	4.19E+00	8.43E+00	2.79E+00
SP85431	2.39E+00	6.27E-01	2.22E+00	5.21E+00	2.79E+00	5.04E+00	0.00E+00	6.45E-01	1.11E+00	5.79E+00	4.78E+00	3.05E+00	4.88E+00	4.35E+00	2.29E+00
SP84962	4.75E+00	6.16E-01	4.07E+00	7.31E+00	3.82E+00	7.86E+00	5.90E-01	1.45E-01	1.08E+00	8.22E+00	4.17E+00	3.79E+00	3.30E+00	6.54E+00	2.44E+00
SP105006	9.33E+00	0.00E+00	4.73E+00	6.97E+00	9.53E+00	1.28E+01	6.82E-01	9.24E-01	1.52E+00	8.00E+00	5.02E+00	5.06E+00	6.07E+00	1.23E+01	4.32E+00
SP84439	2.23E+03	1.21E+01	1.29E+03	2.23E+02	1.91E+03	4.66E+02	1.21E+01	5.50E-01	1.40E-01	1.52E+02	2.50E+01	3.10E+01	2.68E+01	2.23E+03	1.31E+01
SP105159	4.53E+00	6.99E-01	2.14E+00	4.35E+00	4.72E+00	6.17E+00	3.08E-01	0.00E+00	9.90E-01	6.45E+00	6.01E+00	2.68E+00	5.53E+00	5.94E+00	2.80E+00
SP85230	1.83E+00	2.00E-02	1.75E+00	3.09E+00	1.82E+00	3.29E+00	3.93E-01	8.82E-01	5.34E+00	7.27E+00	4.23E+00	4.70E+00	9.07E+00	2.48E+00	4.51E+00
SP84922	2.88E+01	2.02E+00	1.13E+01	1.06E+01	1.96E+01	1.36E+01	4.16E+00	1.18E+00	2.20E+00	1.33E+01	5.93E+00	1.46E+01	7.03E+00	2.90E+01	2.66E+00
SP85130	1.47E+01	1.69E+00	7.59E+00	1.05E+01	1.18E+01	1.39E+01	1.08E+00	8.82E-01	1.57E+00	1.18E+01	1.08E+01	4.02E+00	8.62E+00	1.62E+01	1.99E+00
SP104984	6.30E+00	2.75E-01	1.70E+00	6.91E+00	5.71E+00	7.63E+00	7.07E-01	5.66E-01	1.14E+00	7.06E+00	4.35E+00	2.62E+00	4.12E+00	6.66E+00	3.36E+00
SP85222	2.55E+00	5.38E-01	2.10E+00	3.39E+00	2.82E+00	4.58E+00	3.75E-01	2.00E-02	4.48E-01	3.75E+00	2.43E+00	1.85E+00	3.22E+00	3.78E+00	1.32E+00
SP105375	2.03E+01	3.21E+00	1.99E+01	3.08E+01	9.22E+00	2.92E+01	1.46E+01	1.59E+00	1.71E+00	2.78E+01	8.11E+00	8.75E+00	8.03E+00	2.01E+01	5.38E+00
SP85287	7.06E+00	1.80E+00	4.09E+00	1.15E+01	6.26E+00	1.23E+01	5.17E-01	6.97E-01	1.14E+00	9.11E+00	4.21E+00	5.30E+00	5.87E+00	1.02E+01	2.49E+00
CPCT02060042T	3.45E-01	7.43E-01	8.29E-01	2.18E+00	4.03E-01	1.10E+00	0.00E+00	2.07E+00	5.34E-01	2.46E+00	1.11E+00	1.68E+00	2.11E+00	5.94E-01	1.53E+00
CPCT02130027T	3.66E+00	6.55E-01	2.42E+00	4.93E+00	3.64E+00	6.61E+00	6.91E-01	3.77E+00	9.56E-01	5.16E+00	3.66E+00	2.06E+00	3.05E+00	6.11E+00	1.86E+00
CPCT02290024T	2.67E+01	2.30E+00	9.06E+00	2.10E+01	2.15E+01	2.89E+01	1.48E+00	4.95E+00	1.29E+00	1.70E+01	4.17E+00	7.82E+00	5.18E+00	3.39E+01	2.45E+00
CPCT02230080T	1.96E+01	2.15E+00	9.78E+00	1.28E+01	1.67E+01	2.24E+01	2.04E+00	4.42E+00	1.27E+00	1.13E+01	3.98E+00	2.74E+00	3.90E+00	2.57E+01	3.02E+00
CPCT02070282T	1.56E+01	1.82E+00	7.66E+00	1.07E+01	1.49E+01	1.73E+01	2.45E+00	3.11E+00	1.16E+00	8.55E+00	7.35E+00	3.44E+00	6.91E+00	2.14E+01	4.05E+00
CPCT02060201T	1.66E+01	1.13E+00	1.07E+01	1.66E+01	1.44E+01	2.38E+01	1.43E+00	5.87E+00	1.53E+00	1.44E+01	2.02E+00	2.06E+00	3.21E+00	2.25E+01	2.96E+00
CPCT02010752T	5.63E+00	1.35E+00	2.82E+00	5.73E+00	3.85E+00	4.65E+00	1.09E+00	4.82E+00	1.69E+00	8.63E+00	3.79E+00	1.72E+00	5.35E+00	5.18E+00	3.11E+00
CPCT02130046T	1.35E+01	2.93E-01	5.40E+00	9.97E+00	1.17E+01	1.71E+01	2.89E+00	3.95E+00	1.07E+00	7.93E+00	5.19E+00	2.25E+00	3.12E+00	1.81E+01	2.01E+00
CPCT02190033T	1.66E+01	3.81E+00	1.43E+01	2.40E+01	1.80E+01	3.88E+01	2.33E+00	7.67E+00	1.87E+00	2.20E+01	5.22E+00	4.29E+00	5.75E+00	3.13E+01	4.21E+00
WIDE01010213T	1.18E+01	1.68E+00	8.11E+00	1.08E+01	1.26E+01	1.50E+01	2.67E+00	6.79E+00	3.69E+00	1.04E+01	6.17E+00	4.93E+00	5.81E+00	1.52E+01	3.81E+00
CPCT02440010T	1.57E+01	2.52E+00	6.38E+00	1.81E+01	1.51E+01	2.71E+01	7.96E+00	6.78E+00	1.84E+00	1.64E+01	5.93E+00	7.22E+00	9.73E+00	2.46E+01	4.09E+00
WIDE01010272T	1.16E+01	1.32E+00	3.28E+00	7.20E+00	1.17E+01	1.36E+01	6.94E-01	2.65E+00	9.17E-01	6.30E+00	3.14E+00	1.66E+00	3.45E+00	1.55E+01	2.47E+00
DRUP01070085T	1.54E+03	3.63E+01	3.66E+02	4.91E+02	1.44E+03	8.55E+02	1.17E+01	4.31E+01	6.27E-01	3.20E+02	8.76E+01	3.50E+01	6.32E+01	1.63E+03	7.83E+00
CPCT02380045T	1.26E+01	2.27E+00	9.81E+00	2.32E+01	1.19E+01	3.59E+01	2.00E+00	5.10E+00	1.25E+00	1.86E+01	3.38E+00	5.57E+00	4.66E+00	2.21E+01	3.54E+00
CPCT02150013T	5.82E+00	1.48E+00	3.16E+00	6.11E+00	5.32E+00	5.92E+00	9.60E-01	4.32E+00	1.19E+00	5.60E+00	3.62E+00	2.91E+00	3.79E+00	5.15E+00	2.77E+00
CPCT02010769T	7.73E+00	2.25E+00	4.48E+00	7.50E+00	6.96E+00	1.06E+01	3.31E+00	3.87E+00	1.90E+00	7.23E+00	3.48E+00	4.27E+00	4.74E+00	1.13E+01	2.88E+00
CPCT02450014T	1.38E+03	1.15E+03	1.79E+02	3.72E+02	7.73E+02	3.74E+02	3.68E+01	5.24E+01	1.56E+00	1.99E+02	2.99E+01	1.34E+01	3.73E+01	6.54E+02	1.49E+01
CPCT02130122T	6.05E+00	2.86E+00	4.46E+00	1.14E+01	4.50E+00	1.78E+01	5.93E-01	4.80E+00	1.18E+00	8.83E+00	3.85E+00	1.98E+00	4.11E+00	9.79E+00	2.72E+00
CPCT02230107T	3.08E+01	2.33E+00	1.18E+01	1.19E+01	2.95E+01	2.35E+01	1.71E+00	5.32E+00	6.84E-01	1.22E+01	4.67E+00	4.59E+00	6.59E+00	3.73E+01	2.88E+00
DRUP01090017T	1.88E+01	3.20E+00	1.21E+01	2.08E+01	1.56E+01	3.33E+01	1.36E+01	8.53E+00	2.31E+00	2.50E+01	7.90E+00	1.01E+01	1.32E+01	3.16E+01	5.99E+00
CPCT02020781T	1.39E+01	1.78E+00	5.96E+00	1.13E+01	1.39E+01	1.73E+01	9.28E-01	7.23E+00	4.29E+00	1.23E+01	6.51E+00	7.18E+00	8.34E+00	1.88E+01	4.35E+00
CPCT02310016T	1.05E+01	1.10E+00	5.31E+00	6.63E+00	7.89E+00	9.46E+00	2.63E+00	5.06E+00	1.76E-01	6.90E+00	2.42E+00	5.50E+00	3.32E+00	1.06E+01	2.50E+00
CPCT02300050T	2.41E+01	2.46E+00	1.18E+01	1.14E+01	2.37E+01	1.77E+01	3.88E+00	5.85E+00	2.14E+00	1.45E+01	8.20E+00	8.03E+00	1.31E+01	2.82E+01	4.40E+00
CPCT02020808T	2.17E+01	9.98E-01	8.98E+00	1.45E+01	2.11E+01	2.72E+01	1.08E+00	3.78E+00	3.03E+00	1.28E+01	6.11E+00	1.64E+00	3.27E+00	3.27E+01	3.39E+00
CPCT02050414T	1.96E+01	2.99E+00	9.09E+00	2.42E+01	1.88E+01	4.02E+01	1.22E+00	5.52E+00	1.89E+00	1.95E+01	1.07E+01	2.49E+00	8.84E+00	3.36E+01	5.01E+00
CPCT02230042T	8.25E-01	6.58E-01	6.68E-01	4.36E+00	5.95E-01	2.62E+00	4.15E-01	2.95E+00	4.56E-01	3.88E+00	1.92E+00	2.91E-01	1.85E+00	1.43E+00	1.19E+00
CPCT02040170T	3.37E+00	1.00E+00	1.53E+00	3.91E+00	3.43E+00	4.56E+00	4.04E+00	3.06E+00	1.04E+00	4.48E+00	3.03E+00	2.20E+00	2.87E+00	3.93E+00	2.92E+00
CPCT02330059T	2.35E+01	2.37E+00	1.32E+01	2.07E+01	2.46E+01	3.63E+01	3.23E+00	9.14E+00	2.26E+00	2.09E+01	8.66E+00	6.21E+00	7.14E+00	3.35E+01	4.27E+00
CPCT02330063T	2.18E+01	2.31E+00	1.03E+01	1.49E+01	2.31E+01	2.63E+01	1.25E+00	5.63E+00	1.91E+00	1.37E+01	8.71E+00	5.81E+00	8.12E+00	3.19E+01	4.60E+00
CPCT02020512T	7.19E+00	1.70E+00	5.13E+00	9.14E+00	6.56E+00	1.26E+01	7.58E-01	1.91E+00	9.08E-01	7.89E+00	3.16E+00	1.82E+00	2.84E+00	9.32E+00	2.42E+00
CPCT02110031T	9.99E+00	1.87E+00	9.27E+00	8.98E+00	7.70E+00	1.31E+01	1.27E+00	3.44E+00	2.03E+00	1.16E+01	6.33E+00	5.86E-01	5.26E+00	1.40E+01	1.18E+01
CPCT02030347T	3.77E+03	6.67E+01	7.93E+02	2.92E+02	3.14E+03	5.86E+02	8.72E+00	2.70E+01	5.98E+00	1.65E+02	1.61E+02	1.06E+02	1.36E+02	2.93E+03	1.22E+01
CPCT02050179T	2.85E+01	1.99E+00	1.46E+01	2.63E+01	2.80E+01	4.70E+01	1.57E+00	7.31E+00	1.97E+00	2.29E+01	7.56E+00	3.93E+00	6.29E+00	4.38E+01	3.43E+00
CPCT02010591T	7.06E+00	2.00E+00	5.65E+00	6.34E+00	8.85E+00	1.09E+01	2.04E+00	4.09E+00	1.20E+00	7.77E+00	5.51E+00	3.37E+00	4.69E+00	1.17E+01	2.91E+00
CPCT02170007T	1.25E+01	1.67E+00	2.94E+00	4.99E+00	1.09E+01	8.87E+00	1.21E+00	6.25E+00	2.08E+00	1.03E+01	1.12E+01	5.81E+00	9.42E+00	1.39E+01	2.80E+00
CPCT02210025T	1.33E+01	2.13E+00	4.48E+00	1.05E+01	8.16E+00	1.46E+01	8.77E+00	8.96E+00	1.72E+00	1.00E+01	4.23E+00	6.29E+00	5.28E+00	1.64E+01	2.54E+00
CPCT02030376T	1.06E+01	7.57E-01	2.82E+00	5.45E+00	7.81E+00	8.23E+00	9.87E-01	3.54E+00	1.62E+00	5.95E+00	4.41E+00	4.40E+00	4.13E+00	1.09E+01	1.52E+00
CPCT02050110T	1.74E+01	1.70E+00	1.03E+01	1.58E+01	1.44E+01	2.13E+01	3.47E+00	5.01E+00	2.05E+00	1.57E+01	5.54E+00	4.59E+00	5.86E+00	2.48E+01	5.25E+00
CPCT02030318T	3.11E+01	3.11E+00	1.48E+01	2.10E+01	2.70E+01	3.33E+01	1.34E+00	5.31E+00	1.74E+00	1.98E+01	5.06E+00	7.87E+00	7.35E+00	4.15E+01	3.15E+00
CPCT02100056T	9.46E+00	2.00E-02	1.81E+00	2.34E+00	6.17E+00	2.81E+00	1.22E+00	2.50E+00	1.03E+00	3.95E+00	1.17E+00	4.46E+00	4.63E+00	9.68E+00	2.10E+00
CPCT02030326T	1.36E+01	8.67E-01	8.30E+00	1.24E+01	1.07E+01	1.76E+01	2.54E+00	3.59E+00	1.55E+00	9.73E+00	2.57E+00	5.87E+00	4.69E+00	1.66E+01	2.41E+00
CPCT02120007T	1.31E+01	2.73E+00	8.25E+00	1.20E+01	9.41E+00	2.22E+01	6.47E+00	7.58E+00	1.40E+00	1.40E+01	5.58E+00	7.20E+00	4.99E+00	1.59E+01	1.90E+00
WIDE01010573T	1.45E+01	2.54E+00	7.36E+00	1.22E+01	1.39E+01	1.96E+01	1.77E+00	4.46E+00	3.48E+00	1.82E+01	2.15E+01	5.86E+00	1.51E+01	2.45E+01	8.47E+00
WIDE01010693T	9.38E+00	1.36E+00	2.92E+00	8.41E+00	7.70E+00	1.32E+01	2.15E+00	2.48E+00	8.50E-01	6.47E+00	2.31E+00	4.81E+00	3.34E+00	1.39E+01	2.29E+00
