MutationType	ID83A	ID83B	ID83C
1:Del:C:0	0.0010288350033806637	0.014427539389580489	0.07789923928678036
1:Del:C:1	0.000455503850535024	0.0035587348113767805	0.043696576282382014
1:Del:C:2	0.00034237617030157707	0.002099469834938645	0.019572335984557866
1:Del:C:3	0.00031797977819223886	0.002851360372733325	0.010220169816166162
1:Del:C:4	0.00014431504998356105	0.006819209437817335	0.00547664996702224
1:Del:C:5	7.399325595557116e-05	0.03722236402332783	0.003906235848553479
1:Del:T:0	0.0006322983113932424	0.0037059959466569127	0.055641392134130004
1:Del:T:1	0.0004127284346031956	0.001289871399058029	0.03089600272476673
1:Del:T:2	0.0012588839244563133	0.0028801481507252902	0.03064506618306041
1:Del:T:3	0.0033111152332276107	0.005358658037148416	0.029876656532287597
1:Del:T:4	0.004716735072433948	0.01675217322073877	0.022635709885507824
1:Del:T:5	0.01115298095624894	0.4985500794649124	0.0006669284899513173
1:Ins:C:0	0.002540185311809182	0.00205630779848434	0.005028072698041797
1:Ins:C:1	0.0011589340330101549	0.0005059590739983832	0.005818540607579053
1:Ins:C:2	0.001259873952367343	7.724231525344294e-05	0.0037653199722990395
1:Ins:C:3	0.0012427077209576963	0.0002752615170993522	0.0026257020724005996
1:Ins:C:4	0.0025392130482941866	0.0022154136758763343	0.0011541711376048625
1:Ins:C:5	0.025353844109922648	0.018607473243027927	1.1313818112181907e-05
1:Ins:T:0	0.008150091110728681	0.0030958437826484443	0.006304144901223481
1:Ins:T:1	0.0041590171214193105	7.123652947029768e-05	0.016453177677467467
1:Ins:T:2	0.0038021001848392187	0.0027856621565297245	0.004562594573944807
1:Ins:T:3	0.006158149368129671	0.0010096319587319159	0.004217972564511001
1:Ins:T:4	0.021992281582206487	0.0	0.001836828119121492
1:Ins:T:5	0.8192776834964752	0.22220616593956946	0.0018864659286182929
2:Del:R:0	0.00020113059217692354	0.0026105650316458197	0.025465737637132405
2:Del:R:1	2.4246941206254036e-05	0.009116128841415048	0.03598425153642893
2:Del:R:2	6.240908187692185e-05	0.002610180719057098	0.011478760922327637
2:Del:R:3	0.00019667445114464498	0.004662097822874784	0.005897749881260097
2:Del:R:4	0.00017316201636276673	0.006684811324812472	0.0066457106033340095
2:Del:R:5	4.322191286714627e-05	0.02031517317518592	0.008926120717078448
3:Del:R:0	7.489446265026346e-05	0.0005562826871755533	0.009612672822549939
3:Del:R:1	9.419637200025477e-07	0.005609430801123381	0.03239170953631401
3:Del:R:2	2.5150999301004616e-07	0.0016082913149148225	0.008558212500065564
3:Del:R:3	2.9518518343607526e-06	0.0008464855962665752	0.002409124404657632
3:Del:R:4	5.3573405643359e-06	0.00022183911398315103	0.0016501485800836234
3:Del:R:5	3.925500378110236e-06	0.0007666864545899443	0.0010899026069091633
4:Del:R:0	0.00013135882978531298	0.00018605942250388808	0.008506991090252996
4:Del:R:1	7.144065028708013e-06	0.004485833167564124	0.040382383689284325
4:Del:R:2	1.2565462979274854e-05	0.0015563999617006629	0.011022628955543042
4:Del:R:3	8.497865649208514e-06	0.0014024508569855244	0.006217854972928763
4:Del:R:4	2.6687156987463824e-05	0.0006781139419763349	0.0026110400492325423
4:Del:R:5	2.2278926673386933e-05	0.000590319624170661	0.0011075100384186952
5:Del:R:0	0.0003440442495048046	0.0011811493097047788	0.057031368501484395
5:Del:R:1	7.900051492470084e-05	0.0007551572262309491	0.013198443613946438
5:Del:R:2	6.817415720888675e-05	0.0004486458226165269	0.002246904941275716
5:Del:R:3	2.1665873672116474e-06	0.00021403478007414378	0.0007494941292679869
5:Del:R:4	3.988625468733797e-06	3.836540238337876e-05	0.0002309977662662277
5:Del:R:5	1.240214910502857e-05	7.682011291013424e-05	9.448289458712011e-05
2:Ins:R:0	0.003665444101206958	0.007122295894660056	0.006752246138639748
2:Ins:R:1	0.0014717137295519934	0.0008350321525358595	0.004615231535863132
2:Ins:R:2	0.0010025307041360066	0.0009282625865307636	0.0022210153250489385
2:Ins:R:3	0.00329514708602801	0.0011136435164371505	0.0003710739719099365
2:Ins:R:4	0.015117128221318126	0.0018796810583444313	2.637146919650668e-06
2:Ins:R:5	0.02991015439853072	0.026351205930113794	0.00018133007228726683
3:Ins:R:0	0.001025495963403955	0.0013210881286067888	0.0035242485790513457
3:Ins:R:1	0.0006057027861243114	3.423677869818675e-05	0.0032948778569698335
3:Ins:R:2	0.0005779386780341156	6.962827576614927e-05	0.0003271963206498185
3:Ins:R:3	0.0006856927083572372	1.9354999374350257e-05	3.5123502863343424e-06
3:Ins:R:4	0.000510273959080223	6.819608957061795e-05	1.012223422598435e-05
3:Ins:R:5	0.0022879957093391566	0.0017474700242746622	0.0003057024887277748
4:Ins:R:0	0.001649918450275436	0.005488085676915944	0.003969580756966025
4:Ins:R:1	0.001492685605189763	6.499391774724473e-05	0.0030747146275825797
4:Ins:R:2	0.0003159059897006955	0.0004924557206686586	0.00014147506517417696
4:Ins:R:3	0.0005468858662061394	0.00047445904383494055	0.00010258111663947744
4:Ins:R:4	0.0009453551116166637	0.0006154527922626585	0.00039909646824526135
4:Ins:R:5	0.002259398370515555	0.00030514433968619414	0.0008210765954572707
5:Ins:R:0	0.0037209568195976316	0.01424875196069479	0.05140216007828712
5:Ins:R:1	0.0031426504673436285	0.00039144009853771424	0.013027753746137023
5:Ins:R:2	0.00032392150504165326	0.00021753368343524926	0.0005291262929677031
5:Ins:R:3	0.0002830497499962803	7.654144947746744e-05	0.0003375821428198833
5:Ins:R:4	0.0005844304285710678	1.0515299422949598e-05	0.00011282182172308807
5:Ins:R:5	0.0002642264035603148	8.117528411326624e-06	0.0002645977445178005
2:Del:M:1	0.00020632631189073435	0.007687559435144067	0.03623691346496344
3:Del:M:1	1.3646969108549456e-05	0.0003570234117069049	0.008470918843522668
3:Del:M:2	0.00012765061135723953	0.002826485934201628	0.019254664815962316
4:Del:M:1	8.892624849977437e-05	0.0016352447576355189	0.01086938064545393
4:Del:M:2	3.2967800510732556e-05	0.0009456790133845061	0.02036144010722637
4:Del:M:3	0.00011459832508990075	0.0018580564006697386	0.032531258687376975
5:Del:M:1	0.0002159949874476297	0.002758570006117225	0.03910734847187996
5:Del:M:2	0.00010690408747905166	0.0006668055141926744	0.0249748170748353
5:Del:M:3	0.00012965055429958738	0.0008250359191151801	0.016292588878422977
5:Del:M:4	6.265682184903199e-05	0.0002905945096426876	0.011015563383698463
5:Del:M:5	0.0002268147693393985	0.0006222261676157359	0.006785862776450813
