Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
SP89687	1.38E+00	2.45E+00	2.11E+00	1.79E+00	1.53E+00	7.42E-01	3.60E+00	0.00E+00	3.32E+00	1.61E+00
SP90269	5.16E-01	1.55E+00	3.59E+00	2.79E+00	3.47E+00	1.83E+00	2.32E+00	1.69E+00	2.43E+00	9.59E-01
SP94933	5.17E+02	4.59E+02	1.29E+03	9.14E+02	1.40E+03	1.06E+02	5.14E+00	3.42E+00	2.95E+01	1.43E+00
SP95126	2.96E+00	2.99E+00	1.49E+00	3.09E+00	3.80E+00	2.71E+00	5.61E+00	0.00E+00	3.89E+00	1.70E+00
SP95646	1.19E+00	2.05E+00	2.38E+00	2.09E+00	2.24E+00	1.28E+00	4.20E+00	4.97E-01	3.50E+00	1.13E+00
SP89443	1.28E+00	1.49E+00	1.68E+00	1.19E+00	1.28E+00	1.15E+00	4.09E+00	3.35E-01	4.48E+00	1.14E+00
SP89651	9.37E-01	1.23E+00	1.39E+00	1.14E+00	1.29E+00	7.48E-01	2.23E+00	3.77E-01	2.15E+00	1.22E+00
SP94060	1.09E+00	6.82E-01	2.17E+00	1.72E+00	1.78E+00	7.57E-01	3.66E+00	4.93E-01	3.82E+00	6.17E-01
SP92787	3.60E-01	1.35E+00	1.29E+00	6.46E-01	1.48E+00	5.32E-01	2.40E+00	4.46E-01	2.46E+00	1.07E+00
SP92723	1.52E+00	1.55E+00	2.25E+00	1.55E+00	1.97E+00	1.20E+00	2.56E+00	2.78E-01	2.27E+00	8.00E-01
SP92364	4.44E+02	2.09E+02	4.02E+02	3.00E+02	4.39E+02	3.32E+02	1.14E+01	1.56E+00	1.28E+01	5.29E-01
SP95406	8.06E-01	1.65E+00	1.61E+00	1.43E+00	1.78E+00	8.33E-01	2.98E+00	0.00E+00	2.51E+00	7.69E-01
SP91746	9.33E-01	1.39E+00	2.21E+00	1.40E+00	2.10E+00	7.50E-01	2.50E+00	1.91E-01	2.24E+00	8.36E-01
SP92332	1.66E+00	3.37E+00	1.83E+00	2.87E+00	2.23E+00	1.95E+00	5.46E+00	3.05E-01	4.89E+00	2.14E+00
SP91730	1.49E+00	2.47E+00	1.81E+00	2.06E+00	2.71E+00	1.37E+00	4.89E+00	3.80E-01	5.56E+00	3.02E+00
SP92947	1.86E+00	1.69E+00	4.26E+00	2.74E+00	4.52E+00	1.17E+00	3.01E+00	0.00E+00	1.98E+00	8.72E-01
SP91666	2.13E+00	1.97E+00	2.88E+00	2.25E+00	2.57E+00	1.95E+00	2.55E+00	0.00E+00	1.96E+00	9.72E-01
SP90245	9.07E-01	2.32E+00	2.19E+00	2.63E+00	2.34E+00	1.31E+00	4.97E+00	4.41E-01	5.18E+00	1.47E+00
SP90893	6.82E-01	1.69E+00	1.90E+00	1.52E+00	1.64E+00	7.82E-01	5.09E+00	4.62E-01	5.69E+00	1.37E+00
SP89519	1.57E+00	6.01E-01	2.99E+00	1.79E+00	3.45E+00	9.69E-01	3.06E+00	1.39E-01	2.06E+00	6.58E-01
SP94917	2.19E+02	7.85E+01	5.77E+01	1.40E+02	1.09E+01	2.04E+02	8.52E+00	7.17E-01	4.94E+00	9.12E-01
SP92659	1.29E+01	2.15E+01	1.99E+01	7.67E+00	1.51E+01	1.21E+01	6.53E+00	3.63E+00	9.49E+00	9.14E-01
SP94332	1.94E+00	1.41E+00	1.21E+00	4.11E-01	1.16E+00	3.84E-01	1.09E+00	1.04E+00	1.72E+00	3.78E+00
SP94661	1.51E+00	1.55E+00	2.44E+00	1.49E+00	2.38E+00	1.12E+00	2.98E+00	2.36E-01	3.00E+00	1.14E+00
SP93652	9.35E-01	1.73E+00	2.68E+00	1.26E+00	3.01E+00	7.20E-01	3.91E+00	4.74E-01	4.34E+00	1.30E+00
SP90125	1.01E+00	2.35E+00	1.97E+00	2.30E+00	1.71E+00	1.18E+00	4.61E+00	9.69E-01	4.70E+00	1.06E+00
SP94540	1.54E+00	1.84E+00	2.12E+00	8.37E-01	1.61E+00	9.90E-01	3.12E+00	7.12E-01	3.38E+00	1.30E+00
SP95222	2.60E+00	4.38E+00	1.95E+00	3.08E+00	2.28E+00	2.86E+00	5.10E+00	4.73E-01	4.03E+00	1.68E+00
SP89389	1.62E+00	1.45E+00	2.25E+00	1.79E+00	3.02E+00	7.69E-01	4.04E+00	3.84E-01	2.98E+00	1.51E+00
SP90503	8.77E-01	2.13E+00	1.99E+00	9.27E-01	1.29E+00	8.85E-01	3.57E+00	2.00E-02	3.77E+00	1.02E+00
SP92460	1.62E+02	6.82E+01	6.47E+01	9.33E+01	7.57E+01	1.51E+02	6.20E+00	1.29E-01	4.56E+00	1.01E+00
SP92931	1.88E+00	2.49E+00	2.23E+00	1.75E+00	2.42E+00	1.44E+00	3.46E+00	4.52E-01	2.95E+00	1.25E+00
SP91265	2.77E+00	3.62E+00	2.53E+00	2.45E+00	2.91E+00	2.11E+00	5.48E+00	3.93E-01	5.49E+00	1.44E+00
SP89909	1.74E+02	6.76E+01	2.89E+01	1.05E+02	2.31E+01	1.58E+02	5.98E+00	8.65E-01	2.97E+00	6.32E-01
SP90629	2.36E+00	3.15E+00	1.26E+00	4.02E+00	3.63E+00	2.18E+00	7.81E+00	7.86E-01	6.55E+00	1.96E+00
SP95550	2.00E+00	2.38E+00	2.75E+00	1.67E+00	3.24E+00	1.50E+00	3.57E+00	3.29E-01	2.01E+00	1.59E+00
CPCT02020389T	1.62E+00	1.07E+00	2.62E+00	1.83E+00	2.71E+00	1.20E+00	2.40E+00	1.47E+00	2.04E+00	1.03E+00
CPCT02080033T	1.81E+00	2.70E+00	6.14E+00	3.09E+00	6.97E+00	1.72E+00	3.77E+00	2.04E+00	3.54E+00	9.28E-01
CPCT02060156T	3.35E+00	3.45E+00	7.44E+00	5.72E+00	7.26E+00	3.02E+00	4.88E+00	2.61E+00	4.71E+00	1.45E+00
DRUP01340014T	9.37E-01	1.52E+00	2.75E+00	1.37E+00	1.36E+01	7.21E+00	1.54E+00	1.15E+01	1.13E+01	4.30E-01
DRUP01010121T	4.75E+00	2.75E+00	6.05E+00	4.76E+00	6.67E+00	4.50E+00	4.41E+00	1.47E+00	3.56E+00	1.40E+00
CPCT02130034T	2.70E+00	2.68E+00	3.79E+00	2.08E+00	3.76E+00	2.15E+00	4.63E+00	2.32E+00	5.00E+00	1.37E+00
CPCT02260015T	3.04E+00	3.98E+00	3.62E+00	2.42E+00	3.30E+00	1.97E+00	8.84E+00	5.11E+00	1.30E+01	3.60E+00
CPCT02220071T	1.05E+02	3.59E+01	3.66E+01	5.36E+01	3.30E+01	8.85E+01	7.32E+00	4.78E+00	7.00E+00	1.95E+00
CPCT02010710T	2.73E+00	1.94E+00	3.87E+00	2.49E+00	4.14E+00	1.71E+00	2.22E+00	2.18E+00	2.99E+00	1.53E+00
CPCT02340068T	1.07E+00	1.57E+00	2.70E+00	2.11E+00	2.44E+00	1.39E+00	3.25E+00	1.38E+00	3.40E+00	7.41E-01
CPCT02130050T	1.92E+00	2.89E+00	3.75E+00	2.82E+00	3.56E+00	1.39E+00	5.01E+00	4.60E+00	8.27E+00	1.78E+00
DRUP01060016T	1.52E+00	2.12E+00	2.16E+00	1.75E+00	1.67E+00	8.91E-01	1.10E+01	4.16E+00	1.68E+01	3.34E+00
CPCT02260017T	2.47E+00	2.83E+00	3.58E+00	2.34E+00	3.64E+00	2.18E+00	4.12E+00	1.98E+00	3.25E+00	1.37E+00
CPCT02020682T	5.16E+00	4.73E+00	6.16E+00	3.28E+00	5.41E+00	2.72E+00	4.64E+00	2.70E+00	5.31E+00	1.22E+00
DRUP01030013T	5.60E+02	1.85E+02	9.85E+01	2.99E+02	9.05E+01	5.03E+02	4.49E+00	1.06E+01	1.83E+01	3.24E+00
CPCT02130059T	2.65E+00	2.19E+00	6.54E+00	4.43E+00	7.33E+00	7.26E-01	4.42E+00	2.89E+00	5.27E+00	1.25E+00
WIDE01010296T	3.67E+00	4.03E+00	7.57E+00	4.46E+00	7.72E+00	2.45E+00	1.94E+01	2.78E+00	2.36E+01	5.29E+00
CPCT02380044T	1.96E+00	1.97E+00	4.73E+00	3.73E+00	4.39E+00	2.11E+00	1.21E+01	3.28E+00	1.31E+01	2.47E+00
CPCT02060117T	2.17E+00	1.89E+00	7.56E+00	4.68E+00	8.15E+00	7.85E-01	2.53E+00	1.92E+00	3.07E+00	8.47E-01
CPCT02080220T	2.31E+00	2.64E+00	9.53E+00	3.85E+00	1.08E+01	1.13E+00	3.26E+00	2.95E+00	4.39E+00	1.23E+00
CPCT02210056T	2.08E+00	1.78E+00	5.11E+00	3.16E+00	5.58E+00	1.11E+00	2.62E+00	2.27E+00	3.02E+00	9.57E-01
CPCT02020734T	1.85E+00	2.03E+00	7.25E+00	3.56E+00	7.69E+00	8.76E-01	2.08E+00	3.83E+00	2.79E+00	1.29E+00
CPCT02020716T	1.23E+00	9.71E-01	3.82E+00	2.51E+00	4.10E+00	6.94E-01	2.07E+00	1.68E+00	2.21E+00	8.30E-01
CPCT02080226T	1.30E+00	2.28E+00	2.63E+00	1.64E+00	2.54E+00	1.16E+00	4.68E+00	2.00E+00	4.89E+00	1.56E+00
DRUP01080014T	1.80E+02	6.47E+01	6.80E+01	9.27E+01	6.69E+01	1.50E+02	4.20E+00	4.42E+00	5.08E+00	1.44E+00
DRUP01270003T	1.68E+00	1.70E+00	3.59E+00	2.49E+00	3.83E+00	1.11E+00	3.55E+00	1.43E+00	3.65E+00	5.81E-01
CPCT02190044T	1.23E+00	2.31E+00	2.62E-01	1.51E+00	8.76E-01	1.43E+00	4.62E+00	2.62E+00	5.37E+00	1.40E+00
CPCT02130131T	2.00E+00	1.20E+00	2.11E+00	2.92E+00	3.48E+00	2.58E+00	4.87E+00	2.61E+00	4.49E+00	9.71E-01
CPCT02220054T	2.46E+00	2.46E+00	3.62E+00	2.13E+00	3.86E+00	1.36E+00	4.98E+00	2.30E+00	2.81E+00	1.76E+00
CPCT02330075T	4.89E+00	6.26E+00	1.46E+01	1.00E+01	1.44E+01	2.14E+00	5.39E+00	2.51E+00	4.04E+00	1.47E+00
CPCT02130134T	1.32E+00	1.80E+00	4.02E+00	1.93E+00	4.13E+00	1.04E+00	3.46E+00	3.00E+00	4.68E+00	1.54E+00
CPCT02130148T	2.15E+00	2.09E+00	3.85E+00	2.82E+00	4.79E+00	1.20E+00	5.26E+00	1.80E+00	3.57E+00	1.42E+00
CPCT02070381T	1.77E-01	1.29E+00	1.41E+00	1.39E+00	7.17E-01	6.04E-01	2.09E+00	2.04E+00	2.76E+00	8.21E-01
DRUP01070053T	1.72E+00	1.75E+00	3.04E+00	1.43E+00	3.19E+00	9.18E-01	3.26E+00	2.57E+00	3.01E+00	6.51E-01
DRUP01060025T	3.54E+00	4.83E+00	4.89E+00	3.36E+00	3.62E+00	2.54E+00	3.17E+00	4.14E+00	4.37E+00	6.96E+00
DRUP01100007T	3.24E+00	4.13E+00	8.60E+00	5.25E+00	8.52E+00	1.50E+00	3.50E+00	2.31E+00	2.45E+00	1.36E+00
CPCT02380019T	1.15E+00	2.30E+00	3.42E+00	2.74E+00	2.89E+00	1.61E+00	6.40E+00	3.33E+00	6.28E+00	2.02E+00
CPCT02020598T	8.50E-01	1.54E+00	1.93E+00	1.46E+00	1.28E+00	8.54E-01	2.91E+00	2.91E+00	4.53E+00	1.11E+00
DRUP01070059T	3.08E-01	8.70E-01	9.50E-01	2.45E+00	3.44E+00	2.05E+00	2.82E+00	2.78E+00	2.90E+00	9.58E-01
CPCT02080152T	1.98E+02	7.21E+01	6.56E+01	9.78E+01	7.07E+01	1.79E+02	3.29E+00	4.61E+00	4.71E+00	1.78E+00
CPCT02070406T	8.11E-01	2.01E+00	5.49E-01	1.95E+00	9.82E+00	5.52E+00	7.24E+00	6.94E+00	7.31E+00	1.15E+00
CPCT02450002T	4.16E+00	3.83E+00	1.19E+01	7.18E+00	1.30E+01	2.18E+00	3.88E+00	2.95E+00	4.01E+00	1.64E+00
DRUP01070024T	1.11E+00	1.37E+00	2.74E+00	1.27E+00	2.73E+00	1.01E+00	5.42E+00	2.26E+00	6.13E+00	1.71E+00
DRUP01060027T	1.28E+00	2.23E+00	1.65E+00	2.15E+00	1.80E+00	1.69E+00	4.93E+00	1.82E+00	5.51E+00	3.37E+00
CPCT02030381T	7.22E-01	1.83E+00	3.77E+00	1.70E+00	3.79E+00	6.22E-01	6.06E+00	2.94E+00	9.23E+00	2.68E+00
DRUP01220005T	2.33E+00	2.96E+00	7.45E+00	2.92E+00	2.06E+01	1.10E+01	7.79E+00	1.53E+01	2.03E+01	1.64E+00
CPCT02370010T	3.02E+00	4.58E+00	5.17E+00	3.05E+00	4.48E+00	2.84E+00	3.32E+00	4.89E+00	4.34E+00	7.38E+00
CPCT02020623T	3.21E+00	2.73E+00	7.50E+00	6.28E+00	7.08E+00	1.10E+00	3.80E+00	2.07E+00	3.48E+00	1.35E+00
CPCT02290023T	2.60E+00	3.02E+00	9.14E+00	5.44E+00	9.91E+00	1.43E+00	7.64E+00	2.90E+00	1.06E+01	2.09E+00
DRUP01010022T	5.03E+02	1.75E+02	1.17E+02	2.48E+02	1.15E+02	4.45E+02	1.26E+01	5.66E+00	9.03E+00	1.43E+00
CPCT02070159T	6.66E-01	1.15E+00	4.02E+00	2.55E+00	3.55E+00	1.49E+00	4.02E+00	2.52E+00	3.95E+00	1.37E+00
CPCT02030354T	1.08E+00	1.44E+00	1.61E+00	7.50E-01	1.93E+00	1.06E+00	2.31E+00	1.26E+00	1.72E+00	1.01E+00
CPCT02020565T	1.29E+00	1.36E+00	2.90E+00	1.18E+00	2.87E+00	1.06E+00	2.84E+00	1.83E+00	2.14E+00	1.19E+00
CPCT02060114T	1.11E+00	1.69E+00	1.46E+00	1.99E+00	9.25E-01	7.41E-01	7.52E+00	3.41E+00	1.20E+01	2.85E+00
CPCT02060118T	1.71E+00	1.68E+00	2.28E+00	2.35E+00	1.78E+00	1.58E+00	3.12E+00	2.59E+00	3.71E+00	1.59E+00
CPCT02220002T	1.03E+00	1.17E+00	2.00E+00	1.42E+00	1.71E+00	7.90E-01	2.45E+00	1.68E+00	3.25E+00	9.86E-01
DRUP01030002T	1.47E+00	1.77E+00	4.60E+00	2.70E+00	4.26E+00	1.96E+00	3.65E+00	2.38E+00	3.46E+00	1.39E+00
CPCT02070060T	2.31E+00	2.58E+00	3.51E+00	2.28E+00	3.83E+00	1.39E+00	9.87E+00	2.92E+00	1.23E+01	3.67E+00
CPCT02030320T	4.18E+00	4.62E+00	1.21E+01	7.50E+00	1.33E+01	7.39E-01	4.08E+00	1.80E+00	3.13E+00	1.19E+00
CPCT02060035T	2.20E+00	2.19E+00	5.38E+00	4.24E+00	5.22E+00	1.10E+00	1.91E+00	1.74E+00	1.92E+00	1.03E+00
CPCT02070110T	1.13E+00	1.55E+00	1.98E+00	1.10E+00	1.68E+00	1.22E+00	5.44E+00	1.82E+00	5.67E+00	1.65E+00
CPCT02020492T	1.44E+00	1.38E+00	1.77E+00	1.92E+00	2.35E+00	1.75E+00	8.13E+00	2.18E+00	9.73E+00	2.69E+00
CPCT02030327T	2.09E+00	2.12E+00	3.49E+00	3.02E+00	3.23E+00	1.37E+00	2.53E+00	8.29E-01	1.86E+00	8.90E-01
CPCT02020503T	2.25E+00	2.39E+00	2.85E+00	2.33E+00	3.79E+00	1.49E+00	1.61E+01	2.48E+00	2.12E+01	5.88E+00
CPCT02380029T	9.59E+02	2.50E+02	4.06E+01	4.47E+02	2.10E+01	8.11E+02	4.00E+01	1.52E+01	1.51E+01	2.78E+00
CPCT02020636T	2.01E+00	2.42E+00	3.36E+00	2.09E+00	3.08E+00	1.64E+00	1.38E+01	3.17E+00	1.82E+01	4.32E+00
CPCT02130013T	2.63E+00	2.75E+00	3.63E+00	1.68E+00	2.90E+00	1.61E+00	1.68E+01	6.12E+00	2.56E+01	6.94E+00
DRUP01110002T	7.32E+02	2.84E+02	4.10E+02	3.92E+02	4.49E+02	6.25E+02	3.33E+01	2.03E+01	3.14E+01	3.75E+00
WIDE01010639T	2.24E+00	2.41E+00	4.96E+00	3.01E+00	5.05E+00	1.90E+00	1.92E+00	1.58E+00	1.77E+00	7.40E-01
DRUP01010167T	4.66E+02	1.54E+02	1.03E+02	2.25E+02	1.25E+02	4.06E+02	1.66E+00	6.29E+00	8.56E+00	1.55E+00
WIDE01010570T	4.12E+00	3.09E+00	4.87E+00	4.32E+00	5.74E+00	4.40E+00	6.39E+00	3.39E+00	6.26E+00	1.31E+00
