Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
SP71084	82	174	0	0	51	56	24	0	31	19	6	6	0	0	9
SP72262	27	40	2	24	144	20	8	12	29	5	7	15	33	0	5
SP69705	128	82	0	19	85	34	28	21	6	29	8	7	16	0	27
SP107786	167	383	0	73	38	20	52	28	146	50	1	10	38	0	23
SP71576	52	129	0	3	0	32	12	0	17	27	0	0	50	0	10
SP108123	50	69	0	13	106	20	2	32	10	18	6	18	5	0	2
SP74896	60	208	0	10	0	79	17	52	9	11	3	1	0	0	4
SP71950	74	305	0	14	0	47	24	20	13	49	1	0	39	2	4
SP108049	24	113	1	17	0	27	6	11	38	5	1	7	0	2	9
SP116965	147	449	0	1053	0	227	71	296	0	10	0	0	67	1	31
SP77930	15	55	0	7	60	8	7	30	22	15	0	0	14	1	2
SP125807	125	455	10	11	23	53	30	40	11	37	6	5	31	27	13
SP125696	102	170	0	13	0	48	115	49	46	18	4	3	18	22	7
SP125725	138	221	1	24	0	8	28	69	44	40	7	3	28	45	42
SP125752	130	414	35	15	0	1	27	34	37	23	3	0	77	9	1
SP118048	518	360	0	11	92	34	58	32	11	59	8	11	0	4	205
SP117981	6	153	0	17	0	37	23	23	39	10	1	9	31	0	13
SP125749	29	74	0	6	39	72	4	12	20	18	2	0	0	18	7
SP125762	34	286	19	6	0	49	30	14	22	41	4	17	18	11	24
SP117164	78	172	0	16	0	35	14	18	15	15	0	11	0	6	8
SP117002	169	306	0	15	0	18	65	58	28	31	2	0	33	7	15
SP117158	32	68	0	7	15	62	14	20	35	22	1	17	8	0	4
SP125691	432	602	0	21	0	73	84	93	40	52	2	12	37	0	14
SP125721	45	216	50	14	21	33	11	0	26	24	4	4	0	49	2
SP125753	156	198	0	11	0	35	64	0	15	14	5	9	29	29	4
SP117972	76	134	8	8	69	53	27	19	19	0	3	2	4	17	17
SP125726	138	185	0	0	153	45	16	14	34	0	1	5	8	0	16
SP125800	0	12	0	2	0	0	14	9	0	0	0	0	0	18	0
SP117745	255	491	0	2	171	25	53	0	11	25	2	7	0	0	6
SP117351	75	120	0	6	0	48	7	19	9	10	0	7	16	7	16
SP117980	0	183	10	23	73	23	24	27	15	14	8	9	51	32	8
SP117878	139	242	0	9	0	59	9	0	25	29	4	1	5	0	2
SP125805	52	72	11	7	170	31	11	21	17	16	5	3	0	0	4
SP78013	172	411	0	17	0	0	38	46	16	36	0	7	37	4	8
SP118083	29	58	0	70	29	129	10	58	56	65	5	7	44	13	12
SP125772	11	112	2	0	20	24	17	0	17	17	0	2	10	6	0
SP117216	131	40	7	9	227	43	12	9	12	28	0	11	3	0	13
SP125784	45	99	27	24	3	21	16	77	15	21	1	0	25	16	8
SP117323	180	233	0	29	77	127	19	75	25	78	3	3	0	45	17
SP118046	132	356	0	8	122	32	21	40	12	12	0	9	14	0	7
SP77888	7	39	6	10	0	27	2	12	26	4	0	3	28	0	0
SP125766	84	178	0	0	0	8	11	14	14	59	1	7	30	35	68
SP125737	59	86	6	44	83	115	16	5	26	40	2	8	3	20	9
SP125763	153	536	0	22	106	77	76	47	35	37	28	6	13	49	14
SP125802	64	189	34	10	13	39	31	34	19	22	0	3	0	20	4
SP117656	49	136	10	138	0	87	6	17	99	9	2	11	1	0	8
SP77872	10	50	0	2	0	22	0	0	11	16	0	7	4	1	11
SP117309	95	382	0	2	133	20	28	13	37	50	0	14	0	0	4
SP117201	142	249	0	29	120	48	24	42	17	28	0	11	22	0	2
SP125685	51	177	20	8	0	40	4	10	16	51	0	10	21	24	11
SP117463	184	224	0	9	0	19	43	31	12	19	0	4	35	12	13
SP117568	165	306	0	21	0	108	17	38	17	57	2	9	2	29	17
SP125717	131	149	0	8	0	36	19	0	12	20	21	8	27	24	2
SP125707	0	0	0	2	0	0	0	0	0	0	8	0	6	12	0
SP125794	68	302	5	0	32	22	21	9	24	11	4	9	53	24	9
SP125756	191	71	0	423	57	49	5	41	194	0	21	5	0	48	79
SP117441	59	22	0	0	265	45	24	5	30	23	3	7	0	0	5
SP125780	115	313	0	11	0	50	52	31	30	16	3	0	20	48	8
SP125764	189	363	0	868	118	41	33	57	65	41	24	3	56	3	13
SP117690	51	120	23	2	61	34	13	11	30	33	3	3	0	2	1
SP125742	22	124	0	59	42	48	9	35	166	41	4	3	0	40	6
SP125804	41	282	42	569	0	0	19	42	385	0	14	17	0	41	74
SP125695	36	130	3	25	0	26	11	18	24	39	1	7	11	33	12
SP77986	8	24	0	7	0	2	0	22	17	13	4	2	9	1	0
SP125689	101	261	25	50	324	80	51	27	52	38	0	16	45	11	35
SP117523	25	175	21	9	66	40	25	18	31	18	3	9	0	7	10
SP125694	80	229	0	26	0	29	42	6	17	26	9	0	27	23	17
SP125745	42	12	0	1	269	25	19	6	10	0	0	0	7	0	0
SP117001	86	199	0	3	0	2	19	35	25	32	1	2	51	0	11
SP117949	345	223	7	17	111	43	35	17	25	31	1	0	0	47	13
SP117653	36	25	0	5	100	19	10	19	11	27	0	6	0	0	0
SP117522	34	178	23	9	83	38	32	18	32	17	3	10	0	0	10
SP125710	49	250	0	14	0	24	27	14	27	18	4	25	12	39	2
SP117214	61	283	49	24	21	35	19	13	18	36	2	4	35	2	5
SP125768	345	726	0	24	0	7	34	149	10	58	7	2	20	50	20
SP117722	71	118	40	6	113	38	16	4	11	32	3	14	13	4	12
SP125699	239	175	0	9	0	66	22	10	23	73	0	0	9	8	0
SP125771	274	398	0	43	164	179	86	64	21	0	17	11	96	56	22
SP125719	35	94	0	9	39	52	0	25	12	18	1	5	19	0	12
SP117648	25	84	0	18	0	48	16	32	31	28	3	13	0	0	0
SP125760	46	154	27	12	0	14	15	9	24	20	0	4	45	34	6
SP125770	7180	9479	192	993	0	0	2806	884	2	0	52	79	0	0	65
SP77956	14	11	0	0	35	0	19	5	0	0	2	5387	0	0	0
SP125785	100	128	46	26	0	59	6	0	11	50	6	0	0	24	18
SP125706	92	278	0	650	0	72	14	13	125	1	30	0	54	43	42
SP125705	135	180	13	12	0	54	11	0	15	30	0	0	36	1	10
SP125715	5	26	0	0	0	8	4	16	26	0	0	0	20	22	0
SP116962	10	116	35	6	0	4	7	7	32	25	0	12	18	0	17
SP117660	66	242	3	19	0	12	34	10	30	8	7	4	72	8	19
SP117643	95	107	66	920	231	68	51	20	138	22	11	7	0	3	16
SP125713	164	140	8	966	0	122	23	74	153	56	9	0	123	40	30
SP117760	42	137	16	12	28	22	27	38	26	14	3	2	12	12	9
SP116968	66	349	0	14	129	28	18	28	34	20	0	4	0	0	7
SP125775	45	116	0	4	52	15	24	33	24	7	6	9	0	41	16
SP125731	56	111	4	14	154	36	8	24	8	5	0	3	0	0	24
SP125733	59	134	10	9	91	31	10	21	6	0	6	11	5	28	13
SP78502	16	26	0	5	0	17	5	6	15	18	0	9	13	0	5
SP125791	93	268	0	8	0	30	6	13	37	38	0	1	14	1	4
SP125755	45	256	0	15	0	0	18	36	59	25	12	5	68	23	19
SP117340	249	132	0	59	87	79	5	27	34	120	4	11	12	0	11
SP125781	68	100	0	14	61	28	12	0	28	34	2	4	35	0	5
SP125783	27	115	0	19	33	47	5	5	11	24	0	19	20	21	11
SP116950	215	404	0	16	0	15	46	1	20	1	6	0	113	0	17
SP125712	69	105	0	8	169	40	58	0	20	28	3	2	0	39	9
SP125786	13	46	0	308	0	69	14	0	4	13	31	8	0	51	6
SP125693	246	578	91	2	0	6	76	197	47	18	4	0	25	39	6
SP116949	139	108	0	15	117	64	13	67	26	73	11	12	24	12	24
SP78533	20	4	0	12	78	32	5	3	16	13	0	3	0	0	3
SP117215	63	61	0	10	186	92	3	0	19	4	1	7	2	7	0
SP117040	129	253	0	9	83	13	29	0	18	17	0	12	86	0	11
SP117476	115	151	0	12	53	4	18	37	31	53	2	4	15	5	2
SP116985	84	194	0	5	0	25	21	6	12	62	3	30	42	0	13
SP125769	34	33	1	7	97	41	7	4	10	0	0	1	5	36	0
SP125778	30	0	18	1365	241	21	27	50	328	13	51	7	0	23	57
SP117440	87	322	0	10	0	45	16	11	27	40	1	4	59	4	12
SP125730	52	110	0	4	0	20	5	24	18	4	0	2	3	8	2
SP125686	48	285	0	13	4	15	29	15	33	20	7	5	55	33	6
SP125758	69	50	8	11	140	27	13	0	23	29	0	7	0	31	9
SP77848	25	38	0	0	0	8	4	2	6	14	3	1	20	0	0
SP117974	124	273	0	6	79	9	36	44	31	24	1	14	15	0	10
SP117911	149	279	0	4	0	26	25	17	26	38	2	10	24	2	0
SP117165	68	138	0	19	0	43	18	69	41	62	0	3	0	0	12
SP117412	102	324	0	331	13	89	7	12	115	40	5	1	0	0	14
SP117650	15	0	0	17	67	50	4	12	68	8	0	2	15	2	9
SP117076	13	129	0	20	0	22	12	4	19	1	4	8	33	30	4
SP125757	76	206	3	12	21	36	10	0	38	12	1	0	36	55	7
SP125711	54	141	18	7	59	53	11	15	0	36	37	6	19	107	3
SP125811	54	122	0	19	0	38	8	34	17	27	4	6	9	28	5
SP125723	30	82	45	20	76	19	20	18	16	74	0	19	44	15	4
SP125809	102	436	0	11	54	5	47	38	31	27	6	1	8	14	24
SP125722	39	0	0	7	142	10	4	0	16	0	0	3	27	18	1
SP117908	62	205	19	10	0	44	14	17	39	30	0	3	10	21	17
SP125741	91	421	0	10	73	13	70	3	28	10	2	15	31	19	22
SP125724	123	118	57	10	34	0	7	0	24	185	4	0	0	44	3
SP117037	41	115	0	3	83	18	2	51	14	9	2	9	15	37	5
SP125777	47	189	0	752	0	40	34	52	160	59	29	1	0	34	24
SP117291	116	352	0	16	0	56	16	39	22	12	1	0	62	7	0
SP125793	42	72	0	66	0	2	12	22	13	30	2	0	14	30	7
SP125744	146	165	0	12	0	21	22	11	3	5	0	4	60	29	4
SP125795	58	199	0	11	29	39	13	0	13	28	4	3	3	17	18
SP125703	85	189	3	7	23	33	20	36	7	19	2	3	35	34	6
SP125761	27	58	19	14	84	74	6	18	13	1	2	9	0	26	10
SP117661	205	204	0	17	102	62	29	10	24	17	0	3	0	14	12
SP125776	119	155	0	25	33	37	24	40	22	44	8	10	28	8	18
SP117261	36	85	0	2	22	47	9	24	13	18	2	9	0	0	2
SP125698	168	182	0	585	0	113	16	38	88	6	10	0	0	27	21
SP125714	96	145	0	6	195	17	15	4	7	15	4	1	6	29	63
SP77972	156	150	0	9	0	19	27	31	9	32	0	10	23	0	2
SP77866	0	29	0	0	0	13	3	13	3	6	0	4	0	0	1
SP125704	74	146	6	12	0	37	8	8	15	20	3	6	39	0	13
SP117290	114	875	0	21	0	44	52	19	20	11	9	15	26	2	26
SP125738	44	67	0	8	41	40	2	0	16	14	0	2	0	39	10
SP135427	4	11	0	4	27	45	3	4	19	26	1	7	0	1	0
SP135403	0	2	0	1	0	4	0	0	0	0	0	1	2	0	0
SP102557	0	1	0	2	15	10	0	6	6	1	5	3	5	0	5
SP106801	1	0	2	4	0	2	5	0	19	12	0	0	9	0	3
SP106758	6	49	0	10	0	26	5	6	5	14	0	3	7	0	5
SP106808	7	33	0	11	0	35	0	0	12	41	2	4	0	0	9
SP102617	27	2	0	6	0	107	1	8	0	0	5	6	0	2	2
SP102605	0	6	2	0	0	16	0	3	5	5	0	3	6	0	0
SP117086	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0
SP117700	10	0	3	8	4	12	0	2	16	13	0	8	25	0	2
SP135339	0	3	0	5	124	53	4	22	22	4	6	9	9	0	8
SP135324	2	26	0	2	52	2	6	0	16	4	0	4	0	1	2
SP102529	7	0	3	6	28	51	2	2	27	13	5	11	10	2	3
SP102507	14	50	0	7	0	30	7	12	20	4	4	1	20	0	0
SP102485	0	1	1	2	0	10	0	5	11	2	0	7	0	0	6
SP117043	7	22	0	4	0	47	2	0	27	12	2	0	24	1	5
SP135496	0	37	12	11	0	24	0	0	12	21	0	5	23	0	5
SP117228	7	12	0	0	11	20	4	0	6	21	8	6	10	0	8
SP118044	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0
SP117984	4	17	1	0	0	18	8	15	9	2	4	3	29	1	3
SP135346	7	6	0	12	0	23	2	1	7	0	4	0	25	3	0
SP135492	0	3	0	0	0	2	0	2	0	7	0	1	2	1	0
SP102573	3	2	0	11	0	12	0	5	6	6	2	1	2	0	4
SP135460	1	2	2	1	0	19	0	0	19	10	2	0	11	0	0
SP117667	1	0	0	4	0	5	0	0	3	2	2	2	6	0	3
SP106815	6	43	2	13	0	18	7	22	10	15	2	8	44	0	5
SP106734	2	0	0	2	0	2	0	5	5	13	0	1	19	1	0
SP117796	1	13	6	8	0	15	0	5	16	42	1	0	27	0	6
SP102537	0	24	8	10	0	72	2	0	14	43	0	10	6	1	3
SP135334	13	9	0	0	0	38	0	30	2	1	0	0	2	0	3
SP102517	8	20	4	15	0	59	4	15	12	4	3	6	10	1	6
SP117493	2	1	0	0	0	2	0	0	0	2	0	4	9	0	0
SP106722	0	0	5	10	0	29	2	7	15	0	4	4	19	0	1
SP135434	8	36	0	3	0	21	3	13	16	60	0	8	30	0	10
SP106753	2	0	0	4	0	6	0	0	0	3	0	0	14	0	0
SP102523	8	0	0	0	17	55	4	22	12	0	0	6	8	0	4
SP102591	6	0	0	9	0	21	1	10	8	7	0	1	11	0	2
SP102547	2	9	7	6	0	42	6	2	20	18	5	8	12	0	0
SP118043	7	33	5	3	5	77	0	0	25	25	2	0	0	2	9
SP135478	3	10	0	0	0	15	2	0	10	7	6	0	29	2	1
SP102561	1	0	0	5	0	3	0	2	5	3	4	2	0	0	0
SP135274	1	12	3	8	0	12	2	0	9	7	2	0	20	3	0
SP106797	1	44	0	5	0	27	3	0	12	22	0	0	18	0	6
SP135488	90	163	0	30	24	163	16	78	47	24	5	17	0	0	17
SP135480	1	0	0	13	1	0	0	19	2	11	0	6	2	0	0
SP135455	508	138	26	4	19	0	19	83	9	134	2	0	0	0	0
SP135389	2	0	0	17	68	27	8	9	16	16	0	14	10	0	0
SP102597	6	17	0	9	0	0	5	0	11	138	3	0	0	5	1
SP102489	3	3	0	5	1	15	0	0	15	3	4	0	0	0	4
SP135410	6	30	0	2	0	3	0	14	8	8	3	0	37	1	4
SP135372	0	5	7	1	9	21	0	8	1	4	0	1	1	1	3
SP117223	1	0	1	1	8	9	4	23	8	8	2	6	14	0	0
SP135328	3	0	0	10	33	7	1	0	5	26	4	9	23	0	6
SP135444	2	2	0	1	0	5	0	0	2	2	1	0	0	0	3
SP106750	0	2	0	0	0	10	0	5	8	15	0	5	7	0	6
SP102511	0	0	3	19	31	29	0	0	3	65	1	6	25	0	2
SP102541	8	16	0	11	0	25	5	6	29	22	5	4	42	0	1
SP102567	7	8	9	2	32	98	5	1	30	17	3	10	3	0	11
SP117595	5	12	0	0	0	5	0	9	11	7	2	0	28	0	4
SP135440	9	12	0	3	0	49	4	4	6	16	5	14	17	4	8
SP135296	4	60	12	8	0	91	6	3	18	5	0	4	12	2	0
SP117294	1	3	0	3	0	0	2	2	0	4	2	1	21	0	0
SP135363	11	0	0	2	13	42	0	15	12	8	2	2	37	0	7
SP102499	2	10	4	7	0	37	0	0	17	27	3	5	9	0	0
SP117951	2	3	1	3	0	9	0	6	5	4	2	0	0	0	3
SP117085	1	0	0	7	2	14	0	5	7	5	0	2	1	2	0
SP106669	4	7	0	2	0	28	2	12	11	13	2	9	21	0	0
SP135316	3	20	0	8	0	22	0	0	11	5	0	3	1	1	4
SP135305	29	94	32	477	51	152	0	56	91	2	10	0	0	0	12
SP102581	2	3	0	1	0	16	0	0	0	3	2	1	0	0	3
SP106718	14	50	0	2	0	41	4	0	5	30	1	0	32	4	5
SP135451	0	6	2	3	0	16	3	9	4	23	0	5	17	0	1
SP135354	11	0	0	2	28	26	8	16	13	18	1	1	7	0	4
SP102611	10	354	48	44	64	213	22	13	34	0	6	0	33	0	16
SP135448	5	7	1	5	32	25	0	0	4	22	2	3	3	0	3
SP117758	12	47	8	12	0	64	6	22	26	28	8	7	9	1	11
SP135282	0	20	11	1	0	20	0	4	8	15	2	3	7	0	0
SP135288	0	34	7	6	0	38	3	5	17	40	1	3	12	4	7
SP135475	5	13	0	8	0	10	6	0	12	32	0	6	14	1	2
SP135416	0	3	7	3	29	38	2	2	7	17	2	9	8	0	0
SP117331	18	29	1	10	26	70	1	9	14	8	4	1	34	0	0
SP135468	4	5	0	0	0	10	0	7	8	5	0	2	19	0	0
SP135463	1	0	0	0	0	5	0	4	11	12	0	5	0	1	1
SP135422	8	0	0	14	52	26	1	14	19	8	0	9	22	0	0
SP135484	6	16	1	2	0	42	2	0	7	7	0	6	18	0	4
CPCT02030262T	36	39	0	13	113	14	10	23	20	18	34	3	0	1	20
CPCT02190001T	145	153	13	25	0	59	23	13	13	56	63	11	16	0	54
CPCT02160010T	77	225	27	29	164	59	15	0	15	11	68	3	12	8	41
CPCT02330006T	40	209	22	11	120	18	24	0	21	9	58	8	0	8	9
CPCT02030290T	0	3	122	891	273	167	19	38	9	23	152	0	41	0	18
CPCT02060058T	88	231	41	19	126	7	21	6	7	26	63	1	36	0	20
CPCT02130025T	235	315	52	14	112	38	57	0	36	54	61	15	0	0	18
CPCT02060167T	285	245	0	8	54	53	38	0	58	29	60	11	0	1	29
CPCT02090031T	15	0	17	501	193	52	0	0	33	14	51	0	0	0	9
CPCT02220061T	185	121	195	5	588	0	65	3	17	43	39	17	0	4	35
DRUP01020037T	49	33	38	771	333	104	34	2	111	37	63	16	0	0	49
CPCT02380033T	22	47	80	2	351	34	21	0	10	7	56	4	0	0	4
CPCT02100135T	101	188	12	5	70	20	23	0	36	13	40	12	30	0	7
CPCT02080286T	8	0	0	8	57	32	6	1	5	19	26	11	12	0	5
CPCT02380032T	264	55	0	16	206	25	32	27	26	15	74	10	0	0	5
CPCT02250006T	108	129	0	356	0	40	7	67	168	0	78	5	0	0	19
CPCT02050312T	70	160	9	3	66	16	13	12	26	22	52	12	26	0	12
CPCT02270017T	196	203	0	1	0	14	30	0	98	0	138	4	22	1	0
CPCT02060210T	79	207	13	18	0	33	33	28	46	32	100	3	0	0	15
CPCT02090039T	125	262	0	13	0	41	42	0	21	14	38	18	54	2	16
CPCT02110060T	94	312	34	27	105	18	24	0	27	15	80	0	0	0	15
CPCT02130044T	74	215	5	8	0	15	19	14	47	28	105	12	8	0	1
CPCT02130047T	437	322	0	43	72	29	32	24	50	66	128	0	30	4	29
WIDE01010068T	148	286	117	17	284	20	34	29	25	47	40	9	0	0	32
WIDE01010103T	8	61	4	8	0	6	10	0	24	4	17	4	19	2	9
CPCT02440009T	345	340	0	6	0	0	20	7	51	1	133	0	25	9	0
WIDE01010243T	34	53	5	4	160	25	16	0	41	18	28	9	0	2	7
CPCT02130079T	121	161	0	11	0	20	16	24	31	22	89	11	15	0	8
CPCT02130082T	9	152	55	15	299	21	18	0	20	12	98	18	19	0	12
CPCT02210054T	109	71	28	17	149	17	24	13	25	49	49	19	0	2	28
CPCT02120131T	220	193	0	3	0	22	15	0	51	14	106	1	0	12	1
CPCT02370030T	81	226	23	34	0	43	35	18	59	26	167	15	10	4	9
CPCT02090047T	45	164	25	1237	305	0	50	0	256	86	306	18	0	3	59
CPCT02130118T	161	168	17	5	178	9	30	0	23	14	59	3	0	0	24
CPCT02080238T	127	190	62	19	230	33	41	22	44	27	51	10	0	0	7
CPCT02130120T	110	437	46	31	0	75	50	0	50	32	114	16	15	2	2
CPCT02030501T	40	192	0	20	0	13	15	34	13	5	77	0	64	0	2
CPCT02190041T	448	308	0	35	158	107	78	5	5	21	56	8	11	6	29
CPCT02130133T	112	0	1	18	193	18	25	31	37	94	70	8	16	18	20
CPCT02130129T	68	55	3	3	137	15	11	4	3	31	48	2	0	5	1
CPCT02290049T	166	174	67	12	310	26	25	0	11	35	89	9	0	0	15
CPCT02380050T	69	141	0	6	25	24	32	0	50	23	123	1	48	0	15
CPCT02090060T	159	118	0	22	91	63	6	33	26	58	62	9	0	1	31
CPCT02210068T	51	186	16	276	0	51	22	38	144	28	96	15	29	6	44
CPCT02410012T	36	267	19	32	0	15	29	6	12	1	76	8	49	5	10
DRUP01090022T	93	202	38	676	106	47	32	17	116	25	118	9	51	0	42
CPCT02050246T	75	516	6	8	0	9	41	4	40	16	153	11	79	5	17
CPCT02050244T	212	378	13	4	0	0	37	26	41	28	118	14	17	3	168
CPCT02060111T	34	188	0	428	0	46	7	14	144	0	160	9	0	0	8
CPCT02050070T	24	57	20	10	0	0	21	13	35	21	93	3	21	7	10
CPCT02250001T	92	176	26	151	0	11	13	5	28	36	98	10	63	0	31
CPCT02070231T	104	206	0	13	93	75	11	11	34	17	66	12	0	0	8
CPCT02210016T	135617	3971	50402	0	0	0	1892	2033	0	0	1181	0	0	3489	0
CPCT02070132T	129	216	17	10	37	26	14	7	0	32	34	21	0	0	58
CPCT02180029T	0	71	16	15	54	21	8	37	41	16	67	7	44	4	9
CPCT02050195T	42	36	7	20	121	50	16	16	71	35	33	0	0	0	26
CPCT02060107T	102	113	97	6	504	55	44	22	0	19	42	10	0	0	31
CPCT02070177T	10	48	47	0	91	26	18	24	13	24	43	9	0	1	12
CPCT02030366T	129	268	17	7	289	51	45	19	0	16	42	2	0	0	23
CPCT02050223T	130	237	0	5	0	25	1	37	26	25	106	1	23	0	7
CPCT02060116T	123	78	0	2	68	32	10	18	10	0	44	5	1	0	6
