MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	0.00357916	0.00022668	0.03137816	0.01318915	0.01478382	0.26505835	0.02702930	0.00915849
1:Del:C:1	0.00083579	0.00299593	0.01112984	0.03243905	0.01220946	0.12149294	0.00511386	0.00936801
1:Del:C:2	0.00141983	0.00074104	0.00667238	0.01547849	0.00057479	0.07050663	0.00547159	0.00542070
1:Del:C:3	0.00460742	0.00148580	0.00264874	0.00690325	0.00188818	0.03156254	0.00225835	0.00386292
1:Del:C:4	0.01031107	0.00034284	0.00238288	0.00233878	0.00063683	0.01721108	0.00109711	0.00758308
1:Del:C:5	0.03582647	0.00422615	0.00072799	0.00238711	0.00120075	0.00973897	0.00347804	0.02325221
1:Del:T:0	0.00191120	0.00627453	0.01034786	0.07923287	0.02996500	0.04861484	0.00482040	0.03031280
1:Del:T:1	0.00189998	0.00254393	0.00249019	0.06593242	0.01966132	0.03126467	0.00194652	0.02105871
1:Del:T:2	0.00487242	0.00141279	0.01306828	0.04485406	0.02032621	0.04119629	0.00013763	0.00877182
1:Del:T:3	0.01618107	0.00225046	0.01814337	0.02573867	0.01828050	0.04335650	0.00014271	0.00388936
1:Del:T:4	0.04214455	0.00232732	0.01541449	0.01346256	0.01420550	0.03114494	0.00004711	0.00462954
1:Del:T:5	0.74497196	0.00930418	0.01499321	0.01293348	0.02187945	0.00441332	0.01303005	0.07685687
1:Ins:C:0	0.00059930	0.00035215	0.00212463	0.00000000	0.00202068	0.00881177	0.00271060	0.14317441
1:Ins:C:1	0.00016525	0.00100853	0.00069965	0.00543527	0.00758125	0.00527168	0.00348296	0.03103356
1:Ins:C:2	0.00014508	0.00094064	0.00012695	0.00566405	0.00454840	0.00321863	0.00191210	0.00952730
1:Ins:C:3	0.00056874	0.00200322	0.00000000	0.00239465	0.00101794	0.00262603	0.00505488	0.00837237
1:Ins:C:4	0.00189096	0.00217245	0.00000973	0.00138698	0.00142848	0.00427149	0.00403530	0.00813833
1:Ins:C:5	0.01172994	0.03150625	0.00000000	0.00464741	0.00324834	0.00199509	0.00533906	0.01945824
