Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
CPCT02010851T	2	11	17	4	0	9	85	12	1	0	9	18	26	2	10	8	17	6	14
CPCT02020756T	12	14	41	9	0	108	57	38	14	14	26	30	49	4	16	8	14	2	0
DRUP01170001T	50	306	0	0	262	6	46	157	56	0	0	0	0	8	64	26	0	3	0
WIDE01010617T	163	163	51	0	0	29	14	37	17	28	32	28	19	13	28	0	79	5	6
WIDE01010627T	5	34	15	2	0	33	9	10	3	20	18	55	9	3	16	0	11	7	1
CPCT02030502T	29	31	52	8	14	24	18	36	22	9	12	28	47	12	15	0	18	4	40
CPCT02030507T	206	78	6	0	74	8	49	10	4	12	20	9	47	8	15	16	14	5	8
WIDE01010595T	83	410	0	5	321	6	13	17	80	17	27	8	22	7	48	0	3	34	13
CPCT02040273T	5	98	17	6	19	57	26	10	43	24	27	37	8	13	24	0	2	14	10
CPCT02030520T	50	184	35	0	0	112	40	9	4	34	21	24	18	7	23	42	2	4	36
CPCT02110075T	720	556	3	16	306	25	71	28	9	25	27	138	0	44	61	0	23	15	25
CPCT02290050T	133	148	41	0	0	26	74	26	16	17	30	24	58	10	20	39	40	4	4
CPCT02290053T	2	21	0	5	53	16	49	8	5	0	11	4	22	4	19	2	9	8	10
CPCT02080257T	28	27	21	11	72	19	30	8	4	1	19	0	31	2	16	0	23	4	0
CPCT02290054T	11	102	35	5	50	51	33	3	22	8	14	8	26	2	14	0	15	2	21
CPCT02080256T	32	100	9	11	95	45	81	1	8	5	32	11	26	3	6	0	9	6	29
CPCT02030497T	105	50	1280	82	0	55	95	116	177	14	86	111	126	55	10	41	1	12	48
DRUP01290001T	1127	563	0	0	497	0	113	112	1	16	80	81	17	45	69	0	13	73	31
CPCT02070372T	6	20	27	13	0	48	52	7	2	9	0	1	7	8	10	7	25	4	13
CPCT02290051T	5	23	12	6	0	0	98	22	7	13	5	5	28	4	23	0	15	7	13
CPCT02020815T	113	67	4606	202	61	13	31	628	1034	30	0	115	330	85	23	0	0	7	8
CPCT02040271T	11	21	20	8	0	57	122	32	9	7	31	32	11	10	0	24	1	6	0
CPCT02130154T	4	29	10	9	28	16	15	19	1	0	6	10	0	2	25	0	25	5	16
CPCT02120164T	220	458	1038	102	154	6	98	105	150	29	53	93	118	75	49	147	26	37	14
CPCT02020797T	4	12	0	0	19	4	54	4	4	3	15	4	20	8	8	0	7	4	12
DRUP01010099T	156	337	18	12	30	8	55	12	19	40	39	50	0	10	17	29	79	10	38
CPCT02340104T	4	10	15	8	8	50	45	9	8	16	6	7	50	1	16	0	38	1	4
CPCT02380018T	156	211	30	0	103	0	141	51	6	29	361	173	68	98	29	0	23	4	5
CPCT02340010TIII	215	126	0	37	0	49	184	11	5	1837	103	0	15	16	33	0	267	4	23
CPCT02060033TII	76	3	12	0	197	76	199	25	18	57	44	12	5	16	39	0	16	26	26
CPCT02020582T	3	60	13	0	0	24	36	17	12	15	31	26	10	6	34	0	41	4	2
DRUP01050040T	416	339	0	9	102	36	6	91	10	10	3	6	24	9	97	0	6	1	0
CPCT02180041T	99	63	30	0	191	23	88	14	32	18	38	24	29	18	18	0	10	9	6
CPCT02060137T	2	12	13	7	0	2	35	18	1	6	7	26	0	4	1	0	15	6	6
CPCT02070403T	1	5	6	1	0	23	12	2	4	1	5	0	6	0	19	6	3	9	10
CPCT02050264T	97	164	6	0	148	24	77	17	21	1	30	24	40	3	19	1	7	12	9
CPCT02060143T	452	336	830	105	118	109	57	102	258	31	98	77	131	31	0	0	42	0	6
CPCT02010988T	11	49	3	7	1	21	52	20	20	7	6	15	22	14	0	0	38	7	10
CPCT02010993T	60	66	32	23	0	219	10	32	13	46	76	12	49	16	41	5	0	26	54
CPCT02450003T	28	127	52	15	147	31	45	2	17	8	14	23	10	9	12	26	25	13	4
CPCT02230049T	11	129	220	9	33	129	126	60	56	24	630	13	65	36	45	0	44	17	37
CPCT02010995T	26	105	41	5	41	43	46	37	11	36	20	38	0	15	0	57	8	8	10
CPCT02010878TII	22	130	24	0	0	3	31	99	2	23	14	6	0	72	74	78	4	31	22
CPCT02010656T	1	10	3	7	0	0	72	3	0	0	8	2	9	4	10	0	3	13	0
CPCT02010645T	10	50	6	0	0	17	56	13	9	4	1	14	14	8	20	20	4	6	2
DRUP01330016T	452	530	82	0	362	434	0	73	97	24	128	101	0	187	224	0	0	34	20
DRUP01080005T	26	20	2388	133	84	124	328	318	400	47	29	86	76	61	114	0	0	0	0
CPCT02020879T	56	70	17	4	8	110	12	17	7	8	10	15	0	8	16	56	12	6	10
DRUP01090004T	15	19	22	21	0	134	48	47	21	180	57	46	76	10	70	22	11	18	0
CPCT02020613T	18	62	36	0	115	65	50	52	29	7	47	68	22	17	7	0	7	7	12
DRUP01110006T	116	331	30	12	0	26	21	26	18	8	19	36	35	18	24	15	63	14	15
CPCT02010993TII	64	79	37	2	0	241	14	26	11	36	73	17	37	4	30	16	0	28	41
CPCT02060125T	66	156	33	5	105	72	137	14	12	29	45	20	18	11	32	0	20	17	36
CPCT02010647T	61	231	0	15	12	33	111	16	6	24	11	140	0	11	0	0	12	21	27
CPCT02170013T	957	265	0	0	0	16	105	39	13	43	33	88	87	26	2	61	36	4	13
CPCT02170009T	15	32	16	16	0	37	121	21	19	0	0	33	4	4	33	11	7	5	16
CPCT02170012T	44	142	6	1	134	44	119	88	31	0	0	2	0	10	12	0	0	7	0
CPCT02020608T	2	0	8	0	43	31	122	3	1	6	7	3	0	2	6	0	26	1	4
CPCT02010653T	6	21	14	11	0	13	100	15	6	2	12	19	35	5	12	6	5	5	4
CPCT02230061T	275	171	23	15	390	43	81	12	9	36	11	12	17	4	17	24	23	14	17
CPCT02050282T	238	352	30	7	5	27	79	58	30	23	72	102	0	32	67	68	40	9	43
CPCT02010560T	9	13	3	5	0	12	10	11	4	4	5	9	6	2	25	0	4	8	9
CPCT02380007T	13	58	13	1	22	2	25	5	4	11	11	23	0	2	12	0	8	5	5
CPCT02380006T	92	30	760	41	112	62	26	82	130	22	31	73	75	30	9	0	18	20	2
CPCT02080105T	175	222	1779	176	75	45	21	246	453	61	47	97	186	42	34	7	26	24	0
CPCT02340010T	214	119	3	40	0	36	31	12	11	1834	110	0	17	14	41	0	275	6	17
CPCT02010574T	17	71	20	4	0	8	18	15	11	10	15	2	23	6	32	0	18	5	28
CPCT02180026T	420	390	64	0	144	307	24	64	33	46	118	128	24	116	10	0	21	19	46
CPCT02100074T	7	143	18	7	63	21	42	18	5	29	13	14	21	4	27	8	29	15	26
CPCT02120018T	18	116	17	8	0	18	26	30	8	16	1	10	28	4	67	26	15	16	13
CPCT02380008T	0	278	36	0	147	24	10	6	19	1	18	8	15	1	23	0	10	9	17
CPCT02170003T	9	20	18	0	75	16	139	18	9	2	7	12	0	0	16	5	10	6	0
CPCT02020523T	59	19	0	0	110	49	36	24	8	7	59	14	34	15	5	0	15	20	31
CPCT02060081T	115	94	18	15	134	6	21	21	0	22	26	0	30	8	11	1	32	11	2
CPCT02110035T	6	5	5	15	19	11	32	8	7	11	23	1	28	5	22	0	21	9	19
CPCT02080118T	9	93	29	2	0	32	0	11	21	15	15	0	0	5	35	0	31	12	18
CPCT02010589T	0	12	4	0	0	11	24	4	0	6	7	9	26	0	11	5	28	5	24
CPCT02030349T	42970	2731	352	8129	793	0	60	0	76	109	10	577	0	41	0	0	106	10	0
CPCT02110039T	63	131	9	4	122	0	65	6	10	2	0	0	9	6	39	0	14	17	22
CPCT02030353T	259	340	26	0	0	180	53	116	6	21	831	83	92	37	57	210	33	14	10
CPCT02020540T	107	53	523	72	170	52	59	59	93	8	52	82	74	40	8	0	25	8	23
CPCT02010611T	0	2	1	0	7	13	27	8	6	7	0	3	5	0	0	12	6	0	5
CPCT02010608T	30	17	14	17	0	6	18	27	0	7	12	3	54	10	7	0	17	5	20
CPCT02330041T	652	586	207	0	0	46	19	509	41	161	0	49	173	513	0	142	0	63	47
CPCT02380013T	11	10	0	9	0	9	21	5	2	8	8	0	21	8	3	2	22	9	13
CPCT02010613T	5	7	4	10	3	27	24	17	5	4	6	10	27	4	21	0	45	6	6
CPCT02010577T	2	18	4	7	16	2	64	7	12	12	27	12	32	8	33	0	41	11	5
CPCT02050202T	23	62	4	14	0	0	72	23	20	10	15	0	19	10	11	56	17	7	30
CPCT02020559T	88	81	20	12	104	81	87	50	23	470	29	41	6	7	0	0	0	13	2
CPCT02050213T	9	71	23	5	0	49	84	13	0	0	6	24	34	3	33	30	18	0	19
CPCT02020568T	11	98	29	0	0	54	21	20	2	5	13	29	1	2	9	35	2	4	6
CPCT02030364T	3	24	25	5	0	9	71	3	18	1	18	14	21	5	9	18	27	14	16
CPCT02050192T	8	9	3	0	0	13	147	6	13	11	19	0	41	4	15	0	16	7	19
CPCT02010596T	0	8	0	18	0	24	63	8	5	5	3	14	22	4	33	0	0	6	8
CPCT02030365T	8	12	1	5	0	21	65	8	10	4	10	5	0	4	32	7	3	8	7
DRUP01010036T	7	30	19	13	0	93	110	9	12	20	16	33	0	2	47	7	4	2	27
CPCT02230043T	118	94	13	0	258	8	24	31	14	33	25	25	14	15	28	24	10	10	1
CPCT02080135T	162	90	64	16	69	218	139	63	19	30	83	77	68	35	0	0	22	33	11
CPCT02050229T	2	59	7	2	0	29	42	2	1	3	2	4	0	4	45	4	0	1	13
CPCT02010632T	7	12	9	5	11	15	52	3	5	10	15	24	2	1	12	0	0	6	8
CPCT02020579T	30	41	19	8	0	35	60	19	1	3	9	20	17	4	21	0	3	2	11
CPCT02020587T	19	11	85	15	21	401	139	59	0	29	60	57	149	13	0	0	21	12	3
CPCT02070040T	520	357	2	1	237	0	131	37	15	46	25	6	6	100	66	0	14	22	80
CPCT02070050T	349	516	17	0	138	19	36	31	16	17	17	42	91	69	36	0	19	21	74
CPCT02300004T	26	117	30	10	0	13	40	22	6	21	22	27	17	3	31	3	19	6	27
CPCT02020424T	3	18	13	7	0	5	16	25	10	1	11	13	16	2	29	0	12	3	5
CPCT02020433T	3	9	22	9	0	0	15	9	7	2	6	11	47	6	19	0	16	11	14
CPCT02010466T	12	13	2	5	6	5	20	10	12	11	10	23	20	0	31	0	26	4	2
CPCT02010454T	10	19	13	8	0	16	13	4	3	1	0	20	2	6	21	0	38	5	0
CPCT02140036T	196	290	16	0	0	0	14	35	3	26	11	102	62	47	0	74	11	5	14
CPCT02010350T	10	83	15	6	1	12	16	4	8	9	12	0	32	3	23	0	20	0	7
CPCT02100039T	532	474	2	2	215	39	35	94	44	26	48	73	49	445	37	0	72	32	28
CPCT02050106T	197	278	71	0	17	224	12	26	17	13	104	82	0	12	15	68	61	26	16
CPCT02020415T	10	50	7	3	13	22	26	18	0	3	10	19	0	2	10	0	0	2	10
CPCT02180014T	47	153	40	10	96	47	11	13	9	12	25	37	17	10	25	0	23	11	21
CPCT02090006T	12	33	18	0	4	5	27	12	8	7	17	24	28	2	27	0	19	8	14
CPCT02020444T	3	1	54	20	38	292	56	50	15	4	42	65	109	6	35	0	29	19	0
CPCT02030314T	17	17	23	4	0	0	18	26	13	14	12	11	26	12	0	8	20	7	3
CPCT02190010T	56	81	13	22	24	8	26	19	6	10	1	12	22	4	15	0	30	12	3
DRUP01010013T	14	77	25	0	63	18	15	10	10	0	9	28	4	3	14	38	12	11	3
CPCT02080086T	17	63	2377	141	0	57	20	309	398	63	4	68	101	57	52	20	0	0	25
