MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
4:Del:R:5	3.76E-05	1.65E-05	7.15E-05	0.00E+00	5.34E-10	2.94E-05	6.72E-05	4.27E-05	5.56E-06	3.48E-06
5:Del:R:0	4.51E-05	2.04E-04	9.29E-04	2.72E-04	1.40E-03	2.69E-03	3.18E-03	2.74E-03	1.10E-03	3.70E-04
5:Del:R:1	2.56E-04	1.70E-04	6.17E-04	1.23E-04	1.71E-04	6.42E-04	5.64E-04	4.29E-04	2.29E-04	3.08E-05
5:Del:R:2	5.25E-05	5.80E-05	1.66E-04	3.69E-05	5.98E-05	1.41E-04	1.46E-04	1.78E-04	1.02E-04	7.73E-06
5:Del:R:3	4.91E-05	2.48E-05	8.37E-05	1.16E-06	2.32E-05	2.53E-05	8.09E-05	9.66E-05	5.34E-05	2.53E-05
5:Del:R:4	2.62E-05	6.44E-06	3.69E-05	0.00E+00	7.43E-06	3.48E-05	2.83E-05	1.98E-05	0.00E+00	1.19E-09
5:Del:R:5	2.46E-05	2.34E-06	1.60E-05	5.57E-06	3.70E-06	1.35E-05	1.56E-05	1.81E-05	3.85E-06	3.86E-06
2:Ins:R:0	4.88E-04	4.22E-04	1.22E-03	2.69E-04	1.49E-04	6.88E-04	1.18E-03	7.57E-04	1.87E-04	2.62E-04
2:Ins:R:1	1.12E-04	1.20E-04	3.30E-04	1.15E-04	3.52E-04	5.20E-04	5.83E-04	4.46E-04	3.39E-04	1.80E-04
2:Ins:R:2	2.76E-05	8.07E-05	1.73E-04	2.40E-05	1.73E-04	3.18E-04	3.10E-04	2.54E-04	1.38E-04	6.76E-05
2:Ins:R:3	7.04E-05	6.48E-05	1.15E-04	4.79E-05	7.64E-05	9.58E-05	1.39E-04	1.58E-04	5.15E-05	7.84E-05
2:Ins:R:4	1.36E-04	1.49E-04	3.52E-04	9.95E-05	9.50E-05	2.33E-04	3.63E-04	1.87E-04	1.35E-04	3.19E-05
2:Ins:R:5	1.05E-03	1.00E-03	2.44E-03	2.54E-04	2.97E-04	8.40E-04	2.67E-03	1.12E-03	3.09E-04	5.49E-05
3:Ins:R:0	2.66E-04	2.01E-04	5.62E-04	1.72E-04	1.54E-04	3.42E-04	6.19E-04	5.79E-04	1.81E-04	3.41E-05
3:Ins:R:1	2.05E-05	1.16E-04	2.11E-04	1.14E-04	2.27E-04	3.91E-04	3.20E-04	1.93E-04	7.07E-05	6.90E-05
3:Ins:R:2	2.73E-05	3.17E-05	5.31E-05	3.81E-05	7.68E-05	9.78E-05	7.44E-05	9.33E-05	5.50E-05	4.77E-06
3:Ins:R:3	1.88E-05	8.04E-06	3.00E-05	2.39E-05	2.27E-05	3.05E-05	3.02E-05	5.68E-05	0.00E+00	1.54E-05
3:Ins:R:4	4.00E-05	5.16E-06	3.28E-05	3.56E-05	4.34E-05	3.61E-05	2.68E-05	5.92E-06	2.27E-05	1.91E-10
3:Ins:R:5	8.38E-05	9.95E-05	1.99E-04	8.07E-05	1.40E-05	1.85E-04	1.84E-04	7.09E-05	3.49E-05	0.00E+00
4:Ins:R:0	5.70E-04	4.38E-04	1.26E-03	1.60E-04	7.77E-05	5.72E-04	1.29E-03	9.38E-04	1.25E-04	1.59E-04
4:Ins:R:1	8.05E-05	1.41E-04	3.03E-04	1.28E-04	3.01E-04	5.19E-04	5.39E-04	3.71E-04	1.53E-04	7.32E-05
4:Ins:R:2	5.10E-05	4.35E-05	1.15E-04	3.17E-05	3.32E-05	6.13E-05	1.05E-04	7.70E-05	5.61E-05	1.98E-06
4:Ins:R:3	2.22E-05	3.46E-05	5.88E-05	1.78E-05	2.94E-05	5.07E-05	6.22E-05	4.19E-05	1.33E-05	6.08E-06
4:Ins:R:4	5.30E-05	4.62E-05	1.07E-04	4.19E-05	5.97E-05	8.80E-05	1.09E-04	1.00E-04	5.98E-05	4.13E-10
4:Ins:R:5	7.50E-05	9.16E-05	1.58E-04	6.98E-05	9.48E-05	1.46E-04	1.54E-04	1.11E-04	4.07E-05	2.26E-05
5:Ins:R:0	8.26E-04	6.60E-04	2.60E-03	2.24E-05	1.64E-09	1.13E-03	2.75E-03	3.72E-03	5.41E-06	3.54E-04
5:Ins:R:1	1.20E-04	3.37E-04	8.07E-04	2.83E-04	6.27E-04	9.68E-04	1.14E-03	7.38E-04	2.88E-04	1.21E-04
5:Ins:R:2	4.95E-05	4.30E-05	1.03E-04	3.61E-05	2.15E-05	8.60E-05	9.69E-05	9.43E-05	5.16E-05	3.24E-05
5:Ins:R:3	2.99E-05	2.91E-05	7.37E-05	2.43E-05	3.40E-05	4.35E-05	6.90E-05	6.14E-05	4.69E-05	4.07E-05
5:Ins:R:4	1.39E-05	2.37E-05	4.14E-05	2.94E-05	2.01E-05	4.15E-05	5.29E-05	5.61E-05	1.33E-05	2.33E-06
5:Ins:R:5	2.96E-05	1.76E-05	3.24E-05	1.66E-05	3.50E-05	2.91E-05	2.91E-05	1.11E-05	2.41E-05	3.32E-06
2:Del:M:1	1.77E-04	1.87E-04	1.04E-03	1.75E-04	4.70E-04	1.24E-03	1.22E-03	4.58E-04	2.04E-04	2.91E-04
3:Del:M:1	4.49E-05	4.33E-05	2.58E-04	1.44E-05	2.47E-04	4.11E-04	4.55E-04	3.01E-04	2.93E-04	8.61E-05
3:Del:M:2	1.21E-04	1.27E-04	8.20E-04	1.07E-04	2.57E-04	1.31E-03	1.09E-03	1.54E-04	1.79E-04	8.68E-05
4:Del:M:1	9.26E-05	6.30E-05	2.70E-04	4.39E-05	1.76E-04	3.35E-04	3.36E-04	2.85E-04	2.30E-04	2.30E-05
4:Del:M:2	5.79E-05	8.75E-05	4.67E-04	4.54E-05	2.08E-04	6.20E-04	5.81E-04	1.49E-04	2.15E-04	1.31E-04
4:Del:M:3	1.20E-04	9.14E-05	7.92E-04	8.95E-05	1.64E-04	1.21E-03	1.02E-03	2.84E-04	1.93E-04	8.18E-05
5:Del:M:1	1.72E-04	1.97E-04	1.13E-03	3.00E-04	1.16E-03	2.50E-03	2.64E-03	1.63E-03	9.48E-04	3.27E-04
5:Del:M:2	2.00E-04	1.84E-04	1.63E-03	2.30E-04	5.61E-04	1.16E-03	9.30E-04	7.04E-04	1.88E-03	3.28E-04
5:Del:M:3	1.94E-04	1.63E-04	1.26E-03	1.90E-04	2.69E-04	5.62E-04	4.09E-04	4.30E-04	1.68E-03	2.66E-04
5:Del:M:4	1.06E-04	8.60E-05	7.32E-04	2.90E-05	1.44E-04	3.56E-04	2.93E-04	1.43E-04	1.01E-03	1.65E-04
5:Del:M:5	2.36E-04	1.78E-04	8.03E-04	1.88E-04	1.77E-04	5.71E-04	5.90E-04	7.09E-04	9.27E-04	1.43E-04
