MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
1:Del:C:0	6.105541911892943e-05	0.0006397278481097146	0.0007235228172265807	0.0017623422249982922	0.002883318750921262	0.05238726142604719	0.003470248087038499	0.023092849032086634	0.4961496588587761	0.0235114193228992	0.010224547207679962	0.009882566930894541	0.027536748165691734	0.1334712661170488	0.010250429669907817	0.009314201470615444	0.0023457774907342356
1:Del:C:1	6.155830864372547e-05	0.00012982616471615138	0.0010045417467341622	0.0020192690634348765	0.03920157297583501	0.01899854139541276	0.0008666301198718429	0.0391435995105644	0.08299580283358637	0.007869530168550227	0.03473703298669534	0.016239685645668942	0.15313532150896209	0.00011813230812549592	0.019676476295999237	0.015600173115770985	0.0505381167398923
1:Del:C:2	0.00011003927071215002	0.0010215419332962484	0.0013416923527142899	0.0009520697015892665	0.02812540672515752	0.0020684523012101863	0.00192530868878805	0.004204260654805303	0.021220682517473506	0.006138824961162755	0.02822565030073747	0.018298935251467866	0.0515591499895163	0.005222134829556708	0.019008552653843935	0.03937914830148657	0.024265347042594705
1:Del:C:3	0.000100687779204236	0.0005571068942765578	0.0036500759984687647	0.0027641575037699795	0.01812899980171551	3.4243445560750984e-05	0.002088959631650482	0.0008934745997038363	0.02793162379646617	0.0038879320347850665	0.0005172040622134588	0.0050979000369578385	0.024972520462046077	3.8834410407417865e-08	0.011383603101246677	0.018965402247346504	0.011651273668993553
1:Del:C:4	9.49690506709544e-05	0.00046422517477395786	0.008262592789324117	0.00033432491769417536	0.0023033417810802348	7.82177380642679e-10	0.0031882439256287398	0.0006310336655561599	0.012725039022307101	0.009079968675980581	0.00552249395274103	0.009616889300072557	0.011670629795457615	0.00044344041834548875	0.00895679189802479	0.02020541981196658	0.009799908905952179
1:Del:C:5	0.0004257050758516812	0.00010440927104163222	0.03681380745795167	0.00031918834855332534	0.0002853924598859692	0.0038444813718405157	0.002048466862614475	0.008001990604694469	0.0017973745499574533	0.09934727333090791	0.002534898595108288	0.006751776493467645	0.004354245485895376	4.574260151358089e-05	0.021169528069593185	0.005857218480638977	0.00242505334974453
1:Del:T:0	3.088039623321492e-05	3.759332202207588e-05	0.0006050314674175183	0.0008825565532148971	0.03381479839615963	0.016308247874821973	0.002219569601076046	0.031411112857970803	0.013796907577683043	0.018033376449021147	0.24896497970446943	0.01809172897594408	0.05158351016140216	0.12035034607179114	0.014357955365976522	0.0482820321827603	0.017992451029071786
1:Del:T:1	0.00022808702848124086	3.388370621564718e-05	0.0006877665150238954	0.001674159696812012	0.053491063585770465	0.003564545394931429	0.0013404794518655195	0.009851703010467646	0.009560354478178965	0.004926374366482378	0.1101001755696052	0.009033798546997644	0.02149452122308247	0.02684678332257363	0.011782362424168014	0.025896369935495045	0.012813705286813502
1:Del:T:2	0.0013954350439598785	0.0006426941167046607	0.002082874241616821	0.0033340184710641554	0.029363099869151484	0.0021394781641186	0.0018542662110121455	0.005580213963662572	0.06556470577372238	0.006101063399443092	0.08269262828720457	0.014264266698136296	0.03539654818175677	0.01797870641213194	0.015041192650199946	0.023954182840385557	0.0019014332942563783
1:Del:T:3	0.0031282423793163616	0.001065923492933507	0.004390057791824802	0.0060162454841702125	0.005968229137142771	0.008266243120617673	0.0017937590420478956	0.004876031579548226	0.11666385285476508	0.0061911738854178115	0.029655606944697866	0.022512108132027607	0.041097847500376476	0.011206341656506993	0.014846023714453623	0.07230064324178329	0.025831842079805937
