MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
3:Del:R:2	2.32E-04	2.99E-04	2.79E-04	9.45E-05	9.94E-04	1.66E-03	1.22E-03	1.01E-03	1.02E-03	3.66E-04	1.18E-03	7.21E-04
3:Del:R:3	3.69E-04	2.74E-04	1.47E-04	2.33E-05	3.84E-04	8.69E-04	5.24E-04	6.44E-04	5.31E-04	3.24E-04	9.33E-04	2.71E-04
3:Del:R:4	5.56E-05	4.55E-05	9.51E-05	0.00E+00	6.28E-04	6.12E-04	7.83E-04	7.55E-04	8.48E-04	1.60E-03	9.02E-04	4.44E-04
3:Del:R:5	3.53E-05	0.00E+00	2.07E-04	5.22E-05	1.38E-03	1.27E-03	5.15E-04	1.37E-03	8.41E-04	2.58E-03	1.68E-03	5.43E-04
4:Del:R:0	5.00E-04	2.89E-04	1.41E-04	5.09E-04	1.18E-03	1.07E-03	8.33E-04	8.27E-04	1.25E-03	4.34E-04	9.13E-04	6.70E-04
4:Del:R:1	6.39E-04	5.54E-04	4.67E-04	2.88E-04	1.92E-03	4.22E-03	3.30E-03	2.86E-03	2.54E-03	2.41E-03	2.10E-03	1.05E-03
4:Del:R:2	5.22E-04	5.28E-04	0.00E+00	3.23E-04	1.11E-03	7.83E-04	6.64E-04	1.08E-03	1.10E-03	6.16E-04	1.27E-03	7.48E-04
4:Del:R:3	4.19E-04	3.31E-04	2.37E-04	2.52E-05	6.01E-04	1.06E-03	5.80E-04	1.12E-03	5.70E-04	1.13E-03	8.85E-04	6.06E-04
4:Del:R:4	1.43E-04	9.18E-05	3.03E-05	9.29E-05	4.07E-04	9.06E-04	1.14E-03	6.41E-04	4.68E-04	1.59E-03	8.59E-04	2.10E-04
4:Del:R:5	6.23E-05	3.73E-05	1.97E-05	8.31E-05	3.56E-04	1.48E-04	1.81E-04	3.07E-04	3.51E-04	4.86E-04	4.16E-04	2.85E-04
5:Del:R:0	1.77E-03	1.29E-03	4.38E-04	2.24E-03	4.61E-03	4.05E-03	4.52E-03	3.29E-03	4.03E-03	1.53E-03	4.12E-03	2.94E-03
5:Del:R:1	5.25E-04	3.37E-04	4.53E-04	3.55E-04	1.57E-03	8.67E-04	7.78E-04	2.40E-03	7.55E-04	9.01E-04	2.36E-03	1.91E-03
5:Del:R:2	3.67E-04	2.44E-04	8.38E-05	1.54E-04	2.26E-04	2.44E-04	1.11E-04	4.64E-04	8.40E-04	8.96E-04	4.03E-04	2.73E-04
5:Del:R:3	7.43E-05	6.65E-05	1.53E-08	4.05E-05	1.38E-04	1.09E-04	2.71E-05	9.93E-05	1.31E-04	5.04E-05	1.23E-04	1.27E-04
5:Del:R:4	1.22E-08	6.23E-09	4.35E-09	9.55E-09	3.67E-08	4.14E-08	4.42E-08	4.86E-08	5.59E-08	6.33E-08	5.87E-08	2.89E-08
5:Del:R:5	1.23E-09	1.23E-09	6.07E-06	1.30E-08	1.03E-04	1.43E-04	1.05E-04	2.58E-04	1.35E-04	4.03E-04	2.72E-04	9.75E-05
2:Ins:R:0	7.01E-04	9.14E-04	5.02E-04	7.46E-04	1.17E-03	9.97E-04	7.53E-04	1.16E-03	8.25E-04	9.59E-04	1.71E-03	1.11E-03
2:Ins:R:1	5.08E-04	4.87E-04	2.91E-04	2.36E-04	7.05E-04	1.11E-03	6.22E-04	9.98E-04	6.55E-04	1.13E-03	7.68E-04	5.62E-04
2:Ins:R:2	5.06E-04	2.09E-04	6.20E-09	1.49E-04	8.72E-04	8.44E-04	9.46E-04	4.77E-04	1.13E-03	8.98E-04	1.03E-03	5.43E-04
2:Ins:R:3	1.42E-04	1.78E-04	1.13E-04	9.46E-05	1.47E-04	1.22E-04	5.64E-05	9.24E-05	1.50E-04	6.60E-05	3.34E-04	2.79E-04
2:Ins:R:4	2.71E-04	3.16E-04	2.46E-04	3.95E-04	2.63E-04	3.53E-06	7.67E-06	8.08E-05	1.30E-04	7.09E-08	2.29E-04	5.32E-04
2:Ins:R:5	1.48E-03	1.32E-03	1.98E-03	6.68E-04	1.20E-03	3.18E-03	8.78E-04	1.11E-03	5.81E-04	6.93E-04	1.95E-03	2.08E-03
3:Ins:R:0	3.43E-04	4.27E-04	1.66E-04	6.84E-04	6.68E-04	3.89E-04	2.83E-04	6.33E-04	7.04E-04	7.22E-05	1.29E-03	1.31E-03
3:Ins:R:1	2.21E-04	2.26E-04	3.05E-04	1.89E-05	1.26E-03	9.81E-04	6.41E-04	1.38E-03	3.86E-04	7.81E-04	8.03E-04	1.09E-03
3:Ins:R:2	6.49E-05	7.35E-05	1.12E-05	3.42E-05	1.76E-04	1.32E-04	3.06E-05	2.35E-04	3.49E-05	7.70E-05	1.51E-04	1.58E-04
3:Ins:R:3	1.22E-08	6.23E-09	4.35E-09	9.55E-09	3.67E-08	4.14E-08	4.42E-08	4.86E-08	5.59E-08	6.33E-08	5.87E-08	2.89E-08
3:Ins:R:4	9.94E-06	2.48E-09	1.05E-04	7.30E-09	1.68E-05	5.07E-08	4.69E-08	6.08E-08	4.40E-08	7.77E-08	5.81E-08	1.74E-05
3:Ins:R:5	2.37E-04	1.46E-04	2.68E-04	2.23E-04	1.56E-04	3.92E-04	3.96E-05	6.96E-05	1.24E-04	2.89E-05	1.85E-04	2.94E-04
4:Ins:R:0	6.22E-04	6.63E-04	4.18E-04	7.63E-04	7.94E-04	1.48E-04	2.29E-05	5.38E-04	5.35E-04	1.84E-04	1.26E-03	1.41E-03
4:Ins:R:1	9.10E-04	1.14E-03	3.29E-04	3.68E-04	7.48E-04	9.80E-04	6.52E-04	9.25E-04	7.26E-04	3.78E-04	1.39E-03	1.24E-03
4:Ins:R:2	1.03E-04	6.62E-05	1.79E-04	8.18E-05	3.03E-04	1.39E-04	1.34E-05	8.29E-05	1.18E-04	9.50E-08	3.07E-04	4.17E-04
4:Ins:R:3	1.06E-04	1.11E-04	5.50E-05	5.04E-09	2.50E-04	4.66E-05	4.58E-05	5.90E-08	1.08E-04	8.54E-08	1.58E-04	1.48E-04
4:Ins:R:4	1.21E-04	1.33E-04	1.11E-05	5.55E-09	3.46E-08	5.00E-08	5.37E-08	5.70E-08	4.32E-08	7.59E-08	6.34E-05	1.60E-08
4:Ins:R:5	3.71E-04	3.63E-04	2.86E-04	1.43E-04	1.64E-04	1.17E-04	7.82E-05	2.44E-04	3.66E-05	7.94E-08	1.06E-04	3.05E-04
5:Ins:R:0	2.20E-03	1.02E-03	1.03E-03	4.98E-03	2.83E-03	1.05E-07	1.31E-08	1.36E-07	8.51E-04	2.96E-04	1.49E-03	7.15E-03
5:Ins:R:1	4.29E-04	4.90E-04	4.58E-04	3.98E-04	1.88E-03	1.40E-03	2.08E-03	1.73E-03	1.99E-03	2.15E-03	3.12E-03	1.72E-03
5:Ins:R:2	6.19E-05	7.27E-05	1.80E-04	0.00E+00	3.85E-04	2.09E-04	4.01E-04	1.47E-04	2.85E-04	2.95E-04	3.78E-04	3.26E-04
5:Ins:R:3	2.31E-05	3.92E-05	1.13E-05	1.07E-04	1.38E-04	1.30E-04	6.91E-05	1.18E-04	1.54E-04	9.80E-08	3.46E-04	3.35E-04
5:Ins:R:4	2.63E-05	2.67E-05	1.28E-05	1.10E-08	1.17E-04	1.66E-04	7.48E-05	9.41E-05	1.41E-04	3.57E-04	1.37E-04	2.91E-08
5:Ins:R:5	2.94E-05	4.10E-05	7.76E-05	5.21E-09	1.41E-04	9.51E-05	1.95E-04	1.85E-04	3.79E-04	4.46E-04	2.20E-04	1.02E-04
2:Del:M:1	1.38E-03	1.71E-03	5.62E-04	8.40E-04	2.19E-03	1.37E-03	1.63E-03	3.27E-03	2.20E-03	2.59E-03	2.37E-03	2.46E-03
3:Del:M:1	3.76E-04	3.82E-04	1.43E-04	3.73E-04	6.55E-04	6.48E-04	5.75E-04	8.03E-04	9.75E-04	5.58E-04	1.00E-03	4.93E-04
3:Del:M:2	5.75E-04	3.36E-04	3.71E-04	4.49E-04	2.04E-03	2.19E-03	2.47E-03	2.30E-03	2.39E-03	1.79E-03	2.37E-03	1.95E-03
4:Del:M:1	3.16E-04	2.11E-04	1.41E-04	2.70E-04	1.09E-03	1.23E-03	1.29E-03	9.47E-04	5.72E-04	4.40E-04	2.00E-03	8.56E-04
4:Del:M:2	4.63E-04	2.95E-04	3.02E-04	4.35E-04	1.79E-03	2.73E-03	2.56E-03	2.18E-03	2.03E-03	1.07E-03	1.89E-03	7.22E-04
4:Del:M:3	8.11E-04	7.02E-04	2.59E-04	5.21E-08	2.01E-03	3.56E-03	3.74E-03	5.07E-03	1.62E-03	2.39E-03	3.62E-03	9.12E-04
5:Del:M:1	1.34E-03	9.04E-04	4.95E-04	1.50E-03	2.84E-03	3.85E-03	3.37E-03	2.72E-03	3.92E-03	2.89E-03	3.47E-03	2.60E-03
5:Del:M:2	1.43E-03	1.64E-03	6.04E-04	1.29E-03	2.62E-03	3.94E-03	3.31E-03	2.21E-03	2.38E-03	1.80E-03	4.40E-03	2.34E-03
5:Del:M:3	7.92E-04	7.54E-04	3.70E-04	7.71E-04	1.67E-03	1.60E-03	2.31E-03	1.27E-03	1.78E-03	1.06E-03	1.87E-03	1.09E-03
5:Del:M:4	2.31E-04	2.39E-04	1.83E-04	7.39E-05	1.12E-03	1.15E-03	7.90E-04	1.10E-03	1.42E-03	1.39E-03	1.08E-03	1.33E-03
5:Del:M:5	5.37E-04	4.05E-04	5.07E-04	5.57E-04	1.60E-03	1.53E-03	1.00E-03	1.32E-03	8.23E-04	1.76E-03	1.62E-03	1.34E-03
